# Constructed from biom file
#OTU ID	13L.N2	13L.T1	13L.T2	13N.N1	13N.N2	14R.N2	13N.T2	17N.N2	18R.N2	13L.N1	15L.T2	21L.N2	19R.T2	13N.T1	14R.T1	17R.T2	22N.N2	21R.T2	17N.T1	14L.N1	18R.T1	20N.N1	18L.N1	23N.T2	22L.N1	16R.N1	21L.T1	14R.T2	14L.N2	20N.N2	22N.T1	17N.T2	18L.N2	18R.T2	16R.N2	24L.N1	22L.N2	15L.N1	21L.T2	24L.N2	19R.N1	14L.T1	17R.N1	20N.T1	16R.T1	18L.T1	21R.N1	22N.T2	15L.N2	22L.T1	19R.N2	17R.N2	16R.T2	21R.N2	18L.T2	14L.T2	24L.T1	23N.N1	20N.T2	15L.T1	18R.N1	17R.T1	19R.T1	22L.T2	21L.N1	14R.N1	23N.N2	21R.T1	17N.N1	22N.N1	24L.T2	23N.T1
1155e5ff3910649a94e2326addf65942	-1.5786992688124952	1.7196041107682651	0.8428382523474447	nan	0.10347626507675844	nan	1.3225138641103067	0.2742673912364584	2.309182704571331	nan	nan	-0.9439474113984305	-1.0322679512454132	-0.012733765298929	nan	3.4021002324626686	nan	nan	-1.2444129303885676	nan	0.8058625184236767	0.15243203046139264	0.8645950693069127	nan	-2.59386426511625	-1.0868664125282717	1.0316064767388227	nan	nan	0.5363168003132737	nan	-0.44745443064834234	-0.7854438106282116	2.0260270471829793	-1.8389600423044534	-1.6153809803067745	-1.680859637575776	-0.16010066599752282	-0.8504623171707912	-1.6863629204673707	nan	nan	-1.0799275465832965	-3.1220755830813873	-0.6942616354742164	2.732617338881985	-1.8755407949973444	nan	nan	0.388681634176792	-1.2942241845238005	-1.14485558244413	-0.46315204445503255	nan	0.543696685155477	0.02426835799775251	-0.5791714563909931	0.8015487469889448	-1.6497775608894552	nan	2.8971158478925343	1.6722942584745297	-1.7532847295147445	0.02109572050510522	-1.5932819598068582	nan	-0.5674749064658196	nan	1.7759627989870932	nan	-1.0701930438635712	nan
ab22e08cc276e3eb6530e2d9ec630488	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.9969458602268162	-2.7159969655786798	nan	nan	-1.937560110948513	-0.7593905985234359	-1.6790441313643232	-2.1501530625326533	nan	nan	nan	-0.8637228612140628	nan	-1.4838513933483304	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.1060108150528345	nan	nan	nan	nan	-1.7730747271432419	nan	-1.3874088160341618	nan	nan	nan	nan	nan	nan	nan	-2.5425935861348687	nan	nan	nan	nan	nan	-3.036071922009346	-1.7882542575491245	nan	nan	nan	nan	nan	nan	nan	nan	-1.969611998803387	nan	nan	nan
21b8486e169a9d5161d8ec072aeb59b9	0.5415642673875958	2.465673692782553	1.5951743042977204	2.3849843454800075	1.3402388922256856	0.17428420650937682	0.27269173961162974	2.4024990970857267	0.6914459893225358	2.609874789011779	0.06269645184467265	1.001962737656883	0.13088285856026705	2.0284865635607083	-0.041434415199379515	0.7805105958878009	0.5624076606521511	0.8968435501974303	1.7000260487778727	0.7322642782542808	0.9600131982509348	0.8702718236117093	1.3570715544047065	0.23916882230505543	0.1141859359859616	0.09178858381337385	2.6226952505047265	-0.0975570322284387	-0.8376067007943764	1.295421948665016	0.2802006495281848	2.334023239008684	-0.37997870252004695	0.4920966872570238	nan	0.25642119659481555	-0.8335617771885717	1.2438932722217686	2.263052992039584	-0.43359995197200174	1.461519740176839	0.2889329396649929	-0.5203117586478738	2.007823131841686	nan	1.5941591416666752	1.9421715309595617	0.4788185823188904	0.9045818052119472	2.619522822311996	1.3970188982620284	-1.14485558244413	nan	-1.1608252900890434	0.543696685155477	-0.04472451348919915	1.0790566202125387	1.7780583388561544	1.6178884281481771	1.0881312583723002	1.348586688545426	1.6310512999404798	1.4385624229655374	1.011494424532982	2.2133805299634606	0.5579172332295315	0.6364978978601172	1.8882819010549268	3.0476678380115363	1.9568696956932206	-0.19472430650967176	2.87821322608849
d2859d175cbce4cbb01335e155616613	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.2735790232561577	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-3.0682242874714962	nan	nan	nan
42fed1ec74aafd590e2d3c0433498e60	nan	nan	nan	0.8785456725180536	-1.1774575803853047	-1.4996922270622939	-0.7569276775695304	nan	nan	-0.4852913815303985	-2.709892270395108	nan	nan	0.3927313428092347	nan	nan	nan	nan	nan	0.5398923856068247	nan	nan	-1.1278350953832925	-1.5525906469230009	nan	-1.5568700417740065	nan	nan	-1.9362189894624855	nan	nan	nan	nan	nan	-1.145812861744508	nan	nan	-1.1897200831786803	nan	nan	0.904948094622644	nan	nan	nan	-0.0011144549142709792	nan	nan	nan	-1.012340806970113	nan	0.8159890158227885	nan	-1.1562992250149797	nan	nan	nan	0.3371192754831611	nan	nan	-0.6896419688810145	nan	nan	nan	nan	-1.30559988735508	0.7030992430740302	nan	nan	nan	nan	0.1535823877585436	-1.1181509277734074
0961bcd6971db7e276fc802130be00e3	nan	nan	nan	nan	-2.0937483122594607	0.2349088283258114	-0.42045544094831655	nan	0.5091244325285809	-0.803745112648933	nan	-2.55338532383253	nan	-1.3990281264188207	nan	nan	nan	-1.668105807264106	nan	nan	-0.5804318426962123	-0.5407151500985528	nan	nan	nan	nan	-2.752583157179439	nan	nan	-0.15683038024667173	nan	nan	-1.478590991188157	-0.519504224421456	nan	nan	nan	nan	-1.0327838739647461	-0.43359995197200174	nan	nan	nan	nan	nan	nan	-1.470075686889179	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.5460796213201373	-1.8725999024375835	-1.4266340095752446	nan	1.0609046160936453	nan	nan	nan	-1.5932819598068582	-0.8283771278903593	-1.6660871951339287	-1.825290165649382	nan	nan	1.0092484978162641	-2.0344416596475616
ce853530a47df67f5b724cb0fe2891b2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.6661223813435768	nan	nan	nan	nan	nan	1.1651075367921102	nan	nan	nan	nan	-0.617009471617302	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.31375674577939	nan	nan	nan	nan	1.8007598769097335	-2.6122238710394265	nan	nan	nan	nan	nan	0.39731932795750513	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.5566009935743894	nan	nan	2.2522472782563376	nan	nan	nan	nan
e21a4b4c13d385249059c184fa14fe77	nan	-1.4158901051608854	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.315318858292975	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.094915252110085	nan	nan
04413eac1a09d22731c8595296390012	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.766171552092361	nan	nan	nan	nan	nan	nan	nan	0.8792615514401039	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0826170363095784	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.14570016411318143	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
6964ecf170c3769f79fd1691bb1e7445	nan	nan	nan	nan	nan	nan	nan	-1.7406356293058067	-1.7934606604654642	nan	nan	nan	nan	nan	nan	0.894920947065545	1.1277214697022107	nan	nan	nan	-0.9858969508043778	-1.4570058819727079	-0.4346879148233471	0.1521574453154262	1.4491870027183014	nan	0.29193928054398466	nan	nan	-0.3575010757088233	0.0725612847499395	nan	-1.478590991188157	nan	-1.8389600423044534	1.2468199006226932	1.1908199873082372	nan	0.8542857750676349	0.9877857289591585	nan	nan	-0.8567839952690877	-3.1220755830813873	nan	0.020653238458638867	nan	0.8217633334457206	nan	2.568664405078506	-1.5819062569755804	-0.9217120311299212	nan	nan	-0.9967483557916719	nan	-0.093663640609293	2.5031571192227027	nan	nan	nan	0.5736819698064197	nan	2.201078491406819	nan	nan	0.8596414491743269	nan	nan	1.82705808417123	1.104558677620589	0.5682480257968212
06c103138502cdd9b9feba706d24cbd3	nan	-0.3172778164927754	-0.7912922726770271	nan	nan	nan	nan	nan	nan	nan	0.2858400031588815	nan	nan	nan	-0.9969458602268162	-1.329702604458789	nan	nan	-1.937560110948513	-0.5587199030612853	nan	-1.7446879544244878	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.7002173991437104	nan	nan	nan	nan	nan	-1.7005457069446726	nan	nan	nan	nan	nan	-2.428928402521442	nan	nan	nan	nan	-1.5231664307361052	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.47112256454780876	-2.075936330000906	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
e7f52adbbed6a9d8e92f71183d087d3c	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04707151480356586	nan	nan	nan	nan	nan	nan	nan	1.5884090733464902	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.0597079672106977	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.282048071834871	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
866b299de76305f77c0994d290b00fd9	nan	-1.01042499705272	-1.2612959019227619	0.07292050853141774	nan	-1.9051573351704594	nan	nan	nan	-0.3982800045407693	-1.1004543579610084	nan	-1.9485586831195674	-0.2358773166131396	nan	-0.6365554238988436	nan	nan	nan	-1.0107050268043425	-1.2735790232561577	-0.5407151500985528	nan	nan	nan	-1.0868664125282717	-2.0594359766194934	-1.889316501456494	nan	-1.8615784724850961	nan	-1.007070218583765	nan	nan	-1.8389600423044534	nan	nan	-0.8532478465574673	nan	nan	-1.8465872184193035	-0.6090086535409656	nan	-0.17763660391494707	-0.917405186788427	0.6839474558689034	nan	nan	nan	-1.7708026151765806	-1.5819062569755804	nan	-1.4439812974667596	nan	nan	nan	nan	nan	-1.937459633341235	0.0035052116789309196	-0.8261650329387349	-0.9769154426047475	-0.5493119251888086	nan	nan	-0.7105940922339755	nan	nan	-0.23501094341528095	nan	nan	-1.3412944790876162
a5a51ff688c72397df453c6202677716	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.25857289141767925	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.8829501602774954	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.6371689332933874	nan	nan	nan	-0.8204644018113703	nan	-0.6721903265084697	nan	nan	nan	nan	nan	nan	nan	nan	-0.04033964845535465	nan	nan	nan	nan	-1.8507064563964848	nan	nan	nan	nan	nan	0.5077744333342995	nan	nan
ffd1e03c534ee37237f4a150ff4e8a74	-2.6773115574806043	-1.01042499705272	-2.177586633796918	-2.9716019291920057	-2.786895492819406	-1.9051573351704594	-1.6732184094436828	-0.13119771687170534	-0.694848371797355	nan	-1.6112799817270007	-0.06847867404453023	-1.2554115025596237	nan	-1.9132365921009704	-0.0769396359634209	-2.656468164216049	nan	0.3137316876579819	-0.7593905985234359	0.8058625184236767	1.331087026803039	-0.28053723499608996	nan	nan	-0.3330946101518917	nan	-1.4838513933483304	nan	-2.5547256530450415	nan	-0.19614000236743756	nan	-0.23182215196967437	-0.4526656811845635	nan	nan	0.962042120080782	nan	-1.6863629204673707	0.14584294627090255	-1.0609937772840237	0.6692723082259615	-0.557126225619851	-1.8982344398001523	1.119265527126748	-0.7769285063292326	-1.9190766904794812	-1.928631538844269	nan	0.26392043352274985	-0.5852397945087064	nan	nan	-0.015919102779945682	-2.683781843104458	nan	-2.565747082997529	-2.3429247414494005	0.12128824733531385	nan	-1.1310661224320055	0.7034510433065604	nan	0.016155952627240566	-2.2146714890102492	-2.359234375693874	nan	2.1735227275881455	nan	nan	nan
97b013ed2bb3babc6b320db19b26653b	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.9007170845563044	nan	nan	nan	nan	nan	-2.492388072711597	nan	nan	nan	nan	nan	-2.7794719262438834	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.8694149038446897	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.8507064563964848	nan	nan	nan	nan	nan	nan	nan	-2.0344416596475616
4a82bd055accf9b920d5236c896db635	nan	nan	-2.177586633796918	nan	-2.0937483122594607	-1.9051573351704594	-2.3663655900036282	-2.433782809865752	nan	nan	nan	nan	-1.2554115025596237	nan	nan	-2.7159969655786798	nan	nan	-1.2444129303885676	-1.0107050268043425	nan	nan	nan	nan	nan	-2.4731607736481624	nan	-1.4838513933483304	nan	nan	nan	nan	nan	nan	-1.4334949341962897	nan	nan	nan	nan	nan	nan	nan	0.17283542191207069	nan	nan	-1.2031221931634777	nan	nan	nan	nan	nan	-1.8380027630040754	nan	nan	-1.4022134638998374	-1.9906346625445126	nan	nan	nan	nan	nan	nan	-2.158749837622908	nan	nan	-1.8092063809020855	nan	nan	nan	nan	nan	nan
ecd5fa7940d4be8ae1bf842d866ccee6	nan	nan	nan	nan	nan	nan	nan	-1.7406356293058067	nan	nan	0.6574035595913648	nan	nan	nan	nan	0.7179902389064665	nan	nan	0.20250605254775866	nan	nan	nan	nan	nan	nan	-0.9690833768718887	nan	nan	nan	nan	nan	0.4398487643525586	nan	nan	-0.13421195006602815	nan	nan	0.962042120080782	nan	nan	nan	nan	0.24182829339902234	nan	0.6140711841759625	nan	nan	nan	-1.5231664307361052	nan	nan	-0.13325467076564923	-0.9331556737007691	nan	nan	nan	nan	nan	nan	1.2913594999855684	nan	0.44447023832641364	nan	nan	nan	-2.9078186695701946	nan	nan	0.9571274032636516	nan	nan	nan
