row ID	130.mzML Peak area	131.mzML Peak area	132.mzML Peak area	133.mzML Peak area	134.mzML Peak area	135.mzML Peak area	136.mzML Peak area	40.mzML Peak area	41.mzML Peak area	42.mzML Peak area	43.mzML Peak area	44.mzML Peak area	45.mzML Peak area	46.mzML Peak area
2591	647521.1447	398230.0417	432442.3162	177162.4388	342542.8337	608046.7354	362969.0551	648667.1732	765366.4969	258537.1349	239106.1457	400923.5606	463427.7817	585468.529
2592	9758.836084	9434.770218	13365.61468	19700.89212	11000.18356	9551.756026	11350.60611	14938.89651	46886.77191	48468.38388	19456.41729	42437.67459	140709.1836	40423.72631
2593	24278.4498	9853.906255	31476.60879	36513.67279	12188.24107	5985.125612	21285.91594	15657.10288	12752.04136	23081.81136	38566.75225	10219.67103	39934.82452	13363.93381
2594	18858.68771	9853.906255	31476.60879	36513.67279	12188.24107	5985.125612	21285.91594	26842.24009	8713.864432	8378.947822	16937.87847	10219.67103	7287.092181	15353.89702
2595	19863.04299	11660.60522	12066.89255	10272.45656	3046.721449	4313.68905	37109.64554	61155.28976	38881.49792	15998.93578	60048.58535	29720.60988	57760.86344	35827.11538
2596	2332160.846	1736975.973	1586330.617	189665.3513	270344.2491	166103.9015	1197827.681	4509244.06	5508674.232	3476039.757	7343973.797	1640976.453	4491988.77	4674688.968
2597	34306.20882	25724.48573	14700.65765	55572.38044	31091.19788	31825.39697	42711.67915	53866.35201	73083.49758	59887.44951	45025.02885	39604.4513	68579.86412	86763.42962
2598	114025.3806	11262.18561	48638.62229	41784.98595	25575.51435	22277.58353	51891.3485	47405.72099	85859.32301	58737.19152	111149.8342	48162.67845	277366.8684	66112.63331
2599	40328.04719	83648.21534	82072.2248	33682.92998	24568.78853	1378.883723	95865.84167	122014.828	60929.61028	64649.83321	175586.7943	49519.12378	215523.0543	128415.9194
2600	26365.43568	17494.21307	48034.56092	4594.474666	2039.911478	8370.109228	6217.254428	19491.96178	17318.25222	17406.67282	21469.69891	25709.04669	36176.86018	40673.25856
2601	34380.92559	12817.45926	19364.22173	3941.925455	3698.028266	1189.242545	4005.343746	25034.80263	33203.52711	10782.05189	54004.5166	4951.930219	36909.18691	47862.20409
2602	171055.9366	25692.14902	48136.94569	60020.98201	58316.79294	46484.24549	68567.91497	74324.28815	73113.01332	134677.8372	105131.509	59218.44706	162154.076	182417.6492
2603	20441.70961	29712.07584	32674.54901	20347.90955	14838.79771	27090.12619	76217.08797	25510.811	61130.7174	29386.17931	52915.16295	45800.8568	74939.77893	52919.63543
2604	10947.15173	13959.3449	8643.345909	5897.316699	1257.177917	2312.578537	11739.92828	8723.496372	15651.64878	2823.158088	12628.59258	6587.984325	28153.46268	37147.59079
2605	1563.05864	100173.3437	2117.521207	4311.681346	4770.455648	997.1728578	16163.67511	7385.624218	11382.64859	1456.298635	17391.03721	25433.1145	20135.42851	69439.07845
2606	0	0	594.4419125	0	0	0	0	0	0	0	0	0	389.8321203	0
2607	141427.9557	14502.39887	71330.10688	113117.0164	15939.90495	102304.9137	30273.32214	37407.81327	116327.7123	133778.2084	39335.17647	132831.1348	195724.4543	194857.1374
2608	0	0	0	0	0	0	0	11608.11783	0	1168.017406	5006.56545	0	0	0
2609	180835.757	609041.484	130462.1691	14895.97921	14555.29402	48793.41601	50464.9474	567249.4887	681378.971	1201993.362	728985.5662	1207677.013	184550.4204	235080.5442
2610	1388.856853	2042.721119	1934.863289	1434.352234	1586.34138	796.655774	2178.224649	6207.177907	6342.628058	2470.470946	3740.157568	14548.42751	19144.03497	4700.685988
2611	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2612	7766.46109	7704.86921	785.937862	0	0	0	1524.166439	18190.82478	26745.00035	7960.0813	7663.561846	1953.885043	8634.550629	10718.33115
2613	1156782.553	208468.9185	438354.6075	97831.70147	303717.1388	385668.1451	297264.6074	367622.9606	812969.4231	140306.8725	362607.714	443347.4709	357530.1461	470378.0441
2614	549743.5368	123571.917	303561.0159	9146.644864	27237.49209	22205.06151	108197.961	252656.1792	224771.7721	107672.4727	249429.2001	216111.2776	307053.9152	378160.1996
2615	2276.817328	3313.761921	4199.466115	2999.672256	1952.76304	1018.264325	3400.842386	4606.012591	17578.53204	7555.964251	13040.08	8170.008924	3751.063752	4682.573488
2616	18395.46645	46221.67621	14390.32518	7527.256549	2828.87963	50595.32077	78285.62455	14408.23731	41183.75768	38383.45892	35338.42318	20351.01223	20821.83587	17077.44027
2617	17510.24475	2736.499595	40295.47908	117312.1992	1757.712701	3137.177045	3027.325201	1865.710925	15107.14946	2285.358522	5535.825371	9596.790394	23567.81716	10205.04974
2618	3054.787573	7606.166437	3910.744598	7438.464501	1824.173302	1953.375635	5071.119256	5284.474808	8282.948901	5959.688387	12949.1411	20653.39892	14324.02568	6867.761035
2619	79474.89787	9472.793939	72261.94256	5242.051294	4458.331772	7568.232642	15351.9569	39772.15058	82308.38596	38754.7418	72228.01865	23679.25409	60923.3656	67324.28947
2620	19314.62639	18077.35504	17086.13803	13531.51013	6319.876442	74996.83483	49752.1747	13445.38945	56013.95324	50710.46155	37582.20018	66596.66656	83194.74027	50626.70455
2621	0	0	0	0	0	0	1560.335245	0	0	0	0	0	0	0
2622	20984.35329	35210.72473	24895.60647	3642.384125	952.277409	11306.0627	12356.27322	4151.253515	5699.261139	9307.054156	4976.604229	30383.62922	8679.908241	890.9939154
2623	0	0	1025.7173	0	0	555.3822677	0	0	0	0	0	0	0	0
2624	239447.2373	1532.479162	184952.3329	33882.51575	102342.9922	10913.57032	88497.42684	89721.78203	109946.8345	234864.0505	66703.62168	302848.2261	370184.8014	354482.742
2625	201149.5956	6692.836217	78552.4106	13993.14542	9243.018247	7320.467971	11445.61514	49010.24331	117140.4007	12149.55121	55180.95282	3471.017846	42452.09275	13408.68599
2626	29333.58776	45972.16056	64376.73971	47941.74266	22991.47006	30738.72659	118618.8272	31419.11963	81893.25616	87062.62858	122330.2761	159148.589	198444.9619	66697.91436
2627	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2628	6152.483003	12155.30557	7397.418583	4640.237717	1197.437061	0	6661.808712	1169.56788	4665.82158	4210.633527	7648.587275	15544.1005	6817.554493	1550.075918
2629	22385.54115	6112.854107	22445.41709	12616.69512	2855.336528	12321.52901	20749.43929	35570.93753	44262.08447	26980.64464	42331.36865	52416.57572	56409.4898	56969.43552
2630	14909.85207	16569.29227	35648.10234	43460.91473	15982.72796	28755.55013	82210.43733	127160.043	113031.6679	35487.58686	27364.22856	43281.94914	59804.08123	165174.9092
2631	0	0	0	0	0	0	2346.832123	0	0	0	0	0	1466.484001	0
2632	50250.73457	23542.32912	21364.69243	12446.1891	3423.503511	5246.061397	73508.36448	63265.40062	151854.7736	119455.7411	190500.4734	169675.1349	95561.32189	123680.6109
2633	0	0	0	1798.009819	0	829.0473532	0	0	0	0	0	0	0	0
2634	634.0807459	1711.797112	0	4658.537321	1108.02069	8328.117729	1368.066284	1285.233837	660.6151162	717.3469857	775.1214107	1442.248494	1071.980788	1245.517529
2635	560772.4172	846181.9933	587387.2609	1034258.551	491190.1006	1744374.336	897920.7596	1177290.722	741899.2787	1104790.535	1019424.481	875234.1591	2215742.521	1507042.931
2636	28199.01955	184596.3053	35589.32907	10114.36604	25806.09581	5300.959447	59966.06862	8119.690812	67801.35603	13547.37679	63833.37891	60266.67474	19436.59158	63871.79533
2637	0	1189.699006	0	0	0	0	0	0	0	0	0	0	0	0
2638	0	0	0	629.8444074	0	0	0	0	0	0	0	0	0	0
2639	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2640	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2641	0	0	0	0	0	0	0	0	0	5076.726972	0	0	0	0
2642	0	647.6630256	0	0	0	0	0	0	0	0	0	0	0	0
2643	150128.8161	288801.376	211071.6793	60844.43888	65975.3559	53225.09044	104026.5141	217683.2837	249463.8036	182632.3744	176325.3093	46239.11959	174291.1573	105422.1617
2644	4844.655755	36418.08401	7007.825618	888.7198691	4571.49564	14302.66587	2268.240429	5910.581237	1290.87104	1778.903672	6923.046546	947.2212123	5918.046425	7759.758914
2645	35059.52168	166165.6565	86661.43762	17495.59102	10738.04087	23161.22645	49445.92609	98380.60027	126638.621	89098.1117	130667.8997	59217.87038	102551.1212	135841.9342
2646	239703.2908	288500.2429	199063.6621	80941.09564	64476.2127	23421.17289	64987.87608	222435.9318	247449.5172	219157.9131	266129.1621	113561.936	503744.8797	210112.564
2647	118786.5833	287206.5293	160666.7634	40987.00205	75758.60717	131518.5764	44776.66344	114824.2052	80046.4831	198213.0627	322338.3974	49464.15008	142365.5271	152493.2922
2648	307145.7049	532065.9399	317734.2088	80916.71871	81350.26176	32792.41627	80642.02564	268633.0709	303609.5251	302726.5199	331361.9857	145341.6159	779964.8898	338149.3309
2649	68737.86586	32091.44662	27402.68292	13094.89453	24272.51117	29012.85186	13761.73552	127608.5695	60932.38201	12334.12121	56523.10233	269.8944337	131627.3064	41267.99853
2650	175904.4185	14870.31001	190915.987	117002.7194	62027.50312	230476.7487	66515.0477	99785.18813	160261.0955	76341.74034	116069.4842	90296.88294	57541.12033	26149.21087
2651	6943.703031	21501.67557	11078.87955	16877.48081	128687.8092	43223.42416	8396.130936	157928.0886	154765.8647	382959.3093	286144.517	35940.30839	98285.2747	15749.69289
2652	301762.4975	511288.2314	268493.0532	134815.221	131756.0786	99364.00654	195012.5827	328481.476	512108.4141	451662.2411	516217.3626	189292.0574	541503.839	362989.066
2653	31626.53746	51700.87435	72431.54176	3163.666155	9208.503908	9820.762581	4566.906329	16341.68628	40892.72736	20531.32709	21560.31555	7750.046897	12150.96149	31450.60308
2654	98763.02692	12613.37027	85623.52317	11577.05818	18372.95483	14307.96192	30233.30999	473395.2924	10968.49174	165986.3224	898015.0959	52446.93766	90237.48043	88755.04366
2655	245432.2527	207913.9506	200573.7284	212982.1041	6725.094972	14718.79775	360879.0105	1784048.736	298124.4308	250371.8271	1699991.056	195577.9462	803706.419	281937.1671
2656	1074531.952	85405.86445	427484.7546	401152.3623	262661.9828	123171.8942	297485.3435	2370010.529	1978878.373	556254.0997	1402193.884	480725.7188	2594049.01	1674422.658
2657	30896.24949	284548.1385	110900.1793	8760.351831	12269.15405	48007.14293	4855.094101	28001.9982	74221.74428	67426.64697	101198.1145	16516.2093	29810.67251	29188.11426
2658	25105.79387	28366.94069	4181.10539	6467.592669	6954.114429	1933.648656	8642.186967	40921.92909	60116.8144	12930.48506	41105.45377	11807.3845	63822.78807	60772.37038
2659	325726.5348	464931.5266	526653.9884	238094.8181	89017.2229	39340.07069	481528.4103	1120740.724	687643.5663	456997.2384	653547.2752	661561.4721	836610.3245	686618.036
2660	34446.99551	12375.50275	34734.35115	100541.9045	31257.49277	137428.8424	87755.71995	45583.76674	18651.0948	38305.33714	17784.92329	113571.3622	29562.35867	11321.75572
2661	361280.4443	480776.519	579468.8958	127596.0989	61938.75456	23786.05398	284579.6235	102782.6425	689056.9484	177531.6848	379391.723	240136.6312	332882.2952	447316.269
2662	33297.27502	509096.9639	96456.94756	92509.59778	24857.10391	60469.90546	27447.13999	42184.45096	155748.2683	31494.15266	1735052.134	23331.08435	64823.27887	90393.10148
2663	471977.1127	507025.4678	339242.0333	345231.3044	171870.5652	363795.808	323079.2717	879186.3268	740845.2545	521733.9558	619143.5613	559930.9011	617823.9386	906075.9805
2664	13289.68219	47128.80898	9976.120173	8342.202731	93546.05266	34169.48185	36827.35716	179218.1742	152739.8835	243065.7208	215099.5915	38049.90928	428196.1761	188389.4478
2665	331628.0948	257356.5886	428459.5248	77239.76138	83450.64096	220343.1587	187616.426	208135.9596	346864.8378	447829.8766	532916.9681	417298.6175	119557.9962	485429.5551
2666	115841.9501	210786.3484	137690.9783	52127.71921	63810.46657	91462.61671	54753.57941	357036.9031	286919.0165	360012.2309	311085.7681	181590.0316	1824913.349	205313.5757
2667	428910.8578	464961.51	264819.8759	25760.28503	108239.7493	107454.1969	182391.8858	898331.0106	548052.3471	445423.9944	663173.8687	338865.6933	510708.4422	686342.6613
2668	211244.8673	605715.8037	702276.5179	83531.1316	47906.41708	56628.47026	106057.1189	127768.9283	291717.0914	248730.8937	225393.6929	135987.4268	199058.0014	135823.5868
2669	485.3292333	14837.87623	105151.241	9325.012098	0	0	539.4881833	190882.442	2091.796473	43754.50312	88427.86261	4857.342284	28595.08637	70240.71476
2670	338947.486	336747.8481	162462.2686	83684.71452	98995.61287	90201.60195	35156.41105	260767.517	269595.4047	367078.0264	287537.4531	140046.0259	434360.2355	368556.2554
2671	6851.276789	3200.881901	12896.59256	10130.85457	157936.3761	1516.384353	96512.60995	294672.1201	380894.8026	355046.257	375704.1476	2957.341714	659370.0204	307906.0709
2672	496068.2761	257628.6928	818872.9362	438769.5468	250958.3576	63194.767	270231.5359	261661.6657	599487.8528	322756.737	330515.9334	186085.833	589879.0749	414847.2679
2673	566456.9268	256664.4773	563941.5479	162137.8838	43928.07308	89907.09111	485730.2908	813661.4593	459303.8772	215254.7178	474944.4324	305006.2439	603682.7799	401186.0656
2674	9243.053059	29333.04792	21006.3836	3418.276592	9318.259409	43609.66164	9064.941435	297348.3729	70617.66343	92970.12153	234643.8887	17023.90609	4691.283724	16575.22382
2675	646217.4695	501694.8629	327691.9366	37482.62662	125648.8486	191078.8769	353257.7524	967933.6921	742366.7421	468112.2781	771987.894	674127.0748	690218.8041	930578.1048
2676	592.4864032	13637.52117	136658.105	32809.4958	405.7329446	1501.146754	6880.999612	44027.47572	4694.360964	964.2647721	94980.74672	43123.08554	27864.48409	10101.07664
2677	218804.8845	230858.8592	489661.3696	240718.4306	106424.0755	63316.56179	221605.8475	345900.6319	387465.0383	110306.5646	203430.9339	226404.1019	458529.7888	268414.9387
2678	1054376.153	313491.8335	564421.9731	1176904.077	314512.9959	986670.4531	338031.041	1005925.4	1844165.385	373095.8765	885901.0456	390958.2125	649344.7904	605423.1895
2679	367753.612	646760.9549	411776.9736	124218.7633	146034.9666	109842.3302	201625.0287	440744.4348	472972.4521	421521.2109	502617.6381	263475.5437	328381.4649	403248.4329
2680	143839.573	747895.6045	342398.332	18511.0898	16826.62316	14912.03896	15400.92577	155270.7738	374442.1393	158185.6301	180873.2654	81536.86293	180272.2475	147326.0294
2681	8482.782746	96866.12371	7189.142531	21023.66804	36964.55831	191235.522	16101.20112	167010.7008	385680.463	23804.3462	44785.8346	221744.0511	147714.0644	6528.490016
2682	5225.922996	10546.77337	5047.816891	21665.72248	59273.91992	14768.26482	2320.437992	2378.624518	1497.231157	8207.542727	940.7350868	2291.331896	2957.969077	989.6585611
2683	201775.2358	185445.4156	162574.5828	38349.10641	60109.44254	20464.29405	114926.0861	346605.0708	404105.1484	339449.2614	399586.5055	120338.0326	649778.8757	361643.3285
2684	309933.4809	569294.0018	1137291.021	293102.0095	134375.5812	88174.69095	284577.0015	949028.8818	2132505.44	804970.4867	1955370.605	945946.0648	481439.3626	525864.5273
2685	803.2255551	1545.122556	0	0	16889.39485	0	0	174534.4786	126958.5411	128809.2075	170161.6	4313.505099	9954.543602	0
2686	29601.35356	274821.4335	260732.2359	102578.5989	41048.91214	46351.57084	45625.43321	72032.48759	75963.60947	86698.85327	196163.4927	57579.49371	83920.36465	109947.7807
2687	6033.450543	29698.72883	19923.22859	475.8282392	1562.538968	802.0295938	3020.389167	79369.19867	8364.662573	12239.59525	343878.75	2449.173305	72929.39346	6981.191476
2688	460633.9909	41496.63124	660069.6534	211110.8954	93425.15056	63309.51319	121323.2197	134445.5501	339443.5421	34313.83787	124638.6216	107781.1436	447110.5608	145045.2628
2689	1071.332457	30011.4995	6881.658962	12983.60809	17291.18034	80164.72597	4732.074649	75893.26702	602.6575574	12222.78804	69673.25035	525.8334159	1780.632248	1302.272382
2690	91238.28806	15172.1649	13818.71173	6766.003724	6510.535266	33539.25059	9398.050195	4723.058449	43171.39005	41292.43086	52667.82471	9923.507483	52219.79859	8977.037248
2691	3145543.505	1243765.973	1452859.362	659461.7533	756087.9497	332644.8786	822840.6403	2373339.869	3425436.726	1026972.712	1836901.379	13100000	1736581.514	2741688.328
2692	1689.991427	2071.296004	7692.443749	617.1963585	1286.762691	1001.411461	559.5534148	453343.6272	1513.959405	115388.0916	551866.3161	1266.902312	93135.27797	8237.113067
2693	2343.424439	7468.256324	4741.855855	1952.815861	2218.272482	2442.455271	3854.203052	4458.744786	1558.896755	22315.47066	33005.363	5390.534177	3446.693559	4324.11147
2694	1141517.288	107763.3843	562870.981	445471.2711	311598.9524	216615.2029	692488.2942	1167753.552	843566.8716	1199788.96	987324.0698	1078567.11	1378083.578	1322506.844
2695	3375.604659	57921.37512	2129.558802	2149.748828	2343.262516	13753.6359	3964.46464	436949.3984	59715.57268	381010.6298	475991.5848	17479.84887	14860.98085	18522.62391
2696	5503.630216	23492.30781	5446.126209	13402.96526	9695.681511	5856.677545	2999.107758	511426.5849	53342.32661	66105.48381	136558.3132	14257.67271	12574.76934	840.652504
2697	385528.0743	182561.462	42354.93238	0	13942.22566	0	23704.97468	44588.64909	71385.11018	287380.6157	206713.7609	49853.81373	96340.4989	64136.396
2698	646378.6646	132031.78	219286.9354	132934.7947	6367.199112	22328.84341	105968.3967	1208711.055	569198.7033	33586.24787	193238.8203	88477.70903	380943.8349	214429.9388
2699	153007.3475	61798.63576	25503.39369	3313.89681	5490.765063	1703.205972	10765.17119	21392.00702	30998.08887	149090.5474	98380.85185	19832.81753	66540.27649	35738.74238
2700	180316.9362	22774.20512	55145.22698	60023.60135	178896.1805	47442.27191	16982.60433	615677.7704	27425.96303	625181.7372	1509782.838	96102.74965	262478.2436	125394.4253
2701	925.8115718	52581.86681	0	0	23627.55593	64976.19811	663.9471912	159094.621	228311.2626	207492.6373	217630.4896	1728.965494	1269.596347	0
2702	27643.23834	15987.36434	23551.88452	3517.003036	16675.067	11753.98972	2694.859073	1813102.818	16675.79658	460281.5876	2382168.508	8070.425794	424756.9287	62225.56731
2703	1074.604888	7475.278754	2828.439787	891.5024836	456.5367517	1969.626476	817.9019547	2545.413871	1018.193135	2416.555088	10793.30559	1448.943345	1431.278886	1436.582469
2704	1060835.433	378550.2757	347550.5272	42360.22768	190681.8274	69478.01047	657315.0932	501561.4054	1016046.197	590300.2034	679890.0667	699370.3429	563179.4533	827655.271
2705	73502.99985	61714.65204	5457.755933	550.4080443	2619.216811	495.4928279	818.0525285	12244.68316	24634.97033	68968.68249	64598.45624	20865.53845	6643.276057	13758.20079
2706	6705.971759	14773.96559	318937.3909	6564.782103	4176.022011	1246.907748	1080.185314	249616.568	23346.13616	43542.63028	3184203.873	129931.8303	103528.6554	133319.7522
2707	2518.120685	2746.251133	1798.27799	457.8778721	427.3066654	0	1011.307743	276068.163	949.9698758	78769.53172	383716.184	0	55182.22538	7842.831482
2708	916.387153	11938.83641	114838.288	9528.840104	0	0	0	249327.6171	1397.702207	54084.31759	277936.4982	2154.427383	23136.57799	85537.09057
2709	1832.18862	9734.486749	4650.321111	1641.282548	1597.042356	2872.361058	2136.730994	433229.4365	34512.63255	112141.714	86634.7508	718.379837	1107.044688	0
2710	0	954.0798406	0	0	1772.478414	1868.934435	0	49771.87095	1321.035272	29603.08711	96679.05721	0	0	0
2711	0	0	0	0	1302.888379	726.4545976	0	31943.61388	114459.887	149663.9825	86187.0113	2148.859973	1144.652357	2799.498883
2712	0	9021.313959	3022.660082	1032.970756	1396.935408	9284.29377	1265.587691	75165.31944	41872.73774	116493.304	143100.7182	0	0	0
2713	23173.64688	27681.09433	12396.74234	5500.225346	3808.361982	1684.587213	2376.402778	110302.5077	13431.96466	208903.5441	942762.7966	16864.61547	54905.9962	30134.64831
2714	1493.053922	1764.625017	1013.554388	572.183561	0	0	937.7468143	203758.8897	16625.57064	50577.30834	135327.9878	1282.707786	1610.478463	1837.946647
2715	26940.59935	17241.44475	16182.49574	21475.5289	3566.20649	3458.365834	37248.37284	370324.9228	66400.5646	97682.60747	1070922.714	48307.4539	120789.4006	174244.0007
2716	0	318198.2693	0	0	3366.407636	0	0	1660555.176	158786.5506	1626905.44	1315968.419	0	0	0
2717	1126074.012	270744.1946	818999.1659	15310.3926	313727.3126	0	1089835.907	393283.1072	628717.3984	2061716.856	2965588.796	242740.7836	1703541.18	3175431.823
2718	0	7692.400084	0	0	4923.259442	2350.849781	0	14664.3518	18416.9646	20114.82167	0	0	0	0
2719	0	3807.004912	0	0	2257.448587	4465.894684	0	7653.047319	2839.138329	237846.3475	510122.3546	0	0	0
2720	0	14141.94868	15638.12317	0	313803.587	488655.3711	0	1359541.698	2077582.184	1358440.641	3191857.814	180468.0674	51895.95921	0
2721	80407.356	593292.9345	389119.95	231035.6163	360812.2725	2564836.911	68404.41767	1058954.508	1178237.044	1056028.768	1509578.968	306227.1452	300368.3909	118167.0923
2722	26892.77479	144985.3266	48222.63277	2758.645662	5832.980646	28378.10916	45280.6796	7816.240688	16454.21585	21197.89583	29085.7585	5706.669985	7552.18404	5318.786787
2723	19924.15281	54592.15819	22025.83167	9121.941007	7709.444798	18399.41811	36508.48806	26974.54659	31167.16586	31637.1906	46377.86648	40043.71081	58651.79807	12326.71987
2724	39068.132	159830.9153	94622.75164	7667.067681	26627.57856	12320.21411	18992.92474	97285.72219	149902.0637	48726.92274	94641.19529	56723.21777	51534.68976	70904.7508
2725	4381.448559	9330.26975	3604.549822	19925.54715	31148.14875	13403.6624	14852.74725	20022.06971	31782.10778	9673.627267	28435.56757	24970.64185	8409.744534	50699.33787
2726	10539.3547	173090.2807	54176.18446	58789.35126	33433.78877	56111.97336	89516.28082	293601.5775	126557.4755	68875.90816	228942.5313	17118.92977	61823.50601	55513.07741
2727	96017.75796	48307.81238	75712.84778	10157.34331	16843.82147	5521.29107	17104.79615	48663.93282	38318.81344	72509.75485	41935.23573	13849.67538	13419.2462	55277.5099
2728	39514.0033	85712.86742	82130.60858	10485.89466	60565.01588	26873.33894	25750.2257	92418.28279	45627.93826	28361.0151	74487.57528	28004.33172	55201.49143	17906.69788
2729	10479.78906	43238.33449	25527.9269	3605.832368	5365.075078	1062.193823	10554.82962	27685.9902	26995.72942	29646.90141	46752.85717	19008.06111	16267.91177	10588.81381
2730	7752.32328	24256.86127	20324.07987	5003.874597	6459.948353	4151.386544	8268.811775	20245.92621	17752.10318	10064.74099	35810.87742	6813.263311	17734.36518	10860.1952
2731	20950.55617	134942.7624	71096.80688	15883.58922	16003.24368	8994.053969	21755.04977	119770.0813	97674.77317	69334.9703	50797.21178	36292.294	48191.31067	72709.51615
2732	83317.45073	454788.9939	159902.5226	148097.3546	67379.35571	113642.2744	92450.61	272683.3485	175613.3973	174190.6021	223122.5858	144275.3059	310984.7401	176619.4881
2733	5449.695643	38368.20158	3538.259383	2313.995355	2304.383778	2991.13603	1912.120058	18581.68673	14079.88731	3932.254668	21789.70648	12466.77061	18465.85235	1001.308528
2734	11560.05865	30922.09157	13450.01409	6906.81995	3588.964282	8164.40288	15510.12165	47649.06556	26733.46215	36059.05888	37434.86131	19956.96769	6645.783995	91098.15405
2735	22205.1958	46628.58577	32800.7001	2717.684304	3150.803334	7170.167273	7216.203725	20094.80852	1354620.65	1924821.145	1959615.136	16313.84879	2355346.425	1950058.12
2736	5606.846445	6618.450749	7229.655511	3471.163719	2348.639763	3541.564283	4439.443145	14680.26915	8111.519323	10150.23606	7398.999053	12335.28839	22379.47745	5891.169642
2737	12606.73203	21227.6189	23104.92809	7078.289417	1859.021748	2948.40981	6365.674485	755876.6817	171916.4607	823632.8208	1199452.754	127965.6699	81595.82795	98807.08914
2738	36353.53981	54798.72682	55100.64604	24684.63505	43476.73144	18507.71691	17577.30638	46488.25253	20040.77569	39634.4424	16038.66922	17544.01692	29017.78247	41043.10449
2739	3376.609291	1444.877915	4106.574324	756.4337422	1411.925191	601.0404791	0	3703.913393	2012.290217	0	8867.919135	4196.585084	5413.747547	2413.3139
2740	2467.362396	16289.8885	816.672067	847.7010676	1201.657425	1557.636801	1363.078907	6469.165921	0	0	3084.987742	3859.074064	1581.282849	0
2741	266350.8577	1294.625674	2283.804358	14013.76082	45460.23826	26829.49501	58578.88993	64081.36343	5846.013093	104140.4295	85220.83764	56798.97359	63449.88843	37704.07485
2742	3591.524115	17388.65226	16480.63886	6946.963399	2696.186	3103.726233	468915.838	15999.74795	8238.631968	9032.431819	6625.434795	8548.173434	13819.25826	22907.5769
2743	5295.608354	32304.25068	6970.278555	1278.381586	3848.922941	3531.443721	4164.767067	14785.62378	10604.01367	5749.917566	5782.428256	6845.299512	7936.423405	7661.939281
2744	7148.105469	4976.346989	10547.37995	1065.289841	797.6115703	2110.177829	672628.1322	3095.357603	6569.631813	1396.18496	6681.610081	3283.199288	8742.705529	6681.885126
2745	9628.883646	5881.161479	8122.265419	4139.892218	4012.800001	7603.095145	396847.1985	26818.14947	13285.77794	8302.480656	4895.197963	8039.109027	5422.013195	36019.2826
2746	6707.049886	6242.078182	2000.705979	1784.189327	2512.167131	4601.821661	6864.37467	9847.308509	8417.236355	4726.436343	20757.32629	13871.26488	5365.804502	16866.88281
2747	4093.837391	14197.74831	2266.937563	3189.863845	10679.70458	5974.493748	393101.9091	9475.95386	6066.29902	1577.247708	3511.317652	2343.298493	7009.516872	7935.351656
2748	159483.8135	155783.4881	166293.6756	92890.60642	44365.55046	70101.21778	115074.1947	12943.39478	15350.07713	24127.09307	35544.53448	14879.31216	26135.38626	73906.70368
2749	13686.54592	11406.07569	12198.82607	24369.16039	5578.173149	9921.914853	12613.63083	6768.719751	21986.75166	37828.17268	21227.20202	15635.24851	6529.395245	22094.31556
2750	0	4638.867134	0	0	0	0	0	0	0	0	0	0	0	4316.17755
2751	3126.583464	37759.82007	1943.203907	1369.920539	7599.519273	2053.993845	3774.637754	4343.979835	4766.437277	7563.629625	7996.051705	3166.582056	7863.718985	10509.18021
2752	3842.652502	161820.516	70864.45179	16185.86262	12542.90923	149186.3726	4435.968974	4616.10162	12949.20629	9329.318859	5464.750859	6960.488189	5358.350549	18591.11174
2753	1100.017887	1611.778581	2530.522648	499.3418269	1108.492106	327.9185226	208963.0146	1559.970843	465.744549	843.5315759	1842.89179	2001.906437	552.1350878	607.591949
2754	659.1646155	637.6512023	1106.182247	10527.25927	823.7407639	496.0062622	1234.498048	4864.33675	600.0058381	26143.18086	611.0781366	4191.363461	1734.86326	1904.587112
2755	0	406.9440793	0	0	0	0	0	0	0	0	0	0	0	0
2756	3244.073511	42410.84904	6070.399196	4939.238568	3699.873081	3608.081385	5080.708121	20026.89859	16232.29287	2315.754141	8233.167686	5780.223819	15002.03235	11975.3767
2757	3409.217118	2669.89277	1243.705354	1301.172139	1926.337537	3208.476526	1585.987259	12745.86661	8113.328249	2345.463026	3405.358312	13164.50612	3793.927358	5296.73469
2758	540.4234223	1051.822923	426.2457336	0	292.829801	751.7270539	597.0217224	601.0121503	584.025219	517.9675008	1273.524452	506.0743532	2131.123927	1298.373647
2759	36170.21802	79242.1383	126267.4717	22588.45768	42804.54093	21464.65527	14940.05069	25955.7456	40093.65657	107216.9435	51428.01244	25078.25652	15315.01229	11669.74365
2760	1871.097317	9282.487486	6993.282717	718.0269369	910.1021992	1555.353474	1020.686115	1815.046075	1604.67444	1465.463875	2115.781381	1591.822794	4800.202406	4098.314101
2761	25757.76838	37894.09408	59189.37005	2209.909064	1657.114183	2254.535538	8696.847848	10518.24498	8266.085376	12235.16813	8542.743033	10073.4333	16495.51532	12524.19446
2762	12697.84276	27168.26977	3362.996793	4845.935075	2441.725185	2121.601067	8713.270467	13125.84354	2841.683549	9580.579779	13845.51421	19042.34511	46407.81302	15393.04972
2763	7086.792703	1957.50702	806.327633	593.5971399	0	0	475.7924259	10469.79125	4504.095521	5264.261671	2114.553678	3037.756628	10089.83626	3109.056474
