row ID	1.mzML Peak area	2.mzML Peak area	3.mzML Peak area	4.mzML Peak area	5.mzML Peak area	6.mzML Peak area	7.mzML Peak area	8.mzML Peak area	80.mzML Peak area	81.mzML Peak area	82.mzML Peak area	83.mzML Peak area	84.mzML Peak area	85.mzML Peak area	86.mzML Peak area	87.mzML Peak area	88.mzML Peak area	89.mzML Peak area
493	1526012.282	1516729.115	1610391.514	1578959.838	1635870.039	1634530.492	1445579.818	1475786.683	1748502.594	1605398.085	1629499.671	1609848.492	1709089.357	1521630.265	1617402.4	1521968.942	1550516.857	1543409.934
494	1925790.637	863107.6599	2088970.618	1233845.817	1449260.487	1339861.444	1366390.229	4596733.441	1718630.387	843303.0751	1483611.945	667220.9293	1258408.109	280860.1146	1326014.999	3617418.351	331677.6005	1551116.739
495	1.02e+08	47700000	1.15e+08	56900000	80700000	76100000	5.9e+07	1.98e+08	78400000	54300000	48600000	3.4e+07	68700000	2.1e+07	63500000	1.45e+08	40400000	73800000
496	903736.1264	207005.1559	1233586.135	487503.6613	313567.8621	636650.375	236232.6379	1812903.328	1071563.972	1717122.868	654694.6632	744962.2412	816438.3879	224816.1254	911146.0359	1000217.392	451083.1742	618941.6038
497	2313613.88	1866202.663	2277124.649	2251335.334	2822611.949	2523533.128	1784447.688	1313858.114	1942651.404	1575783.1	2097552.125	1647016.366	1700063.584	432208.1939	2876745.05	1520277.751	2133215.369	2575866.968
498	540347.8116	233007.9874	788712.6237	404311.6959	155680.9142	217063.4001	232192.9017	897363.7788	478225.1856	2198445.17	583637.9795	783321.8885	1618095.039	314844.3578	1008220.039	1446271.541	485057.5849	621267.7982
499	8605590.232	4718337.471	9312591.071	5999263.997	7311035.037	7391012.624	5484331.033	10800000	6582979.201	5397176.856	5195949.259	4010444.554	6514930.883	2839519.46	6648671.2	9830048.516	4745859.972	6482501.174
500	2055430.554	2147072.046	1665685.213	2029812.264	1702416.599	1761340.458	2174014.233	1943041.898	1960813.127	1909954.997	1842374.213	2090831.897	1763249.538	2264669.887	1559297.763	1491518.69	1958211.311	1530874.192
501	1266476.28	799069.2697	1472531.649	875348.0841	1336186.063	1296308.609	758751.8736	1962865.163	859855.5646	607707.0761	960921.7884	568012.8302	823351.69	377099.3367	1485556.771	1896855.641	796177.7105	1310293.484
502	9470223.313	7431682.743	10100000	7536083.002	8559676.423	9123733.866	8774377.172	13400000	8197511.445	6437222.576	6697322.595	6587420.444	7436831.401	5498838.989	7171799.607	9505131.458	6447261.672	7667403.617
503	2345531.407	4545434.069	4797792.802	4974537.343	4272547.066	1157680.121	333604.1631	211949.7663	577141.2573	2254772.747	1614465.532	2932927.66	4556211.954	2350971.435	2536089.931	2813648.109	3557571.108	5159126.067
504	2777979.473	2857949.801	2511476.326	2548233.075	2629312.666	2508659.487	2549763.381	2805176.738	2506183.57	2637997.559	2594819.833	2596062.169	2586067.481	2840076.241	2599477.324	2415273.474	2616995.953	2590902.127
505	770110.4053	847906.4069	769457.8629	619961.6666	675849.9112	629527.3744	1571232.681	1480828.916	457336.6131	355552.8413	452520.2314	343655.8319	457602.287	1706703.543	802967.4817	1031822.305	421435.0537	683295.6915
506	5745827.72	8506303.031	4602447.494	4270494.987	4301969.859	3875271.765	17600000	7530773.911	4302864.789	3875142.325	3607998.857	4194633.135	3171294.478	24700000	3823424.482	4614254.471	3403341.372	4116238.721
507	836232.6819	764789.8384	787777.3192	747815.0331	862565.269	854879.5221	736652.6587	775910.9598	838107.4307	792574.4342	771242.2865	804366.4042	794091.1447	773755.2135	801535.8855	752912.2822	771041.3982	793185.1815
508	733499.6534	1073486.597	2205158.717	963309.3537	1230221.823	764554.4006	258693.2825	563716.7	259004.804	218495.0932	431396.3588	419984.6123	1070983.582	11839.93331	1139107.812	1681013.14	631279.4175	1227779.887
509	259003.514	406579.6306	657438.1562	395497.4945	594312.3765	234163.9692	100393.5299	161214.5384	291195.9253	182388.2007	402720.3433	427869.6883	723972.8116	6997.356353	593308.2434	937099.2375	437475.4479	663836.2079
510	5974475.704	1963342.751	1529383.346	12200000	912243.5027	4698742.92	1149774.761	2578120.407	1328783.182	1417418.187	863021.4715	386367.9547	519727.1111	434002.2603	759426.1668	2876947.534	861454.7986	1351636.471
511	1095327.563	1156923.783	1026845.361	1103695.106	970728.3433	949071.5843	1152540.029	1146936.412	1087649.105	1005634.117	1045955.154	1081617.412	1034945.332	1122994.407	880098.2139	909684.3427	1076640.337	902088.1795
512	1347867.802	1374360.096	1298810.696	1215527.683	1305313.52	1300506.978	1223986.748	1329591.619	1233880.48	1290805.649	1292948.971	1266813.637	1345437.084	1317846.925	1274954.422	1196064.644	1373099.997	1257958.85
513	34600000	29900000	53100000	28900000	24800000	25200000	25700000	46600000	29300000	28800000	28900000	15800000	26400000	9241888.334	23300000	41600000	18100000	29900000
514	6.1e+07	13700000	8.9e+07	49500000	42400000	44400000	18900000	6.8e+07	48800000	49800000	49400000	2.8e+07	45600000	16700000	39300000	70800000	31300000	52200000
515	257298.3741	4481526.125	23500000	131122.3754	69300000	194337.7845	1.13e+08	3.63e+08	1.88e+08	38700000	1.85e+08	67900000	1.17e+08	43400000	12900000	21700000	52800000	27700000
516	2136.64738	147985.273	738982.2803	0	2164939.756	824.0715059	3887914.243	11300000	5273548.623	1128861.515	5006426.986	2025685.231	3525103.492	1302147.968	358338.8219	652738.0758	1590597.451	806576.9521
517	275033.909	5873658.765	27500000	69292.3558	66900000	206789.2029	85600000	2.23e+08	1.39e+08	40700000	1.41e+08	63500000	9.9e+07	2.6e+07	16100000	2.6e+07	54900000	31800000
518	4953.990794	288725.9213	1238124.43	2369.011834	2821813.354	5000.335219	3084745.902	7839650.068	4955771.599	1856659.917	5444610.93	2766670.68	4084921.4	1249759.367	787078.9235	1187359.378	2376010.179	1482632.281
519	121520.9531	746194.9705	2674254.021	56139.58656	4567749.278	114254.9442	3693531.139	7321142.151	7673700.8	3242840.631	7486285.795	4415609.188	5402124.721	945134.1676	1941507.682	2649159.757	4766323.182	3068795.621
520	4131.062464	127962.728	261988.2151	1083.365343	561280.3461	875.2836356	2652884.939	1517110.365	1436773.559	327717.523	1193208.577	620997.4101	800100.8113	1772152.255	178168.5018	254085.3817	522067.2447	219972.0661
521	50318.83588	1502423.989	590494.0876	0	1763797.576	2948.744186	1332545.915	2.5e+07	2.3e+07	10600000	4889703.895	9831252.676	28200000	730984.2198	1536845.37	6485899.851	3363064.378	4218253.018
522	53241.63346	529373.3405	2513033.46	16384.05756	5766340.934	24180.40606	5693507.784	19300000	14700000	4054865.301	14900000	6262861.873	8625602.141	874001.7785	1615131.333	2443953.066	5591040.12	3082933.18
523	8327562.009	3722739.562	9571656.257	4102064.635	6251800.999	6945298.442	4104754.051	21400000	6437709.23	3762538.821	3447379.877	2329037.924	5035425.265	965997.9345	5439295.577	13500000	2426030.509	6001227.12
524	8958346.154	4082940.84	10600000	4900876.691	7653971.727	6624575.212	4339732.227	21900000	5579881.301	3493933.302	3642972.109	2549846.456	5394356.857	1053864.056	5971833.71	15100000	3124089.507	6065917.07
525	9369080.345	3755705.764	11400000	4098558.351	6977222.599	5787758.64	1782466.465	23200000	7138425.365	4036201.689	3776510.345	1944694.646	5655756.205	1044038.168	5375086.134	13900000	2848716.223	6231958.461
526	17800000	8447645.123	20100000	10800000	13500000	14100000	9528790.697	3.5e+07	13800000	8567057.081	8845541.044	5776515.028	11700000	3243915.915	11600000	27300000	6661722.555	13200000
527	5450.129925	249312.3424	1620901.815	0	4206118.488	1740.021429	3895848.762	11600000	9575110.18	2425951.325	9178026.956	3935305.758	6582368.893	619596.3761	953829.797	1471090.695	3849857.913	1973146.964
528	7325371.448	3074806.996	9453631.791	4010989.061	6196636.992	5778788.522	3490058.68	15700000	5567618.623	3888919.551	3542774.98	2206620.009	4557174.895	1261992.817	4345701.94	11700000	2848768.592	5802908.413
529	19600000	9434186.126	21300000	10100000	13800000	13200000	10500000	3.5e+07	13800000	9363761.019	8793817.134	6464188.854	11900000	3491042	11900000	25500000	7323114.714	14900000
530	803441.1985	13400000	8049594.921	1301499.648	1552383.44	321971.8237	14900000	15700000	222471.8166	980443.8403	851226.2311	606306.0145	7460710.702	1607549.893	579236.7329	7840383.287	702424.5034	590908.9138
531	6500219.11	14600000	2147443.416	7257317.923	2832062.476	2740764.61	4573826.694	4842646.772	3395198.216	5003856.276	4037790.36	9514824.042	2619547.034	20800000	2573661.136	2178457.862	3576798.198	2619013.901
532	828825.1837	247530.8833	1800843.549	683020.9317	1859372.904	1690617.083	148810.2404	886609.4398	1343196.463	177381.5336	735941.187	44574.79777	1746485.906	136873.7338	1743967.669	1938369.501	105976.5311	2621910.97
533	15461.3941	2565623.851	33611.87775	12900000	4547076.302	13913.97739	88630.4813	27042.67325	694326.5797	272085.1842	1274611.874	2603077.246	918066.3626	5295552.622	1371674.919	63380.63011	1054483.403	939818.417
534	269.4222409	458328.8619	0	2949338.669	1612885.379	711.6684015	25655.83424	0	51014.72689	14374.04813	216344.0653	557867.448	66694.42313	2260863.996	332808.134	0	517498.1775	129139.0927
535	6851.618016	467197.3699	51156.18052	3861490.907	2271596.535	2424.881692	2278.436226	261.1380102	67320.98798	36193.37043	268513.5943	270479.2024	53930.44873	895234.9831	293959.0747	740.0795563	547131.3924	329517.0225
536	1183853.804	840614.6453	1291250.017	471917.7794	795417.6651	710737.0069	412822.6641	824538.9889	578220.8417	696811.6016	822104.2978	668712.3511	1347943.146	405255.6711	1267061.693	1331865.335	961322.0569	1650600.932
537	1483.781155	392054.3807	2979.571078	1669588.35	722868.9024	2360.519147	20986.18951	10402.47534	107018.6932	20460.4655	361238.285	618331.3674	41810.80511	1029755.023	402187.3432	2301.604584	407058.3685	189377.2502
538	27057.90059	1075903.681	124969.5088	5377384.801	2437343.047	26974.99232	53454.15929	89918.02037	1018071.703	625811.4114	683002.9394	1075534.048	664608.2216	3291557.785	401999.4872	170981.4642	799658.8771	879022.1531
539	0	317074.1374	0	1517245.474	683406.5475	0	2230.485239	0	60676.2068	0	293568.5093	777923.1979	69218.13354	706540.2367	425093.9632	0	313515.198	155432.5552
540	13217.75568	286250.8936	9788.789934	1328709.731	581576.4007	31456.13091	16883.67617	25596.06176	140771.6788	146110.8105	513206.9872	797153.2675	339155.4991	613092.4403	321922.2708	33756.47778	388906.9411	290878.8431
541	147693.0601	251648.3895	498774.2114	2591993.467	837914.2013	192459.0756	241300.3951	418695.8617	469504.7821	442959.5984	435290.4415	553275.4924	498646.8733	1330833.637	441721.1868	183153.538	192039.7406	522833.3436
542	308668.4909	585636.314	1080259.359	655676.4862	1037578.391	1060913.169	491983.8649	222828.8408	907159.5344	681166.1029	774528.2313	566749.8179	1083369.376	587023.8367	1145643.374	1128273.061	774966.6274	1022126.361
543	1116117.739	1502934.329	744594.4982	4714915.349	1652606.51	860948.9756	376752.3438	251420.4136	2331453.733	3194027.657	987142.6466	960282.2531	3437768.362	1988044.754	509173.9034	300075.4673	735827.7478	2213003.258
544	399415.6741	2579219.862	1738687.905	5009378.44	6425684.161	1442890.326	517176.4026	1395711.79	3755944.63	2230278.362	2400821.604	1837420.222	4425687.249	709704.7805	1093417.309	4234549.797	2015698.295	3993623.626
545	9392.829952	374239.5418	50192.67525	2271608.026	996152.1326	13539.48258	7941.519025	13917.78079	186402.6833	8960.191974	1039619.547	1784127.826	247615.8473	1354560.478	1305490.073	18825.79404	808821.8747	391767.0874
546	92669.1754	95112.56195	301895.6618	1082502.565	668583.7999	44747.76469	221248.9239	72901.91087	111628.8169	152080.8701	178035.3857	205801.6713	100881.9797	627277.1219	232440.7964	188206.0723	171647.5565	138445.4949
547	0	404981.5592	0	2165100.68	1158892.304	469.8876138	6988.608063	0	16268.4689	9551.28579	150755.5248	393317.9689	31365.42619	1593109.333	237744.6125	0	264447.6914	113829.3715
548	26166.66343	515014.536	104837.7645	2347786.643	1889328.271	78729.5214	24047.13353	36384.24098	165444.447	461648.3969	439000.3841	466112.1685	677460.5941	319365.852	1440698.009	28308.59439	841046.8939	809973.3916
549	136986.5385	798569.7554	675839.3168	3265343.417	1506280.819	79495.15424	275257.7988	202340.0776	320993.9288	144313.8339	483528.4021	269333.5495	292725.4434	1207233.025	435881.1754	252139.9024	685046.2471	233436.1813
550	831253.7803	1.1e+07	6703780.431	20500000	1.5e+07	25800000	1220608.796	2717145.035	13200000	7857906.265	8624666.4	11600000	15600000	2095047.704	6372130.461	11200000	6334060.544	10900000
551	56630.41369	264297.9604	151668.8416	1156786.498	443480.2523	96429.59573	83311.65099	193866.008	310118.9252	338916.4847	460414.6861	569014.779	418362.6233	530719.63	216623.691	149151.2541	370640.5899	316058.9773
552	724.8119218	140132.1535	0	664760.4939	268353.6546	5634.917324	7834.664712	25372.16123	52193.66972	16148.54283	242633.1912	956599.6009	85143.83338	352562.1046	277025.0206	2171.944197	415123.6521	180432.878
553	3938.349109	661461.4626	2320.89849	2480265.818	1070077.872	4967.452423	34097.38935	4421.637605	160790.1621	9152.611776	320555.9376	698741.3576	302234.884	1055373.861	329047.1862	10767.51601	338668.1343	377119.8066
554	2411.187111	1462393.935	4118.87825	6835671.724	5500450.177	19394.839	170837.9084	3120.552342	145533.295	39232.9923	267537.9663	2211969.491	263874.1004	3202252.355	443330.4653	5525.22697	965939.2086	532536.7744
555	884149.0026	4327325.613	1583866.071	6755297.921	6378250.349	2746813.927	468675.4863	871571.8057	2783136.429	2932445.116	3381961.253	10400000	11600000	3705953.114	1891203.877	6535595.997	4155196.822	9719857.46
556	14881.493	223895.3912	74818.55855	843215.6735	728539.8874	7531.400155	31558.37785	36170.42847	57032.07032	139482.1339	149208.3262	211441.3387	132652.2619	375355.2714	428787.0221	130975.8716	507279.5551	180830.0216
557	205806.8711	1417235.471	640196.9056	4658007.292	3563387.876	747398.3134	99168.60468	302355.8507	850904.2056	910258.1817	1032929.748	3695948.366	6215257.42	1275175.65	1192795.976	1005927.538	903062.5015	3049928.772
558	9664.951528	373444.4618	4265.094322	1419761.296	717668.7736	3857.347515	6881.881305	2540.413642	77388.94833	39634.39423	83904.21206	323348.5043	95740.60215	992430.0174	296351.8552	4528.485785	232750.5439	542335.336
559	101116.4446	737772.2646	106592.9493	1819413.498	2310591.534	661443.9401	54448.76247	114680.7495	387598.7081	495285.0645	570947.7774	1470953.6	4721666.493	997221.6253	427473.0038	2236702.293	1019582.927	3723021.858
560	9464.451449	649963.2667	15978.3596	3058453.347	1179688.263	9220.180067	6412.581725	8682.856038	184595.7825	18523.42853	184728.7402	520869.1312	127395.8183	2083952.603	376307.8116	4589.737731	421893.3408	209880.6548
561	314524.2888	622145.6322	108769.1612	1792052.577	865813.8108	474608.6043	176492.7383	0	913021.989	1156321.258	460496.8579	541599.4682	1350114.834	1197145.21	279082.8407	46100.31931	387182.616	965215.0904
562	269.4295512	469904.7192	650.1278393	2351408.064	820873.8779	19226.33553	623.1165821	271.9539072	2734838.899	53403.64137	312583.1083	1028415.825	314554.6198	2420328.448	199058.2402	10301.0352	490700.3707	91398.66548
563	0	367239.6453	0	2343673.008	1198810.829	0	2336.458554	0	64689.37129	5188.403234	178716.2249	364723.0417	63118.10095	1143129.946	680866.5247	0	743356.9144	352660.6115
564	2919017.017	3353305.973	3476827.361	3829568.883	3648972.377	3002022.828	238145.2199	3205051.274	3634982.859	3558463.114	3380871.798	2985474.756	3752176.584	3356715.786	3175477.032	3542042.555	3009821.461	3749415.632
565	493616.7622	3250867.181	726028.1738	7613725.448	5575499.859	1380863.02	216422.2197	1571904.417	1293339.018	1508141.874	1468754.574	5054235.097	9797529.678	1419962.232	2225098.898	2439005.592	1854669.955	6930252.369
566	22994.49647	693045.0728	7627.853318	5860242.804	1208771.729	24312.54443	12591.33315	4958.217712	472913.5528	893543.5635	198145.6751	386053.6821	196663.5835	1112067.973	295564.5529	3932.41445	361734.7116	417428.7063
567	435535.4257	3326047.055	1100282.315	10600000	7546692.372	550199.4121	323873.6778	460178.6868	3613768.681	1001031.915	1775237.72	2265469.441	1946663.562	660983.764	2034992.466	1414170.538	2835628.139	2627656.664
568	117731.6813	801089.9769	316687.369	656574.4718	1099075.597	424075.6765	65290.21998	104678.45	84978.93445	198346.5527	223490.9553	1660474.23	2213148.201	1199159.934	196860.8307	860728.8039	626030.7967	1898644.027
569	337192.3135	2148821.446	1071530.084	1533288.282	2252311.835	2400390.351	301855.8679	637646.9107	1258761.648	1210861.749	1186847.684	3640881.284	7480666.027	1127286.383	899551.6999	3447173.628	1622197.626	5135254.273
570	716148.6467	700839.0698	700925.7852	737359.1794	707703.807	690444.9567	714059.7598	691790.6691	686650.4043	725571.3758	690755.1448	688656.2	854246.6808	730868.1729	652864.6703	697880.8715	655844.5613	659060.3538
571	269663.8664	349967.5829	399999.6902	1222815.917	529454.8441	293033.4288	331847.2127	831048.4745	591031.1412	743753.076	581846.2988	778216.2989	836472.5233	601792.1266	302111.7574	485809.2757	523810.1954	496483.2937
572	508307.9932	702301.0012	283596.8873	2519608.889	1244423.853	618053.0918	222597.008	25052.39903	1361040.641	1572143.167	642818.2314	426790.3841	2083819.328	993605.9501	373329.4501	40443.72422	471156.0664	1316369.899
573	4577.519421	666847.838	6784.194656	4886282.799	1579093.142	4065.938654	7813.713597	3689.397053	128907.4876	18633.65793	433060.6834	915153.2883	121849.3092	1846643.982	471102.9305	7124.051865	539076.1928	364058.9792
574	0	106215.4397	692.778928	1431767.297	694716.1771	7481.372855	414.5299447	366.9998013	2174269.22	69371.3796	252663.5577	918571.5372	95023.80986	976044.0829	321225.8223	6481.168044	451069.3599	244091.5987
575	487061.6842	1278842.889	1630685.106	2340363.831	3358521.359	628656.0051	262961.5867	57737.21949	1951570.868	880229.0145	1020751.962	1201635.034	987988.4792	755724.5094	1255285.535	529136.5659	1137143.608	1124406.487
576	487061.6842	2230277.926	1721720.309	8308592.331	5059167.645	628656.0051	262961.5867	57737.21949	2562386.308	1193381.502	1672062.061	2205039.156	1699908.909	899141.1607	1837614.027	1275718.181	1758251.042	2064077.174
577	354324.2831	1530170.714	799141.7769	992720.8575	1110612.958	1087760.992	374114.6787	611115.3074	614273.1512	1057270.687	1072294.587	2682731.017	4545154.354	795509.6175	574880.3514	1963209.116	983169.4027	3881782.02
578	0	129504.8035	755.81943	1380245.359	730439.0277	384.012422	992.1217958	0	16558.50604	718.6232913	16777.2602	79983.22302	8175.608998	831414.9277	259477.4883	456.2644157	444511.5248	115842.1914
579	258459.4288	1386375.511	1165998.148	821251.6845	1460586.013	1710682.582	395102.547	683719.3757	1201057.9	898165.425	768314.4038	2452487.84	4529801.618	838732.0913	644989.0548	3141018.671	1184594.077	3838985.008
580	525764.4466	395943.4801	632538.1282	1151447.942	251867.4672	973170.0474	656406.2751	2364127.192	2694278.999	1463653.345	1366779.094	757632.6451	776955.1321	998369.0361	1456556.261	1232152.747	525372.1614	512487.9138
581	526496.9339	2616688.48	774056.4786	15300000	3794706.428	913383.1507	973489.3055	929040.833	351756.6993	736188.5696	804108.9017	1928707.751	2125194.208	4825823.751	637054.1327	1045295.475	1097599.47	1431215.999
582	8507.721059	3223.363396	12136.81352	2384720.882	93377.22384	8182.167299	6019.689819	4303.065143	85532.74342	209888.714	19542.6077	206475.551	29169.54272	234520.9436	438949.3285	7386.969395	170772.6277	8329.95987
583	116517.4201	1274147.487	382873.4095	956715.5844	1028712.954	590525.6308	117159.4214	276718.1212	637129.3086	1019510.807	1066566.505	1675612.14	2357571.245	452956.0982	839110.6436	1428552.324	718106.7402	2448905.128
584	332560.5589	1521044.633	910927.1566	2735603.929	1480942.261	5004711.887	341948.9616	858101.3448	2534707.836	1723818.056	1447752.295	1708108.423	3187272.71	597865.9087	941162.7014	4529776.076	920702.0968	2854728.344
585	19400000	22300000	8453144.499	19200000	9301157.088	8959173.73	26800000	15700000	11800000	16800000	15100000	18600000	8824908.301	2.6e+07	8420288.384	8220410.975	13400000	8375377.598
586	9556415.454	10300000	21200000	4285233.984	4657067.535	4252712.748	6351858.354	17800000	15700000	14800000	19800000	6339549.672	1.7e+07	1.1e+07	11300000	29100000	4003839.512	7358099.938
587	653225.9724	809342.6561	993483.5302	1484980.778	1148538.691	446741.3805	738749.452	376273.1079	1073908.626	921368.826	1361662.817	1622168.08	1131686.616	992394.6663	1798379.485	611075.057	845234.6957	1796224.015
588	34700.79918	11400000	82244.63818	21600000	6520335.943	65408.89002	431978.689	5511.123956	1096061.668	242088.1716	1264649.119	1729336.679	182082.7177	4003839.922	8537329.239	52053.18159	4226220.251	13800000
589	331252.1924	1329733.363	411877.9811	627351.1872	720284.3496	703898.6321	240466.9692	500367.462	549001.302	421435.6048	977909.3971	1384139.366	2731669.734	521659.8638	465629.6428	768460.771	552140.2133	1756948.617
590	118015.4233	446706.053	110293.5234	2448618.93	1300091.028	73758.01367	87396.5188	70347.34308	95020.694	31269.07156	72132.08149	112291.0509	126509.7927	305651.3509	436201.0627	62911.95806	676270.1025	475142.4144
591	309716.4821	2235777.656	907436.7762	1551086.611	727206.5471	929016.2262	305485.1467	658609.1225	808923.5099	1420968.767	1347537.887	2181061.334	2931464.813	612681.0208	644577.0423	1787818.506	674030.2411	3465417.935
592	570909.8281	909692.1219	1094397.55	2867486.36	2812558.311	584969.8679	597379.8497	1164293.343	2703053.523	858538.2865	4852573.716	2658839.369	1266813.791	3355332.2	1191210.102	752156.0582	1392682.512	1465184.912
593	434248.138	44711.73731	973240.2053	32695.44044	412955.7863	714600.9423	165651.3176	818085.4693	784334.1402	546373.0992	499985.8813	1880366.231	7356661.725	529478.9095	464102.8621	884505.9269	291111.4521	2651746.97
594	5578209.926	5694178.989	7065931.929	3922497.828	3557899.895	2283726.362	4897119.073	8129735.67	2698850.389	4631740.206	4495090.113	3446393.844	6548813.954	3142902.948	4347871.934	8708586.345	4185457.061	4694146.851
595	876.7807523	569155.0506	2135.008027	3409856.827	1527066.9	787.6452787	2464.912169	1313.761106	27880.79677	15426.54497	37426.28749	248825.4968	196804.3172	343272.759	238653.2151	3222.379162	198475.3969	108110.6331
596	117388.9505	34800000	180056.4989	65900000	29900000	290306.9535	994401.0316	32650.75075	3260503.067	566322.8858	3882608.069	5145219.066	775075.5341	11800000	18500000	229765.0367	1.3e+07	4.2e+07
597	268275.4584	427339.7178	490845.1827	798304.3049	476823.6306	179164.8041	342949.4564	262694.6399	488381.772	556263.1972	484123.373	528888.4463	590900.7439	559206.2673	665521.0024	351693.5002	512926.786	633612.4063
598	96457.13431	2480562.583	1101245.383	1530336.96	1230506.088	666415.6579	335585.5039	758056.62	544799.9419	1744685.372	1302746.631	3064330.967	1493714.847	667878.8856	953590.0239	1611755.713	1232720.064	3514150.659
599	5984451.457	5031843.893	1812400.604	298955.6889	1602633.101	3070118.782	322364.0691	2524676.111	181436.646	560492.3438	352355.7323	529640.914	676904.0138	1083414.568	155063.557	138702.8945	316996.6181	1665684.708
600	404800.478	152389.1309	958231.0222	231291.855	263819.1373	386201.0747	189943.9449	799710.9292	2784889.232	4339067.198	741859.7833	658009.693	2289814.921	908580.7873	837455.6498	4943454.883	1037967.057	2215058.937
601	970181.9191	735963.1637	651591.4183	622117.5847	713679.7333	767988.1642	791245.9364	677432.2051	516054.2758	881036.651	625151.481	619387.6129	630174.7498	682726.0526	658542.1282	674135.5853	715164.3317	616691.8008
602	2506854.149	12100000	8180347.186	141775.1802	6497473.085	9162694.301	2908.978264	125926.0282	11100000	6135481.434	4480283.206	5523690.764	3513942.974	3512497.994	40237.61562	778626.9094	1449419.337	1920400.179
603	1467.168047	280424.0587	685.2867304	4202892.74	1101492.113	2423.416469	4422.36901	932.9281935	56226.76137	21882.39629	242993.8445	416674.2493	34655.46417	938028.5463	271386.3244	3586.06779	295679.9555	157970.0909
604	1141607.07	900007.6367	915414.3286	1945426.962	1127700.165	1000799.947	1077738.441	551415.2819	911087.3654	914301.158	732105.115	682389.6712	805719.0191	694793.9397	468137.1093	751027.1578	398867.0282	735628.8816
605	347215.0797	873717.62	692630.7571	1757543.027	907337.4215	416514.551	692658.1025	706436.6656	2021541.377	1141220.532	815696.7557	659788.2143	1531373.454	1390657.758	527382.621	726465.0724	840051.2579	806331.7732
606	10609.9831	3383633.689	119411.0302	8088328.131	6819519.02	165936.1991	25388.60154	30372.73512	155515.9808	141796.2878	410419.5087	9269420.875	5437415.904	1947310.954	1365407.234	248668.1979	5456127.954	5699712.678
607	10300000	3135656.471	7235470.488	1399867.52	3023964.509	2318183.073	3588975.373	16900000	7704704.196	10200000	3697146.797	2808051.814	5764432.027	1841573.441	4620418.184	12600000	2711437.974	7331405.443
608	1275801.829	386306.2172	2740461.877	1580083.526	723104.4522	578111.7729	863961.734	1482230.505	3019963.619	2470659.618	2057435.618	991460.7854	1422525.271	1559760.15	1901830.289	1962661.866	1174936.037	1559581.277
609	69199.44703	855196.0028	194880.947	290837.3514	387684.6992	1023489.892	71480.9889	226227.2474	333601.885	302352.2475	317695.9357	774472.6275	694192.8355	1614158.755	316026.7249	552582.4251	537150.27	990270.7356
610	7378.340945	408694.2088	18731.8788	2284275.372	879491.6395	3043.7748	9355.964593	1976.039017	112543.971	42907.82965	419080.2023	480325.6867	33519.75433	887268.5138	419175.9352	13845.51709	422132.7022	362915.1861
611	1540579.843	1059774.259	800117.0575	1061556.527	532680.9752	745942.872	754855.6353	718271.3639	743195.1374	344206.1943	440642.495	259377.0011	417388.631	311922.9024	472156.0478	419427.9803	511660.2992	475904.8968
612	34148.54167	5404.836176	56243.09824	153389.8797	68857.43232	7324.294908	29557.4904	142078.1895	34970.48418	45996.92938	81903.90929	25266.52725	10058.94578	27292.93178	48484.81658	39754.20661	64740.34321	86931.97247
613	4906.893685	3643773.191	10280.2931	4214713.556	2305751.964	65412.17799	106884.4413	2739.240886	429899.2158	36121.97086	180003.7767	164478.2137	9239.298682	1319358.304	2338603.501	7645.301157	991488.0644	3317025.857
614	750985.9924	447216.3939	796288.391	737011.9642	820440.803	787777.3034	351459.4341	809041.598	862128.7037	811942.1547	814596.1073	596692.69	874982.0297	284992.2769	866224.1431	790340.5985	832788.0971	905559.7592
615	2497.24116	129743.3398	25443.55189	1043776.6	448257.4247	7579.561253	15688.45864	11515.6938	50374.16072	8266.142525	75931.16434	258063.8408	19859.45673	502195.3201	309051.69	12387.01519	257151.9501	106959.5425
616	3365517.617	3313019.716	5759162.634	1571791.292	2087984.508	1638813.04	2337778.953	4953091.27	2460194.874	4181133.522	3946969.457	2535075.196	3756331.076	1975466.503	2590768.439	5518407.896	1737920.135	2370319.395
617	10200000	2874644.369	9086299.141	1090622.571	2409178.145	1843989.381	2404386.692	1.5e+07	7735349.209	10900000	3465923.193	2112260.224	5986134.897	959292.4027	3794552.393	12900000	1279241.449	7552802.944
618	59124.19304	1278059.485	150136.5046	828932.5064	979504.827	291760.5728	12149.21264	44600.38477	208985.7247	410293.1912	534482.0605	967418.8052	1676348.486	566140.0649	613201.1862	523907.8087	857386.7964	2214872.485
619	1547813.952	617452.4541	432180.4571	235191.3174	365363.0965	219889.4822	703410.6298	1328332.439	1400813.722	1181572.946	1095797.504	501221.4872	842562.7508	325288.3211	1427571.574	2335094.417	980175.9895	1414774.442
620	225795.6969	1464722.556	213922.7311	1773349.943	1315252.358	346615.3892	172453.6303	237022.1508	345008.4369	171250.6348	155664.07	213562.6531	156747.3579	481097.1241	1212684.623	210240.4469	504246.3221	1906210.977
621	2847.979576	3391448.899	11463.44796	9159871.044	4248165.752	243580.6627	112200.0055	4800.908391	167224.7478	20069.94116	48599.88304	282889.6565	5258.993052	1556419.033	2566212.52	11286.23255	2646543.186	4151133.833
