row ID	1.mzML Peak area	2.mzML Peak area	3.mzML Peak area	4.mzML Peak area	5.mzML Peak area	6.mzML Peak area	7.mzML Peak area	8.mzML Peak area	80.mzML Peak area	81.mzML Peak area	82.mzML Peak area	83.mzML Peak area	84.mzML Peak area	85.mzML Peak area	86.mzML Peak area	87.mzML Peak area	88.mzML Peak area	89.mzML Peak area
58	13.7954589836752	14.2265199899066	14.0676902227895	13.7870074443369	13.8128915877518	14.3412537322185	14.6973159528412	13.8444415023169	14.0790519257734	13.8165783482827	14.1401230127638	13.8522179052391	14.0457341831977	13.571137985498	13.8933993263284	13.9882580049293	13.9935170666776	14.1598939066693
59	12.6032300361335	12.9502805243183	12.5631459480084	12.6537848706407	12.286317596938	12.1059198915577	12.3944316391025	12.2510606520093	13.2483456255491	13.330032828954	13.0289525280805	13.31216957936	13.4184364148974	13.534439370993	13.6597688682553	13.3805479534932	13.2940732003742	13.1987760944272
60	1.97507174890365	12.3479372440477	0	14.5112915432404	13.5100779454152	3.80901598068752	6.64957700398996	4.38138588921782	9.5338828779953	6.67664750354811	11.0660583516876	11.6665889085004	10.3685532536718	12.960491754616	11.6042450687873	3.19212690537329	12.2322100051765	11.9795731469789
61	12.3292304774977	15.5312306221699	14.1387050908441	15.1224714314328	15.2858656847595	14.3017673613946	11.213617247613	12.8051018068921	13.9060896745658	14.7302372029478	14.648669371588	15.9185237917257	16.391067913898	14.3699865520042	13.941965102689	15.4645097703477	14.4614312063125	16.2450002503455
62	15.9204502952263	15.915723245182	15.9468041413479	15.8868222644953	15.9771460061332	15.9333164070249	16.0400917227286	16.0033455479005	16.0195442476921	15.9779287308963	16.0161225007703	16.1268246110824	16.0433639988556	16.0111449483885	16.0219508737857	16.1066328069008	15.9881276227896	16.0595803002682
63	11.4563216481824	12.458406637107	11.8817958457477	14.8277859227633	13.4338465809728	11.3930629143265	11.1078504822428	12.2323217095714	12.9355901774198	13.1446718978002	13.4347714749563	13.7066244735131	13.5180564216638	13.6219328115093	12.3222908605991	11.8668380919306	13.0314471381686	12.8622982992679
64	3.80263264709941	14.0783842722544	4.65269928131806	16.0001942207413	14.377613401458	8.29680793502081	5.57325619392258	4.1684017231122	16.0800855190405	12.2806789169373	13.537685391005	14.7457846198972	13.556782836697	16.3678836713156	13.3680734323757	6.87588315442663	13.3045787293068	13.0845152971585
65	11.8564732895713	12.0343164486547	11.4034288718916	11.8718193857959	10.8746617129339	8.23472858019733	10.3618590594086	10.0339310402008	11.9969426645983	11.7395345514529	11.6258194165462	11.2303785770724	11.2539366250367	10.9801642738591	10.7128124215003	10.0059716109335	11.4143822486074	11.6885107482989
66	14.4283554314254	14.1528324993099	14.0830684553207	14.3018987512035	14.2077400203778	14.9462186587027	14.9205581309781	14.4607337784013	14.4342426470331	13.9402904849736	14.1555463856799	14.3443544200372	14.2558888383137	14.5726955356781	14.4105331648861	13.9589224754819	14.765308135289	14.3247156003021
67	9.84674060056938	11.8950852966161	10.8669255589888	12.9036878656299	12.0058989573079	8.42594375522224	9.89016269581493	8.201711333716	11.503158130893	11.1394334539234	11.5680262987834	12.7245592353986	12.9581732987002	14.1287558928443	12.8360111751314	7.56448571007085	12.7430901169746	13.6122610102635
68	15.0512252584134	15.2459824488185	15.6824551565574	14.7075879480569	15.1940457287308	15.2289479106163	15.3713700374512	14.5755689018866	14.43896853533	15.0093130131065	14.8120900639139	15.1270455911153	15.0166148655077	14.4129473989067	14.79895940616	15.3511266333036	15.0388584446179	15.5301316417111
69	13.1190841894613	13.3691267161622	13.0018266305795	13.081932772563	12.9668555833771	12.9861415503864	13.6266888838928	13.1919820420871	12.9822843766314	13.1921816891359	13.1573997020601	13.3505507831824	12.9304866112274	13.6511709165716	12.8120752212881	12.9115236330114	12.949907257218	12.9627280638512
70	15.0807948096963	13.7770057389263	15.0929216329921	13.973756211384	13.8700571911126	14.24906677925	15.7040551231788	14.9610050863814	13.7300717441935	13.5780297227408	13.1219938114626	13.0403423102844	13.8689467737373	13.6227151737665	12.6800114679003	14.3955092519459	12.9054350455315	13.5633690224591
71	14.0279256580502	13.7856343592406	14.063073282439	14.0177241798562	13.9385060686037	13.9153215894308	13.9289778159819	14.1866152616782	13.9751343209825	13.9289424536111	14.0805649030395	13.9324064122542	14.0061711192872	13.9047977614869	13.9781307466255	14.0573224415352	13.8936220401084	14.0099921692098
72	12.9542859594009	12.7040880599017	12.8132717513472	12.6999454276086	12.7978334883718	12.7827696267961	12.7572519139481	12.8430971646769	12.7299409400451	12.7303041257396	12.7418313831395	12.7592680833799	12.8026935837422	12.7418312443989	12.7710997188193	12.7509517566091	12.7392240481219	12.6987962888936
