row ID	113.mzML Peak area	114.mzML Peak area	115.mzML Peak area	116.mzML Peak area	117.mzML Peak area	118.mzML Peak area	119.mzML Peak area	120.mzML Peak area	121.mzML Peak area	122.mzML Peak area	123.mzML Peak area	29.mzML Peak area	30.mzML Peak area	31.mzML Peak area	32.mzML Peak area	33.mzML Peak area
2723	19674.29453	139137.8132	12036.00405	16633.75225	142978.0907	37170.72356	24852.40985	23694.15059	14483.45786	9456.047279	12622.48158	12426.70965	46743.26788	48485.65108	57776.53411	13787.56197
2724	105545.1695	199569.0117	37340.11219	9808.665561	175364.528	77317.20998	5169.557079	34424.5383	36560.38362	15824.29683	34227.5466	42421.67353	173460.6677	62584.86703	27263.81313	14586.54663
2725	11022.6913	44276.65026	6909.214126	15650.61822	35255.409	23081.47484	8994.790523	20457.89095	18542.7467	18669.33649	9378.724223	29987.12456	65562.34877	18707.96094	53655.17492	14748.80968
2726	221698.5466	405758.278	31457.36564	42768.47457	299278.6503	110699.0093	51462.70385	85613.04938	76146.16449	121293.6706	72893.42936	155350.8554	166117.1411	213846.2707	142638.5912	124559.5315
2727	120571.1324	916517.3412	51465.15832	19382.47501	342199.7997	131544.9149	24836.3014	34176.5294	25145.8433	62205.75015	17210.37896	23214.55149	101066.2663	56153.03425	62063.17969	9357.62481
2728	336750.1286	240244.7204	11938.98746	52168.39837	128125.7914	79594.06544	56007.42954	49090.73278	91042.88099	44798.54499	22577.68185	49172.89424	103696.9407	71667.52165	18281.10486	9464.66122
2729	29245.64681	176236.918	4220.154361	16017.45377	118628.6903	93300.43044	16490.56385	391797.1099	18787.33538	6601.357895	4874.39017	10754.8743	31094.86596	1675.743589	17735.94657	9494.034732
2730	13629.44857	27880.97635	4050.446832	8128.586524	9410.370015	12752.24602	4733.30641	4145.123764	7759.032489	39076.82545	5799.780236	20495.0442	19832.74664	10988.62331	9820.583911	5545.342448
2731	212581.334	620288.8545	46609.44865	15562.25569	397763.1761	119690.651	20346.52389	69398.36309	15309.92796	87570.52017	28186.89402	60135.5841	135427.6425	87979.04343	46927.76858	10549.24871
2732	1495903.637	1569859.49	69470.45626	57357.12222	690318.2313	201186.7174	180615.0878	356063.3173	165036.4572	295774.8039	169544.9827	142742.0675	409331.9859	575119.5639	209708.325	81562.38689
2733	239315.4962	186782.1193	2549.301142	3139.176094	12978.75418	1862.369467	5076.038553	6649.039893	1620.764653	8524.983429	1065.011702	5314.695436	47488.29102	117432.8992	4249.549738	2477.279353
2734	31088.81731	74358.4621	6372.865005	3770.023782	45505.06789	9247.30403	14036.05194	14946.60278	9233.236878	6953.458138	12318.86736	61169.31208	62292.36987	29661.78022	59850.91059	6122.563464
2735	5901.682628	10885.96699	15260.36478	10636.80157	13113.84369	18400.06512	24013.32168	4177.813376	6168.514516	8386.117353	4038.934238	19699.49781	11751.63844	11458.30109	1045401.887	358765.2567
2736	10409.19731	6351.294723	1329.176273	2561.363633	3329.829053	2560.136877	3277.285188	2140.296312	3478.763028	1919.48407	4639.866585	8150.940905	5270.180426	5270.220789	4508.57906	7607.378824
2737	214501.8304	448509.5708	25384.0088	11817.62096	75837.40139	26539.57718	17514.85543	46220.65072	14587.53724	60265.57369	5956.648565	587339.1294	423128.5209	348337.8447	536473.5217	9402.270983
2738	110352.4512	57841.98065	62388.09078	49542.90464	70272.7979	28360.45314	44204.21338	39305.26302	27985.12954	12860.75183	8930.476453	66845.49785	76081.59287	100767.0059	46505.37524	23965.23312
2739	113748.1603	149413.2154	1167.343449	0	1585.372386	642.6579269	675.5071985	0	350.0305393	1139.173389	2233.980733	3078.582763	1575.488905	8536.358556	1424.893046	544.600266
2740	80498.89984	94943.603	682.031762	458.5464929	1940.086511	3707.683477	0	1890.68587	679.3052057	2545.347749	2353.608669	4325.486171	22300.20275	61725.2217	4620.218595	2729.659356
2741	485789.2836	540885.4481	136207.7963	104077.0098	6194.964453	23071.74075	17525.04809	60159.88784	18278.91146	70119.99237	61026.28287	366836.9787	324589.0675	158962.4929	319180.1674	100301.1379
2742	14621.23986	62434.80362	17323.06973	6754.364501	10155.83157	3428.907903	14208.58122	12000.91745	8664.422904	24207.61494	17365.56333	14449.27806	21084.5947	20378.79673	15314.32645	2411.069039
2743	8377.52582	18612.93357	4829.49394	4244.548392	5728.575339	5495.96999	1708.26338	2649.442998	2163.935291	3256.148938	5037.668271	37453.05285	24281.86135	6985.257174	4278.798574	5682.031208
2744	3381.281707	5159.998473	1348.013501	1900.516476	35148.2022	15496.15899	1950.81172	8293.98823	2444.673134	3673.619407	7231.194917	1931.210848	4798.171921	5867.228233	4187.088796	4236.750276
2745	10147.11316	19146.21901	3164.609837	4529.935115	6363.06357	3287.327564	2648.423118	4779.631723	2444.673134	12568.65016	2183.204942	7936.708901	16671.23511	21037.97603	12038.31218	9515.058449
2746	12790.5657	27064.69573	5922.038238	4297.638258	6106.678357	2753.857818	4701.351241	3586.175375	6372.4619	6539.199503	2587.273751	12745.3291	18404.93092	7775.936649	5632.276404	14972.64365
2747	12835.8121	10817.76558	4098.606698	2213.99298	8319.014163	7191.283067	2597.590457	1527.168957	3178.892208	4779.74187	7549.359338	15837.05158	3723.355981	15257.53157	2476.001187	2486.345564
2748	5548.560148	0	1328.648192	10903.02007	78378.35515	11908.23847	47863.08288	155664.9442	88626.62401	35025.9201	151073.4361	0	19929.35361	8422.494055	13197.68611	29751.95486
2749	57756.60355	11044.15987	11492.17523	6290.300023	13932.08341	7611.253407	12611.10584	18365.92145	13306.07527	29571.28705	17602.00282	28386.88099	126911.5782	570827.9248	49206.81494	14212.32294
2750	0	5672.622421	0	0	15503.35445	0	0	0	0	0	0	0	6474.699016	6709.913796	0	0
2751	719521.7445	722128.0844	841.1101694	2421.659341	2767.773169	22842.46993	2225.56543	2042.834833	2821.503724	1088.674147	27665.87653	25482.6692	33163.42918	95315.03888	3807.721794	3905.454491
2752	8011.7664	18929.60219	11553.79795	31894.91475	93960.71513	42185.4513	17417.17299	30480.46479	10533.85612	42134.11557	39206.50586	80623.31717	8029.161099	100805.8142	2338.695309	10067.23943
2753	1828.731713	3512.521977	888.8182641	803.6902778	1040.329363	1135.560145	882.47467	670.0725688	505.4991142	607.4666541	1422.577928	1072.845733	1116.30816	959.4259899	672.526818	658.0106215
2754	2012.251666	720.0623389	1595.164374	3407.332074	1717.738884	7123.587547	704.0426168	4422.695424	2066.823504	1734.942467	1070.518287	2704.232037	46942.37065	6757.329914	12913.72599	1921.174902
2755	0	0	0	0	848.4570667	0	518.8242408	420.192194	289.473396	0	0	0	0	0	0	0
2756	182343.0354	94132.66924	2133.970975	2302.837934	10729.92364	4756.344675	2798.330686	2780.108134	3019.294357	4012.750541	9799.030657	4869.612543	48589.4055	80798.62313	12051.11859	2209.979231
2757	15259.02862	9493.808753	1117.39206	1584.049724	8393.32455	1298.235795	1701.409785	1422.467347	2517.495006	3945.758813	1472.913672	5664.410839	11121.76842	5383.294133	8685.889942	7558.690606
2758	830.3174451	2195.322911	347.8144789	420.2379635	1849.689338	687.4778465	371.3031559	382.9191126	0	712.2629294	442.4241321	875.5144153	624.5616008	706.4814594	1122.689431	354.297075
2759	88094.64266	182255.667	284537.8457	116975.9062	427713.381	270566.7756	36755.25575	19042.9114	137153.2047	51334.78504	9471.878276	352472.3149	132499.8505	653555.1113	58549.00731	54783.59639
2760	3731.562497	13906.05507	475.8646401	594.9998477	7201.404432	2723.808692	1268.824915	2412.479102	1177.241785	2544.481705	1892.014447	5003.727954	1929.397401	1037.948839	3108.47515	2461.668065
2761	3901.260768	10844.08816	30028.02039	7266.384216	3371.571348	11028.00762	2912.617196	25590.17694	5369.459697	11678.91267	3827.525925	8065.936462	10746.27435	12543.58221	6833.906982	5833.838041
2762	570151.2053	547151.3948	7460.386957	1825.86102	18858.23724	7363.367806	2311.96781	10729.83919	4369.34219	21017.94054	16762.3843	13203.3268	25845.47201	81319.29359	6394.232579	12355.42677
2763	165114.0189	310511.0172	929.900696	0	1895.939229	1807.432792	0	1841.500377	0	1223.81477	1525.890197	3579.456704	5779.290572	10282.07109	3009.765992	1354.330194
2764	55269.49748	493783.4775	11968.36686	1291.143826	40808.84734	18982.99294	4348.333202	5503.837911	4267.092622	17581.01885	12854.77444	1911.404848	11045.81788	1272.46696	6415.757809	6737.720614
2765	31397.36804	0	11439.63312	12063.22172	22249.69942	10595.07977	2108.318453	5529.535937	11057.06124	0	0	19108.98306	14779.21373	0	3904.599316	2260.512121
2766	138630.6147	219812.4925	84051.30216	45881.70939	74742.85394	47465.32213	52042.32771	131891.8531	47025.51085	139328.9185	215571.3005	95235.15707	234105.7372	168628.4775	319259.7403	166372.4809
2767	102769.1651	38600.10732	54785.28788	103820.4722	27285.00173	122684.2198	32017.15242	11124.23893	42945.22806	131240.8845	16237.15393	28628.49435	85798.40725	49068.35851	92688.88042	299192.1043
2768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2769	970.3295027	1366.634368	1542.659726	0	791.015665	1629.289932	433.6496712	794.9316109	920.0518413	0	379.5659708	4396.352339	2927.84415	0	729.6563971	605.3312222
2770	10411.43442	6233.094653	2570.380138	1121.647108	1766.630372	1348.901006	1360.154221	1605.444818	2127.068531	4573.535629	2649.304437	73122.24258	2517.303607	6973.619847	2310.010895	425.5906463
2771	6368.165734	5737.263527	2812.186249	1650.973432	2412.003982	4492.372847	7111.155821	2581.672781	4175.047082	9842.680028	4909.456203	6878.907508	11508.88858	44931.39997	4534.390778	6535.707513
2772	53163.55939	11477.81296	21584.67248	38405.84177	48749.9766	26064.49771	20722.68814	28186.75965	9255.516804	32427.41281	14651.24842	54868.34755	108928.4135	1090590.635	52228.80788	40054.70503
2773	10719.35487	38869.62317	3773.645372	3586.340316	53819.94511	4705.187523	7833.0956	4320.070035	960.8931174	11423.33227	3767.112997	3478.426329	5386.341663	4493.916934	13217.75882	7227.044163
2774	76818.78869	199166.6273	1164.956794	975.8824593	28325.61285	37404.76844	30301.36869	39452.01686	9979.982529	57196.64369	11667.27675	3124.400702	1529.375224	4552.695255	2835.14081	871.0653069
2775	51734.4822	99976.97519	35172.7973	29581.96337	30123.46107	37653.89613	38876.79331	59102.47083	41679.36157	29549.425	55274.94981	57542.64483	56637.98655	44026.4174	47775.55501	53392.26972
2776	7148.578724	14611.77936	3626.736902	2074.902531	13555.83005	8250.997594	2270.698662	8491.93932	12722.0199	97102.75787	2492.543575	14020.88201	22838.71772	18360.04661	3781.352379	1015.843325
2777	29428.28768	155612.1212	4166.059547	5953.555496	36666.23058	15835.72133	5792.892886	5370.3341	8675.718178	6512.255172	5657.253064	31441.10213	5161.727333	16407.73178	5720.888732	14663.76244
2778	17789.03763	102396.4993	18832.73421	38960.67806	121183.2876	78461.23788	12307.39233	19425.99527	16874.77383	37514.09246	11639.28964	70856.32602	53410.55832	89839.99511	27033.93915	15626.37037
2779	88446.76507	129932.5303	10700.34078	9122.91609	88196.52707	60465.47177	4878.663071	9180.676257	11497.33871	20629.85946	34987.03687	36743.60692	35591.77552	39748.4542	28438.27352	43862.81038
2780	0	0	0	0	0	0	0	0	0	0	0	0	0	639.4159768	426.4182859	567.5919676
2781	9318.320368	3822.116734	4829.696691	2410.751177	5277.050895	8044.338066	2173.448697	2037.416389	4522.474611	3969.383099	2638.189074	14790.7257	21799.24396	72638.51323	3741.343234	5964.049918
2782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2783	58035.58831	23649.52016	5424.594231	4381.713282	12016.90515	43922.02712	6164.936584	10917.99023	14633.11133	29341.56418	24534.64128	147326.7762	57117.69928	195438.0398	22021.81957	9870.166866
2784	22300000	14900000	2901443.948	3756068.224	5200717.242	5982870.25	834138.8007	2011189.533	2029125.411	1461301.229	1029946.496	165367.5396	494750.514	1281870.028	1202424.693	1184820.229
2785	71263.9126	34557.41351	2479.103008	7107.398239	11790.74035	23113.14352	7745.270622	9111.15333	10684.84622	26183.20747	28712.58801	106176.7331	127847.2968	84706.55883	107430.866	91523.90604
2786	5340.452867	21527.3763	0	689.1796261	5537.067257	1873.287279	2615.329981	1595.043894	976.8821324	3853.466736	1398.089796	0	5419.491814	0	0	2624.970763
2787	30211.46726	42894.35921	4551.590269	2159.421349	9660.167312	5630.217109	8394.955875	4807.55289	2489.306627	10346.4936	11073.21939	20562.42716	21551.39205	9353.358772	8636.349125	10672.80583
2788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2790	41600000	26700000	5684734.727	7189856.29	9864366.5	11500000	1602886.279	3767994.809	3879268.336	2714639.834	1981318.594	338251.7551	922830.214	2479909.828	2283933.209	2332123.065
2791	650207.8392	325737.6202	4626.693539	2001.816258	19676.59215	19718.2208	7811.480006	9717.688247	3176.139641	15529.49122	22377.66221	149758.4213	188034.0994	109969.1153	170827.6961	24887.86408
2792	581097.2726	147724.618	15237.35884	4735.316519	40486.51647	26172.43594	23208.68216	33781.80442	37621.60499	35298.34625	50333.89653	83265.78788	253874.2781	309093.4139	142060.9596	49022.93738
2793	17957.57861	48292.38164	1437.305273	1369.16929	1688.173234	3475.401229	1052.956743	1248.384023	3029.912098	3556.216953	1979.75138	41987.1249	26170.28506	38901.72491	18932.82808	22968.1627
2794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2795	1109.020119	0	1008.869247	730.168659	1499.158003	1012.047564	1149.096656	1106.529981	912.2844272	696.7975364	0	861.0751545	1226.646812	2174.349375	876.2372801	1072.929894
2796	45935.27895	31592.1448	0	622.3746211	0	4396.758	845.8954033	2632.807277	3615.975285	3125.737718	10367.3374	55846.28069	24072.97993	37849.42314	20986.36439	6728.3944
2797	21880.83484	151640.1044	14028.17966	13814.53457	80048.56312	11531.94992	13175.59326	33537.95285	30859.56872	60710.85334	12349.82016	62249.14485	9896.324806	23605.78396	23829.63445	8980.19443
2798	5696.374087	4677.382235	1779.926319	1943.527058	4272.430509	6350.838068	2425.740426	2627.080126	8212.376179	2639.992964	3637.67837	7220.983903	7878.164035	7199.106262	6702.607727	9179.894288
2799	13159.91594	32413.55305	21667.44737	6269.502538	1969.69746	6814.178059	2094.122461	2250.924215	13410.52462	15190.85059	7286.354531	133371.1463	33474.42433	27124.19498	143089.867	47887.44532
2800	40414.90047	8516.937985	1307.57771	946.7520865	5996.553807	4953.268454	1308.436561	3428.552729	9427.087421	6545.225152	4360.131573	7509.284654	12895.50917	1967.377292	5440.64045	8183.325063
2801	12126.62154	18443.92522	1155.600783	1494.198322	4372.132055	1192.529724	2105.290896	2977.52754	1645.547277	6853.79794	3066.798712	9373.053472	9260.834979	5194.189679	12346.35831	11463.09766
2802	1478.993387	2056.30223	557.56246	0	830.5505526	0	541.8645744	726.0651969	0	1253.581052	0	1941.361574	1086.296391	0	1553.683526	946.0375975
2803	14627.90487	41794.92702	7993.523312	1921.477988	7399.31307	12159.38604	0	2105.866489	11012.88997	9313.820087	13774.85428	29364.11902	24918.4868	11199.76226	12994.45606	9334.267746
2804	166040.41	108853.8902	6028.135304	2078.802752	9340.966114	10514.9588	3042.567396	5054.656113	8222.492977	2991.386451	6607.713199	30558.82367	100231.3902	59309.60254	92624.85062	29922.6463
2805	81900000	56900000	37200000	31700000	63100000	4.2e+07	7936595.557	20500000	18100000	12900000	11200000	3138070.82	5468673.339	7743824.249	27600000	2.1e+07
2806	2267.778359	1339.702648	768.2997779	860.0818281	914.7925617	669.491074	634.9651285	689.7225038	1087.155776	904.8007802	1489.82049	1831.53587	860.7150468	1258.367991	1236.094848	0
2807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2808	869.4834837	843.7887685	599.4558145	698.7080879	1287.782808	580.5337257	0	0	961.1403731	0	1264.400477	1327.458429	1052.691755	1442.301766	0	1227.286987
2809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2810	3656.2823	4775.42343	1369.485889	750.8731887	3812.604401	1172.135351	7076.20825	5752.837718	5649.318917	4251.719426	2464.75674	35006.64716	19202.79216	6712.057709	6032.003681	47496.95606
2811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2812	24768.1987	16164.71285	12784.60695	8593.794131	7433.569066	2778.815723	12751.18387	11388.37974	4739.484782	16395.69622	8449.427351	67126.09217	35477.33038	38498.21495	19253.63613	38378.26942
2813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2814	30209.87124	13436.37637	66320.33171	82217.77389	13731.46096	117099.7739	18385.87665	10042.6295	36864.26686	30019.07883	6716.313306	5986.822071	58933.11208	26041.13501	93466.44635	171432.1507
2815	90749.87845	77707.25578	3219.382321	6780.402275	29042.04553	6213.343046	6995.235793	14080.99964	7351.663067	14020.47421	5218.6099	10176.27614	7947.280935	10315.62116	4856.940325	13590.99157
2816	6947.673875	4926.702802	762.289124	720.7832251	2149.386321	2429.412404	816.1832181	2678.334764	4025.694401	4755.174024	3286.185402	8651.198948	4578.477308	1912.109334	6585.986934	5451.170638
2817	51754.36927	73137.30109	95329.81551	63572.31832	108857.7098	158561.453	59515.55969	56377.14956	83694.72128	211320.0343	4477.540129	105384.7436	107944.4252	162563.5492	47180.63613	82703.38212
2818	187727.1182	239892.0888	11933.70537	88959.13214	177770.6895	43448.12128	145419.7788	55853.46003	76135.3001	121651.5112	93105.81705	69862.8099	216201.1528	160424.1985	179462.1331	264291.5758
2819	8508.043554	0	0	3021.506221	15435.5628	5872.931964	0	1121.453611	3151.567897	0	0	0	7246.277189	1234.387763	746.7989119	1111.960145
2820	54672.97923	108139.7058	57497.87598	18346.5203	74268.30933	49732.03651	34218.50417	84863.05326	39143.96513	44977.38572	76108.40139	197213.9926	67048.63707	59443.24094	65982.09409	160457.1553
2821	4783.868563	6721.658173	16271.36077	19742.71988	104534.1949	12392.60101	10901.46438	49775.57045	35721.03291	57629.97518	143169.916	25012.19707	19824.65232	45542.87407	12660.9626	6469.650047
2822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2823	36342.65954	30531.34954	15637.27524	8706.120253	15270.52834	4751.674329	9682.891865	12931.70595	5499.657263	36993.34376	7223.1636	55007.78079	9301.378304	8600.498571	19826.27293	21821.73321
2824	42281.75176	74434.89362	53251.00694	145579.2229	239242.0843	78359.36518	77642.4495	36454.01889	25890.28885	88228.84307	78040.8053	193768.0376	76366.10304	38953.1397	42092.8873	466313.0477
2825	21233.20155	145804.2841	319354.5636	381204.2823	107103.1147	367357.7801	200699.7457	16969.02605	246693.5508	56275.81036	14613.6331	147308.8122	142553.4446	103016.2199	205282.8518	56926.98321
2826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2827	31915.69663	10820.1258	6694.993985	12297.16248	39838.9	18491.33795	35714.22541	44911.81712	18239.02949	26250.52973	11506.16625	17745.69766	21110.78229	41498.45995	8373.849073	19635.94744
2828	109454.0207	85681.16983	105272.0266	101465.0525	465401.0496	298041.9017	26392.6011	148673.2075	196067.3541	195214.1905	51822.66103	212586.3662	230021.9891	313951.6236	517098.2017	130521.6438
2829	4670.255836	3652.100071	0	0	3038.026068	1808.017501	0	0	2895.165879	1129.876847	531.6543161	1573.180373	1342.49378	1018.91612	884.2958308	2669.681696
2830	8791.99854	5060.310501	2497.690033	1252.049993	1996.223955	3809.996972	3334.208293	2338.924715	2775.436678	5230.615976	1211.078092	6810.99691	5198.462427	6854.930667	2450.159998	2203.841994
2831	15919.77006	20680.5869	2868.622609	1457.74679	21465.10472	4595.255489	731.1016571	4596.197631	2896.464997	2922.113645	2974.713237	16032.14962	5341.099489	8659.896463	2956.44627	722.7582236
2832	927334.6474	886205.0971	773928.4999	1417063.017	6527254.032	2160422.554	906867.8967	568946.5825	802434.312	540889.6096	212469.3283	378477.615	177845.1245	256953.5236	182344.4181	292780.3005
2833	249555.127	215948.4186	58933.16178	123717.0633	292022.8673	68311.17639	80896.42037	486429.7425	95655.94032	352616.0327	81910.49328	135501.6252	123885.5052	265660.9095	494722.3316	116060.4209
2834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2835	15073.51326	40599.29549	38350.76872	162677.2219	398920.6762	28425.47039	63057.11344	396154.1805	87870.50372	198454.462	448691.2742	42174.59095	55073.26295	117815.935	3749.337085	11603.37536
2836	20193.57572	22466.19709	4989.092393	2612.595768	11445.76274	18773.62776	1048.927168	10754.38711	3002.843692	4731.660551	5121.290314	8397.039443	3801.838249	2225.03688	8511.942499	4003.226004
2837	41836.58025	16935.44663	82565.07881	86054.50681	39005.59492	72060.90861	23461.48457	13419.36695	21247.7071	16977.11142	17920.1434	12398.58666	137358.3324	20543.14774	218163.3197	155434.0404
2838	44651.04522	72409.43625	2086.418149	4839.629231	52259.81435	11021.84685	2097.350743	11351.41972	36545.04209	6554.180541	6832.20703	31279.53062	27827.04256	11173.35486	82541.84248	2878.514684
2839	10657.98802	8477.887551	15774.7122	148833.8135	80116.50386	62566.87397	66868.15233	49459.12237	86205.39862	312823.491	55688.93628	55206.47476	56372.02958	119496.7407	12351.40782	30774.56937
2840	0	0	13837.65945	9921.778935	12606.15576	9911.605376	0	0	0	0	0	2019.430152	0	0	5440.258102	2459.20801
2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	882.7452807	0
2842	0	0	1006.005521	0	0	0	0	1027.115742	0	0	703.849479	0	0	4127.228865	0	0
2843	7182.281468	0	0	0	0	0	530.6324676	0	0	0	0	2591.371283	2036.206908	0	2766.910489	1692.109554
2844	0	754.2037751	4260.794595	2237.725405	663.5273894	9898.077812	590.6964666	1640.292598	1115.73464	1241.28101	0	14311.368	788.066502	546.8476342	1618.256691	951.3023933
2845	0	662.8596508	0	0	0	0	0	0	0	3319.47606	0	0	0	0	0	0
2846	2299.082344	4385.086037	0	804.1152237	3084.330619	1277.50333	0	1830.071889	1453.709201	4150.63555	0	13250.88697	3946.919284	42220.265	24286.69845	1420.575098
2847	1605.249454	854.6812357	773.9345143	0	990.0654707	937.9164269	0	1939.55454	749.1442337	616.3392803	0	6340.013066	844.7485537	1082.542337	2368.000324	1234.514622
2848	2030.838901	708.365668	13292.85783	8517.368721	1774.005631	30008.18078	0	0	8639.753351	2104.108177	0	8625.497774	3951.296741	5713.389731	3610.91248	1970.954326
2849	116350.9423	317883.7692	82156.69037	44953.71107	8048.664581	132984.3769	37268.23744	52317.77232	28395.84749	119770.6698	36288.37912	10258.87415	3073.940249	1129.797554	11399.41311	1124.822925
2850	279290.8629	833029.1497	212396.3004	68127.32424	46049.37301	227748.1174	20606.41064	54107.13316	55451.71372	395251.3119	79320.16208	0	1609.148364	0	88775.64119	0
2851	0	0	0	0	0	0	0	0	0	0	0	896.4440805	0	702.3949795	0	0
2852	0	13734.20785	22910.123	18825.45558	4484.136016	40885.86282	6502.340667	839.0035328	15538.04405	2659.501633	0	29985.41783	11162.73711	11120.08505	26805.73508	13084.06692
2853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2854	12088.06873	12773.00406	21791.00446	100781.353	192849.3629	111891.0423	239791.4207	355927.6871	164815.1016	597878.98	350816.9315	244529.6184	18223.9842	434248.9599	7174.525119	28195.97367
2855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2856	0	0	0	2917.127844	3060.617971	1155.559082	952.5833751	1928.799075	2330.190762	0	0	6862.134133	0	0	0	0
2857	530.7037662	0	0	36916.74307	8726.534168	14295.45128	9899.049638	3707.105076	18331.57294	95376.48885	0	66824.69669	0	17077.26779	0	0
2858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2859	0	0	0	0	0	0	0	0	1559.632077	0	0	0	0	0	0	0
2860	0	0	1630.162121	0	0	0	1205.284425	0	0	0	1311.088932	0	0	0	0	0
2861	3384.638734	0	0	0	0	590.2345948	0	0	0	0	0	0	0	0	0	0
2862	0	1864.441817	581.1831535	0	0	882.3580963	0	0	0	7958.417478	0	2651.239262	0	0	2453.505041	0
2863	0	0	0	0	0	0	0	0	0	0	0	0	0	1482.085464	0	0
2864	524.2895099	0	0	612.2273714	0	0	0	0	0	0	0	0	0	0	0	0
2865	0	0	0	0	0	0	1245.103585	0	0	0	754.1859053	0	0	0	0	0
2866	0	0	1463.319953	0	0	0	0	0	0	0	0	29622.78274	0	0	0	0
2867	0	0	0	0	0	0	0	0	0	0	0	0	0	826.5742683	0	0
2868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2302.531961	0
2870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2871	0	0	0	0	0	0	0	0	0	0	0	1780.454911	0	0	0	0
2872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2874	0	0	5078.797672	1058.909209	0	0	0	0	0	0	0	0	0	0	0	0
2875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2876	1130576.003	313454.9794	93001.695	76737.45677	605978.8039	81512.64528	1226482.069	666848.015	335626.7832	23379.84088	1464059.29	51366.82298	216010.0743	86671.72201	14946.89062	28719.68706
2877	4186483.783	1674230.047	1222676.956	1289836.383	3669805.083	2096054.867	5626975.613	6455243.242	2253217.219	3224987.115	802499.4018	8135425.291	3405579.068	852676.5102	422907.8029	2026075.324
2878	879823.6819	777009.9079	116280.8487	135296.4385	380437.8687	180137.1919	195948.1566	309910.7921	238378.7601	297611.099	295944.0792	1614780.324	1294363.639	1024689.745	839134.2269	198599.8525
2879	21153.07358	348280.8928	378730.6742	197874.9872	44653.12526	252107.1898	196159.9167	112718.6176	105290.988	168022.8923	436057.6882	414734.1694	89136.2721	239119.5157	877881.6578	854446.0643
2880	474454.0182	338238.8432	393875.8737	270639.8115	475555.7341	297655.8958	365877.8471	880761.2877	523140.783	685012.7031	803541.3641	441899.6346	331645.0285	259976.1159	1265828.937	678371.5045
2881	598457.4665	627663.4325	313986.1379	112303.6711	398710.9209	60221.59079	288470.3491	840387.1216	578279.2401	2187911.37	2005006.169	588780.9781	748109.834	517759.9602	2349764.299	1365617.94
2882	3283278.48	2999747.715	706480.8441	571550.4903	2242123.412	408440.3986	428010.9814	1493762.878	920523.622	1423215.584	2208884.947	2846809.182	4198763.346	1558381.329	3991993.812	2370648.673
2883	854535.9084	688128.5813	364190.4618	143600.1416	400363.542	86618.21906	322122.0925	960870.9609	702615.993	2269710.057	1960305.141	569521.4149	761676.6179	546832.7685	2587500.027	1817020.995
2884	0	7501.590931	31419.1215	112102.9855	146553.4653	47293.9696	384013.792	229390.0615	449037.1264	164551.1726	348896.2106	91506.26513	1550.344461	421796.508	1506.051314	3745.590851
2885	8026272.23	9482389.7	2063929.407	1183697.875	6750436.517	1642213.619	1228643.368	2420434.853	2046137.727	4017863.242	2360696.909	5872431.516	5509387.954	4052466.734	5126739.285	5222502.166
2886	5646644.137	3776889.135	1823749.167	1541130.249	3747568.898	2039510.075	1488024.641	2918515.42	2706951.869	1854383.096	1866639.621	6435486.085	4953309.828	4541770.301	5861605.939	4253127.796
2887	112988.2529	164565.0938	78545.06011	111170.4765	345454.2482	191110.3093	307419.3893	324649.3401	228879.8983	590518.5681	513564.0283	146791.8042	90028.50225	401325.6488	78462.37584	17659.98114
2888	69976.37099	116949.5448	7050.372766	19502.04496	170591.6678	49294.32305	14968.12023	51695.0211	13315.42424	47686.661	46315.6785	26204.4794	30849.70842	37439.73004	19469.59755	2776.614561
2889	349021.1014	840323.2013	25512.08373	15008.95367	324593.2809	71918.12759	30526.57287	69836.82364	35364.93662	50646.12991	34640.81404	139922.4329	78256.7849	97506.43467	39700.79313	14047.77432
