row ID	100.mzML Peak area	101.mzML Peak area	102.mzML Peak area	103.mzML Peak area	104.mzML Peak area	105.mzML Peak area	106.mzML Peak area	15.mzML Peak area	16.mzML Peak area	17.mzML Peak area	18.mzML Peak area	19.mzML Peak area	20.mzML Peak area	21.mzML Peak area	22.mzML Peak area	96.mzML Peak area	97.mzML Peak area	98.mzML Peak area	99.mzML Peak area
4149	2923.598811	0	0	0	0	0	939.311555	31865.81948	6722.79802	18830.14425	25821.25307	3481.152287	16984.8076	3997.448419	8330.070207	0	2525.082706	1291.125633	0
4150	0	0	0	0	833.6360438	0	0	0	0	0	15274.23332	0	0	0	0	0	0	0	0
4151	4878209.13	3490671.197	3384233.91	2757021.627	1458571.398	4708212.873	3040776.505	2630567.293	3106480.62	3718768.73	3425774.157	36571.24932	5015398.02	5758951.474	3764187.963	2709168.8	3388105.103	4678189.149	2973508.29
4152	0	0	0	0	0	527.1712633	0	0	0	0	0	0	0	0	0	0	652.5949548	0	0
4153	6214.788964	6394.81679	3060.569508	5581.697754	2624.376764	6981.382638	8560.377744	29432.80762	3977.055366	53703.73842	21268.50748	13083.3336	7782.267312	16339.40604	21864.91889	7779.876363	18224.28358	4751.483658	20962.13036
4154	42628.72742	8000.449028	22443.66904	24625.69405	16364.98833	29053.20319	19695.77444	35077.59385	5500.492446	12840.62959	21229.35766	31086.70546	58399.22593	46972.51036	59644.17459	18668.47807	28979.40515	34112.22694	61026.07827
4155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1598.32144	0	0	0	0
4156	1366.580939	1055.219792	653.6092848	0	0	2072.418736	0	0	0	0	0	0	0	0	0	0	0	0	0
4157	1235.640158	1326.099026	995.6445973	685.7999488	659.0805644	2011.947987	742.0942557	1481.14409	669.0230613	1144.763958	1277.499782	2866.165801	3803.855577	1661.58237	952.853463	1216.947434	995.1174735	1147.363383	1002.255153
4158	0	0	5118.444539	0	0	4176.445528	1886.674625	5039.688568	4506.535885	0	0	0	0	9158.380486	8008.743837	875.879445	0	0	0
4159	0	0	0	0	0	0	0	0	0	2198.36716	0	0	0	0	0	0	2627.846249	0	0
4160	65873.53903	5257.471705	8003.230429	3718.296546	2942.372357	1733.385	10880.79439	1701.318349	1830.304747	3744.999426	3843.784384	1639.510962	4414.815807	1909.421079	2461.817187	8058.770201	9473.58423	2895.468585	19600.97821
4161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4162	0	0	0	0	0	0	0	0	0	0	3223.105874	0	0	0	0	0	0	0	0
4163	5704.493591	1336.592598	1582.463308	1273.310857	772.8392259	2027.887663	903.083978	4151.946786	2131.043669	0	0	893.9718454	0	0	0	1039.078081	0	1540.368535	7742.933493
4164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4165	0	0	0	3650.797381	0	0	0	4051.127274	1381.910943	0	8321.22696	7195.640131	16621.44914	839.8630526	1299.197481	0	0	0	0
4166	248138.8407	200093.8037	52787.18219	49014.16455	12542.69236	26430.10206	41609.90977	83381.74942	34895.34743	102754.9293	100843.6305	112736.6212	54367.01504	68521.46096	105186.678	35858.56007	140438.1521	80224.23844	72194.07551
4167	70279.47843	44467.20917	42562.5639	37342.24341	46537.89931	76283.09726	58362.54247	67029.8928	29501.61276	120645.8524	72733.47834	24141.82578	86922.58972	44380.96233	39984.442	11465.19856	145274.9553	106911.6476	52886.23983
4168	6587.821781	3395.421674	0	2455.380657	4906.559868	1495.962762	1185.377162	5119.822134	3981.593027	6445.720382	5419.339938	1616.769343	4865.134863	3476.316389	9021.734082	5368.654452	19001.81116	7541.920687	7549.99071
4169	13879.08013	9606.885785	22846.56671	7110.071401	4496461.248	6015021.394	14900000	22420.45504	5487681.316	19148.86585	25226.70043	25349.03112	26005.55013	19637.76136	8720.217592	14800.03698	26067.23711	13100000	14922.83488
4170	994828.9225	274205.4797	134478.2892	528459.7135	350407.3442	659909.7572	560627.4113	458419.8096	172494.015	447083.2351	291315.8859	218296.4286	365964.2536	641174.6202	78261.18243	686700.5948	691795.849	832889.2778	919999.2446
4171	0	1065.661593	0	719.3383952	599.2588938	819.3990978	536.2789451	0	5646.790673	0	0	0	1114.714267	0	0	0	0	0	1722.260887
4172	16203.03127	3492.971412	15291.86378	15955.79369	13084.96796	6449.567596	15678.33512	22555.69314	8882.231895	31560.12231	14554.08786	4278.803561	9439.67794	32361.30249	18342.49098	12920.95681	4092.362937	8750.72868	16269.49138
4173	366163.0347	314862.6805	80367.69388	52001.6435	59976.36338	195196.8819	153223.8448	431375.2992	191841.3482	151685.1208	124807.5053	478570.0648	160277.088	97148.82147	181047.7007	536429.5029	327660.8584	264247.6714	338289.2395
4174	37880.33906	23959.34804	1568.718504	907.8831917	0	0	1314.198563	0	0	3160.457348	1580.582097	0	1565.64049	0	0	2876.79849	9686.711063	916.0002001	18909.0222
4175	1826850.016	1668603.411	3240894.012	1174808.03	1920588.804	1832915.225	1829590.001	2606114.771	957132.918	3159216.321	2076737.057	1191504.522	2158218.743	1754543.507	2050080.755	1504236.466	2355404.55	1528305.983	2057682.552
4176	13066.54757	4582.709517	23473.87757	1968.107664	4715.876045	15202.17037	10625.49155	14116.87562	8197.804635	11359.34999	16629.0511	20326.42706	13553.09611	6745.168903	16521.02941	46543.28488	8616.825815	30601.87302	17773.49596
4177	1800.182349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	632.1758338	0	0
4178	7316.531291	2461.294511	3761.956302	3023.867343	4818.807478	3290.30042	4795.172673	13643.17382	6767.769646	26252.46247	10773.59233	7384.805513	19166.25394	11224.99127	53744.05727	2551.345602	31006.37347	6145.160136	4344.179146
4179	37421.0164	7361.88777	7135.240096	33564.80647	3624.300656	120533.0569	8540.277947	7575.414656	3781.401622	15071.36146	15552.03221	7662.258171	7583.237552	14106.7287	7279.946353	18740.72374	21834.84694	7022.148316	9109.289258
4180	2298.854072	0	0	1538.087953	0	1003.901382	5033.809423	2473.284934	0	0	945.1329188	0	0	0	0	1242.246873	1458.93285	0	635.5460481
4181	59727.86199	73927.21923	88411.07444	63691.34483	109904.712	133937.9505	64321.89416	113215.8838	69564.20726	152563.4739	111738.4354	52919.5848	133428.9435	72147.48905	114350.8247	85650.78031	200811.8021	131853.4543	46508.06613
4182	0	0	542.7403326	569.3825224	0	0	0	0	1151.634029	0	0	0	0	0	0	0	0	0	0
4183	15529.19491	3990.893075	3138.552223	1507.842283	3624.999339	3396.967122	2898.155844	43331.9872	2682.038721	19465.63417	11795.37267	15035.20936	32304.64824	22683.27108	14215.22791	5919.354891	30334.3336	22768.737	6146.846184
4184	21854.93589	39628.80753	41139.76235	16319.75826	21647.62214	57073.64887	46042.96033	55797.39746	50780.82413	87660.95921	77765.6911	63493.32864	51789.19683	14862.87779	108162.9405	106827.3461	23124.74012	37642.81487	38923.9876
4185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2908.262806	0
4186	40176.01378	9167.805003	34398.30677	14386.74982	3927.189945	10680.88456	18032.00964	51350.87949	41966.46371	169500.3096	100122.6762	13268.19074	26492.81179	37924.41923	76488.07244	16595.6308	35548.34641	17050.52289	46876.68095
4187	3524302.425	2523006.477	174320.4215	1776644.785	781161.4759	3257727.663	2021423.185	84260.89465	1939199.132	2033571.523	1960373.741	113498.5237	93312.67726	3572382.912	2326114.437	1948799.277	2258510.942	5903028.477	2009845.782
4188	2696.103804	18915.16994	2128.995558	9635.894939	5129.774573	882.4606196	7471.076785	2045.790774	6760.507378	20501.77315	8856.696906	5331.555652	15566.54094	4107.071359	40246.97336	1850.450775	3330.176837	2827.042952	13727.81428
4189	14830.2541	10608.63924	12863.83541	36973.78126	2481.610472	6678.273502	8037.020662	18900.88238	48796.6264	17641.40854	77833.11714	12407.19782	43930.24485	19970.11649	52829.48366	32023.21927	36449.44153	12840.6162	10504.67094
4190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4191	0	0	0	0	0	1267.001888	1335.279845	0	0	0	0	0	0	0	0	20599.00573	0	0	5870.27753
4192	3880.945686	9571.286474	9789.535198	3082.181696	8029.421696	7209.648622	8341.05639	4137.600043	9292.00802	6381.544061	9827.742912	14890.46105	8266.460378	3122.629767	11107.76344	9019.622256	21886.18243	12198.29137	10718.86221
4193	30685.94214	27068.26732	46897.27934	23671.27791	30428.41333	28128.28163	32914.7515	39888.37479	16879.63501	62759.38634	32062.90719	14378.88909	51267.1807	32493.26506	60914.41715	43709.4192	52000.73238	37300.30157	50962.0577
4194	14503.90017	4439.647687	1432.129312	7170.493998	12314.35127	1068.376933	4927.831147	15031.8231	13325.56935	44440.99964	56255.1972	59083.79334	8323.849375	9359.657475	75051.51402	11286.22569	16899.78196	8320.330568	9803.000652
4195	4848.654629	601.3969933	804.8532716	3252.943286	888.9446644	2137.111364	529.8137434	1245.902901	659.362233	1709.024747	3362.638296	756.5974474	4760.989237	1231.461743	1274.636458	0	1756.435149	1064.253438	0
4196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	755.0832478	0
4198	15292.84903	9453.153973	12753.34162	11569.40856	4840.323844	21933.34514	9024.868795	36074.70618	35323.32472	26577.44652	130082.1384	29763.21252	37989.62569	43408.43546	98813.59295	23041.46095	62752.59979	7482.011753	5109.796752
4199	288564.0015	266107.7783	138616.9	171785.1701	77153.00034	162700.252	176099.5819	611916.232	342895.3979	787759.5724	587577.4323	429073.6886	468098.4984	396891.4912	569889.7142	158116.1297	403955.3159	279672.1171	177836.2672
4200	17304.96712	25636.14366	4775.695633	6471.70626	3666.51567	6458.870707	6283.638744	12314.1664	2492.164652	9520.029699	3849.895704	6281.335928	4169.50559	2564.8993	17531.29998	6832.364955	11977.36338	25416.10503	6882.917595
4201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4202	187598.3556	183249.5134	152094.8894	125513.5322	92648.17316	266556.0304	168638.1756	203598.7601	212022.4701	229420.8492	219391.4754	228778.1618	339043.7994	238937.7422	251517.05	125673.5334	293859.3256	470138.9753	103183.8963
4203	1656971.723	1659719.399	77611.78352	416539.4997	2519648.431	2054505.295	113882.4099	215701.7411	16200000	2398986.284	4358692.022	678818.1209	7424193.823	959286.7668	694957.7995	666418.0366	6123430.926	16900000	655848.3283
4204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4205	11871.41668	9124.761475	16349.21512	14167.09465	10300000	11997.60148	11100000	41245.61524	8103.744228	3303786.241	4032306.443	11600000	26884.74483	11800000	11400000	15822.21245	10300000	10400000	12400000
4206	0	674.7093593	0	0	0	1031.212221	573.7382194	0	0	0	0	0	644.146535	0	0	0	835.6029427	0	0
4207	17175.64712	0	0	0	0	8829.291287	1323.538721	0	1244.815774	48560.29799	45846.57557	3835.692635	35021.58182	15629.5271	6036.82016	8627.060038	5393.952212	2665.640856	2389.673647
4208	2536.778981	1189.807868	937.6509284	1664.42973	616.6660688	3023.398399	1008.140081	2981.819985	946.520956	3049.580282	1296.632481	922.0055184	1792.907966	2011.025211	2657.65409	1105.29181	4433.486492	1940.846412	3000.563877
4209	73257.7379	228698.4106	23084.09178	59157.4761	41624.88627	18431.42456	45868.53531	369588.3199	123349.7281	279142.2451	480738.2599	511829.2366	195860.788	72637.52691	160411.911	60759.21351	62128.56883	332376.2011	97525.652
4210	3927.722173	2724.771187	0	6188.630418	6021.778241	0	11345.5237	4286.837381	0	0	0	1073.849338	0	0	0	0	0	2941.516843	55632.47817
4211	111549.8125	51285.17133	59799.52284	61852.88091	45888.50495	42357.7335	30235.34906	197294.7497	66677.46982	122374.4984	129782.2345	55088.95458	87655.19946	63302.86745	107964.3684	98349.36901	96556.89581	82032.67108	55507.67686
4212	13279.32963	18361.07251	26170.90381	22011.16241	4717.701123	5275.222785	10257.44164	123606.0776	34245.60839	48185.22193	98282.86111	54600.20147	70529.8316	32370.35621	24488.93885	51693.65155	31261.33945	30695.54353	45758.46953
4213	1192.302405	2736.93985	0	918.9379173	0	16578.91084	2189.996279	0	0	857.8782926	1300.610018	1053.55362	5491.145259	1959.140054	1768.452836	0	1682.879597	0	0
4214	0	0	3571.767804	0	0	1398.082038	1909.394739	0	0	2536.265641	3808.753154	2222.038858	1547.296717	1119.524257	5788.570384	969.5795959	5096.522304	0	0
4215	2184.315475	1075.36619	1281.756711	805.5912107	818.4633613	1870.932073	739.827718	3859.126806	1096.926801	1611.609811	1842.776568	1242.303515	1779.568121	1287.922075	2150.335376	909.8197667	3330.713793	1750.583745	1475.902939
4216	0	0	0	569.9155361	0	0	0	0	716.9280851	0	0	641.2971163	0	673.693673	823.7961748	0	1274.303681	853.6783098	0
4217	12977.3202	4748.554663	9000.061431	9801.035635	1276.014522	26272.94724	2438.159847	7860.668565	7927.53599	11185.01004	4997.213856	7743.367421	9733.351277	4828.71118	5649.375328	5331.935189	6797.963336	20078.1814	3709.425416
4218	15200.30535	1147.745332	15188.29594	9473.177288	3603.151021	4389.259659	4209.542503	15159.98466	15545.6848	31066.57076	29814.5305	7662.475342	20756.59795	23491.47203	50859.16896	1951.880005	24634.36583	14862.46566	2230.760206
4219	177361.6558	107192.3558	36153.16102	99860.59269	74770.78404	145198.5974	104730.6287	345691.2657	98285.92989	247787.458	199201.6207	272408.7776	330489.1415	121002.7868	227903.1374	117298.3533	187869.0648	126843.031	74036.37051
4220	3136.586948	1867.622165	1246.035674	812.1777404	0	2402.916104	1430.332341	2523.469892	1373.99047	10808.54746	4071.67816	1663.748948	3042.384945	2978.253603	3156.008306	3750.182908	4352.368161	1850.000835	828.2214876
4221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4222	1324.452422	2234.05341	1822.628606	1036.264988	649.7426279	1349.568932	839.384995	14270.67049	0	6513.978111	6629.636106	5601.33251	4995.646496	1603.889889	3320.636902	1194.696749	7030.754206	912.4120069	769.1639629
4223	1189.690854	0	908.3243694	1763.791143	844.0322391	984.8525008	682.9686172	2306.551804	1880.06902	1209.594794	1237.739847	0	1114.825057	2009.513085	893.5838431	744.6382835	0	0	758.1413668
4224	105484.1129	25341.39436	28308.30124	36932.41681	27224.34859	32237.368	24509.09448	1317.374195	1183.273294	1186.101661	1059.720168	1014.135865	1805.567031	3648.548975	0	55913.07127	1932.647821	13868.9692	26565.40051
4225	28177.67968	56353.97558	40823.4157	19141.07732	42776.68434	34341.41523	49720.15815	1657.879614	1694.737238	1718.215284	1444.380714	0	2527.83254	1451.685561	0	59438.29062	2807.551809	29208.1419	33082.63843
4226	0	0	0	1625.34178	0	1877.400763	0	0	0	0	0	0	0	936.7168059	0	0	0	0	0
4227	1725.323424	1129.484427	3955.008489	0	1418.473151	2069.517418	1772.741229	82079.81755	4820.803065	6538.047349	21949.54076	4449.674387	8331.340181	15552.75303	5687.573222	2983.816862	32206.39926	1808.230694	3933.371706
4228	667.2973772	791.2457332	0	0	0	878.888889	0	2799.496849	2247.759742	1702.523125	1841.445364	1243.66081	1160.743247	856.3933933	1422.043274	885.4293442	2207.32521	854.8491872	870.0293195
4229	1447.38217	1350.749179	1243.385863	0	0	0	1624.230511	5256.076035	2417.326016	5061.613655	3259.326986	5115.818637	7187.233607	3862.969855	4229.90658	1734.047437	5414.134585	16366.87277	2602.889103
4230	1168.434485	1838.772097	1094.09003	4154.053754	620.3233175	2320.882049	637.8377253	3879.724789	5280.657852	2294.966673	4323.320793	768.858477	2315.5546	1700.906461	4212.480105	3441.453495	2325.411183	814.5881407	1565.846267
4231	6212.922937	1768.55452	2742.371946	0	0	983.9467049	1873.722532	0	0	8678.594459	10681.01436	0	0	0	4248.535923	3562.260576	2080.642045	1771.656767	1199.185321
4232	16568.83282	15459.82056	1750.513873	9530.39107	2512.355001	12090.98959	11746.51734	35541.78776	11336.83191	38945.46759	7197.01994	46759.50055	60472.4069	6119.120047	7636.421865	26558.79217	18805.76785	5528.25282	13630.81269
4233	7410.439009	3798.801169	5148.869318	7459.502344	6818509.523	2860540.468	7280153.433	2779648.523	7015212.085	7276827.567	3704094.286	12992.84253	14930.73573	7503394.972	6491.205564	7497668.894	6598296.052	7035863.207	7080047.182
4234	20672.67256	32447.10585	14487.37161	37376.04715	18725.49649	56034.733	39389.71761	2418.095096	3427.280036	1947.252402	1383.149215	852.0495927	2085.137904	2175.743936	1160.984565	24234.72901	5483.095904	5029.403235	25556.76855
4235	0	0	0	0	0	0	0	1791.414885	0	1367.000316	0	0	1581.881083	0	0	0	0	0	0
4236	0	0	0	0	0	0	0	953.196722	0	1153.66911	0	0	739.5512114	0	0	0	0	667.2905906	0
4237	2270.370705	2564.514388	0	0	0	0	0	3493.430991	1543.673326	1469.941044	2567.320457	1336.076608	1548.763378	2871.383422	0	3407.417589	0	1956.922636	1913.029501
4238	1831.877652	4208.326056	0	0	1017.646996	0	5484.251859	0	0	0	0	1135.908884	0	0	0	1287.278117	0	12513.52514	20709.12741
4239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4240	430049.837	475902.0439	154128.9149	140325.7047	70054.1902	116555.2726	115946.5418	103774.8927	64765.24083	175292.5872	144059.425	62860.6953	191365.6642	135733.905	156859.069	336785.6607	323094.9687	1109850.003	206196.8382
4241	29479.41579	23106.6258	18658.45337	22380.46369	13892.51854	9187.180775	12555.1379	94970.30555	6854.913738	27173.66108	24330.96905	18349.75762	12951.53164	9490.00924	18568.05975	30869.34756	27801.44481	26604.54807	26678.35523
4242	2135.691106	1202.410178	1096.631582	1060.855241	0	1457.15999	0	13735.48902	1253.253732	2870.733722	1690.372044	1101.086763	1243.922728	3321.664328	1999.623261	1035.297754	7540.453651	0	0
4243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4244	0	0	0	836.9773422	0	0	0	4408.609544	0	1894.780369	2624.473488	814.6081792	1117.89135	3814.030421	1360.956698	1287.092057	0	0	3600.794828
4245	1141.273664	0	3176.060372	2358.090399	0	1505.161307	1267.780949	29501.33866	1665.344564	7742.579707	14635.77616	1442.479363	5821.32027	3334.999564	5542.384632	3781.356707	3159.208974	0	2041.998639
4246	290767.3555	18214.95281	43711.73546	35822.70808	33581.73932	127040.3476	102929.3237	11785.22273	3974.349593	12524.47	3853.650856	2768.146942	6034.806005	7731.946035	1259.088311	48051.62977	5426.194774	73340.75523	132190.2491
4247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2971.733781	0
4249	84120.35778	29406.83661	111333.8699	21548.11385	22188.37162	48545.46144	7170.677179	107781.1814	74544.15606	142580.145	66183.92313	41914.49962	80468.82924	65342.09173	81467.34713	57059.94709	68723.65106	99744.97663	13488.49362
4250	91303.48828	29090.13429	30977.00947	11283.95432	14053.24507	76138.04276	25713.6017	129388.4708	41424.10478	125758.7502	40011.44028	86014.62455	85908.52432	41864.32191	171629.3438	62571.77759	142368.9373	87104.1003	12570.95743
4251	0	0	5190.857074	0	0	0	504.2616022	1387.425484	922.2101084	778.7376222	0	778.1723604	0	0	0	0	0	0	1545.801822
4252	69157.79633	15804.9086	21582.32187	25477.44864	19459.85577	73279.31362	43334.0929	1375.586721	2557.955909	4749.5291	4031.840026	2498.130456	3294.757978	2385.096454	892.7454003	22342.24396	3972.671448	14996.88489	4182.723906
4253	4687.352365	2116.467454	1576.212947	7109.159893	812.8316161	1359.714283	1405.078045	3427.6952	552.8171998	2524.943708	1848.89836	955.6813883	1021.387021	1126.024589	3619.254302	859.6282617	2344.445962	1525.77814	884.9756454
4254	3725.19978	1772.006932	1487.556506	809.440474	0	1123.189395	0	858.3241241	1019.083771	1981.567298	1051.985575	643.9387136	766.0399279	758.12116	1649.764929	978.1289941	4250.077177	1274.602621	0
4255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4256	226781.6484	809486.9012	379164.9945	221960.6448	175430.5214	550703.5754	140142.4681	222596.5973	89154.41416	431573.1746	248779.8162	178673.1809	513745.4849	505307.5548	549465.1437	562113.668	179692.8133	576980.3127	176222.3429
4257	22596.69592	26000.70996	61720.09287	50720.18591	12391.44472	41733.16384	29937.25684	368831.5457	58268.6473	61721.91622	107629.2346	140896.3805	155821.9869	68047.42009	121736.7672	72669.7767	50853.42304	24126.06614	25231.13609
4258	0	0	0	1530.896101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4259	0	0	0	0	0	0	0	0	0	1189.706823	0	0	0	0	0	0	0	0	0
4260	0	1115.750481	0	0	0	0	759.5118409	0	0	0	0	0	0	0	0	0	0	0	4238.660621
4261	0	0	0	2353.392617	0	0	0	4842.343829	0	1789.851035	0	0	0	0	0	0	6279.281596	0	0
4262	0	0	1193.282073	0	0	2162.72385	839.3206792	5275.994386	907.1648532	0	0	2029.127329	6375.671096	7341.11982	7739.95327	862.007905	0	0	2227.556346
4263	17263.56595	0	17335.99158	4679.92682	0	0	0	12860.63769	0	32004.24396	0	0	0	0	0	0	0	0	8696.633162
4264	119317.6381	0	0	0	0	0	0	0	77081.84566	100024.9471	0	0	149538.6606	0	0	33040.09741	0	84091.26207	0
4265	0	0	0	0	0	0	1285.795292	0	0	0	0	0	0	0	0	0	0	0	0
4266	15677.57153	6893.242285	17687.82328	3117.595844	2394.663545	0	2993.01896	0	1151.893555	9045.575766	0	0	5374.773678	3683.158956	4352.102434	0	7207.986167	9413.355965	6538.988403
4267	0	0	1335.364532	603.2961437	0	0	768.2751369	1196.743245	0	1035.940656	0	0	0	0	0	0	0	0	4192.972333
4268	0	0	0	0	0	789.9989894	0	2687.089986	0	0	0	1791.767346	0	752.2304989	669.7066659	0	0	0	1154.508162
4269	3794.503855	2977.047109	0	3981.772683	1822.26303	0	1154.673751	20126.34286	30428.67961	50509.43861	28138.77175	22516.40714	30664.99668	6045.09683	3704.587163	1770.16399	0	4612.588022	0
4270	0	0	0	639.1456755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1477.715982
4271	4038.56736	3943.497775	1233.792644	4875.684509	4078.224314	0	6029.747887	4924.036147	3220.171925	6669.730688	5024.18891	0	0	891.6254825	0	21771.72734	6412.253095	1556.529064	8475.396134
4272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2150.330731	0	0
4273	1194.945527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1329.931892	0	0	1395.358387
4274	0	1136.718916	0	822.7971064	713.133025	908.1109972	0	0	0	0	0	0	0	0	0	1129.349277	2212.73934	1718.919445	1056.860293
4275	0	1439.076941	0	0	0	0	0	3588.524154	0	5692.324628	1846.207097	0	0	0	0	1366.327887	0	0	2461.060516
4276	3815.926044	9410.987739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4284	5225.72169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4287	0	0	0	0	0	0	0	820.5165642	0	0	0	0	0	0	0	0	0	0	0
4288	0	0	0	0	0	0	658.8832528	0	0	0	0	0	0	0	0	0	0	0	0
4289	0	0	0	0	0	0	0	0	0	0	0	0	0	1873.811643	5744.152877	0	0	0	0
4290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3192.923567	0	0
4291	9381.855248	0	1135.821609	5298.113739	0	0	0	917.0611666	0	8664.979245	0	0	0	0	1019.851083	0	0	1515.650854	0
4292	0	0	0	0	0	0	0	5611.249062	0	0	0	0	0	0	0	2012.968103	0	0	0
4293	31225.20269	43280.14886	116549.142	59362.23476	18148.35138	19727.7678	24704.69455	149453.2774	48590.19532	89119.84374	75654.83328	4128.918045	61447.07656	23445.69822	75688.61818	29710.64478	51917.93024	214122.362	13439.43816
4294	0	0	0	0	0	0	677.4598651	0	0	0	0	0	0	0	0	0	0	0	0
4295	0	0	0	0	0	0	0	45735.24143	0	11964.92875	0	0	0	0	0	1597.46722	0	0	0
4296	0	0	0	0	1031.439199	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2759.771605
4298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4300	0	0	0	0	2552.856909	0	0	0	0	0	0	0	0	0	0	1091.525702	0	0	0
4301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4302	530.3919735	311.6996712	601.1036068	452.1120423	607.2583041	0	585.5179204	0	0	2659.225873	888.4115646	481.412568	0	508.6351655	499.661837	811.6154046	1518.551785	974.1210795	1167.965533
4303	70528.56163	45409.83336	23099.49022	68802.23068	64077.57017	61874.21984	38509.06585	51238.94549	27746.65846	39527.74506	16279.89778	10281.09456	1968.76335	9982.284881	2489.28522	147032.5375	42402.05191	53633.29582	40716.06505
4304	35525.05006	14376.32815	13402.90071	7662.547273	5370.731791	14198.75132	6587.247422	99863.7151	16228.7067	69877.39537	86581.98642	14979.95837	98354.12246	38951.68734	80363.16578	15272.23284	48188.9233	37814.77139	11980.76622
4305	439585.8079	18827.00984	72529.17571	30198.22735	5148.229916	179580.4574	18866.25193	118998.667	30482.08204	42808.86314	96712.131	38346.27963	157515.4632	16810.17993	37369.75373	77855.04613	76036.25154	63905.60895	62697.87238
4306	7238.964875	1123.312839	1112.620487	613.3122965	1396.567121	729.8293968	601.2146428	8108.608369	1830.770942	4718.010053	3995.98123	949.8689091	1753.047966	2708.731921	832.6046083	1593.851252	3441.221336	2780.775996	2247.184447
4307	45959.30363	4707.108686	7246.067427	8321.026947	7235.004429	26355.02847	5299.609702	49214.99637	59064.27745	105273.6788	82689.98009	31206.26487	68015.69838	74662.78872	49772.62852	23792.26166	72162.46123	8676.039852	14808.18879
4308	11248.2995	5145.738871	1967.825471	3181.922223	3378.569527	4432.29902	5179.361441	7326.498545	52737.38829	11697.76205	15376.94507	17399.76789	76900.47649	17276.694	14129.85518	5941.879006	29492.31053	4102.996229	2673.225565
4309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4310	326458.0605	120918.0211	287114.7513	213704.2991	148141.2093	393173.397	261515.5994	826622.7877	422731.3636	808463.998	616604.3175	528976.3424	816520.4895	741035.3908	675333.262	220318.0306	567042.5242	201648.2752	93653.98437
4311	129107.9234	82798.04205	164102.1736	97909.80387	107528.2015	252077.0552	85701.58081	427077.2475	232354.494	736036.381	403995.8258	254227.2449	546606.7367	269776.2295	527223.8032	93699.41751	287366.1016	82376.46722	65580.99421
4312	53773.71779	16521.45919	23980.04334	53837.28053	18311.95842	3804.280042	28920.25949	20689.76453	32572.84263	74678.93695	182462.5406	51945.27678	45763.17962	68912.78643	144410.5184	9760.901053	118052.2903	25195.66291	22411.35441
4313	2331.514219	0	1513.593763	0	0	0	4585.884214	1780.691627	4972.62396	0	1172.084441	0	0	0	1107.507307	0	0	23963.18705	1523.593009
