Name	ratio	min	max	cred	cat	condition	week
296e6f2796bd05f64f5b8e878e2d4d90 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__CAG-56; s__CAG-56 sp004793585	-0.779250357275	-3.09408	1.67939	not_credible	Non_NASH	FT	7
28ffcf08ac42056a280ce3eda0048052 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix sp000403275	-0.777844807869	-2.75614	1.25978	not_credible	Non_NASH	FT	7
762104032142c45f4099d7d8136beb7b d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Copromonas; s__	-0.735638067952999	-3.91448	2.78744	not_credible	Non_NASH	FT	7
f00e355475dfc38e4fccc799cf81db0d d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921	-0.728257003625	-1.74215	0.255115	not_credible	Non_NASH	FT	7
0f2348ad3325c6e744edec78bb6418ac d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__MD308; s__	-0.726040433319999	-3.80289	1.92123	not_credible	Non_NASH	FT	7
055a71db6ce1db07ecff68ce9d0682f2 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Porcincola; s__	-0.696546064573498	-4.409	2.63192	not_credible	Non_NASH	FT	7
0ad66f80d24a4bed3f8bd4b1be1b3c6c d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Anaerovoracaceae; g__; s__	-0.693910703374999	-4.84459	3.92186	not_credible	Non_NASH	FT	7
6124ce129bdddcbcd6d5d62ad3fba4dd d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculum; s__Muribaculum intestinale	-0.690926396069999	-5.22784	3.63059	not_credible	Non_NASH	FT	7
d608464f5ef271d8612392dc24f6f187 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__; s__	-0.681287303034999	-5.66973	3.5214	not_credible	Non_NASH	FT	7
855c18fbe80869f9770a32882059ab85 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.625395548529999	-4.34693	3.10662	not_credible	Non_NASH	FT	7
c412c8ab3f0ad1ae15f020aea11e438e d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Dubosiella; s__Dubosiella newyorkensis	-0.623375532384999	-5.81671	4.07583	not_credible	Non_NASH	FT	7
0bc4a7dd51dc09d0fad32ee694f3da67 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae	-0.61649767609	-3.82116	2.44293	not_credible	Non_NASH	FT	7
d1db561b8d5ffcf64c5b57d08f9c5817 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.607307917095	-2.10465	0.840331	not_credible	Non_NASH	FT	7
7fee9350277038eef98dee70b4190563 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921	-0.60099728028	-1.22149	0.0369834	not_credible	Non_NASH	FT	7
aadf28ac65837cd1a1d086b875bceda0 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.599061339789501	-2.84558	1.63351	not_credible	Non_NASH	FT	7
5b6e5073c89e5617b7227481b62fcbee d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Acutalibacter; s__Acutalibacter muris	-0.5860554684525	-4.72641	2.83211	not_credible	Non_NASH	FT	7
2c9b7dd00b0b70d751a52f3162de42b7 d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Faecalibaculum; s__Faecalibaculum rodentium	-0.583630954415999	-1.6046	0.403794	not_credible	Non_NASH	FT	7
7962fd1e48eb3ee4290fa19840f3c1c5 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.563381479089	-1.68185	0.52878	not_credible	Non_NASH	FT	7
bd31e6edecaee3eeab08000d447a1439 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Evtepia; s__	-0.54704981549	-3.43402	2.13617	not_credible	Non_NASH	FT	7
879b108ee3daab7dbbb2914d50ed92f0 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Solibaculum; s__	-0.538048671102949	-1.57122	0.424621	not_credible	Non_NASH	FT	7
c9a9e220b2b8de9c076c7dc988ce119f d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Haloplasmatales_A; f__Turicibacteraceae; g__Turicibacter; s__	-0.53102790184805	-2.14017	1.39707	not_credible	Non_NASH	FT	7
252b2620ee96f08d9563ddd148a75214 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	-0.519852825885499	-2.13152	1.02683	not_credible	Non_NASH	FT	7
c00c83c580e045a0d3ea7e5522c30e83 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae	-0.499626270768	-1.99152	0.807627	not_credible	Non_NASH	FT	7
d739069ee9a398db73b131975e6c77f7 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix sp000403275	-0.4910671494545	-1.59338	0.651469	not_credible	Non_NASH	FT	7
f813645238ce6b4b8506d2b1a4731626 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__14-2; s__14-2 sp001940225	-0.491006827297	-5.52485	4.00897	not_credible	Non_NASH	FT	7
e4299bd188c438115aa76f0c2cb9419a d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix sp000403275	-0.482273880149999	-5.56203	4.20173	not_credible	Non_NASH	FT	7
d1d750ce3b00503c204516d27ca0d3b0 d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Staphylococcales; f__Gemellaceae; g__Gemella	-0.481911920305	-5.34249	3.848	not_credible	Non_NASH	FT	7
10960069c1f639258cf06173217d265f d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae	-0.481635902585	-6.68498	6.29381	not_credible	Non_NASH	FT	7
4a28ead7bb5b4396ad6be2eee44ac310 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__Borkfalkiaceae; g__Borkfalkia; s__	-0.458938963190001	-6.3116	6.68852	not_credible	Non_NASH	FT	7
b1b9ecda6246c693499359589027d8d0 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Angelakisella; s__Angelakisella massiliensis	-0.456924111752	-1.36964	0.531307	not_credible	Non_NASH	FT	7
e73fc2655e1cca4a2b1c419da3630c72 d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Ligilactobacillus	-0.453871820518501	-1.20378	0.335704	not_credible	Non_NASH	FT	7
677db3643e2fede67bda70999508805d d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.45184131281	-4.6563	3.47885	not_credible	Non_NASH	FT	7
ab32796d8a34d8d2e7e361b9630cb0e9 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.4490668136935	-1.9298	0.908457	not_credible	Non_NASH	FT	7
63ef63a0465c6fdee0096363de5b7b63 d__Bacteria	-0.4485085047875	-2.82061	2.10084	not_credible	Non_NASH	FT	7
fd2ad9251fb6bdea81fc1029aa50b634 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921	-0.44670468398751	-1.10569	0.192469	not_credible	Non_NASH	FT	7
bbb2a3b01d4303ad284bebf5403cbbac d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__14-2; s__14-2 sp000403845	-0.446475064672	-1.30068	0.333544	not_credible	Non_NASH	FT	7
af59875f7699b66370290675c08385eb d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__; g__; s__	-0.444614774202999	-1.30178	0.437714	not_credible	Non_NASH	FT	7
7c040883f42eca28c6629a5e00fd4af9 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix sp000403275	-0.404148044194999	-1.5555	0.899808	not_credible	Non_NASH	FT	7
594eaf92d4c7171ce0b3636ca4f46341 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__UBA7173; s__UBA7173 sp002491305	-0.401480701461999	-3.5042	2.41042	not_credible	Non_NASH	FT	7
b2637b296c45dda4238faa90cbbad314 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae	-0.3950997232865	-3.8875	2.26225	not_credible	Non_NASH	FT	7
afe66aa80b419ae2069587d8f844d6d3 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__COE1	-0.388495732750101	-3.76383	2.91893	not_credible	Non_NASH	FT	7
2653918cc84c1fedbd74dfb0b90fc102 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.388454076339502	-1.36106	0.760337	not_credible	Non_NASH	FT	7
31521431043b638a224abfec559adb87 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Sporofaciens	-0.3839825114735	-2.38862	1.51003	not_credible	Non_NASH	FT	7
660d1dabf777bcce310915d1ff4e27b4 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__CAG-56; s__CAG-56 sp004793585	-0.374382062015999	-2.29395	1.80262	not_credible	Non_NASH	FT	7
a7810d3069cbf6d0c54db6b9b67b1154 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae	-0.374149488644999	-4.2037	3.57071	not_credible	Non_NASH	FT	7
22dcb100d9f9dcdf1997952348384057 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Paludicola; s__Paludicola psychrotolerans	-0.3585488738615	-1.72196	1.09315	not_credible	Non_NASH	FT	7
cd79f35f96e1b7fe7b111478ced7adc3 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__UBA3282; s__UBA3282 sp003611805	-0.34528486528	-1.44061	0.786597	not_credible	Non_NASH	FT	7
63a0adafdfb666b7e47754f7fc926faf d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.3395798826405	-1.62355	0.967521	not_credible	Non_NASH	FT	7
aa446aad4f8d5f5ebf6a7ff36792767e d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__; s__	-0.337018973838	-1.51416	0.880885	not_credible	Non_NASH	FT	7
aa5e7338afe8a35fbac4083c1d1b8721 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Acetatifactor; s__Acetatifactor muris	-0.3293718931385	-1.78228	1.10747	not_credible	Non_NASH	FT	7
8baa3898ce278f3ac2175daed707d05c d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Acutalibacter; s__Acutalibacter sp009936055	-0.283903300484	-1.28136	0.589401	not_credible	Non_NASH	FT	7
48dfa84a440fd301d589cdffe60e057a d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__MD308; s__	-0.2810828151455	-1.92586	1.43608	not_credible	Non_NASH	FT	7
86fb5e4f9f52147f718e573f68a8adc5 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Duncaniella; s__Duncaniella sp001689575	-0.26241435672	-3.83855	2.60363	not_credible	Non_NASH	FT	7
a3cb3a29483774a30b7ce32181738968 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__QAMM01; s__	-0.2585286831215	-1.23318	0.745768	not_credible	Non_NASH	FT	7
649c81e7748b02f167234b3f37471354 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Evtepia; s__	-0.2555126845675	-1.10981	0.634835	not_credible	Non_NASH	FT	7
ffd1e03c534ee37237f4a150ff4e8a74 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.246900412975	-2.37946	1.91622	not_credible	Non_NASH	FT	7
c46fb709d49143a3f9b42ed3d3ec3a24 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Merdisoma; s__Merdisoma sp011959465	-0.2307370584835	-1.32204	0.899881	not_credible	Non_NASH	FT	7
cbcfd6279669d3819e9c39e16196432b d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Enterenecus; s__Enterenecus sp004560375	-0.2135533839255	-1.12289	0.631801	not_credible	Non_NASH	FT	7
ecd5fa7940d4be8ae1bf842d866ccee6 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Acutalibacter; s__Acutalibacter sp009936055	-0.212834463835	-4.53656	3.5968	not_credible	Non_NASH	FT	7
99bd1565d75f00006c157a7dfb1340c4 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Acutalibacter; s__Acutalibacter sp009936055	-0.21214242503065	-1.34437	0.891699	not_credible	Non_NASH	FT	7
21a6c1f6c875ff83464130ad15d89d51 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Lawsonibacter; s__Lawsonibacter sp000492175	-0.210938373562	-1.44396	0.875274	not_credible	Non_NASH	FT	7
5778fe5bd0f0f813a21f3a1e0ba46b67 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_G; s__	-0.206392251836	-0.959649	0.463339	not_credible	Non_NASH	FT	7
7f5a58e7d359c52af06be1456c75d9b5 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__CAG-552; g__; s__	-0.1790947225	-6.94762	7.39352	not_credible	Non_NASH	FT	7
985335f6d7965db9b58dcd8f741f2c3b d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Lawsonibacter; s__Lawsonibacter butyricus	-0.14900033637	-1.22714	0.877585	not_credible	Non_NASH	FT	7
9864817761692baba9d469667121e805 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__CAG-269; s__CAG-269 sp000431335	-0.144186710971	-2.91335	2.36062	not_credible	Non_NASH	FT	7
599fb369409af5854ed704b89dba2fe6 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Enterenecus; s__Enterenecus sp004560375	-0.140533054015	-5.55726	5.53155	not_credible	Non_NASH	FT	7
95407e393b861f386c0afe485c8ea7b2 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix sp000403275	-0.13254923084495	-1.2118	1.04439	not_credible	Non_NASH	FT	7
59c5fb99d0b41a1303f187d9f98a2555 d__Bacteria; p__Firmicutes_B_370539; c__Dehalobacteriia; o__Dehalobacteriales; f__Dehalobacteriaceae; g__; s__	-0.1321322003835	-1.12659	0.874459	not_credible	Non_NASH	FT	7
4141af586669256fd20c1a573d3f3ad2 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.128956464828095	-1.59749	1.44827	not_credible	Non_NASH	FT	7
4f05d43ba5590d37d0239713f9bc9475 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__CAG-95; s__CAG-95 sp009917455	-0.125141304487	-2.01391	1.42238	not_credible	Non_NASH	FT	7
9b513b14e81757bb9537e723bdaa1468 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Clostridium_AP	-0.1188249481013	-3.88693	3.96686	not_credible	Non_NASH	FT	7
97525d2e1aee047c16dc6d32a3bdab87 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Schaedlerella; s__Schaedlerella sp000403295	-0.118428599339	-2.11208	2.15951	not_credible	Non_NASH	FT	7
cab0cf41d9e2a3200266b0f8d27732f4 d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae	-0.10557852041	-6.2075	6.03633	not_credible	Non_NASH	FT	7
a7ead60f642eba4d1818f4b855aa8e3c d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__QWKK01; s__	-0.1020534727	-3.99798	3.0334	not_credible	Non_NASH	FT	7
a7bdde1a1704da13ae08a3caf6ae138b d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Schaedlerella; s__Schaedlerella arabinosiphila	-0.0913070036815	-1.58199	1.13249	not_credible	Non_NASH	FT	7
408c0a84e49504a68ac665f21a2c0149 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__CAG-56; s__CAG-56 sp004793585	-0.087329518485	-1.6227	1.49059	not_credible	Non_NASH	FT	7
a5f692a68aa228639973f221671990d5 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__14-2; s__	-0.0799193646520001	-1.3045	0.923142	not_credible	Non_NASH	FT	7
a814fa53675e61dfdc958627b6fb14f4 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix sp000403275	-0.0625363813889997	-2.31769	2.39217	not_credible	Non_NASH	FT	7
b3a8ad2d9a769dd1a7d6989aa62f3305 d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Dubosiella; s__Dubosiella sp000403415	-0.0603756084450001	-4.53041	4.01213	not_credible	Non_NASH	FT	7
7031a46e5f1b646d6b5415a451abe85c d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix sp000403275	-0.048016400882	-1.43791	1.09374	not_credible	Non_NASH	FT	7
d90a306bb67d75602d9e789894d2c81e d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Lawsonibacter	-0.047698022224	-1.71056	1.50803	not_credible	Non_NASH	FT	7
5ece98c0cac362bb89d0929bf339db77 d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595427; f__Burkholderiaceae_A_595427; g__Parasutterella	-0.0469125662979998	-3.48558	3.14128	not_credible	Non_NASH	FT	7
f4eefbd4edf2a372131825289fffcca6 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309	-0.04407794725	-1.28067	1.33157	not_credible	Non_NASH	FT	7
f5414775dbb62c2ca34068aa87d4da79 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.036391834091355	-1.11218	1.22444	not_credible	Non_NASH	FT	7
e613626b2ce8bfbf28995d9b11edaeed d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__; s__	-0.0175985941000002	-8.3938	6.97775	not_credible	Non_NASH	FT	7
e32f283ff0b4e236db9c0fe5b1327de7 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.0175985941000002	-8.3938	6.97775	not_credible	Non_NASH	FT	7
63ef5c937138e04534c882421088db60 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309	-0.0175985941000002	-8.3938	6.97775	not_credible	Non_NASH	FT	7
ab4a8723e7360cd7210a03fa5a8746ab d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Merdisoma; s__Merdisoma sp011959465	-0.0107984455551	-1.17725	1.01828	not_credible	Non_NASH	FT	7
3bd9259f27f5ee091b992690ffd9d93f d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__14-2; s__	-0.00637900724799998	-1.45285	1.49874	not_credible	Non_NASH	FT	7
0cee68a333626762a86725bec4c00817 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Angelakisella; s__Angelakisella massiliensis	-0.0055746053535	-1.21442	1.29223	not_credible	Non_NASH	FT	7
4871043dc895f84c21e672afb0b9caca d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix sp000403275	0.0340957566410001	-2.12328	1.77509	not_credible	NASH	FT	7
c0ed23c557f91e06a4dd4891e6cf396c d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Dysosmobacter; s__Dysosmobacter sp000403435	0.0423878731241501	-0.884845	0.945619	not_credible	NASH	FT	7
1a8f4d78785f78a1ac4e95b79749e6ca d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Anaerotignaceae; g__Anaerotignum_189125; s__Anaerotignum lactatifermentans	0.0554672536265001	-0.818435	0.960665	not_credible	NASH	FT	7
0186330d9410c4275a911183b4b64918 d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Adlercreutzia_404257	0.0649167186710002	-0.792407	0.935983	not_credible	NASH	FT	7
103b5fb4d30f27b99a162e9fe7e08a9b d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Paralachnospira; s__Paralachnospira sp902363445	0.0733155421545001	-1.7701	1.60914	not_credible	NASH	FT	7
0846374b81d0d3b3e8a8864b903c65cd d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Angelakisella; s__Angelakisella massiliensis	0.0798757244595	-1.64106	1.77671	not_credible	NASH	FT	7
1155e5ff3910649a94e2326addf65942 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.0841621006375003	-4.45545	4.66086	not_credible	NASH	FT	7
26cf312e6020a5a9f142aa9c23f54a94 d__Bacteria; p__Firmicutes_A	0.0842675750013	-0.749355	0.905311	not_credible	NASH	FT	7
2e04c980752c8fc37c462e08582777d3 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.0881972374849998	-1.01274	1.25601	not_credible	NASH	FT	7
f03b237847b87c89097cdf5f096bc479 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Choladousia; s__Choladousia sp003612585	0.1011838709005	-0.884633	1.20633	not_credible	NASH	FT	7
ca7253d5f8803f723e3b88df83b7e3d0 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Duncaniella; s__Duncaniella dubosii	0.1162064629685	-4.44473	3.91346	not_credible	NASH	FT	7
6dbeccdecaeb89a34858b202cbc46eb2 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_F; s__Eubacterium_F sp003491505	0.117432608643	-0.937087	1.29107	not_credible	NASH	FT	7
a99d347a958cfb7fc17720a75e4847f2 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Anaerosporobacter; s__Anaerosporobacter mobilis	0.119592760375	-7.51465	7.40176	not_credible	NASH	FT	7
3af4973333a2fb53d4f764da8cebd075 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Soleaferrea; s__	0.1443522403855	-3.3746	3.17645	not_credible	NASH	FT	7
42fed1ec74aafd590e2d3c0433498e60 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__COE1; s__COE1 sp000403215	0.1459855121565	-1.40769	1.67182	not_credible	NASH	FT	7
539a09fd38d77c88a4106bfb58700d62 d__Bacteria; p__Firmicutes_B_370539; c__Dehalobacteriia; o__Dehalobacteriales; f__Dehalobacteriaceae; g__; s__	0.150686838392	-0.693464	0.923553	not_credible	NASH	FT	7
726fe9527294f50f4d2654b3a25730a9 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Ventrisoma; s__Ventrisoma faecale	0.158766823993	-1.50325	1.89343	not_credible	NASH	FT	7
c04e71ae01360e64d1f4b093781b2b10 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.1702227975855	-6.66371	6.15132	not_credible	NASH	FT	7
6e22d14f100bc10812df7a71d773e75b d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Anaerotignaceae; g__Coprocola; s__	0.17085296238	-7.83792	7.59124	not_credible	NASH	FT	7
cf217985586125307a454c0a4e262293 d__Bacteria	0.17085296238	-7.83792	7.59124	not_credible	NASH	FT	7
3398308dbfb077c1ddeee436e1bfe575 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.17085296238	-7.83792	7.59124	not_credible	NASH	FT	7
ef1069db8746beeb085860d95659c3e1 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__CAG-273; s__CAG-273 sp003507395	0.17085296238	-7.83792	7.59124	not_credible	NASH	FT	7
dcbd73521bb9437d17331fad879fdf17 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.1747240902475	-7.73773	7.97249	not_credible	NASH	FT	7
2736cdb062302a93a544725af357e7d7 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.183394897693	-2.85824	2.78995	not_credible	NASH	FT	7
c8e2ce8722ae2deaae12eb9b9792c6be d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508	0.1889058620515	-7.81496	6.80957	not_credible	NASH	FT	7
