FeatureID	CIR16.001	CIR18.001	CIR19.001	CIR20.001	CIR21.001	CIR23.001	CIR26.001	CIR32.001	CIR4.001	CIR41.001	CIR42.001	CIR5.001	CIR51.001	CIR52.001	CIR53.001	CIR54.001	CIR55.001	CIR57.001	CIR58.001	CIR6.001	CIR60.001	CIR61.001	CIR63.001	CIR7.001	TW.AF.001	TW.AG.002	TW.AI.001	TW.AM.001	TW.AN.001	TW.AO.001	TW.AP.002	TW.AR.001	TW.AT.001	TW.AU.001	TW.AW.001	TW.AX.001	TW.AY.001	TW.AZ.002	TW.BE.002	TW.BG.001	TW.BI.001	TW.BJ.002	TW.BK.001	TW.BM.002	TW.BN.001	TW.BQ.001	TW.BS.002	TW.BU.002	TW.BV.001	TW.BZ.002	TW.CA.001	TW.CB.002	TW.CC.001	TW.CG.001	TW.CH.001	TW.CI.002	TW.CO.001	TW.CP.001	TW.CS.002	TW.CT.001	TW.CV.001	TW.CW.001	TW.CZ.001	TW.DB.001	TW.DG.001	TW.DJ.001	TW.DK.002	TW.DM.002	TW.DP.002	TW.DQ.001	TW.DR.001	TW.DS.002	TW.DU.002	TW.DX.001	TW.DY.002	TW.DZ.001	TW.EE.001	TW.EH.002
7675	0	227.52321	0	0	74.85884	0	693.51324	0	27.965616	61.831257	0	0	22.930859	7.414836	0	0	153.62485	14.796742	9.786632	0	42.57575	59.010513	0	13.650813	36.414154	159.357	285.1612	0	67.74256	170.4982	152.4175	0	340.11316	827.66876	90.96108	547.43304	48.602272	0	0	42.152462	932.719	58.933693	144.96579	148.32236	466.706	111.691055	23.96793	17.563568	208.15662	26.63943	975.8355	0	336.50943	776.1923	0	154.99605	485.37033	0	65.42853	0	0	58.927773	0	0	255.24521	0	606.3201	0	34.9292	0	372.501	0	0	0	26.985245	0	0	204.42464
6595	0	8.945971	0	0	17.084896	0	127.46109	0	67.65206	0	100.838974	0	0	36.693016	0	0	17.01169	48.86207	0	7.044265	0	0	0	8.1069145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.809357	0	0	222.06917	0	0	0	0	0	0	0	0	0	0	47.785774	0	0	0	0	0	0	0	0	0	0	0
7130	0	20.626934	0	37.582176	20.558516	459.94415	132.09206	0	0	0	0	0	18.598362	45.33439	69.38627	8.687267	30.212717	52.15117	133.6883	49.87914	0	0	40.567043	193.2169	0	146.3598	160.82388	23.097267	72.082115	0	0	0	0	32.262253	86.55003	13.944482	35.207302	21.904865	0	0	0	402.6923	0	19.600754	127.97601	0	72.10011	123.77124	0	0	28.852465	0	0	0	0	205.7853	0	0	0	0	0	68.26465	0	0	0	27.42054	452.25003	0	0	0	506.212	0	0	4.638584	0	0	67.15641	346.24222
5829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.937561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.1269	0	0	0	0	0	0	0	16.896883	31.879326	120.52705	0	0	0	0	0	0	0	0	0	6.570011	0	0	0	0
6674	441.14618	330.47388	0	0	646.2214	46.82647	230.29207	0	279.7978	0	0	15.276957	0	143.18414	0	0	232.6703	0	5.44812	0	0	131.7582	0	88.583115	59.833817	0	15.165049	0	70.90738	0	0	81.924095	137.11014	0	10.7735815	0	196.02147	0	0	0	0	5.60832	0	0	0	0	0	0	5.116496	76.6235	0	0	20.505154	0	0	530.4397	0	0	36.61003	0	0	0	0	0	0	0	27.293001	0	0	0	0	0	0	0	0	0	0	0
2682	0	0	0	0	0	0	0	0	0	0	0	0	304.76926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.090567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383.15955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3573	28.966158	0	0	0	31.698359	0	0	0	42.613132	0	0	0	0	0	0	31.293453	0	0	0	21.40582	0	0	0	0	74.75153	32.22701	38.57965	0	32.85217	0	0	26.69182	9.5333395	0	0	0	61.905743	0	0	0	11.537615	26.53135	0	7.3668604	35.79378	9.209209	49.30617	35.687572	34.798973	40.10885	21.13467	0	0	37.33571	0	31.723228	0	0	39.72471	7.404798	0	0	6.887579	0	0	0	8.4135685	0	0	8.917927	19.79438	70.79367	0	0	0	8.403658	45.707058	0
5481	693.66455	140.73448	0	0	0	0	0	0	30.314028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1297.6577	43.13391	0	0	31.781303	0	0	0	0	0	0	0	46.691143	0	0	903.7724	0	0	234.46152	0	0	0	0	0	0	121.356316	0	575.31506	0	0	0	0	13.165851	0	38.08254	0	0	141.7857	0	0	0	0	6.7765207	0	0	279.7375	82.69164	0	0	1222.8301	0
6824	1003.6649	839.08405	0	0	299.12692	142.30733	2475.8223	68.51183	252.13359	0	725.6649	0	272.54605	60.936485	17.995577	9.220427	554.84924	331.8508	594.19714	0	182.18384	0	0	145.81273	72.72456	0	91.98842	0	83.83719	0	0	54.199394	249.53139	0	53.019173	0	128.70706	0	0	7.442133	19.920128	83.77482	0	34.20158	0	0	0	0	193.75919	58.212357	18.628805	0	0	86.301216	0	2611.5503	13.078186	75.85155	21.432302	0	0	0	0	149.28874	0	0	225.68343	0	0	0	0	0	0	8.18626	0	16.890583	22.271084	0
7843	290.26523	711.5255	0	27.793814	442.51276	76.35358	824.531	19.734367	150.24046	0	0	174.14755	55.918476	84.53194	27.754917	0	809.8472	48.728096	110.02473	18.184574	10.984326	118.34662	6.063528	260.31848	45.011017	0	358.5258	0	221.75961	0	0	0	1479.8138	66.92539	153.99542	14.97413	553.7072	0	0	33.985542	110.947975	163.91377	0	71.86604	4.4246407	0	0	9.880394	50.492516	218.71907	140.94724	0	68.290985	109.019	0	499.48636	343.77783	0	103.384384	0	0	12.403961	0	39.390217	0	0	101.26158	0	183.62892	0	174.13254	0	0	48.28237	0	0	120.072914	7.5534
1953	0	0	0	60.223114	0	0	82.31247	0	0	0	0	0	0	0	0	0	778.28937	0	64.95441	0	0	29.733784	0	0	0	15.337365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.631857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.345057	0
1897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	617.2071	0	0	158.62866	0	0	0	0	0	10.209827	0	0	0	0	0	0	0	166.71819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.074085	0	0	0	49.823116	0	0	0	0	0	154.31499	90.758766
3488	494.29144	571.3745	0	672.5657	505.86304	566.66656	0	0	468.57162	774.1489	0	0	742.37036	602.41064	701.8258	0	658.31323	860.3859	501.5698	667.4941	529.19836	0	485.05975	402.17056	626.31616	432.73663	371.01587	792.3881	0	0	733.5351	0	419.65253	496.59293	458.32352	778.28467	0	631.35974	1011.9527	599.2707	694.97424	336.0385	468.96588	316.30106	587.5128	627.1408	546.1416	407.57892	595.0056	488.8716	425.68356	0	726.4158	625.9812	0	583.6567	0	0	743.41724	0	0	501.526	816.7545	519.2051	834.5335	0	0	0	21.676876	0	633.571	0	0	586.4984	0	0	553.85425	681.8391
3506	0	0	0	0	0	1114.6487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349.01917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6000	217.04762	11.531038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330.56064	0	0	0	0	0	0	0	16.839417	0	0	0	0	0	0	1365.275	0	0	9.778957	0	0	0	0	0	0	29.273926	0	115.06363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346.01892	0
6105	490.20273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1155.0648	0	0	7.317807	29.68966	0	0	0	25.583555	0	0	0	19.72958	0	0	427.91843	0	0	98.7198	0	0	0	0	0	0	111.10067	0	406.5677	0	0	0	0	9.856848	0	0	0	0	0	0	0	0	0	0	0	0	36.484505	0	0	0	1156.4153	0
5967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362.76013	0	0	0	0	0	0	0	0	0	0	0	0	0	133.3513	0	0	0	0	12.330778	0	0	0	0	129.29138	0	0	32.05468	0	0	14.957514	0	0	0	0	0	0	0	22.679958	15.370207	13.05415	0	0	0	0	0	0	0	0
7765	8.4986105	36.361256	0	44.90161	35.543644	106.73102	74.18444	0	0	27.437334	0	0	35.107826	18.800928	0	0	82.887985	0	4.815998	42.751	0	0	4.295826	68.4443	0	78.40934	76.13513	0	191.67296	18.54838	6.11634	0	594.89905	128.71912	49.62216	75.36814	85.43641	4.3520737	0	0	52.508125	99.061646	83.38459	64.580795	63.225414	4.566598	0	0	0	299.33215	89.024864	0	17.605839	41.471413	0	171.6968	5.1585145	0	107.93442	0	0	38.11413	29.5919	0	18.899359	0	167.21973	0	5.1881714	0	161.93767	0	0	0	0	0	76.1185	153.94385
7229	20666.418	22533.527	0	207.9658	4676.436	2603.9673	23696.393	6719.5703	2550.5845	52.157196	2681.8276	528.4996	7738.7666	3569.1968	931.46265	1708.2499	18941.799	476.84875	3221.9133	42.069065	10797.005	0	31.44498	8564.485	4105.311	140.03531	1610.5575	10.472205	3733.7456	43.029026	26.710978	362.48425	6690.2446	333.97598	4241.4883	176.33276	3577.619	39.061314	0	566.40704	3306.3032	5145.1646	330.34058	318.13266	1088.0463	346.3452	165.18117	324.86194	11857.892	5681.46	3289.1567	78.56402	1316.0408	2545.2832	158.96652	36927.652	982.32184	1176.805	263.407	19.79435	0	2401.1316	407.34448	5700.245	72.62963	0	3843.3953	0	36.70329	0	1565.5027	51.612183	13.474439	441.7423	0	390.7858	361.25803	33.609196
8008	258.4521	558.7933	0	0	199.86378	38.436302	247.36087	63.3792	36.84416	0	0	35.287773	42.117428	36.16677	0	0	576.6551	24.7308	68.82899	0	18.48199	93.43639	0	196.08694	11.340664	0	109.469955	0	153.60878	0	0	0	1244.5894	16.008463	58.14901	0	445.85608	0	0	0	86.4432	145.76443	0	10.608584	0	0	0	0	55.860817	271.78232	122.10562	0	49.596222	230.55319	0	402.266	102.401566	0	111.437485	0	0	0	0	53.02311	0	0	38.92542	0	49.47036	0	197.4937	0	0	22.610914	0	0	72.49443	0
5195	407.22745	0	0	0	0	9.287245	363.65533	416.707	41.274414	0	0	0	246.09836	69.93507	0	73.870964	88.178825	0	18.899767	30.166023	152.63318	0	0	24.528252	2597.2373	29.379688	0	0	47.542408	32.846054	0	35.519375	451.1163	0	814.7914	0	1068.6256	0	0	0	0	39.698254	570.04535	0	954.6093	68.88433	4.055158	0	238.13731	105.49595	277.33945	15.411952	14.658589	566.01776	7.9469776	0	25.516428	0	0	5.4667664	0	255.96109	92.290726	11.457487	33.330547	1238.9755	46.08677	0	0	0	34.433132	51.54325	65.535194	0	191.6984	0	170.64014	559.59503
5740	46.23063	0	0	0	0	0	60.68018	0	0	7.398265	0	0	0	0	0	0	0	0	57.665127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.845565	31.87183	0	8.098734	0	0	0	0	46.504574	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0704517	0	0	43.450874	0	0	0	42.145283	0	0	13.700315	0	0	0	0	28.79285	0	0	0	0	0	21.151276	0
5953	31.143162	17.130863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.16581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.651157	0	0	0	0	19.028595	0	0	0	0	0	0	0	29.25402	0	0	0	8.736532	0	0	0	0	0	0	0
2936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.93808	0	0	0	0	0	0	0	0	0	0	21.323336	0	0	0	0	0	0	0	0	0	0	0	0
6979	0	0	0	0	0	0	7.254753	123.16697	0	0	0	0	0	0	0	150.96844	0	0	0	0	0	0	0	0	0	0	0	0	73.923	19.684109	0	0	0	0	0	0	21.19158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.789756	0	0	0	0	0	0	0	0	0	0	18.973879	0	0	0	0	0	0	0	0	0	0	0
6248	332.42908	93.70825	0	0	0	0	0	0	7.429723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.239655	0	25.072073	0	25.715128	0	0	0	0	0	0	0	25.641373	0	0	83.16068	0	0	128.4646	0	0	0	0	0	0	60.227947	0	320.59894	0	0	0	0	0	0	7.5782957	0	0	52.628063	0	0	0	0	0	0	0	45.048058	37.70334	0	0	669.6007	0
2512	34.40403	213.07193	0	0	0	149.17911	0	0	0	27.356052	38.713345	0	0	346.54382	0	0	103.638824	0	0	0	584.6403	0	173.20712	0	0	702.9629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474.08606	0	0	0	0	0	0	0	0	108.804855	0	0	0	0	0	0	0	0	0	86.94505	0	0	0	0	0	0	0	0
5278	100.11212	0	0	0	0	0	52.352554	83.97679	0	0	0	0	85.46632	0	0	29.839298	6.105701	0	0	0	7.477173	0	0	0	521.40375	0	0	0	23.993574	0	0	0	90.41461	0	113.173256	0	214.84006	0	0	0	0	0	45.66636	0	225.09096	0	0	0	67.91769	32.008987	31.580412	0	0	81.93654	0	0	6.732917	0	0	0	0	93.88421	0	0	13.24168	239.78156	17.480848	0	0	0	0	4.815331	8.314655	0	26.35511	0	20.855635	126.18879
2364	49.175064	276.9201	0	0	163.47267	48.897682	1082.2413	104.97186	383.03976	0	0	25.26271	106.08787	53.503048	54.10262	253.90312	151.6909	0	203.98457	274.25275	95.97755	0	25.86849	64.565926	136.45947	204.07358	695.73535	0	328.9132	0	0	408.2377	813.1282	68.70099	173.8375	54.17099	1166.392	0	0	0	0	258.0804	76.73439	618.3137	321.4602	142.15263	18.16982	183.82486	52.110493	115.193405	488.28928	0	47.99762	29.667252	367.0428	103.36964	0	17.736668	74.88029	0	0	14.191299	100.01761	76.9939	0	7.9131565	37.265606	19.308002	5.6227856	0	149.27255	57.884075	52.66826	67.81392	285.12897	41.078907	139.82217	82.38352
5393	0	0	0	0	8.915457	0	35.89903	0	25.913792	5.7782207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.603405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.298503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.20332	0
5069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	867.9582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.030296	0
5207	0	26.685022	0	6.741201	0	37.10575	84.53227	0	58.788666	0	0	0	0	0	0	0	25.317945	0	0	0	20.303896	0	0	19.59597	0	19.832603	144.9479	0	441.88608	0	0	135.89598	89.44191	0	28.837519	0	125.33376	0	0	0	5.1915646	68.70868	0	38.560524	23.107466	0	0	38.68801	92.8421	15.60303	21.107487	0	0	0	27.05196	7.4832	0	0	14.717029	0	0	24.006134	18.621084	0	0	0	20.331345	0	0	0	22.99012	0	0	31.123817	0	20.626724	7.683827	0
6640	248.72227	107.42008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.96296	0	19.29295	0	6.136242	0	0	0	0	0	0	0	6.4301977	0	0	58.495693	0	0	76.40323	0	0	0	0	0	0	72.73335	0	113.56614	0	0	0	0	0	0	0	0	0	58.24013	0	0	0	0	0	0	0	26.91036	16.710789	0	0	461.89102	0
2472	8.7664585	179.87337	0	110.53439	29.984842	15.853616	755.57306	12.884349	93.27791	0	22.299154	0	54.767445	37.37996	33.084538	95.60295	105.17249	0	65.42215	133.64526	21.611164	0	15.730591	49.474422	16.293217	61.79763	193.74098	0	142.03767	0	0	99.303314	284.72903	14.417342	56.30786	34.928852	53.519318	0	0	0	0	255.18175	12.899239	122.92346	57.726646	26.771639	0	49.61222	17.823668	25.231571	89.89545	0	0	16.600353	47.146187	54.411957	0	8.006982	59.53946	0	0	9.30335	62.725754	9.762609	0	12.405451	96.71014	22.706367	0	0	407.0846	9.029532	12.091278	53.561203	88.88375	32.776398	28.127539	167.11063
1575	40.75452	133.65236	0	0	60.58712	60.37804	218.53433	70.60244	136.35674	0	0	5.8049974	55.04266	41.018085	34.666454	134.98729	86.16588	0	50.908894	175.84325	40.9011	0	72.54001	37.71983	60.630527	77.649315	219.03398	0	322.9607	0	0	197.293	296.50714	31.224148	62.56868	14.582961	540.8116	0	0	0	0	87.4315	11.602957	341.49704	220.58664	64.0836	0	72.85797	6.2934256	54.04925	210.47578	0	4.39254	39.78437	198.9405	52.761787	0	5.381738	15.685558	4.9306035	0	0	48.686543	6.5838737	0	16.117432	38.019287	15.289333	0	0	66.930405	25.300129	15.355888	45.896988	186.848	0	79.22428	90.37579
5085	8.025108	0	0	87.07279	35.613945	48.169098	0	0	0	57.72418	0	0	0	0	27.456501	0	91.22495	62.217564	229.3103	0	0	0	0	40.653545	0	70.02003	0	3.827032	8.22884	0	0	0	117.67001	15.327767	24.50667	32.397533	74.83762	0	0	0	0	80.24341	0	0	84.160484	0	0	127.34231	0	0	44.658867	0	0	80.05766	0	39.66039	0	0	645.937	0	0	55.33148	64.78363	0	10.914204	4.330356	456.1731	0	54.834644	0	1763.0446	0	0	42.797104	0	0	180.25778	1253.6711
4948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5047	0	0	0	0	0	0	0	29.075891	0	0	0	0	0	0	0	0	0	0	294.63943	139.94489	0	0	0	0	0	0	0	0	11.91602	0	0	56.144524	0	0	0	0	0	0	0	21.29685	0	0	0	0	8.610355	0	0	0	0	0	0	0	69.03096	0	0	0	0	18.516705	0	0	0	0	0	0	0	197.5266	69.668205	0	0	0	0	0	0	0	0	0	0	0
5372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2732.8196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4688	0	0	0	0	0	0	0	0	0	0	0	0	3327.3699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110.45951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6665.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6836	80.54581	273.62314	0	0	822.4343	0	301.94266	0	41.378838	0	0	0	0	6.32028	9.516919	0	150.73091	0	0	0	6.9302845	21.591236	0	35.045685	68.664055	0	8.525197	0	25.487349	0	0	123.22538	504.78964	75.62464	0	0	274.79028	0	0	0	0	0	0	0	0	0	0	0	93.66593	206.05646	5.145546	0	61.18402	0	0	83.74766	0	0	21.146513	0	0	0	0	0	0	0	42.1883	0	0	0	0	0	0	0	0	0	0	0
6390	1090.2852	474.3405	0	0	16.30892	0	0	0	79.96118	39.022305	0	0	0	0	0	0	16.907427	0	0	0	0	0	0	0	0	0	0	109.42842	31.057009	87.01709	25.593588	107.60498	0	0	0	0	0	0	0	138.45116	0	0	141.19572	0	0	395.60605	0	0	0	0	7.910423	0	233.02318	0	1135.2173	0	0	0	0	9.594675	0	74.28248	0	26.926737	178.04718	0	16.691917	0	0	0	0	0	124.12159	158.45963	0	0	1485.5409	0
3580	18.95072	0	0	0	0	1878.9915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.536978	0	0	0	0	0	0	0	8.775591	0	0	0	0	0	0	0	0	0	0	0	0	0	995.9432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6593	0	0	0	0	0	0	7.7169256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.896862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.391945	0	0	0	0	0	0	0	0	0	0	34.558243	0	0	0	0	0	0	0	0	0	0	0
7148	294.84448	459.2564	0	0	456.15427	0	469.74698	0	227.03568	0	0	0	81.86479	126.432396	0	0	287.29108	0	8.754431	6.204773	0	0	0	0	13.175719	0	28.45597	0	60.7492	0	0	16.651066	253.91849	0	0	0	262.65143	0	0	0	12.882754	0	0	0	0	0	0	0	23.299507	33.000206	0	0	0	0	0	477.093	0	0	40.048615	0	0	0	0	26.225483	0	0	10.741452	0	0	0	0	0	0	0	0	0	0	0
5491	211.95361	9.209209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	573.2946	10.336685	0	0	47.374123	0	0	0	0	0	0	0	10.421455	0	0	356.714	0	0	67.591385	0	0	0	0	0	0	53.661148	0	253.71463	0	0	0	0	0	0	0	0	0	60.704834	0	0	0	0	0	0	0	125.19795	33.7621	0	0	617.4388	0
6924	60.68941	72.78369	0	13.081624	19.545513	0	139.74287	0	57.44655	0	20.410007	0	219.7633	5.3865356	18.13188	0	85.56497	35.66818	22.849962	0	196.57756	0	0	64.48623	68.94857	0	0	0	21.139553	0	0	0	36.516365	0	0	0	41.16604	0	0	0	14.2151165	8.521123	0	0	0	0	0	0	7.012309	95.45713	16.85337	0	0	40.988914	0	264.18643	0	22.271284	0	0	0	0	0	29.018826	0	0	80.784065	0	0	0	0	0	0	0	0	0	0	28.654692
7414	3142.0762	8625.604	0	49.451664	4906.0386	325.43723	6026.8135	2100.8396	107.6366	0	260.86575	55.84725	2257.2068	856.51874	27.454384	31.836378	2174.5847	35.143063	137.91782	0	2613.233	0	0	1984.5461	589.3044	0	235.97096	0	1501.3538	0	0	10.841839	2082.301	33.783894	550.81903	0	1529.2135	0	0	156.19112	3251.3093	320.84644	49.244957	19.40007	59.766403	15.953895	44.469357	37.37815	1278.9492	4267.8765	139.20567	4.330673	279.495	233.44403	4.8864903	4166.225	148.29782	115.79144	109.15592	0	0	571.3463	79.71678	1728.7678	65.4396	0	1470.2302	0	0	0	306.7104	0	0	45.009125	0	4.3472123	72.28029	8.063688
4281	0	0	0	22.245327	0	0	8.883436	0	7.143429	0	0	0	12.489179	0	0	8.320231	0	0	0	36.045734	56.301567	0	0	0	0	10.2936945	35.141586	0	67.031906	0	0	0	63.203194	51.34311	34.660145	0	108.15129	0	0	0	11.923113	64.16724	0	191.42729	25.882174	0	6.0840425	32.552116	14.818394	37.95423	37.28887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.727634	0	0	0
1987	18.21148	53.947525	0	22.08287	18.984093	12.869469	88.24237	20.362595	84.0898	0	0	0	27.853727	16.573544	17.649855	35.782753	47.03312	0	47.116707	77.51396	0	0	7.3912625	24.423164	40.754395	67.674095	259.8195	0	155.73503	0	0	60.71473	143.65564	29.463749	63.31548	18.089834	257.19205	0	0	0	0	76.83622	25.64974	167.24712	120.76234	33.266907	9.293011	59.680412	8.750712	31.432737	90.77975	0	0	0	94.66257	34.577446	0	0	0	0	0	8.1893425	7.891252	8.47313	0	0	17.853466	0	0	0	300.34085	0	16.135033	30.572254	86.71637	10.531666	41.342842	52.84554
4443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260.34772	0	0	0	0	0	0	0
6133	308.1841	12.427875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	762.41034	0	0	0	20.602924	0	0	0	0	0	0	0	7.5287237	0	0	157.98398	0	0	60.247112	0	0	0	0	0	0	64.47164	0	163.38083	0	0	0	0	0	0	16.992405	0	0	71.52002	0	0	0	0	0	0	0	90.965454	35.0149	0	0	641.98663	0
7244	2837.62	3210.0527	0	19.66521	659.6462	374.89072	3756.9375	993.0366	360.06915	0	379.99857	75.208786	1140.7891	507.9648	115.51169	225.0441	2671.2793	63.512024	415.32196	0	1580.5908	0	0	1221.0232	637.71875	18.732418	223.69632	0	528.8289	0	0	44.91399	912.13165	54.914963	581.9201	13.009503	554.8696	0	0	72.66656	433.93292	650.0354	42.892418	44.55803	128.19298	44.06976	18.44838	32.250793	1616.8246	733.73737	462.1151	0	169.25504	332.68564	20.464096	5136.05	124.431526	164.87125	35.904713	0	0	295.09457	40.40184	795.9858	0	0	620.4456	0	0	0	224.50438	0	0	60.90145	0	50.922855	48.021423	0
