Feature	Intercept_mean	C(ATTRIBUTE_groups, Treatment('G1P'))[T.G3P]_mean	Intercept_std	C(ATTRIBUTE_groups, Treatment('G1P'))[T.G3P]_std	Intercept_hdi	C(ATTRIBUTE_groups, Treatment('G1P'))[T.G3P]_hdi
5768	-11.294783799999998	1.8769350104000002	0.808402195341255	1.4808520931304572	(-12.7692, -9.80373)	(-0.708199, 4.91713)
5740	-10.768281094999997	0.30262065867050003	0.6881162616060241	1.3037542404967017	(-11.9849, -9.38851)	(-1.83742, 3.12197)
3715	-7.881284594999991	-0.23565466469349994	0.135482370375765	0.2519110322965261	(-8.13294, -7.62658)	(-0.740494, 0.213575)
4993	-10.080034176999984	-1.060244566804999	2.1770811229720803	3.3608423498993854	(-13.3769, -6.13337)	(-6.78612, 5.61551)
4335	-9.376962194200006	1.3040863152000006	1.5617348259506114	2.634914809843496	(-11.7676, -6.19889)	(-3.65637, 6.3184)
8609	-7.704305769700003	2.4747716320599986	4.114455365007892	4.224942404956056	(-15.0786, -0.185869)	(-5.45861, 10.1733)
6467	-10.225464724950001	-1.3426143151899999	3.8150885203341267	4.933621819945509	(-16.4374, -2.72477)	(-11.3983, 7.30424)
3532	-7.861872480000004	-1.779120671015	0.775259277015599	1.6611779950929118	(-9.26206, -6.47984)	(-4.64915, 1.34298)
8485	-10.896262206649993	-1.479012942650001	3.866600866347578	4.881436690431698	(-16.6814, -3.73096)	(-10.8209, 7.72425)
4575	-8.672686990000015	0.804831237775	0.24869424104759627	0.4589047743960969	(-9.12657, -8.22027)	(-0.0416841, 1.68357)
6945	-8.487644940000013	-0.47977982932199964	0.33409208719587513	0.6531209253606616	(-9.07128, -7.84051)	(-1.63212, 0.785983)
8017	-8.630708419200003	-1.080861969665003	3.605281988498886	4.935194930659454	(-14.6002, -1.63008)	(-10.3869, 8.26972)
4088	-9.675432055500025	-3.0487221985449917	2.3378255789219673	4.724248401550046	(-13.051, -5.04706)	(-11.497, 5.96826)
7489	-8.621447940000001	-1.3540073025499992	0.2844963035964725	0.5192240935256489	(-9.15648, -8.08219)	(-2.23362, -0.28916)
8628	-10.923320553950015	-1.7250759398199988	3.712815582877704	4.861416961350358	(-16.5912, -4.00829)	(-11.3395, 7.15192)
7086	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
8111	-9.519084529999999	0.2967222873105006	0.47262809421508073	0.8769517491706498	(-10.3697, -8.64388)	(-1.36066, 1.98693)
962	-8.667918541249987	-0.9805157157999999	3.609031375165041	4.845460615221476	(-13.9685, -1.58399)	(-10.1844, 7.79414)
2722	-8.164502934999996	-1.0926913980289985	0.4653303960755579	0.9237465951771814	(-9.05264, -7.32556)	(-2.71566, 0.571517)
2924	-11.57351243500001	0.8800167922649977	1.1935609148594895	2.0234548333341063	(-13.3742, -9.21349)	(-2.83405, 4.76032)
145	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
6239	-9.495865101700002	-1.0924167745090005	3.453552478132018	4.988349501386579	(-14.9141, -2.73846)	(-10.1257, 8.47023)
1285	-7.774278363750003	-0.9836588869600014	3.236442592069	4.945189405965488	(-12.7871, -1.04722)	(-9.81328, 8.41685)
2258	-10.424828375000006	-0.3657985289769494	1.3411118355928082	2.3090062811227083	(-12.5693, -7.80479)	(-4.11304, 4.59395)
6758	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
7516	-11.470216452000006	-1.7520301642800007	3.959908986974473	4.916165702411149	(-17.2372, -3.95602)	(-10.4302, 8.22637)
2853	-9.12945557000001	0.7916646146855012	0.4047884550640931	0.7538451386822677	(-9.8924, -8.39378)	(-0.575067, 2.16071)
1356	-9.579207285000013	0.8091939994160022	0.7062717744243915	1.2886176672914058	(-10.8865, -8.33325)	(-1.56019, 3.20758)
6113	-10.068481004499974	-2.9411553233800016	2.1455963349740634	4.770430728579996	(-13.3483, -6.09305)	(-11.3664, 6.24965)
8283	-8.852777221299991	-1.249444006795498	3.4158014475612535	4.657910274381834	(-14.1039, -2.48343)	(-9.49069, 7.61295)
4669	-7.3461558449999815	0.3761399481750001	0.27655300462060767	0.5059918980723632	(-7.84712, -6.82292)	(-0.678884, 1.21097)
1437	-7.752927798499998	-5.604338737299985	1.3382162014757983	4.2984283377390105	(-9.82932, -5.13883)	(-13.2995, 2.73037)
3066	-7.520396251244996	-0.7900885184999992	2.507731904636869	4.35545116163338	(-11.4106, -2.76537)	(-8.87549, 7.35973)
7341	-10.477879726500019	1.8245613252850001	3.653131869903716	3.8153764924657803	(-16.1773, -3.59185)	(-5.29118, 9.37883)
1288	-9.553855285000006	0.29629877257999976	0.53226051452641	1.0338155325063205	(-10.5201, -8.55433)	(-1.57948, 2.29757)
1320	-10.811052535499963	0.9344948773450008	2.355219517301801	3.0585688852659767	(-14.2795, -6.22634)	(-4.82508, 6.97867)
2453	-9.084247860000005	-2.568778497385007	0.7819193124506642	1.8326216256964694	(-10.4558, -7.60558)	(-5.78751, 0.742083)
5875	-9.942990593199982	0.6873162011494993	2.7390308529780762	3.4346535878657463	(-14.1485, -4.60245)	(-5.96652, 7.01342)
7727	-9.887495549999988	0.2746421314799999	0.664457707616367	1.2273609853040592	(-11.0627, -8.68551)	(-2.02002, 2.50131)
1200	-8.073242034999991	-1.3368518561234979	0.7203192733726547	1.5200667143837823	(-9.28864, -6.65588)	(-4.25526, 1.36622)
2286	-10.228422574449993	-1.34522399548	1.9729196630767862	3.2740062078185588	(-13.2085, -6.52486)	(-7.10471, 5.01993)
7467	-9.969862899250002	1.6353962846500012	4.655147539555099	4.224493379891315	(-18.1696, -1.25536)	(-6.26163, 9.47525)
2308	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
1556	-6.3649069700000105	-0.06675145363599998	0.19155618622800766	0.3370164159933255	(-6.72142, -6.008)	(-0.641129, 0.600999)
7793	-7.79196502460001	-1.734583452220002	2.649895108666889	5.084966004211272	(-11.9314, -2.69064)	(-11.1851, 7.60624)
1857	-11.393214320800011	0.14367663629299968	1.9939702744257652	2.9828128342975226	(-14.3867, -7.70064)	(-5.83381, 5.57747)
2072	-12.307615965000016	-0.2518494878850002	1.0959144514245482	1.9647101653897658	(-14.1903, -10.252)	(-3.91672, 3.4371)
8620	-9.941057145000013	-4.599514067355004	1.5444333331632014	4.275643738568776	(-12.32, -6.84494)	(-12.0438, 4.43853)
6435	-12.050242093499994	-2.713973910679996	2.8061821090170525	4.562331374776903	(-15.8735, -6.76212)	(-11.2645, 5.8693)
6085	-10.772395184999999	-1.2167740364149982	1.5367936661923962	2.5375219410624807	(-13.2394, -7.84211)	(-5.79779, 3.7382)
4572	-12.47913481000001	5.349130611149996	1.2988105234774865	1.880693551363268	(-14.4759, -10.1866)	(1.68417, 8.67187)
4736	-9.77615319999998	-0.08807585364599996	0.47981106467792106	0.9338001957034443	(-10.6203, -8.87512)	(-1.82799, 1.55969)
1762	-10.283741921809998	1.989185710214001	4.61607528560249	4.329982564473368	(-19.2759, -2.1589)	(-6.97832, 9.53122)
6561	-11.38651953986	-2.627019911334999	2.7322894336887793	4.3785117753901845	(-15.0407, -5.52657)	(-10.2935, 5.73993)
6358	-10.7901478632	-1.3889517434850005	3.9963331483696463	4.776245276699292	(-16.9084, -3.09576)	(-10.502, 7.40093)
1513	-10.479447919999997	-0.8316041412800014	0.45874111496580916	0.8368923053281474	(-11.3116, -9.58999)	(-2.33886, 0.766034)
814	-9.809330212809988	-0.8416445176489996	2.4788460064187023	3.849238343868	(-13.505, -5.16961)	(-6.99171, 7.71406)
16	-9.652293603299988	2.1066566131500055	4.283472076992707	4.106351978265157	(-17.3062, -1.33764)	(-5.57438, 9.69223)
2837	-8.719691894999999	0.37572264298525	0.2446779352086309	0.45415921121365876	(-9.16082, -8.23857)	(-0.428449, 1.26041)
1489	-6.550987329999991	-0.6708302849159001	0.33669308346203247	0.6466125170282545	(-7.19468, -5.93771)	(-1.79237, 0.627047)
8104	-8.640946869999988	-7.933583005650009	0.7439869418090639	2.9071831748403527	(-9.92726, -7.19987)	(-13.7239, -2.82451)
7521	-9.639146400000001	-7.692139591499998	0.530346712660539	2.506526466856403	(-10.5526, -8.57899)	(-12.7396, -3.52487)
8629	-8.936449178300016	-1.0905484776150012	3.4579730755702234	5.184292010615088	(-14.7206, -2.37534)	(-10.533, 8.92606)
7780	-11.337422564999983	-0.9836546646595014	1.1180771005480206	2.000970815767167	(-12.9745, -9.44688)	(-4.23624, 3.08084)
4629	-5.788027404999993	-0.04633184196349994	0.15608575950424172	0.27644530707726334	(-6.08099, -5.51141)	(-0.549477, 0.47812)
2296	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
4399	-10.164472818500002	1.8049876019499993	1.3796720700695708	2.2131463906412714	(-12.2491, -7.56616)	(-2.33589, 5.94001)
996	-8.478660376899986	-0.9031191748250019	3.551357012645815	5.209889234155796	(-14.3543, -1.66153)	(-10.8041, 8.65189)
2543	-9.041178921545006	-1.170348443355	3.529027997334959	4.922867938565169	(-14.7611, -2.22366)	(-10.0267, 7.88446)
688	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
4871	-8.018852345799996	1.461002690224999	2.9448587360723666	3.5756964727483416	(-12.6753, -2.60033)	(-5.22765, 8.41118)
2598	-11.100838340000005	0.36901689263	0.8727128546524586	1.5443291292512256	(-12.5867, -9.51209)	(-2.44963, 3.30072)
1642	-11.14878909000003	-0.2936864510805005	1.4311135458255475	2.3680504556668738	(-13.3805, -8.41771)	(-5.01713, 4.16604)
6611	-7.441996664999996	1.1214592390349996	0.2802340139028945	0.515892051322713	(-7.97909, -6.92628)	(0.170362, 2.07046)
3148	-11.270913020000012	0.9800805012450009	0.8676256602790622	1.6292408768969673	(-12.607, -9.43401)	(-1.88735, 4.03741)
3851	-10.09897666585	1.5749225798650008	3.3971111243591388	3.850160591526392	(-15.2744, -3.57471)	(-5.92133, 8.86625)
8003	-8.233631294999988	-0.05191379759050013	0.27135828007225615	0.5128349688467595	(-8.71102, -7.70035)	(-1.00995, 0.905521)
127	-6.6499534749999984	0.3212417520225003	0.18631243303621584	0.34980230403012735	(-6.99013, -6.27577)	(-0.391795, 0.937026)
338	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
743	-10.290392437500008	-0.5186035095749997	2.441049111380748	3.7516224427839004	(-13.7499, -5.37461)	(-6.80384, 6.9409)
5357	-7.943087104999996	-0.6794392322024995	0.24677742165738925	0.45434288049154986	(-8.39332, -7.47465)	(-1.56747, 0.124264)
5036	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
1410	-5.493895411299991	2.509261493229997	1.6325967266621475	2.586467753868763	(-7.89749, -2.35082)	(-2.31397, 7.87407)
1379	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
8709	-8.073448969999983	-0.80686400273	0.493071328145674	0.931272535266854	(-8.9332, -7.10113)	(-2.52438, 0.978605)
7297	-9.464037576900006	1.1697844418299987	3.3438103761631366	3.7950945103187936	(-14.423, -2.87623)	(-6.0291, 8.25118)
5181	-9.492782939499998	0.5531067761594999	1.7389641294389642	2.8565421384057457	(-12.1069, -5.92775)	(-5.10177, 5.83826)
4234	-8.944797489229988	-0.995788854029999	3.447136091842252	5.007013175121513	(-14.1759, -1.9379)	(-10.1639, 7.96476)
3081	-8.742918164999994	0.9548549618699992	0.30679347801458023	0.5761411536289944	(-9.27762, -8.1431)	(-0.097018, 2.02608)
4559	-10.071938725199981	-2.053144695900002	2.7939054985871734	4.824262561532028	(-14.4822, -4.87191)	(-10.962, 7.21683)
7689	-8.969905614999995	-0.35035417650499995	0.7600723440243842	1.5306203944587453	(-10.2627, -7.52487)	(-3.17001, 2.56043)
7477	-9.273548729699993	-1.1338469059099996	3.7096617081973715	4.861074037081191	(-15.1077, -2.35566)	(-10.0187, 7.5152)
5964	-9.737193165000004	0.44849519341664995	0.8761142461875808	1.6442827531818718	(-11.1627, -8.03284)	(-2.40852, 3.42855)
6487	-10.909251614999992	2.254101890187448	0.8735055288714211	1.5042052710430716	(-12.3997, -9.23132)	(-0.351543, 5.24178)
3419	-9.026599836999994	-0.17762425550499988	2.040951719056075	3.1174160195798084	(-12.3002, -5.47464)	(-5.32763, 6.02744)
7421	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
4508	-9.917429749550006	-0.2474148273999998	3.2453460713754985	3.9200045838818762	(-14.8288, -3.65994)	(-7.5811, 7.05466)
1318	-10.307254084200016	1.1063599728169988	2.784307590125657	3.302276243212447	(-14.5073, -5.01912)	(-5.77856, 6.96043)
4084	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
2759	-7.5342266650000145	-1.066136774490999	0.31613153755237366	0.5847715860157499	(-8.11384, -6.9333)	(-2.07876, 0.0809141)
8062	-8.385653566450012	-2.541472199394999	2.300655685488585	4.963334893802464	(-11.747, -3.67701)	(-11.7376, 6.49726)
210	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
295	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
1631	-10.347190902500003	-2.220358125414999	1.4974717923404097	2.640414346181133	(-12.5426, -7.49464)	(-6.63623, 3.47997)
4445	-9.277841665000002	0.4313694447575003	0.8397398134193582	1.5051790232583486	(-10.8154, -7.80961)	(-2.26218, 3.36966)
7206	-9.169239639999999	-0.7867244149400002	0.3143039424212979	0.5902218591970608	(-9.7224, -8.54491)	(-1.85684, 0.340224)
5906	-6.703408490000001	-0.1262072408435	0.26601348064039904	0.4947434887750115	(-7.17305, -6.1808)	(-0.990947, 0.852126)
5116	-10.859492942500015	-3.3742719850149987	2.238583143971795	4.600702117396066	(-14.0605, -6.19943)	(-12.0408, 4.92162)
2098	-10.77972018999998	0.47320045760209967	0.6281424385166658	1.1735851005212183	(-11.8954, -9.60632)	(-1.47688, 2.84179)
6011	-10.548803545000002	-1.2929236515649998	1.6422998732199272	3.008978733202712	(-13.2692, -7.68412)	(-6.54444, 4.53562)
4942	-8.567746075	-0.34386572727750087	0.1301733871563014	0.23512641132064668	(-8.8321, -8.33166)	(-0.744459, 0.134668)
5014	-8.993932730500001	-1.0498200497599985	3.4651307629197214	5.04570049975881	(-14.2609, -2.01484)	(-9.8675, 8.7963)
120	-12.583577182999997	2.891134924490003	2.3461479822115705	2.7744641058702206	(-16.0713, -8.14201)	(-2.52035, 8.15454)
7676	-10.920819430000021	0.4831171546454501	1.4218781458579968	2.1371050003324457	(-13.0032, -7.94418)	(-3.38154, 4.76006)
7964	-10.871130744999993	-0.7088875061600002	1.2782762611573437	2.0877796842571863	(-12.7726, -8.21303)	(-4.82244, 3.05288)
7478	-9.39447039174999	0.89596679819	2.8187593728529734	3.4954300788843167	(-13.6267, -3.87621)	(-5.60252, 7.55946)
7603	-9.16159622545003	-0.9927496598050011	3.640554669033208	5.09086547531942	(-14.6346, -1.96285)	(-11.177, 7.7935)
3765	-9.578325752899971	-2.0493454722499953	2.949049518686076	4.9727059536346365	(-14.2297, -4.07538)	(-10.6177, 7.59948)
7129	-9.009301765000004	1.8264334899440027	0.5116499129384612	0.9287737784496027	(-10.0214, -8.10704)	(0.235039, 3.63828)
4680	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
8275	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
5847	-11.286441202650009	1.277576679565002	4.49096799834576	4.087929133790465	(-19.4016, -3.56951)	(-6.12258, 9.07003)
7314	-10.265350135000018	-2.360953076324998	1.1341320673499768	2.551663721201641	(-12.3743, -8.29724)	(-6.78652, 2.43772)
2805	-11.497308730000002	2.1888394240074986	1.4496000230505954	2.234010903128535	(-13.7644, -8.70489)	(-2.00744, 6.35081)
6816	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
3503	-9.341108164999993	-0.7717450440260009	0.4291018240428291	0.8234419466390062	(-10.0985, -8.47205)	(-2.20314, 0.867503)
8738	-10.218570652199976	2.2497391092300028	4.559593271730524	4.289544046120516	(-18.0835, -1.25512)	(-5.79728, 10.1828)
3447	-7.980309704999989	-0.2557152019179998	0.29049446698080683	0.5597286901595182	(-8.53531, -7.4491)	(-1.24656, 0.816848)
5184	-10.415143356000014	-3.2464563118849967	2.1218827223023182	4.5128708556958	(-13.7656, -6.3264)	(-12.5229, 4.54632)
7543	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
3076	-9.750227905000006	1.18216950787	0.9589294446354546	1.6048997492927406	(-11.3282, -7.94503)	(-1.84928, 4.1348)
2248	-9.008877724999998	0.23849646869334992	0.3501167211279319	0.6661157612948987	(-9.64845, -8.37475)	(-0.90291, 1.56184)
6303	-8.432756264999998	-1.6989758194650013	1.1977482741757117	2.4730591936121504	(-10.3397, -6.08638)	(-5.79518, 3.48098)
4772	-8.941845579999994	0.11152659096559991	0.38701076218868063	0.7151443802330317	(-9.6664, -8.26194)	(-1.20064, 1.45629)
5491	-7.82834664000001	-2.212073911399998	0.8995051583786549	1.9585460753337247	(-9.39056, -6.14068)	(-5.3638, 1.7705)
6734	-10.28844834	-0.4567256393422003	0.5621646646030362	1.1182621779577386	(-11.3129, -9.25456)	(-2.40518, 1.79138)
7672	-8.965346800000024	-1.2323140861450026	0.5131832469546913	1.0167786879892848	(-9.94438, -8.05825)	(-2.81528, 0.91134)
2233	-8.206106180000004	0.18104941536349975	0.25306643305702897	0.4759607011794716	(-8.67675, -7.73114)	(-0.749151, 1.00858)
482	-7.9528224549999935	0.05626879706020008	0.3617371729818806	0.725770889727507	(-8.65766, -7.29297)	(-1.21495, 1.43819)
2957	-9.383207455000008	-0.7255215657049994	1.8380577745485243	3.05622251417283	(-12.217, -5.79005)	(-5.92665, 5.84595)
4853	-9.140501685799968	-1.2640579029349999	3.6145831228376024	4.885341614681286	(-14.6437, -1.98758)	(-10.3529, 7.67063)
7696	-8.397825758200009	-2.993932264745002	2.2134627705191785	4.855123187390682	(-11.6892, -4.62474)	(-11.4438, 6.6439)
6144	-7.721893739999999	-0.2883166919270004	0.1331583444009891	0.23719883237445477	(-7.96959, -7.47983)	(-0.720454, 0.179768)
4494	-10.20291202499998	-0.6960980479597996	1.4274547775314799	2.386628861193988	(-12.5617, -7.49704)	(-4.7441, 4.16195)
3169	-10.656725569999974	-4.978727311120016	1.2974601296018966	3.869545526286912	(-12.8814, -8.26569)	(-12.1611, 2.86416)
6039	-8.063289960649994	-0.5564336896215	1.7753865201685992	2.898445252468588	(-10.6817, -4.80997)	(-6.27123, 4.89587)
4523	-8.664775645000002	-0.07728678449165004	0.1329194653182292	0.24348317557575233	(-8.92242, -8.42047)	(-0.552734, 0.371349)
5316	-10.032048055000017	-0.5586019433745008	1.1177385269054056	2.0630947091204597	(-11.9937, -8.00249)	(-4.30618, 3.36398)
5958	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
50	-8.721182544999998	0.09274381944749996	0.34272093777922724	0.6533326092716759	(-9.30562, -8.033)	(-1.16977, 1.2734)
4017	-8.672338468000007	-1.0222192661945004	3.38529408504712	5.010384394205738	(-14.0086, -1.86859)	(-9.72007, 8.77156)
7200	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
7112	-10.299870911060006	2.0780812964279978	4.674130326576166	4.334367684264959	(-18.8199, -1.56077)	(-6.11798, 9.93631)
5607	-9.093556934958	1.18625754219	3.340729184441565	3.6854248985296794	(-14.3461, -2.68649)	(-5.85381, 8.31285)
6605	-9.546006336500001	0.1719191948799998	1.8847065451780678	3.2829855158012093	(-12.3472, -6.05638)	(-5.20761, 7.20667)
7909	-9.897256709949982	0.6080130786795006	2.8169190011115486	3.441138444910184	(-14.1471, -4.71584)	(-6.05496, 7.15982)
2822	-10.497511975000007	1.163348239375999	0.6369728037749717	1.2222578020720778	(-11.6375, -9.35318)	(-1.0783, 3.32498)
1300	-9.399874515000018	-1.4109270216250012	1.3277429697500434	2.8489360983790633	(-11.5501, -6.90557)	(-6.1495, 4.28249)
6591	-9.575278228899995	0.35542949235000004	3.117770637030969	3.9254229504619174	(-14.0646, -3.39316)	(-6.62287, 8.21702)
401	-10.064452190429993	2.07560440471	4.541185690267149	4.207790593304402	(-18.31, -1.6091)	(-6.38891, 9.14256)
8030	-6.928034114014998	0.1849539231989999	1.7575900283659502	3.117855458948163	(-9.82532, -3.57856)	(-5.72602, 6.40805)
4637	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
5895	-10.344351048049996	-2.2429461006499998	3.021054905909543	4.999772377670109	(-14.9177, -4.99198)	(-11.4179, 7.18733)
173	-9.487557249999956	-2.0386385383744976	2.917242054098247	4.935316147280125	(-14.117, -4.26568)	(-11.3861, 7.11483)
8032	-11.240944255000002	1.8402712479299976	0.7302508382979404	1.3652640536844654	(-12.5062, -9.78431)	(-0.351794, 4.77873)
2874	-10.957918715499996	1.0635407629054998	1.7683019388073837	2.4173160869117	(-13.641, -7.60606)	(-3.41537, 5.90028)
5819	-9.609744210000025	-0.532508183517	0.9133436010409096	1.7565961793887686	(-11.2018, -7.93083)	(-3.68821, 3.03831)
5358	-8.885083604999984	-0.7444816876849984	0.5836520447643904	1.1927350457832613	(-9.98861, -7.87227)	(-2.97639, 1.47144)
1936	-9.178790834999974	0.18734232130500014	0.7103239442848961	1.5714226625606067	(-10.4725, -7.81434)	(-2.64684, 2.91086)
5679	-10.485797609999993	-1.1679941210550007	2.0900332810695836	3.3962880984802184	(-13.7342, -6.52361)	(-6.64053, 5.95663)
4530	-10.900962190274994	1.230620198219999	3.32177564034747	3.6646917749504166	(-15.9183, -4.4784)	(-5.70559, 8.20829)
3747	-9.614772524999996	-1.5058076512999994	0.6037105979265841	1.201230857844043	(-10.7174, -8.54594)	(-3.68154, 0.820737)
1196	-11.830057332150014	-2.6747797593500042	2.85260280267638	4.525557590379296	(-15.9271, -6.15334)	(-11.2579, 5.63677)
2264	-10.197501394999998	-0.3731584904624999	0.6737428846820602	1.2480555125737967	(-11.3928, -8.88676)	(-2.4125, 2.15179)
211	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
5400	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
4687	-9.995392318899986	0.30599751413299997	1.6713940677165897	2.694917453276765	(-12.6692, -6.78077)	(-4.67997, 5.67726)
1601	-10.314261049999999	-5.397956054220002	1.0850877549929296	3.8834039337509707	(-12.2487, -8.16605)	(-12.6542, 2.03824)
6779	-10.372743936350009	-3.1795773894859964	2.1126176557958574	4.685015686798948	(-13.5022, -6.34018)	(-12.2341, 5.15516)
6236	-10.14838302749999	0.10095821218899974	1.9834758363088756	2.7795893014478126	(-13.3011, -6.2058)	(-4.98414, 5.58048)
8307	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
3950	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
993	-9.559987565000034	-1.7864628792200021	0.8016210293478587	1.6039589344549576	(-10.879, -8.09341)	(-4.3594, 1.63376)
7026	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
4933	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
1874	-11.201933015000026	0.909369580386	1.1053582308382008	1.9177442173016341	(-13.0565, -9.13618)	(-2.51438, 4.64779)
4978	-10.110234428299982	-2.2858484173630513	3.047554760891523	4.894320312153698	(-15.0158, -4.52913)	(-10.9083, 7.77385)
236	-10.886406760999996	3.2111690402250033	4.726588413158082	4.1037467539041765	(-19.3065, -2.61975)	(-4.97355, 10.2266)
5585	-9.783601300000026	0.8680051375349993	0.8138266254429193	1.5254355835673805	(-11.2857, -8.23703)	(-1.78111, 3.80953)
5654	-9.221112459999985	-0.719824115215001	0.3046985890045249	0.5594310937614972	(-9.76587, -8.63994)	(-1.66073, 0.449318)
1797	-8.576561994999999	-0.513730823814	0.5282979787473823	1.030608154613335	(-9.5522, -7.57062)	(-2.28517, 1.46074)
3328	-9.964824516010014	1.6036351717249993	4.648197063181591	4.281219597627392	(-18.7034, -1.74046)	(-6.71979, 9.43202)
8235	-9.1528746	0.08358822748450011	0.7403079456369767	1.4183833874566845	(-10.4023, -7.73473)	(-2.64688, 2.93287)
6153	-7.661683690000001	-0.3197269285035008	0.13494690945732662	0.2503656744465462	(-7.91057, -7.40926)	(-0.777287, 0.134144)
6248	-8.622730804999975	-1.040038756847001	0.7655225115902221	1.635066624441687	(-9.92595, -7.18157)	(-3.9164, 2.07447)
1309	-14.441708492149994	4.3773027033100025	3.664894138162588	3.293652356283398	(-20.9032, -7.04593)	(-2.56861, 10.0361)
2861	-11.329876380000009	-1.793340903477999	0.9967492529134374	2.171593516712076	(-13.0725, -9.52116)	(-5.82531, 2.23071)
2213	-10.942270543855003	-1.3028461960155004	3.797602001163163	4.853445383621583	(-16.4542, -3.42704)	(-9.71949, 7.87292)
725	-8.539271110000023	-1.2912854522075004	1.0137617466790059	2.0304832411221856	(-10.1647, -6.5984)	(-4.56866, 2.81038)
6452	-9.337008719999991	-1.2134552843599988	3.6706269412967734	4.894506732531471	(-15.383, -2.31222)	(-9.82536, 8.31316)
7317	-11.0223246131	1.7190912462154981	4.564194376337811	4.280995618154593	(-18.5545, -2.27876)	(-6.05524, 9.46996)
3607	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
1436	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
948	-11.178165910000004	-4.50134110688	1.6543295838110892	3.97119515165152	(-13.5482, -8.08009)	(-12.1033, 3.18898)
6132	-9.572456885000005	-1.186811557110001	0.8966491010337592	1.8364266354428984	(-11.1503, -7.87438)	(-4.72995, 2.13405)
2201	-9.745339654999984	2.027766510935002	0.5586123200529428	1.0159361837628498	(-10.7985, -8.72708)	(0.231846, 4.05343)
5517	-10.049539100000016	0.38470266861000024	0.6585974549226481	1.2310005965668613	(-11.2405, -8.84465)	(-1.66893, 2.83538)
5919	-7.137937625000007	0.07966671995449988	0.1938577077265935	0.3647590573745069	(-7.51235, -6.78831)	(-0.539145, 0.813821)
6842	-9.310938504999989	1.6751340574759999	0.8948854590118879	1.64254643789102	(-10.9003, -7.73424)	(-1.16167, 4.9178)
