row ID	TW.AE.002	TW.AF.001	TW.AG.002	TW.AI.001	TW.AK.001	TW.AM.001	TW.AN.001	TW.AO.001	TW.AP.002	TW.AQ.001	TW.AR.001	TW.AT.001	TW.AU.001	TW.AV.001	TW.AW.001	TW.AX.001	TW.AY.001	TW.AZ.002	TW.BA.002	TW.BD.002	TW.BE.002	TW.BG.001	TW.BI.001	TW.BJ.002	TW.BK.001	TW.BL.002	TW.BM.002	TW.BN.001	TW.BO.001	TW.BQ.001	TW.BS.002	TW.BT.001	TW.BU.002	TW.BV.001	TW.BZ.002	TW.CA.001	TW.CB.002	TW.CC.001	TW.CE.001	TW.CF.001	TW.CG.001	TW.CH.001	TW.CI.002	TW.CK.001	TW.CN.002	TW.CO.001	TW.CP.001	TW.CQ.001	TW.CS.002	TW.CT.001	TW.CU.002	TW.CV.001	TW.CW.001	TW.CY.001	TW.CZ.001	TW.DA.002	TW.DB.001	TW.DG.001	TW.DI.002	TW.DJ.001	TW.DK.002	TW.DM.002	TW.DP.002	TW.DQ.001	TW.DR.001	TW.DS.002	TW.DU.002	TW.DX.001	TW.DY.002	TW.DZ.001	TW.EE.001	TW.EH.002
3028	0	0	0	0	0	0	193.60303	4.1784973	0	0	213.67683	0	0	219.92216	0	0	103.186676	0	0	0	0	0	0	0	0	0	0	0	131.2323	0	0	0	0	0	0	0	4.148325	0	0	8.584763	0	346.93814	0	26.795815	0	34.834007	8.848967	0	0	9.304264	81.235794	0	0	0	0	0	0	0	10.556624	0	0	14.54881	0	0	0	0	56.36475	0	0	8.286057	0	0
2428	0	0	0	0	0	0	12.459093	0	0	0	52.785378	19.495312	0	98.66333	0	0	42.28177	0	0	0	0	0	0	0	0	0	0	0	45.01047	0	0	0	0	0	8.161366	0	0	0	0	10.71877	9.175299	86.0527	0	0	0	0	0	0	0	0	35.95497	0	0	0	0	0	8.792635	0	0	0	0	0	0	0	0	0	10.213815	0	0	0	0	0
2627	12.906573	0	0	19.306028	0	0	20.47607	0	0	0	36.706444	8.025108	0	9.974218	0	0	28.187424	0	0	0	0	0	0	0	0	0	0	0	27.723873	0	0	0	0	0	0	9.498599	0	0	0	100.89377	0	127.46086	0	0	15.875702	0	0	0	0	0	0	0	0	0	0	0	8.792635	0	10.556624	0	0	0	0	0	0	0	0	0	0	0	18.662512	0
5247	16.308933	0	20.769604	169.24884	0	0	243.25336	0	0	0	80.21602	51.050316	8.615304	203.9225	41.698143	0	103.3	0	28.6951	0	0	0	0	69.86247	0	0	43.14805	33.32104	296.29575	0	0	0	30.23023	90.142914	8.242007	11.996508	0	0	0	22.641687	4.441884	13.695257	17.363081	0	0	0	0	40.73484	14.432841	0	12.402826	0	21.913883	0	7.548593	0	0	0	0	0	26.295116	0	0	0	29.323435	0	0	23.69247	0	19.359175	8.447803	0
5120	0	57.810196	0	102.32692	0	0	565.5607	0	0	0	93.94976	29.170477	0	114.00402	0	0	85.1711	0	0	0	0	0	0	0	0	0	0	0	157.091	0	0	0	17.570536	0	0	0	0	0	0	0	0	20.121819	0	0	0	0	0	0	8.578006	0	0	0	0	0	0	0	0	0	0	0	9.413775	0	0	0	0	0	0	0	0	13.41649	0	0
4251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.587694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5093	204.89828	50.832317	200.00577	183.48706	92.74478	0	117.48187	0	9.100752	77.136925	103.73094	168.43875	189.29854	232.68513	200.72478	79.579865	151.15306	19.302004	219.88158	0	0	0	10.176681	253.29544	133.45639	0	214.03885	144.00209	274.78287	111.21629	118.90541	20.78893	0	139.62613	125.32852	100.218285	10.34503	7.8019724	10.02051	148.93132	62.15315	119.05404	48.248913	55.202774	0	11.182586	0	279.51608	0	0	0	0	184.42471	12.577818	17.029957	23.298996	115.6871	0	94.14588	0	107.514114	0	18.070368	0	124.99904	69.457695	47.146954	72.94803	93.40332	127.23154	126.336365	0
6643	0	0	0	0	0	62.349434	0	17.080828	0	0	6.2458177	0	0	0	0	0	0	0	0	0	0	23.759373	0	0	77.22527	0	0	0	0	114.94179	0	0	0	0	0	17.426931	0	218.72311	0	0	0	196.3452	0	0	0	0	0	0	0	0	0	0	7.6892133	0	0	0	0	71.645485	0	0	70.42326	0	0	0	0	0	27.08902	21.284742	0	0	428.34824	0
6954	8.863417	0	0	0	8.36726	54.32756	7.5032606	7.054975	0	0	0	569.0362	48.086365	199.29028	39.704563	0	8.15301	0	91.12534	0	0	0	67.82318	139.73953	65.60499	0	34.475964	0	0	0	103.76625	0	23.638191	0	0	0	0	8.6388	0	0	0	125.25314	277.2693	0	0	0	0	97.48052	622.58905	0	0	0	0	0	0	0	0	63.64262	137.77827	0	677.1954	0	0	0	311.64502	0	0	30.890049	0	0	503.26584	131.59259
6527	0	0	0	0	0	8.418282	0	0	0	7.0276194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.63685	0	0	0	0	96.82277	0	0	0	0	0	0	0	59.405804	0	0	0	360.50748	0	0	0	0	0	0	0	0	0	0	6.417572	0	0	0	0	28.649271	0	0	0	0	0	0	0	0	0	28.223585	0	0	275.70135	0
7168	6.600016	0	0	9.931677	6.7882233	0	94.3613	0	0	0	0	680.6842	35.800716	0	29.571482	29.546722	8.575054	0	0	0	0	0	58.079834	23.05068	0	0	12.26071	44.813667	38.800156	0	0	28.409212	0	0	65.04468	76.55548	0	0	0	0	0	0	0	0	0	0	0	64.464325	46.508137	0	0	0	43.170254	0	0	0	0	0	0	0	209.08694	0	0	0	60.35905	0	0	0	0	0	37.916862	10.31332
7596	0	0	0	0	0	0	0	0	0	0	0	158.93332	0	0	0	0	0	0	0	0	0	0	18.103687	0	0	0	0	0	0	0	0	20.189648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8869479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.51638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.71613	0	0	0	0	0	0	0	0	0	0	0	0	0
4066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5549	0	684.5706	0	0	0	0	6.56419	0	0	0	0	76.57111	0	9.848957	90.9796	0	141.22354	0	12.584198	49.783688	0	0	0	8.310313	109.48338	17.890467	0	138.05241	0	0	0	0	0	50.9081	23.653252	12.01191	0	0	10.384314	0	56.41781	0	0	0	18.478266	11.566937	0	0	0	0	0	0	84.48108	0	19.501877	0	0	0	0	137.49615	84.11634	0	0	0	0	0	0	0	10.47077	0	52.826603	65.91563
2738	202.941	0	0	96.28333	17.631023	0	145.74562	0	0	14.238636	0	0	0	24.495308	30.523878	21.826916	25.508835	52.611866	0	0	0	0	0	9.72769	262.5951	0	23.324759	106.45299	30.899055	14.724499	0	0	14.451302	56.137093	24.265648	75.00081	0	12.702137	0	589.7106	0	71.42206	78.278534	16.85139	390.59515	30.04389	12.524911	54.438267	11.29514	0	11.972637	503.80914	0	10.437095	0	13.509189	27.040457	111.89039	16.694035	163.95854	20.382526	0	0	0	18.224195	0	0	343.9126	0	78.7393	40.396797	41.86308
6571	0	0	0	0	542.90814	0	221.50127	0	0	0	0	0	0	2933.8357	0	0	308.7473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.44703	0	6.410694	18.506683	169.2562	0	0	0	0	0	61.311684	0	68.496414	0	0	0	22.68461	0	0	0	134.76071	0	110.82593	0	0	0	0	0	0	0	0	19.716805	0	0
6505	0	0	0	0	0	0	99.632256	0	0	0	0	0	0	1340.152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.57576	0	9.076384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.06183	0	0	0	0	0	0	0
5790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.047026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235.57231	0
7479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7842	0	0	0	0	0	0	0	0	9.072526	0	0	33.86625	15.274713	76.68038	0	8.832224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.6282454	0	0	0	0	0	0	40.45972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.656002	0	0	0	27.786446	0	0	0	0	0	0	11.071009
8073	0	26.174408	0	0	0	0	9.457409	11.260662	38.871124	0	0	90.830864	60.796715	40.176327	0	77.4135	15.20792	0	0	0	10.791645	0	35.400066	0	0	0	0	0	0	0	69.891	9.138285	38.825203	35.000603	0	0	0	0	25.42816	6.045107	0	0	0	0	18.852633	0	0	6.137685	23.196507	0	0	0	19.700344	17.62863	0	12.2799	0	0	0	0	25.91695	0	0	0	107.12336	0	0	0	0	0	0	12.570269
1826	0	0	0	0	0	0	0	0	0	0	381.94977	44.875633	0	9.422659	0	0	0	0	0	0	0	0	0	0	0	0	7.5458164	0	16.996788	0	0	0	0	0	37.295227	0	0	0	0	153.43431	7.573089	0	0	0	0	0	0	0	0	0	8.477339	0	0	0	0	0	37.872086	0	0	0	0	0	0	0	0	0	0	0	0	0	36.85334	0
1859	0	0	0	0	0	0	0	0	0	0	0	0	0	8.85903	295.9101	0	20.739166	0	0	0	0	0	0	0	14.883518	0	7.5458164	0	9.573477	0	0	0	0	0	0	0	0	0	0	11.258309	7.573089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315.17163	0	10.254814	0	0	0	0	0	0	0	7.8008766	0	0	0	12.810617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130.09149	0	7.612809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.773335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.222673
4729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.676834	0	0	0	0	0	0	0	0	0	0	0	0
4918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.623161	0	0	0	0	0	0	93.56073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109.62561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7007	0	0	0	0	0	0	0	0	0	0	0	12.201778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.38372	0	0	0	0	0	0	0	0	0	0	0	106.32651	0	0	0	0	0	0	0	0	0	0	0
5849	230.6403	88.664955	204.44135	238.19046	163.63753	0	117.89756	0	5.662648	70.6214	127.30273	221.53568	227.24149	193.19714	189.97299	136.65894	153.8554	61.975548	249.61154	26.615568	0	6.726225	96.63629	83.587204	83.470406	0	195.18898	188.23328	247.60107	105.517654	113.299324	131.13762	0	150.14476	181.6281	129.06564	16.043343	26.829292	92.2816	126.675186	83.93605	144.14575	0	6.2496977	23.234667	12.323221	0	373.6262	0	38.69464	84.35849	0	222.62125	48.15239	94.57435	0	153.00749	12.319155	98.18778	21.673021	181.35532	0	31.776619	40.270245	176.75313	57.391037	79.70478	69.96605	38.002056	80.72535	162.2683	83.711845
7614	0	0	53.47492	16.878761	0	0	41.1395	0	0	0	0	30.712011	5.5044613	0	0	0	0	0	0	0	0	0	0	0	5.5044613	0	0	0	6.24844	22.671736	0	0	0	0	0	0	0	4.4289765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.39067	0	0	0	0	26.340948	0	7.1621876	0	0	0	0	0	0	0	0	0	0	6.960203
7917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5096617	0	0	0	0	0	0	25.332832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.131846	0	0	0	0	0	0	0	35.964813	0	0	0	0	0	0	0	0	0
6400	0	0	0	0	35.83722	151.30371	40.74512	137.03207	34.229836	84.4241	134.85493	0	0	8.594636	0	0	8.555363	0	0	56.53296	0	193.87224	0	0	190.73903	23.8102	0	0	0	629.5241	0	65.16683	0	0	0	24.54624	0	334.8815	0	0	0	1720.5293	0	0	27.570763	0	0	17.09526	0	19.331715	0	0	115.8789	0	0	0	34.06283	302.28223	0	0	21.673868	0	0	5.8444815	0	0	198.69034	207.23674	0	0	2136.1926	0
7184	0	0	0	0	0	34.33273	0	28.870937	0	3.8863282	0	0	0	0	0	0	30.974888	0	0	0	0	29.456669	0	0	82.15259	0	0	0	0	84.5787	0	0	0	0	0	0	0	94.348236	0	0	0	124.369156	0	0	0	0	0	0	0	0	0	0	43.46523	0	0	0	0	88.299774	0	0	215.48177	0	0	0	0	0	0	30.334614	0	0	794.5096	0
7045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.048691	0	0	0	0	0	0	0	0	0	0	0	0	9.2368	0	0	0	43.504845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227.56836	0
5613	0	0	0	0	0	0	0	0	0	0	0	0	0	675.36505	0	6.4928646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.769616	0	0	0	10.722168	0	0	0	0	0	0	152.19142	0	0	164.54588	0	0	7.52446	0	0	0	0	0	0	0	0	0	99.59568	0	0	0	0	0	72.23366	0	0	0	0	0	60.84945	15.522812
5709	0	118.9217	0	0	0	0	0	0	0	0	0	12.20891	0	0	34.765022	0	20.559893	0	0	0	0	0	0	0	0	0	0	47.27345	0	0	0	0	0	8.521022	0	16.42964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.112061	0	0	0	0	0	0	98.716515	30.819635	0	0	0	0	0	0	0	0	0	9.690943	24.774565
2278	0	7.72191	19.527672	226.49745	46.06993	0	100.90405	0	0	0	352.61526	49.325478	0	0	0	0	107.56067	0	16.789043	11.706857	0	0	0	8.917795	0	41.83675	116.51642	43.672882	144.33528	0	0	233.97034	0	0	0	33.999924	0	92.18475	43.914528	25.718767	119.39258	96.58874	0	0	13.225723	0	0	55.1962	8.722125	19.465906	22.33185	0	0	0	26.640934	0	30.453476	0	0	18.43734	0	6.1436424	0	7.4572167	61.687057	0	0	13.119301	220.62674	18.19754	32.27446	95.248215
4471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4715	0	0	0	0	0	0	0	0	0	0	0	0	0	416.77533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.464146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6056	0	0	0	0	0	0	0	0	0	0	0	0	0	42.174667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.427456	0	0	0	0	0	0	7.668771	0	0	0	100.106995	0	0	0	0	7.999025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7673492	0	0	43.753746	0
6596	0	0	0	0	177.33632	0	0	0	0	0	0	0	8.267232	608.6647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.170116	0	0	0	0	0	0	0	0	0	16.59061	0	57.28584	0	0	0	0	0	0	0	0	0	41.32675	0	0	0	20.27471	0	0	0	112.549164	0	70.99458	0	0	0	16.433205	0	0	0	0	0	91.47505	19.97246
5313	0	0	0	0	61.59711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1677203	0	0	0	0	0	0	0	76.80024	0	0	0	0	0	0	5.420727	0	0	0	0	0	32.130783	0	0	0	33.567375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.33598	0	0	0	0	0	0	46.639328
6911	0	0	0	0	0	0	0	0	0	0	0	73.365005	0	214.7957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7073	0	0	0	0	0	0	0	0	0	0	0	0	0	106.149536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.608608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4843	0	0	0	0	0	0	0	0	0	0	0	0	0	95.62506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7017	0	0	0	0	0	0	0	156.64018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6191	0	0	0	0	39.369663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.547929	0	0	0	0	0	10.557255	0	0	0	0	7.3397036	0	0	0	0	0	0	0	0	0	28.096058	0	0	0	0	0	0	0	0	0	0	0	0	7.6794624	0	8.272073	0	0	0	0	0	0	0	0	0	0	0
5054	0	0	0	45.59455	35.97614	0	0	0	0	0	0	18.55207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.7104645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.557602	0	0	0	0	0	0	0	0	0	446.24594	0
4211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.4590893	0
3190	0	0	0	0	7.8248687	0	0	0	0	0	0	0	27.550749	43.4122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.272514	0	36.285194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.821716	15.434933	0	0	10.586191	0	0	0	68.47249	0	0	0	13.089334	0	0	0	0	0	0	12.099093
3399	0	71.90269	20.667885	34.949043	189.24664	0	75.279686	46.458584	37.55332	53.06993	84.54918	90.92502	114.80658	154.54164	0	60.037796	55.60081	71.83441	88.58436	56.686287	0	48.674496	123.88751	30.998005	65.1072	31.883263	151.42729	0	39.45362	33.357315	15.944613	256.96307	0	53.149273	81.57176	30.068005	33.19201	50.173805	113.08488	35.737125	129.04582	244.92044	0	41.709045	0	54.712395	44.942	0	9.97315	59.58761	132.27045	67.99825	10.137791	22.299492	89.19129	0	84.812874	24.70618	84.493095	59.71253	24.723507	92.28572	0	45.452396	36.56453	0	91.39938	19.070194	0	80.68887	106.37131	8.336224
1293	0	0	0	0	0	0	0	0	0	0	75.88728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.220076	0	0	0	0	0	0	0	0	0	4.6272755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5122795	0	0	0
6585	0	0	0	0	0	0	0	0	0	0	0	0	0	150.91385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.920376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5505	43.243774	360.85556	0	20.31354	52.12954	0	23.16326	0	0	0	184.0942	0	16.913126	530.9925	0	0	30.426762	0	101.785164	0	0	9.511208	72.86241	99.93767	136.7987	0	0	0	60.96204	0	326.64117	0	222.96333	5.2158356	34.06396	0	0	0	42.633163	0	80.63548	0	0	0	97.48861	11.060795	0	7.147494	0	22.10574	110.24909	0	241.0871	165.2056	44.30863	59.579258	64.48102	0	0	0	60.089386	0	0	9.657485	83.81078	5.145317	38.137215	329.87515	17.924492	0	178.86993	0
5957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.810762	0	0	0	0	0	0	0	0	0	0	0	0	443.45013	0	0	0	0	43.661446	203.93697	0	0	0	0	0	0	0	0	126.04343	0	0	0	35.520645	0	0	0	0	0	0	0	0
6872	0	0	0	0	0	0	96.32144	0	0	0	41.52169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82.73796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4457	0	0	0	0	33.094833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.81375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138.49982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.09993	0	0	0	0	0	0	0
795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4699.362	0	0
5760	0	11.036633	0	0	0	0	0	0	0	0	0	0	0	244.72278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.240467	0	0	74.47244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6858	0	0	0	0	0	0	61.49642	0	0	0	0	0	0	111.42076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.552929	0	0	0	0	0	19.449821	0	0	0	0	0	35.92277	0	73.256454	0	0	0	0	0	0	0	0	0	0	8.418604	0	0	0	0	0	0	36.686005	0	0	0	0	0	0	0	0	0	0	0
7648	0	0	0	0	0	0	167.056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4375	0	0	0	0	0	40.478737	59.273182	0	0	0	7.802444	2302.1758	24.379501	152.02045	35.22008	0	3283.27	274.45218	0	314.51642	0	16.904892	0	0	452.39795	17.11945	0	180.04123	27.306377	0	0	0	132.38387	0	0	16.274328	0	4.7162294	0	28.216082	50.402374	63.64662	0	33.893105	0	0	0	28.19402	9.402784	0	0	0	418.48843	28.447233	0	0	53.536663	36.174377	0	7.912449	6.4287367	0	35.31024	0	0	8.941117	0	0	33.31135	0	11.777342	0
5281	0	0	0	0	8.443005	0	0	0	0	0	0	19.891388	0	0	0	0	8.574789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.773565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.10715	9.285216	0	0	0	0	0	0	0	7.8657475	0	38.449898	0	0	0	0	0
7306	0	0	0	0	14.29941	0	11.288798	0	0	0	0	0	0	56.80148	7.4478984	0	0	0	0	0	0	0	0	75.71169	0	0	0	0	0	0	0	18.645996	0	0	0	0	0	0	0	0	38.498226	0	83.6459	0	0	0	0	11.037075	17.853619	0	0	0	39.01072	39.811844	0	0	7.418742	0	72.910065	0	9.470848	0	0	0	92.353195	0	0	0	0	0	27.172733	34.175896
6744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.607073	0	0	0	0	0	0	0	16.185673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.3834224	0	0	0	0	0	0	0	0	0	0	0	0	230.64925	0
7674	0	15.45986	0	0	0	0	0	0	0	0	0	7.056982	0	0	0	10.4369545	0	0	0	0	0	0	0	5.885101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.002323	6.7450047	0	0	0	16.81051	0	0	0	0	0	0	0	9.295008	0	0	0	92.663475	0	0	0	0	0	10.468514	17.178293
899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143.57562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
539	0	0	0	0	0	0	7.429606	0	0	0	223.5095	0	0	26.724037	0	0	41.02282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.643597	7.847002	7.142296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.525774	0	0	0
