Feature	Intercept_mean	C(ATTRIBUTE_groups, Treatment('G1P'))[T.G2P]_mean	Intercept_std	C(ATTRIBUTE_groups, Treatment('G1P'))[T.G2P]_std	Intercept_hdi	C(ATTRIBUTE_groups, Treatment('G1P'))[T.G2P]_hdi
1694	-10.170101184999988	0.8012423287830489	0.9783693995702979	1.9500643387046237	(-11.7978, -8.3186)	(-2.46214, 4.48779)
413	-12.23633626869998	-0.7576915549769998	5.972360526032261	4.755437157153514	(-22.3166, -1.25663)	(-9.85186, 7.8485)
1732	-12.23633626869998	-0.7576915549769998	5.972360526032261	4.755437157153514	(-22.3166, -1.25663)	(-9.85186, 7.8485)
2937	-12.23633626869998	-0.7576915549769998	5.972360526032261	4.755437157153514	(-22.3166, -1.25663)	(-9.85186, 7.8485)
1059	-9.214871254999993	1.6514090677169986	0.6717974895283361	1.3522899216858622	(-10.3691, -7.9506)	(-0.827066, 4.24498)
7310	-11.478664555000018	1.4574800092729958	1.0323762072315987	2.1712118772778433	(-13.0542, -9.41195)	(-1.93883, 5.94457)
5377	-9.192810609999993	-0.828802441434	0.5594064121910186	1.2376455034069735	(-10.2009, -8.15243)	(-2.91302, 1.69745)
6289	-11.469350906500027	1.9475243675099945	4.706140339916615	4.124992081327359	(-19.1351, -2.66629)	(-5.93474, 9.42987)
3795	-10.372503706499996	0.9022134409884979	2.1700220146231994	3.2949193367004495	(-13.8935, -6.33014)	(-5.8764, 6.73596)
7797	-11.017945119999977	-2.981752811344999	1.9736505592353697	4.584620751184652	(-14.1903, -7.4006)	(-11.248, 5.82998)
569	-9.283493944999973	1.219279311103301	0.6110147483708448	1.2497608737817445	(-10.4576, -8.18876)	(-0.939939, 3.71464)
2682	-8.802559142779996	-1.4828395857449994	2.770620143615826	4.759453214103075	(-13.0175, -3.14215)	(-10.2892, 7.51644)
3088	-10.480438654999995	1.927680081730002	0.5517979718235113	1.1037771595870345	(-11.474, -9.39794)	(-0.2322, 3.90446)
4170	-8.156005774999997	-0.7667661501690007	0.3714119631677193	0.8125869631469591	(-8.89432, -7.49096)	(-2.11451, 0.903129)
656	-10.20269412809999	1.8524939886325018	4.536252689031335	4.143660871043351	(-18.3102, -1.69755)	(-5.38322, 10.1361)
1149	-7.573194805000015	0.2384061097799997	0.24947698905161975	0.5045455467265336	(-8.05895, -7.11085)	(-0.662766, 1.20578)
4250	-10.745224023933496	2.502104365220001	4.541702010124263	4.281191776122414	(-19.6421, -3.03892)	(-5.50315, 10.4242)
4983	-9.911788985499989	2.276296493609002	2.0212669445251064	3.0819560823002576	(-13.1763, -5.95478)	(-3.5006, 8.08356)
2389	-10.829774444999988	1.9613065811849963	0.6212608853835818	1.3523314228323347	(-11.9311, -9.64052)	(-0.552022, 4.40114)
7067	-9.754057705000017	1.2498874222955	1.5931307335289164	2.8470871615460807	(-12.1313, -6.96862)	(-3.61462, 7.402)
2038	-9.837230300000003	0.7899855114389993	0.766987331728504	1.5951758846011883	(-11.0983, -8.3427)	(-1.78522, 4.23716)
1844	-15.543240782499987	3.590258700870006	3.5547785405316183	3.162603467641332	(-21.5843, -8.23828)	(-3.39182, 8.77877)
5814	-9.10643509899999	-3.128224702460007	1.9330416479116808	4.854553698399407	(-12.0693, -5.24778)	(-12.2336, 6.02495)
1093	-10.472813601349998	2.106946714589997	4.841659559627387	4.153111075447362	(-18.5736, -0.61452)	(-5.92525, 9.5078)
2167	-8.233841699949998	-0.9135758655500008	2.1536438705078584	3.892718774284982	(-11.6261, -4.12513)	(-7.42598, 6.61012)
5552	-10.104306774999987	1.2148893641049991	1.9486651964017692	2.9407154049677655	(-13.0981, -6.03896)	(-3.86205, 7.53594)
6456	-8.144169844999988	0.6758165313200011	0.3406834595405623	0.6823518177850322	(-8.73726, -7.48094)	(-0.490927, 2.04587)
4515	-12.23633626869998	-0.7576915549769998	5.972360526032261	4.755437157153514	(-22.3166, -1.25663)	(-9.85186, 7.8485)
6287	-10.521581370000016	0.12108331898000013	0.9107265335575899	1.9405669174567524	(-12.0357, -8.87081)	(-3.54064, 3.56836)
5851	-10.753921325000011	1.850806109235	1.0705364524315808	1.9871353355548218	(-12.5405, -8.69116)	(-1.6461, 5.68187)
7001	-10.494882266699983	2.127889605766999	4.684310392158363	4.260203196303707	(-19.0891, -2.27952)	(-5.79057, 10.2567)
5397	-10.561393399999986	-0.050652940726	0.8174956447223063	1.8014687066863573	(-11.9363, -8.90646)	(-3.08364, 3.39849)
7578	-10.524622050700003	1.653170811900001	4.527333866431673	4.247232469960055	(-18.3037, -1.80251)	(-5.83202, 10.225)
2239	-9.789518542999993	0.5796193275409999	1.2701290338814073	2.326236412501742	(-11.9233, -7.44748)	(-3.23028, 5.39835)
7663	-12.23633626869998	-0.7576915549769998	5.972360526032261	4.755437157153514	(-22.3166, -1.25663)	(-9.85186, 7.8485)
1304	-11.133121832349989	-1.2752606770699997	3.961831606944499	4.930399786462958	(-16.7502, -3.24369)	(-10.1457, 8.4884)
4334	-8.479102289999998	-0.47101086366599987	0.11875008273368025	0.24724387743009668	(-8.6923, -8.24588)	(-0.921385, -0.00239701)
8538	-9.658194954999992	-0.5230071465584998	0.5251163120549559	1.183478358145086	(-10.6344, -8.68766)	(-2.54621, 1.71053)
1150	-9.499383862549994	1.3720554082449994	3.3328140607035306	3.9264871459950603	(-14.2007, -2.45911)	(-6.12606, 8.95868)
2870	-8.922571405000012	0.6240125148587009	0.3205171926102813	0.6537332413798577	(-9.4942, -8.29867)	(-0.649896, 1.84539)
2457	-10.94959305250004	-0.07530308107000003	1.9827778189919576	3.101584542214548	(-13.7327, -7.02306)	(-5.48086, 6.01851)
2298	-8.87720329499999	0.21816251934300043	0.2436143664244637	0.49341530500806985	(-9.35115, -8.4447)	(-0.687884, 1.12286)
8008	-8.401165939999988	0.4724791774419997	0.3946418214286421	0.8768351403953973	(-9.16079, -7.6995)	(-1.0854, 2.12889)
2723	-10.489903935	0.29700206422499986	0.7146809279612583	1.481299800592844	(-11.7859, -9.20243)	(-2.1377, 3.42284)
5231	-11.340224919999978	1.3065146183999994	2.0260954097422648	3.0270741939537205	(-14.5161, -7.76424)	(-4.12153, 7.47018)
7442	-9.475221100999997	-3.648348374900003	1.5540064008594139	4.408965737175211	(-11.8094, -6.28205)	(-11.7641, 4.36189)
6784	-14.017870699499989	3.500273330424995	3.9708107782896573	3.525940110814239	(-20.33, -5.92252)	(-3.26662, 9.75232)
922	-8.513638904499993	-1.4936533317300003	2.8412101457133603	4.977343299767515	(-12.7887, -3.17695)	(-10.7071, 7.16338)
768	-8.388824560450013	-0.8148733901100012	3.4037393853642546	5.021607769535649	(-13.7134, -1.79089)	(-10.6041, 8.25415)
3334	-12.23633626869998	-0.7576915549769998	5.972360526032261	4.755437157153514	(-22.3166, -1.25663)	(-9.85186, 7.8485)
4645	-8.15430341870002	-0.8619519747000017	3.3600092570103715	4.946678599460684	(-14.0562, -2.06856)	(-10.0152, 8.39208)
465	-9.986616134999991	-0.744454605030001	1.4323322944852257	2.7426159137130455	(-12.3004, -7.27382)	(-5.67849, 4.55651)
6844	-12.23633626869998	-0.7576915549769998	5.972360526032261	4.755437157153514	(-22.3166, -1.25663)	(-9.85186, 7.8485)
2882	-12.542211859999979	-3.924583284660003	1.2064880812265164	3.7571341426761506	(-14.3884, -10.3265)	(-10.9277, 3.27659)
1512	-8.001009390500009	2.6087300022484996	1.94695855770884	3.1368742620514722	(-10.9828, -4.26255)	(-3.91613, 8.38905)
8318	-8.976722121149972	-2.3472123975350043	2.4589775879368694	4.727036482508088	(-12.3301, -4.3955)	(-10.7878, 6.81185)
5732	-10.086502459499982	1.190054835525001	2.1999776917301874	3.2889164491156753	(-13.7301, -6.00889)	(-4.65945, 7.74015)
174	-7.751418007905	-0.8887281439000004	3.2565585630401794	4.95751263876131	(-12.7737, -0.932845)	(-9.91602, 8.60606)
5887	-9.091310610000011	-0.33669396440500005	0.5272235328412681	1.1025169816590012	(-10.0792, -8.14506)	(-2.17633, 1.91994)
7168	-9.476382439999993	-0.8715426699520016	0.49375708129954615	1.0705016037341135	(-10.4511, -8.60511)	(-2.73604, 1.32085)
6717	-10.278970710000012	-1.6911773663299983	2.7261368009466542	5.1565628256436415	(-14.2346, -4.64325)	(-11.1756, 7.46743)
7287	-11.024030520000041	0.9009789463479984	0.9932541473538535	2.0338448416956956	(-12.7078, -9.09602)	(-2.46425, 5.08239)
6013	-12.76319360000001	3.6812923370450044	1.1801928537741795	1.8869709835594684	(-14.7333, -10.7684)	(0.364123, 7.54213)
7144	-9.920833694999986	0.5357489527035002	0.37510679738242136	0.8036981318223512	(-10.6338, -9.25941)	(-1.01244, 1.91027)
5530	-9.700276016000018	-1.8447680204050008	2.743599931620278	4.92625136644134	(-14.1049, -4.20951)	(-11.5154, 7.18149)
4058	-8.615794813149984	-1.4879268940350052	2.844308419207212	4.946595924430857	(-13.1841, -3.41856)	(-10.7155, 7.63054)
3553	-9.451903069999995	-0.02352508227150003	0.4720145068103051	0.9424987009429159	(-10.2773, -8.5433)	(-1.73066, 1.75167)
5963	-7.904779865000001	0.8622091373460009	0.302634096632768	0.6241903491020362	(-8.45681, -7.31735)	(-0.304797, 2.10086)
1255	-12.23633626869998	-0.7576915549769998	5.972360526032261	4.755437157153514	(-22.3166, -1.25663)	(-9.85186, 7.8485)
8545	-12.23633626869998	-0.7576915549769998	5.972360526032261	4.755437157153514	(-22.3166, -1.25663)	(-9.85186, 7.8485)
7796	-8.726009509999997	-0.5492083144649993	0.4211806878283478	0.8900213006940729	(-9.44737, -7.88205)	(-2.10742, 1.08823)
5046	-12.23633626869998	-0.7576915549769998	5.972360526032261	4.755437157153514	(-22.3166, -1.25663)	(-9.85186, 7.8485)
5215	-9.32650688129999	-0.25620170731150005	2.9258436991765415	4.114050231866384	(-14.1428, -3.67366)	(-7.4916, 7.3605)
6762	-11.821667816700016	-1.214102287725001	3.7483593253658762	4.766047769290359	(-17.2533, -4.45154)	(-9.81222, 7.9674)
8596	-9.149613754999995	-0.025279804520300056	0.9486013564230505	1.9440360716992797	(-10.8134, -7.48275)	(-3.44652, 3.53572)
5264	-10.51410856500001	1.4138304125970018	0.5789489016798383	1.3299417849981157	(-11.5374, -9.43294)	(-0.755351, 3.96636)
6923	-10.468436885000012	0.8821151763014978	1.5876625091234737	2.8773235095882335	(-13.0508, -7.30912)	(-4.35302, 6.1383)
5747	-10.176951582760012	1.9348124220549934	4.621790203820037	4.21059951895669	(-18.5612, -1.17431)	(-5.72183, 9.69832)
4612	-10.296652985000009	0.7177271823308499	1.4514864736348203	2.6853579170852497	(-12.7355, -7.63349)	(-4.10299, 5.72046)
1692	-10.075785789999978	0.09601146143200008	0.5207385527129477	1.1182144205892053	(-10.9865, -9.03605)	(-1.91785, 2.25201)
1613	-9.773932319105002	-2.765144763325	2.380404815161937	4.532975193656065	(-13.3089, -5.43041)	(-11.4863, 5.38294)
6062	-9.53028653499998	0.527810059176	0.5625145688704808	1.205870141002507	(-10.499, -8.44056)	(-1.54969, 2.89202)
5626	-9.467621399349966	-0.9408635054419983	3.549790747850539	5.025569302589643	(-15.1827, -2.56938)	(-10.4805, 8.39818)
3931	-8.806914212699997	-0.6032089081299993	3.557490615844736	4.886040140299891	(-14.3246, -1.80964)	(-9.70256, 8.3899)
4203	-10.905334105000016	-0.23890889122299988	0.6572417322351028	1.3131707881496038	(-12.1084, -9.78225)	(-2.58328, 2.39831)
4317	-10.436351204999998	0.6697105921699997	0.3404879323277086	0.7029037757092697	(-11.076, -9.79611)	(-0.606868, 1.99548)
6690	-10.011872717999983	-2.4829115963599975	2.516435261551345	4.876382358715151	(-13.6826, -5.37821)	(-11.1614, 6.86012)
5307	-12.23633626869998	-0.7576915549769998	5.972360526032261	4.755437157153514	(-22.3166, -1.25663)	(-9.85186, 7.8485)
7052	-8.703590809	-0.2055239588580002	1.4031130890942152	2.8702352471170354	(-11.1323, -6.22183)	(-4.97738, 5.70135)
1907	-11.845057359999995	0.012037158363499917	1.5634017673194642	2.5714553350260645	(-14.0795, -8.51349)	(-4.30288, 5.69621)
5724	-11.096176195000012	2.7658861339755005	0.9262638821986267	1.8001868640446568	(-12.5255, -9.21485)	(0.0383008, 6.70964)
7125	-8.514680505000005	-0.2746513650140999	0.2213932922617463	0.46493706007705354	(-8.88678, -8.04897)	(-1.15942, 0.603236)
7905	-9.657894145000034	0.03212538978800003	1.2386000173310068	2.5190973880976135	(-11.7466, -7.41263)	(-3.99296, 5.43608)
5121	-10.896533134999995	1.2080560387699997	0.7564194404880942	1.4894911653560758	(-12.2037, -9.51031)	(-1.656, 3.96811)
3912	-12.039780079999993	2.9581091006449984	3.038102956299935	3.0398016690838183	(-16.3486, -6.1425)	(-2.82723, 8.93692)
3085	-9.105805099999994	0.806295822450002	0.3374427588971054	0.7134148179625533	(-9.71187, -8.46789)	(-0.423558, 2.19894)
2385	-12.23633626869998	-0.7576915549769998	5.972360526032261	4.755437157153514	(-22.3166, -1.25663)	(-9.85186, 7.8485)
3152	-9.553085135000016	0.9847399809434991	0.380443684487444	0.8068667540449551	(-10.2824, -8.83787)	(-0.468083, 2.48596)
6580	-9.000172765000018	-0.6984363004129996	0.3717314527938215	0.7913006127368716	(-9.61433, -8.2228)	(-2.12057, 0.745955)
4513	-8.91018854000001	-2.1801529482099995	0.4779787698431472	1.0642516864591478	(-9.75491, -7.97969)	(-3.9712, -0.0309487)
1608	-10.875938962499994	1.601720275694998	2.929394053668769	3.230153320641529	(-15.2776, -4.93994)	(-4.1128, 8.31523)
8580	-7.906746275000003	-0.18132963026800003	0.30941515165465705	0.6361126721008008	(-8.48302, -7.33514)	(-1.30015, 1.06543)
3038	-8.415766937000006	0.5307549776649988	2.6965239968309254	3.7262565042689353	(-12.7702, -3.42217)	(-6.09233, 8.05346)
3420	-10.726877794999991	0.5917765017379996	0.47306145705234565	0.9858359548423732	(-11.5231, -9.8084)	(-1.12841, 2.39031)
811	-13.759494804499981	3.6549703234499975	3.9906256801255844	3.5565979666002216	(-20.2924, -5.78771)	(-3.49289, 9.96616)
5384	-9.549740261660999	2.132217537874997	4.449496562387081	4.13735694020692	(-17.7182, -1.28687)	(-5.45544, 10.3806)
7243	-12.23633626869998	-0.7576915549769998	5.972360526032261	4.755437157153514	(-22.3166, -1.25663)	(-9.85186, 7.8485)
2486	-10.022223695000022	-1.518029760745002	0.5966194808742811	1.3901225803713373	(-11.1251, -8.89418)	(-3.81711, 1.07718)
8286	-10.648683275000007	1.0313054177230012	1.2519646777883258	2.2363879250163823	(-12.6189, -8.44243)	(-2.55359, 5.93071)
6309	-10.404613997695014	1.9654505400050057	4.663419631117579	4.075221213667993	(-18.6418, -1.71081)	(-6.23604, 9.29188)
4751	-4.584370434999996	-0.10817415331365018	0.12631094042425925	0.2614007421202882	(-4.81308, -4.34118)	(-0.568964, 0.41209)
7893	-10.218161875000014	-0.309501083453499	0.5976871839779856	1.2663532294581967	(-11.2496, -9.09067)	(-2.40282, 2.29077)
6946	-9.68482148499999	-5.763461225650003	0.9487933410885339	3.837453578301082	(-11.31, -7.83802)	(-13.232, 1.7571)
6984	-10.24529891999997	1.8561936798814995	0.8478588900634548	1.8634290296161862	(-11.84, -8.76401)	(-1.33506, 5.28173)
8057	-11.42983438000001	1.6492900855049983	0.8498753031970714	1.6731514453453393	(-13.0093, -9.89908)	(-1.10485, 4.80635)
8050	-13.727065981800012	1.8207988707614995	4.5487934843326245	3.7159359804373437	(-20.573, -4.74802)	(-5.75422, 8.53895)
139	-10.581030414999988	0.329819446200501	0.7329874190044997	1.5536126478734982	(-11.9142, -9.30996)	(-2.57095, 3.41471)
1312	-12.562352071500015	-2.4359803830205076	2.537632031017377	4.322451033196674	(-15.9683, -7.47586)	(-10.3845, 6.05169)
3705	-12.23633626869998	-0.7576915549769998	5.972360526032261	4.755437157153514	(-22.3166, -1.25663)	(-9.85186, 7.8485)
2509	-9.036607010000004	-2.3381137860199996	1.340419217537431	3.1594327738586396	(-11.1186, -6.60143)	(-7.50648, 4.19656)
5134	-8.005494544999992	-0.12332099937200007	0.2337924834405351	0.48671906638420953	(-8.43294, -7.57643)	(-1.03792, 0.758306)
1009	-12.328626960000015	-3.9437741082499977	1.3323928656153767	3.842658953213287	(-14.5242, -9.88178)	(-11.2087, 3.81119)
4647	-9.158753480419987	1.6044431660050027	3.2005949171611343	4.040639480734565	(-14.5076, -3.43961)	(-6.29469, 9.09346)
372	-9.547899895000011	0.302189243689	1.4303988644640842	2.7082151742079503	(-11.6021, -6.48782)	(-4.61658, 5.36678)
556	-8.586864990000016	1.2902170505980004	0.42766999413367784	0.903656293213604	(-9.39344, -7.82472)	(-0.272201, 3.05856)
6973	-10.499518666420016	-2.043588567663498	3.0506013720584857	4.960140127752622	(-14.7244, -4.4015)	(-11.1199, 7.46688)
8261	-9.368846297499976	-3.156426833680504	2.010501630123427	4.641522265646905	(-12.2761, -5.65749)	(-12.4027, 5.27656)
4360	-9.907193669999982	-0.2516831875649998	1.0593740272360055	2.406297723026775	(-11.8216, -8.07065)	(-3.98033, 4.67053)
4210	-12.23633626869998	-0.7576915549769998	5.972360526032261	4.755437157153514	(-22.3166, -1.25663)	(-9.85186, 7.8485)
3008	-12.341948793999988	3.396586809629999	1.8676483367434469	2.474466176466209	(-15.1857, -8.96209)	(-1.40624, 8.38151)
1700	-12.54159312779999	3.7995203246500013	4.385197835890714	3.950845388490325	(-19.7533, -4.13991)	(-3.77046, 10.814)
6886	-10.374551301999999	-2.7706256410399988	2.040360180312147	4.546453099991934	(-13.3789, -6.66125)	(-11.2539, 5.9573)
2179	-10.42003801	-1.137081415086002	0.4717543975551685	1.0230097536398683	(-11.2483, -9.53368)	(-3.06275, 0.800949)
8661	-7.019316195000014	-0.06589401693050007	0.29929251674803353	0.6549636202201242	(-7.56346, -6.432)	(-1.27908, 1.14614)
5661	-7.528981820000003	0.10031986159850007	0.31780115875038567	0.6672824145385227	(-8.07756, -6.87366)	(-1.08842, 1.37864)
5441	-9.716445253499991	2.108449847365849	4.600403496340453	4.274922997800898	(-17.7562, -1.30517)	(-5.89419, 9.88985)
7390	-10.694336270150004	1.9242134825999988	4.91391249669109	4.389322611280349	(-19.424, -1.81609)	(-6.41167, 9.68636)
3162	-11.214207864999986	2.032420401885003	1.244663714133899	2.0103135504149083	(-13.1455, -8.96161)	(-1.61126, 5.79807)
5026	-11.481856517899995	1.776590239200001	4.813526021570886	4.322876755416941	(-19.5479, -2.26422)	(-6.44726, 9.99094)
822	-9.535389179999987	0.5462712242244998	0.8744151215811211	1.8817546204081714	(-11.0539, -7.93852)	(-2.54178, 4.56404)
5600	-12.07470921499999	1.8521553514385014	0.9345109243428532	1.7657460241073415	(-13.7408, -10.3698)	(-1.382, 5.3615)
1263	-10.734794489255009	1.0683510931404994	2.150878541908724	2.9941759134191153	(-13.9755, -6.94365)	(-4.22715, 7.48224)
3527	-11.013010199000009	1.8776564329009964	2.462887819453471	3.154579886095338	(-14.975, -6.44446)	(-4.21798, 7.81875)
6099	-9.839978213500006	-0.34897577400500046	1.9576829732751244	3.499983526902543	(-12.944, -6.18047)	(-6.20511, 7.07942)
1962	-9.53979713999999	0.15162232432900005	0.3124951609107256	0.6606757228508151	(-10.091, -8.91592)	(-1.03783, 1.50566)
5285	-9.35165541	-0.43382745927850014	0.7233718371624183	1.8292735528952635	(-10.6052, -8.01395)	(-3.44096, 2.80419)
7228	-8.816458334700018	2.3368553443249995	4.281469448193521	4.278927144413618	(-17.0468, -0.989366)	(-5.86009, 10.1989)
1380	-8.25091641199949	-0.9246309060080008	3.3784461661895335	5.081560764713336	(-13.2501, -1.33199)	(-10.246, 8.6124)
3057	-8.07912564500001	1.2504530606299997	0.23271886032632594	0.471148943255975	(-8.52444, -7.64219)	(0.423897, 2.15245)
8426	-8.747849339999993	-0.04255288683549999	0.3639852508667958	0.7865010828579023	(-9.35405, -8.02808)	(-1.53866, 1.36116)
5418	-8.799348323649994	-0.9267125896150009	3.573651078029604	4.946432479769289	(-14.4724, -1.81047)	(-9.35084, 8.86571)
4313	-8.639721747799985	-0.6592696580850005	3.4537366593591297	5.059106252475162	(-14.0897, -1.81531)	(-11.2978, 7.71615)
5495	-9.109349325499998	-1.4198760478174994	2.790685882227769	4.820513937132054	(-13.3501, -3.72929)	(-9.99496, 8.02226)
5655	-10.062662127250006	-2.5647123806499965	2.1186114770261883	4.660146739697711	(-13.2083, -5.67339)	(-11.4361, 5.9079)
5506	-8.017004099999983	-2.6053716965950016	0.6919997872141938	1.8271833083730966	(-9.1707, -6.7291)	(-5.62406, 1.17111)
4496	-9.20652269740001	0.8714178741750019	2.237314550548646	3.0969064192274964	(-12.5676, -4.58134)	(-4.60111, 6.89225)
3641	-9.065092267099992	-1.0449997381550014	3.5561200380514735	4.970057641048961	(-14.4049, -1.53114)	(-9.99385, 8.75609)
1414	-12.23633626869998	-0.7576915549769998	5.972360526032261	4.755437157153514	(-22.3166, -1.25663)	(-9.85186, 7.8485)
1105	-8.790781957499984	-3.0800893062449997	2.0649249510082783	4.850603934370355	(-11.6356, -4.72473)	(-11.6951, 6.07693)
7325	-12.23633626869998	-0.7576915549769998	5.972360526032261	4.755437157153514	(-22.3166, -1.25663)	(-9.85186, 7.8485)
1951	-12.777595110000002	1.0561503740670004	1.431377133037583	2.3444159340907884	(-15.0494, -10.1582)	(-2.66879, 6.15769)
5295	-7.4478180000000105	0.8011391745439993	0.4091273023447598	0.9017293835557059	(-8.20337, -6.6924)	(-0.865185, 2.40027)
272	-7.8136676158	-0.6444597941834995	3.523001612783698	4.952470818833206	(-13.2087, -0.756059)	(-10.1387, 8.47747)
8700	-11.565548225000018	0.8439856900989993	1.6436837794998151	2.741765800233281	(-14.2016, -8.63391)	(-3.72104, 6.48692)
4422	-11.174030310000001	1.7202165434099965	1.0756872691963975	2.0371134136104616	(-12.9511, -8.9915)	(-1.75683, 5.96943)
8689	-9.190271079349998	2.416476762245	4.441770409231095	3.98030429994436	(-17.2483, -0.862138)	(-5.13493, 9.79004)
4698	-8.898025640499984	-2.129859754050001	2.35731624713455	4.83502390322862	(-12.5338, -4.04641)	(-10.4771, 7.4728)
5208	-13.208828334999968	2.282125733549992	1.5729983367378924	2.2802121338871313	(-15.651, -9.93544)	(-1.72446, 7.39309)
7738	-9.351272134999993	-2.7076937224094952	0.918476665961195	2.5389168563442817	(-10.9247, -7.62122)	(-6.6264, 2.45179)
7595	-12.23633626869998	-0.7576915549769998	5.972360526032261	4.755437157153514	(-22.3166, -1.25663)	(-9.85186, 7.8485)
5354	-11.745426649999994	3.100042737500006	0.40455207277281025	0.7662823050566394	(-12.4674, -10.9287)	(1.59724, 4.50609)
3606	-8.738373868000007	0.8883110324300011	1.8631174914110382	3.094113062233294	(-11.7371, -5.12418)	(-4.19071, 7.2457)
8422	-9.201159432	1.515507502836002	2.7590513962118055	3.4980211234431553	(-13.4421, -3.84389)	(-5.2148, 8.33497)
2799	-10.843600951499964	1.0912910465149996	2.6653699949414964	3.3095508615259677	(-14.9624, -6.04801)	(-5.27262, 7.20198)
765	-9.758841099999993	2.063617271225001	0.7024601498693641	1.5089789099684345	(-10.9459, -8.41231)	(-0.679894, 4.84291)
1984	-10.888699239999994	0.5517952500999985	1.2870601149257253	2.380070523484277	(-12.8393, -8.51109)	(-3.44304, 5.64229)
8757	-8.224429149999997	-0.3207366986481002	0.5787458561692493	1.2547118371544401	(-9.22706, -7.11537)	(-2.64974, 1.9167)
2693	-9.33724185144999	-0.7810295799099991	2.444522859817329	3.9094324313566	(-13.0827, -4.54577)	(-7.15588, 7.16591)
8668	-11.930011703000003	1.228266009684998	3.286149394877685	3.7010639973345962	(-16.7427, -5.62376)	(-6.40162, 7.63462)
1741	-10.30979945250003	0.8976356800299995	1.8862444232537046	2.982700935571532	(-13.199, -6.75961)	(-4.38919, 6.89524)
608	-9.204454726699971	1.2417910743874998	3.041222016131907	3.867758636899222	(-13.8405, -3.30225)	(-5.47488, 8.74111)
4208	-7.6605543109299745	-0.8852161212499982	3.4006490046227307	5.062616761756066	(-13.0253, -0.748321)	(-9.68399, 8.97582)
2268	-8.407115980000002	-0.07805216483284992	0.2972449343797798	0.6075788888621542	(-8.94357, -7.85816)	(-1.19783, 1.04952)
2499	-12.23633626869998	-0.7576915549769998	5.972360526032261	4.755437157153514	(-22.3166, -1.25663)	(-9.85186, 7.8485)
7567	-8.907563810000006	1.970885900714501	1.1353655177870183	2.080904701772209	(-10.8358, -6.77792)	(-2.19832, 5.94053)
5283	-11.888172229999984	0.959751089384999	2.5969154662980176	3.230602449039416	(-15.589, -6.95506)	(-5.31343, 7.16093)
2621	-9.944113040000005	0.3043819697500006	0.642845164371452	1.347267457557446	(-10.9829, -8.64692)	(-1.95521, 3.07238)
4278	-11.571625519999971	0.5112130820675002	0.46565365538351516	0.9255626023239006	(-12.4324, -10.7319)	(-1.24215, 2.21876)
7239	-6.334463210000008	-0.07883658370549985	0.24359945102071953	0.4927017780143142	(-6.78905, -5.88181)	(-0.95731, 0.894656)
1280	-10.515684420500007	-1.8060331546150028	2.834314091105712	4.848775063394048	(-14.5191, -4.57465)	(-10.1306, 7.48903)
7166	-12.23633626869998	-0.7576915549769998	5.972360526032261	4.755437157153514	(-22.3166, -1.25663)	(-9.85186, 7.8485)
5326	-10.240520984999998	-3.370353002865003	1.629170328817423	4.392041011122082	(-12.7804, -7.06345)	(-11.3193, 5.24703)
4842	-8.162532554999995	-0.19506017923199978	0.25487212628281264	0.508931344543113	(-8.64764, -7.70538)	(-1.06065, 0.84606)
8132	-11.404825105700013	1.6800353940400021	4.641021164834595	4.1725289302535025	(-19.7643, -2.93775)	(-6.27381, 9.52991)
4109	-7.89287220949999	2.1409070406099957	1.5823717656224343	2.6130824264719146	(-10.473, -4.93561)	(-2.63771, 7.22384)
5240	-12.301097119999985	1.6522089745400035	1.612744006146886	2.424769644961272	(-14.8494, -9.22472)	(-2.96182, 6.6969)
5198	-10.19056861500001	1.142709393887502	0.7749415057096452	1.665370633910101	(-11.522, -8.72225)	(-1.93529, 4.3769)
5435	-11.113289544600013	2.008811618415001	4.841370758001297	4.223217602931157	(-20.0263, -2.49771)	(-6.06031, 9.66194)
2452	-10.527181600000013	-0.0809985603264998	0.6698929992813325	1.4645429259308644	(-11.7142, -9.24847)	(-2.80956, 2.52729)
7576	-11.051671061999997	-5.315870939685006	1.2334050663225904	3.4257906011970922	(-12.6904, -9.24933)	(-12.348, 0.634085)
7972	-10.14912445200001	-2.701916273254997	2.352144285391028	4.4931367886867495	(-13.637, -5.34924)	(-10.2783, 6.16826)
5471	-9.568464589999989	-1.9403012635399988	0.7751311024789508	1.8179254039706443	(-10.8839, -8.0779)	(-5.2753, 1.1577)
5797	-8.875303260445019	-0.9730920719799998	3.588710605339934	4.978032683260754	(-14.7802, -2.123)	(-10.3476, 8.23403)
6162	-9.275290129999991	1.1204240240550025	0.5731188856416985	1.1573600476554242	(-10.2842, -8.16502)	(-1.08523, 3.24921)
4855	-7.21788653	0.5329027192489998	0.4492808892779204	1.0136611685610404	(-8.02115, -6.41588)	(-1.29975, 2.45187)
2454	-8.672428265000013	0.22427166051429967	0.24063065576904347	0.5126387606231912	(-9.11826, -8.22778)	(-0.752859, 1.09808)
5403	-11.530779495000019	1.4389179101080027	1.3496340954082315	2.163918773199991	(-13.7364, -9.19909)	(-2.4784, 5.39378)
3342	-9.984566919380011	1.8799401741799986	3.781217826878987	3.7820839420991184	(-15.7438, -2.7332)	(-5.28821, 9.2351)
1413	-9.85664725649998	0.7620686631150005	3.2357355065260327	3.787164351217469	(-14.942, -3.74207)	(-6.16499, 8.31196)
