FeatureID	Taxon	Kingdom	Phylum	Class	Order	Family	Genus	Species	Confidence
4141af586669256fd20c1a573d3f3ad2	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999994462135157
faad4078b56ab2bfc13deec775e25d08	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_T; s__Clostridium_T disporicum_203972	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Clostridiales	 f__Clostridiaceae_222000	 g__Clostridium_T	 s__Clostridium_T disporicum_203972	0.858403272404239
d586534edeec1ab6e2b99e4b7015b5bf	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999999538570604
0bc4a7dd51dc09d0fad32ee694f3da67	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Bacteroidales	 f__Muribaculaceae	NA	NA	0.793985873784584
b3a8ad2d9a769dd1a7d6989aa62f3305	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Dubosiella; s__Dubosiella sp000403415	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__Erysipelotrichales	 f__Erysipelotrichaceae	 g__Dubosiella	 s__Dubosiella sp000403415	0.999999846861397
072979c34ca788c2a8f4b61f356c027f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Bacteroidales	 f__Muribaculaceae	NA	NA	0.919700344663939
c04e71ae01360e64d1f4b093781b2b10	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999885641248484
9864817761692baba9d469667121e805	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__CAG-269; s__CAG-269 sp000431335	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__TANB77	 f__CAG-508	 g__CAG-269	 s__CAG-269 sp000431335	0.987464236625881
183eca14b63a48da0a4e182f33214500	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__; s__	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__Erysipelotrichales	 f__Coprobacillaceae	 g__	 s__	0.999444734330747
dd7f2207006272a8468cfd7dcfece32f	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Angelakisella; s__Angelakisella massiliensis	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Ruminococcaceae	 g__Angelakisella	 s__Angelakisella massiliensis	0.996666398597824
a3d1b4464b2e54fa28080104a93101a6	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rs-D84_512864; f__Rs-D84; g__Enterousia; s__	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rs-D84_512864	 f__Rs-D84	 g__Enterousia	 s__	0.873221145961149
0f2348ad3325c6e744edec78bb6418ac	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__MD308; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__MD308	 s__	0.942535832429225
33b1815599feec2d674815d6ababcd36	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999998540524107
4fa08920bf9fa03f379c2578dcd5559c	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Dubosiella; s__Dubosiella sp000403415	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__Erysipelotrichales	 f__Erysipelotrichaceae	 g__Dubosiella	 s__Dubosiella sp000403415	0.999999822100976
83b766b6e9b6b0420cc0fd1c05689d2d	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999985793324986
58b45559f778bed825a2b42a174719a1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Caproiciproducens; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Acutalibacteraceae	 g__Caproiciproducens	 s__	0.774013868553296
599fb369409af5854ed704b89dba2fe6	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Enterenecus; s__Enterenecus sp004560375	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Oscillospiraceae_88309	 g__Enterenecus	 s__Enterenecus sp004560375	0.863559088316421
f1cc71ba3d3e0e9964c58dafa8a8bbc0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Bacteroidales	 f__Muribaculaceae	NA	NA	0.793102532916196
be65daef90f69cfc35f5bcd8e387d377	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Acetatifactor; s__Acetatifactor sp011959105	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Acetatifactor	 s__Acetatifactor sp011959105	0.994148209015442
06c103138502cdd9b9feba706d24cbd3	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__Faecimonas; s__	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__RF39	 f__UBA660	 g__Faecimonas	 s__	0.998748694128494
4a82bd055accf9b920d5236c896db635	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_T; s__Clostridium_T disporicum_203972	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Clostridiales	 f__Clostridiaceae_222000	 g__Clostridium_T	 s__Clostridium_T disporicum_203972	0.931729649314864
bd31e6edecaee3eeab08000d447a1439	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Evtepia; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Oscillospiraceae_88309	 g__Evtepia	 s__	0.921072260112429
ef1069db8746beeb085860d95659c3e1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__CAG-273; s__CAG-273 sp003507395	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__TANB77	 f__CAG-508	 g__CAG-273	 s__CAG-273 sp003507395	0.925861250488188
359e73d48c4baa972dd48e2055cef261	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__14-2; s__14-2 sp000403315	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__14-2	 s__14-2 sp000403315	0.999838707643814
9915a182cf479cb140ba2e3864abd040	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix sp000403275	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Kineothrix	 s__Kineothrix sp000403275	0.999358629657594
be25ecfaf493bf95af94b73ac3b5e008	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999851730948614
a7e1891140c28532f7f7280778c263e2	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Lawsonibacter; s__Lawsonibacter sp000492175	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Oscillospiraceae_88309	 g__Lawsonibacter	 s__Lawsonibacter sp000492175	0.802565407742796
ef9be0a671c4ff810faef43324ae1a78	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__CAG-269; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__TANB77	 f__CAG-508	 g__CAG-269	 s__	0.992108282841539
6afe22267ea7abb7e19d1ac5fd390943	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__CAG-269; s__CAG-269 sp000431335	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__TANB77	 f__CAG-508	 g__CAG-269	 s__CAG-269 sp000431335	0.867503301830414
296e6f2796bd05f64f5b8e878e2d4d90	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__CAG-56; s__CAG-56 sp004793585	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__CAG-56	 s__CAG-56 sp004793585	0.999598737537109
c9c8a632f5b02623ea0e55f92fc543cd	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Lawsonibacter	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Oscillospiraceae_88309	 g__Lawsonibacter	NA	0.99587938243567
37a0010c6a0392dc659b50bd348c5564	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__TANB77	 f__CAG-508	 g__	 s__	0.929255734361183
80af69ba7e6c58afc3fdd1d4334e580f	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__QAMM01	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Ruminococcaceae	 g__QAMM01	NA	0.953230439281135
746cf7421f47f4326df5e1ec3b418755	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__; s__	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__RF39	 f__UBA660	 g__	 s__	0.994385052260536
14d6de6a2dfe4543142d0e0851297ffa	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__CAG-95; s__CAG-95 sp900066375	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__CAG-95	 s__CAG-95 sp900066375	0.970355236827136
b1d33ca822db18f9f6d41df976d5e603	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Dysosmobacter; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Oscillospiraceae_88309	 g__Dysosmobacter	 s__	0.778172585466953
def1282a19a832f3b6670ab0ab9aeb92	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Acutalibacter; s__Acutalibacter timonensis	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Acutalibacteraceae	 g__Acutalibacter	 s__Acutalibacter timonensis	0.904727551749266
aadf28ac65837cd1a1d086b875bceda0	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999996676210586
a4c27a77559e7b92301132ade36ccb8d	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Adlercreutzia_404257; s__Adlercreutzia equolifaciens	d__Bacteria	 p__Actinobacteriota	 c__Coriobacteriia	 o__Coriobacteriales	 f__Eggerthellaceae	 g__Adlercreutzia_404257	 s__Adlercreutzia equolifaciens	0.971574282192256
f51397633e0abb45f23ba1f201160fa9	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Adlercreutzia_404199; s__Adlercreutzia muris	d__Bacteria	 p__Actinobacteriota	 c__Coriobacteriia	 o__Coriobacteriales	 f__Eggerthellaceae	 g__Adlercreutzia_404199	 s__Adlercreutzia muris	0.859848234515235
a7ead60f642eba4d1818f4b855aa8e3c	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__QWKK01; s__	d__Bacteria	 p__Actinobacteriota	 c__Coriobacteriia	 o__Coriobacteriales	 f__Eggerthellaceae	 g__QWKK01	 s__	0.802422051869703
6e07535e173a4b33ffe43d2b5f5878f7	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Merdisoma; s__Merdisoma sp011959465	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Merdisoma	 s__Merdisoma sp011959465	0.725055736377945
055a71db6ce1db07ecff68ce9d0682f2	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Porcincola; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Porcincola	 s__	0.996578391773184
cd96684558ab3cd7d8c0a321ae72eb31	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Christensenellales	NA	NA	NA	0.902494247921665
b474eab56e9f3cfb7bbb6e2e77feab2b	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__TANB77	 f__CAG-508	 g__	 s__	0.980008884454385
5b6e5073c89e5617b7227481b62fcbee	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Acutalibacter; s__Acutalibacter muris	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Acutalibacteraceae	 g__Acutalibacter	 s__Acutalibacter muris	0.999933047260014
e613626b2ce8bfbf28995d9b11edaeed	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__	 s__	0.857370965630018
f31f20496ed5d92e3175aeb3fe8968c7	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999979058474363
473b19d5aa90c9c3396bb25010797afb	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Ruminococcaceae	NA	NA	0.98425865905109
01af70af26995f0bb72894c2920a97e6	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Merdisoma; s__Merdisoma sp011959465	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Merdisoma	 s__Merdisoma sp011959465	0.950557115160979
134247c006461307f308091f8be9a687	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Extibacter; s__Extibacter muris	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Extibacter	 s__Extibacter muris	0.952342733367977
10960069c1f639258cf06173217d265f	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Acutalibacteraceae	NA	NA	0.999979389326628
86fb5e4f9f52147f718e573f68a8adc5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Duncaniella; s__Duncaniella sp001689575	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Bacteroidales	 f__Muribaculaceae	 g__Duncaniella	 s__Duncaniella sp001689575	0.999995843921408
4a28ead7bb5b4396ad6be2eee44ac310	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__Borkfalkiaceae; g__Borkfalkia; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Christensenellales	 f__Borkfalkiaceae	 g__Borkfalkia	 s__	0.999999827497903
4750b30f8ebd89be7f618b77000b5908	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__UBA3282; s__UBA3282 sp003611805	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__UBA3282	 s__UBA3282 sp003611805	0.991756001610407
967a7958406dfe8af43d80a02afd05b9	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999994095583281
594eaf92d4c7171ce0b3636ca4f46341	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__UBA7173; s__UBA7173 sp002491305	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Bacteroidales	 f__Muribaculaceae	 g__UBA7173	 s__UBA7173 sp002491305	0.962838572705588
2347752b1c24931521b8015f33f18558	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__Staphylococcales	 f__Staphylococcaceae	 g__Staphylococcus	NA	0.98750287901309
f08bbcf4cf1c5aaaf178be4b82cc6ea4	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999990214418487
41948f16747fcca05c4d6479b04a736d	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Dysosmobacter	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Oscillospiraceae_88309	 g__Dysosmobacter	NA	0.719787883459116
073be2d370cdee32b9ed30fe8cba050e	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__Lactobacillales	 f__Lactobacillaceae	 g__Lactobacillus	NA	0.999999440677749
5db2cf37007f874e25eb2c901917e15a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Duncaniella; s__Duncaniella muris	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Bacteroidales	 f__Muribaculaceae	 g__Duncaniella	 s__Duncaniella muris	0.99809687714048
c9a9e220b2b8de9c076c7dc988ce119f	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Haloplasmatales_A; f__Turicibacteraceae; g__Turicibacter; s__	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__Haloplasmatales_A	 f__Turicibacteraceae	 g__Turicibacter	 s__	0.995700094119119
58f02a8678dfe590aeea33eda191b089	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__UBA3282; s__UBA3282 sp003611805	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__UBA3282	 s__UBA3282 sp003611805	0.999954017669427
ca7253d5f8803f723e3b88df83b7e3d0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Duncaniella; s__Duncaniella dubosii	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Bacteroidales	 f__Muribaculaceae	 g__Duncaniella	 s__Duncaniella dubosii	0.728291444899476
cd79f35f96e1b7fe7b111478ced7adc3	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__UBA3282; s__UBA3282 sp003611805	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__UBA3282	 s__UBA3282 sp003611805	0.999855380684866
6124ce129bdddcbcd6d5d62ad3fba4dd	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculum; s__Muribaculum intestinale	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Bacteroidales	 f__Muribaculaceae	 g__Muribaculum	 s__Muribaculum intestinale	0.999997277262506
d6f3a6808f1fb78039f2583994b3f739	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Bifidobacteriaceae; g__Bifidobacterium_388775	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Actinomycetales	 f__Bifidobacteriaceae	 g__Bifidobacterium_388775	NA	0.999887742840475
666e2ee0d320b0e49078ed8a907ae558	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__UBA946; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Ruminococcaceae	 g__UBA946	 s__	0.999999989615219
d668e4f5e90f0528802daf46d52faa08	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus_C_58660; s__Ruminococcus_C_58660 sp000433635	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Ruminococcaceae	 g__Ruminococcus_C_58660	 s__Ruminococcus_C_58660 sp000433635	0.999608768825176
afe66aa80b419ae2069587d8f844d6d3	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__COE1	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__COE1	NA	0.711451379725516
252b2620ee96f08d9563ddd148a75214	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Bacteroidales	NA	NA	NA	0.994802154184294
3eed3c74af5b6c48538304de3d450d88	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__CAG-485; s__CAG-485 sp002362485	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Bacteroidales	 f__Muribaculaceae	 g__CAG-485	 s__CAG-485 sp002362485	0.995969009556291
29022c79e233fefa9171fd09e4533750	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Duncaniella; s__	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Bacteroidales	 f__Muribaculaceae	 g__Duncaniella	 s__	0.999508201230874
db9db3b1bb08f37fccd7afb6554cf79c	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Schaedlerella; s__Schaedlerella sp000403295	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Schaedlerella	 s__Schaedlerella sp000403295	0.751935657255793
b6a8a6e446c43c668f4b3abe4dfd7bcf	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Dysosmobacter	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Oscillospiraceae_88309	 g__Dysosmobacter	NA	0.751712671864259
ec0d9410c96cd5c374221cda821359fa	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Enterenecus; s__Enterenecus sp004560375	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Oscillospiraceae_88309	 g__Enterenecus	 s__Enterenecus sp004560375	0.996929033066472
5389b8df78387672a840eab81fa4a936	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.99999086135418
c24d73e21446caf0cb707fee4e091ade	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.998605061014743
f0c24643917a052add6ebb33ad64db9c	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__UBA3282; s__UBA3282 sp003611805	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__UBA3282	 s__UBA3282 sp003611805	0.95575691784463
329b37aa52492b9afe45e2e71f73b685	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__14-2; s__14-2 sp000403315	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__14-2	 s__14-2 sp000403315	0.998882549805281
cf2a1ada6c3c022bb23cad6042362f74	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__CAG-95; s__CAG-95 sp000403495	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__CAG-95	 s__CAG-95 sp000403495	0.974647410022523
983ae2f64b130984492ac1b1b48a1961	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__UBA6985; s__UBA6985 sp900314465	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__RF39	 f__UBA660	 g__UBA6985	 s__UBA6985 sp900314465	0.999669441197936
7e24e9783c5c43ce47aa8aedf71e1909	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Acholeplasmatales; f__Anaeroplasmataceae	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__Acholeplasmatales	 f__Anaeroplasmataceae	NA	NA	0.999647251218253
