FeatureID	mz	RT	mtb_group
1476	545.3258691	4.300886732	bile acids
1477	567.4043846	9.112517587	unknown
1478	569.2826659	8.481176162	unknown
1479	573.3575265	4.463786947	bile acids
1480	582.3214051	4.289163436	bile acids
1481	590.3229233	4.271238217	amines
1482	592.2852672	2.64989297	unknown
1483	593.1862646	4.103677152	unknown
1484	597.3564199	4.296990769	bile acids
1485	599.373253	4.520956603	bile acids
1486	600.3176033	3.283825129	unknown
1487	606.317215	3.974771837	amines
1488	616.3992645	4.089584104	bile acids
1489	620.3195275	6.833823314	unknown
1490	628.2993268	4.003439102	unknown
1491	647.509255	6.982874	fatty acids & other lipids
1492	651.302853	3.671759437	unknown
1493	651.3027256	3.631944979	unknown
1494	652.4422559	6.562101954	unknown
1495	653.2821647	2.880130653	unknown
1496	659.2692708	3.25700897	unknown
1497	667.2977846	3.132971202	unknown
1498	669.4912447	6.977562188	unknown
1499	670.8573191	2.749678223	unknown
1500	785.401348	3.840999197	unknown
1501	844.4779028	3.066842533	unknown
1502	871.3526316	4.599464968	unknown
1503	893.4891013	6.674431597	unknown
1504	926.7189548	6.189614543	unknown
1505	948.7008831	6.187635512	unknown
1506	1006.545857	4.756875266	unknown
1507	158.0812799	0.568446199	unknown
1508	164.037702	1.724612936	unknown
1509	165.0911542	2.49336217	unknown
1510	167.1067734	2.894206559	unknown
1511	176.070722	2.137967377	unknown
1512	179.1430762	5.290064962	unknown
1513	181.158682	5.774170864	unknown
1514	185.1172895	3.669943592	unknown
1515	185.1175931	2.90156605	unknown
1516	187.0966257	2.016977493	unknown
1517	192.1054732	1.884478186	unknown
1518	194.0787127	1.986278653	unknown
1519	195.0990722	3.319166607	unknown
1520	196.0605836	0.74318245	unknown
1521	198.112589	1.783132773	fatty acids & other lipids
1522	199.1077476	0.509106446	unknown
1523	202.1438308	2.889141208	unknown
1524	204.1232557	0.9943292	fatty acids & other lipids
1525	207.0990894	3.663368595	unknown
1526	210.0736963	0.959006301	unknown
1527	211.0577578	1.110330365	unknown
1528	212.0893153	0.494627004	unknown
1529	212.1281188	4.137104117	unknown
1530	212.1283113	2.605380272	fatty acids & other lipids
1531	213.1097392	1.733282362	unknown
1532	214.1074763	0.568206696	fatty acids & other lipids
1533	214.1075705	1.46372613	fatty acids & other lipids
1534	214.1802129	5.296029656	unknown
1535	216.0869757	0.570300897	unknown
1536	216.1232808	3.215130698	fatty acids & other lipids
1537	218.0427289	0.849963914	unknown
1538	219.1229348	2.622709111	unknown
1539	222.0985772	1.620024604	unknown
1540	224.1281914	4.726070781	unknown
1541	230.1025206	1.535104393	unknown
1542	230.1389164	2.631804275	fatty acids & other lipids
1543	232.0372538	2.086620387	unknown
1544	232.1181518	0.554655929	fatty acids & other lipids
1545	234.1338504	0.534003518	fatty acids & other lipids
1546	236.0954736	1.570634859	unknown
1547	236.1494344	2.939759365	unknown
1548	237.1486086	4.314130267	unknown
1549	238.10532	1.734805486	unknown
1550	238.1053052	3.233614528	fatty acids & other lipids
1551	240.0904806	0.806414177	unknown
1552	240.1209724	2.974407513	unknown
1553	241.1048288	2.617896397	unknown
1554	242.1388537	2.971087963	unknown
1555	244.0582584	2.129062855	unknown
1556	244.0616282	0.563140243	unknown
1557	244.064104	1.21128292	unknown
1558	244.1546472	1.640604164	fatty acids & other lipids
1559	244.2272056	5.764562178	unknown
1560	246.0231806	1.955700159	unknown
1561	246.0739841	1.478490957	unknown
1562	246.1338185	2.766044234	unknown
1563	247.1329906	4.29889347	unknown
1564	248.0955499	0.924573758	unknown
1565	252.120973	2.627934053	unknown
1566	254.1003347	0.610502048	unknown
1567	257.1747236	4.883772327	unknown
1568	261.1810817	1.755248261	unknown
1569	262.1651595	1.691876807	fatty acids & other lipids
1570	265.1184483	1.839265884	unknown
1571	266.1367422	2.685280277	unknown
1572	272.0930086	1.720868186	unknown
1573	276.1444122	1.930811474	unknown
1574	278.1367398	3.28001137	unknown
1575	278.1423294	2.697776575	unknown
1576	279.1377413	2.231467011	unknown
1577	280.121615	2.728629472	unknown
1578	281.1497807	0.64827794	amines
1579	284.1475348	1.646287865	unknown
1580	286.1035868	0.515060428	unknown
1581	290.1060091	2.395937932	unknown
1582	292.0853491	0.860768012	unknown
1583	295.1689847	1.756799496	unknown
1584	296.1166565	2.028338249	unknown
1585	297.088186	2.22758724	unknown
1586	297.1535731	2.541617549	unknown
1587	297.167731	2.155316123	unknown
1588	297.1676609	2.437078428	unknown
1589	300.216965	4.257079723	unknown
1590	302.1423023	3.160174854	unknown
1591	304.2484483	3.284472818	unknown
1592	310.09602	0.830226358	unknown
1593	310.1627628	4.094317169	unknown
1594	310.1762675	0.567042102	unknown
1595	312.1300964	0.565873443	unknown
1596	317.0603417	2.181440887	unknown
1597	317.21101	3.967772866	bile acids
1598	318.2067202	3.395685777	unknown
1599	321.1551324	2.11192975	unknown
1600	323.1104492	2.467572108	unknown
1601	323.1271788	1.028841977	unknown
1602	329.1576976	2.330273032	unknown
1603	330.1845056	2.243934485	unknown
1604	332.0956008	1.765000203	unknown
1605	335.2558008	9.590137487	unknown
1606	338.1813455	2.106665736	unknown
1607	340.1757674	2.515316952	unknown
1608	342.069291	2.165068624	unknown
1609	346.1864757	2.501904514	unknown
1610	347.1605051	2.880491257	unknown
1611	349.1795333	2.341846414	unknown
1612	354.1579771	1.977550825	unknown
1613	355.173449	2.879642056	unknown
1614	357.1296111	0.823054095	unknown
1615	357.1895863	3.308538306	unknown
1616	358.2590964	3.202571784	unknown
1617	358.2700907	3.319318058	amines
1618	359.131999	1.892562376	unknown
1619	359.1668379	9.279221088	unknown
1620	359.1965774	3.815735747	unknown
1621	359.2946107	8.197033951	unknown
1622	366.1761182	2.828673448	unknown
1623	366.2131874	2.062505857	unknown
1624	367.1505358	0.502840792	unknown
1625	368.1918957	2.79606308	unknown
1626	369.1527657	2.795579444	unknown
1627	371.1686356	2.851360348	unknown
1628	371.2582719	4.772090612	unknown
1629	373.0917683	3.794034717	unknown
1630	373.1476492	2.796080719	unknown
1631	374.254196	2.17798849	unknown
1632	375.2143242	5.192143097	unknown
1633	380.1921464	2.984343235	unknown
1634	380.228236	2.654983591	unknown
1635	383.2044151	3.517418045	unknown
1636	384.1152998	0.721735588	unknown
1637	384.2743991	4.643009453	fatty acids & other lipids
1638	385.1474995	2.982170556	unknown
1639	385.1846911	3.670441873	unknown
1640	389.2687791	4.882568452	unknown
1641	391.2082685	1.58060432	unknown
1642	392.2644443	4.41925545	unknown
1643	395.0740545	3.685515485	unknown
1644	398.3267726	7.575138056	carnitines
1645	399.2363121	4.790788618	unknown
1646	404.134192	4.298886258	unknown
1647	409.1462388	4.005244975	unknown
1648	410.1483048	0.950367781	unknown
1649	412.2156193	5.339400587	unknown
1650	413.215528	3.099557292	unknown
1651	417.1553254	3.752696618	unknown
1652	425.2150205	4.049483892	unknown
1653	429.3731915	8.533141633	carnitines
1654	431.1192075	2.093674275	unknown
1655	432.2349225	2.938576291	unknown
1656	436.1638246	2.235220502	unknown
1657	436.2540587	3.968944664	unknown
1658	440.1893687	2.724533891	unknown
1659	440.3590116	7.60399615	glycols
1660	441.1866337	0.587115733	unknown
1661	442.2053347	2.749323163	unknown
1662	468.3686102	6.888897006	bile acids
1663	484.2444246	4.768742203	unknown
1664	485.2433066	3.304421806	unknown
1665	487.3761371	7.608800198	unknown
1666	508.3764992	7.95068359	phosphocholines
1667	527.3881292	6.036601308	bile acids
1668	528.2625631	5.84550304	unknown
1669	563.2653726	9.18002066	unknown
1670	587.2866679	8.185908844	unknown
1671	607.3125858	5.184899974	bilirubins
1672	640.4423984	8.562370003	carnitines
1673	656.2984945	3.295590052	unknown
1674	687.2696538	4.8980636	unknown
1675	761.3034991	6.391623759	unknown
1676	761.303521	6.366033131	unknown
1677	795.1897128	4.320851241	unknown
1678	229.1549354	0.887710661	unknown
1679	293.1745227	4.243545917	unknown
1680	301.119423	1.602096961	unknown
1681	301.2162995	7.633731758	unknown
1682	311.196548	3.735451741	amines
1683	387.1076316	4.29679365	unknown
1684	393.2238545	2.57694524	unknown
1685	448.3635186	7.946143743	fatty acids & other lipids
1686	471.3085532	8.429534198	unknown
1687	494.2716502	2.784821403	unknown
1688	506.2281613	2.181348017	unknown
1689	517.2903659	8.226997266	unknown
1690	532.2940977	3.604067636	unknown
1691	538.2811654	4.068870478	bile acids
1692	575.466824	10.25393395	unknown
1693	653.3141883	4.498200194	unknown
1694	155.1067008	3.313192078	unknown
1695	173.1173851	1.714154794	fatty acids & other lipids
1696	184.0969417	2.362276491	unknown
1697	193.0496536	2.82745288	unknown
1698	193.1586417	3.802833081	unknown
1699	203.042829	1.187817307	unknown
1700	211.1442549	0.87294515	unknown
1701	225.0687809	2.51167113	unknown
1702	225.0735091	1.845587617	unknown
1703	227.0891635	2.034724763	unknown
1704	227.1255462	2.306197622	unknown
1705	233.1537727	7.340016576	unknown
1706	236.0896874	2.023972302	unknown
1707	236.1858456	1.73770238	unknown
1708	239.0891854	2.508226166	unknown
1709	239.0891648	2.726815781	unknown
1710	239.1491485	1.02425848	glycols
1711	250.1439529	2.987857448	fatty acids & other lipids
1712	251.1003781	0.604225321	unknown
1713	251.1642418	6.954354942	unknown
1714	255.1592095	3.400674161	unknown
1715	270.1698336	3.918985133	fatty acids & other lipids
1716	272.1605721	0.513710174	amines
1717	276.1992526	5.622615415	fatty acids & other lipids
1718	278.1061003	2.03933463	unknown
1719	295.1520127	3.079730047	unknown
1720	297.2788932	9.415398025	fatty acids & other lipids
1721	299.1387093	10.25431576	unknown
1722	300.2019309	1.679210549	glycols
1723	302.1600926	1.088536547	unknown
1724	313.2737292	9.587954485	unknown
1725	318.2277959	3.069499519	unknown
1726	326.2115897	7.998207691	unknown
1727	330.3003191	9.59771347	unknown
1728	335.2225844	3.139491874	unknown
1729	336.1805589	4.33553473	unknown
1730	339.2510324	7.29885825	unknown
1731	342.2027379	0.901651694	unknown
1732	342.2066732	7.28420961	unknown
1733	344.222089	6.560755233	unknown
1734	345.1528622	2.30717251	unknown
1735	345.2136692	1.919659752	amines
1736	359.0764884	3.205484095	unknown
1737	364.188488	7.2853444	unknown
1738	365.1919473	0.53932791	unknown
1739	366.2044841	6.549152795	unknown
1740	366.2045	7.499155067	unknown
1741	367.2098365	3.720016705	unknown
1742	370.2339788	2.452986965	unknown
1743	373.1265088	2.623294845	unknown
1744	383.1687767	3.150950452	unknown
1745	387.1634635	3.18463047	unknown
1746	389.193499	5.177082721	unknown
1747	389.1930687	3.628787426	unknown
1748	395.2047792	4.218582232	unknown
1749	396.3471945	9.731805951	unknown
1750	405.2637003	5.07149051	unknown
1751	405.3000746	7.793810802	bile acids
1752	407.2028604	0.524281677	unknown
1753	420.2592201	3.996604281	unknown
1754	422.2899894	5.102694626	unknown
1755	422.3265968	7.784017344	bile acids
1756	424.2131144	6.236849098	unknown
1757	427.2823854	7.780773585	unknown
1758	430.3310731	9.706187914	unknown
1759	432.1655438	4.272667324	unknown
1760	439.1944376	4.408994774	unknown
1761	440.3005011	4.481821301	bile acids
1762	446.1949211	6.239438602	unknown
1763	447.2220378	2.151179492	unknown
1764	482.2942466	5.300896083	unknown
1765	497.2492571	5.671773424	unknown
1766	512.2680082	4.366151757	unknown
1767	532.3303506	5.840635769	unknown
1768	593.2563156	3.687174818	unknown
1769	637.2971783	4.230228335	unknown
1770	645.5035162	8.428605957	unknown
1771	667.4856778	8.457729455	unknown
1772	691.3010693	4.312473727	bilirubins
1773	184.0969498	2.368753856	unknown
1774	190.0499206	3.217400054	unknown
1775	195.1227734	0.557861843	unknown
1776	210.0621752	0.510425805	unknown
1777	219.1744742	5.369103413	unknown
1778	225.1235143	2.432051925	unknown
1779	227.1754959	2.993475403	unknown
1780	227.1756421	1.38701266	unknown
1781	235.1693194	4.867634244	unknown
1782	240.1343916	0.587164225	unknown
1783	253.1184514	2.461678326	unknown
1784	254.1502044	1.475972347	unknown
1785	257.1497097	2.368508582	amines
1786	257.1497513	1.835424652	amines
1787	258.1694861	0.573897829	unknown
1788	259.08281	2.198241339	unknown
1789	271.1651202	2.974480681	unknown
1790	271.1652879	2.549044823	unknown
1791	274.2014665	3.335150572	unknown
1792	283.1755202	1.678207244	glycols
1793	291.1738137	2.095706943	unknown
1794	292.1214567	2.627129715	unknown
1795	295.1654861	1.899376033	unknown
1796	297.1809955	3.045122187	unknown
1797	300.1477973	2.219353488	unknown
1798	301.2140895	5.641262403	unknown
1799	309.2424657	9.006813357	unknown
1800	311.2214936	3.909180229	unknown
1801	314.0918943	0.601946586	unknown
1802	315.155215	2.252200611	unknown
1803	320.2949048	5.060571077	unknown
1804	322.1321895	2.885815141	unknown
1805	325.6793481	2.258474566	unknown
1806	329.1709323	2.768684447	unknown
1807	329.1937426	2.07038128	unknown
1808	333.1788205	3.702491406	unknown
1809	336.1478523	3.402637483	unknown
1810	341.1211549	2.366915337	unknown
1811	346.1684674	3.157778893	unknown
1812	347.1273383	2.450866967	unknown
1813	348.1839516	2.892244431	unknown
1814	351.2168058	3.482199879	unknown
1815	354.2023242	2.83578769	amines
1816	356.2181093	3.221557027	unknown
1817	357.2038545	5.451470018	unknown
1818	357.2790481	5.699545852	bile acids
1819	359.2063384	2.442166733	unknown
1820	359.2291697	1.955026185	unknown
1821	360.1836595	4.0786	unknown
1822	361.1428622	2.716581972	unknown
1823	361.2037501	2.346470617	unknown
1824	362.7053381	2.891827258	unknown
1825	364.1790319	3.157011938	unknown
1826	370.2586155	3.897504992	unknown
1827	371.1611688	3.520543641	unknown
1828	371.2582702	4.740309545	unknown
1829	373.7317854	2.596315026	unknown
1830	376.2233721	2.731251535	unknown
1831	379.2494485	3.325724522	unknown
1832	380.2065867	3.99038555	unknown
1833	382.3165849	7.137163395	glycols
1834	384.2378636	3.93981766	unknown
1835	386.2537578	3.740376418	unknown
1836	387.122348	2.115139628	bilirubins
1837	389.2689337	4.446393827	unknown
1838	390.2311022	6.254439172	bile acids
1839	390.7529736	2.193808833	unknown
1840	391.2091169	3.693732306	unknown
1841	391.245831	3.034889038	unknown
1842	391.2841768	10.38393969	unknown
1843	391.2843611	4.907325005	unknown
1844	392.2102632	5.029547041	unknown
1845	392.2465725	6.746843383	fatty acids & other lipids
1846	392.2467204	6.531012485	unknown
1847	394.2260106	5.464965999	unknown
1848	394.3164219	8.197691149	unknown
1849	402.2490142	2.779774781	unknown
1850	405.3007467	7.534931706	fatty acids & other lipids
1851	406.2951515	4.735239102	bile acids
1852	407.2039111	5.273836469	unknown
1853	411.2193165	3.115074428	unknown
1854	412.2689478	3.90239541	unknown
1855	412.2840652	4.464666	unknown
1856	416.2102154	4.776630328	unknown
1857	416.2176829	3.826562222	unknown
1858	416.3371231	4.499206693	unknown
1859	416.7322765	2.858033305	unknown
1860	418.0743695	2.252561493	unknown
1861	418.2315901	3.47531833	unknown
1862	423.2241893	1.856325706	amines
1863	426.1947601	4.304297016	unknown
1864	426.2287968	6.701962883	unknown
1865	426.3433297	7.113007693	glycols
1866	427.3144229	7.513541929	unknown
1867	429.2711542	2.096228318	unknown
1868	429.887826	3.219501248	unknown
1869	430.2948532	4.472874727	unknown
1870	432.2657667	3.234440937	unknown
1871	432.278191	7.648143353	bile acids
1872	434.2146274	2.241648275	unknown
1873	438.3429883	8.189139664	unknown
1874	444.7511871	2.000867564	unknown
1875	446.3392153	9.678144734	unknown
1876	448.2104234	6.724903446	unknown
1877	449.3271734	7.502802337	unknown
1878	450.7796851	2.466576845	unknown
1879	453.2982877	5.689130398	unknown
1880	454.3739676	8.013598768	glycols
1881	454.3893056	7.324974742	unknown
1882	456.2337751	3.783513843	unknown
1883	458.3477271	8.343519336	unknown
1884	465.2624633	2.376735298	unknown
1885	468.3087273	6.838836233	phosphocholines
1886	470.3846194	5.945136281	bile acids
1887	471.340808	7.491205133	unknown
1888	471.3545437	2.548424987	unknown
1889	478.7713367	2.905104068	unknown
1890	484.3846072	7.633154101	glycols
1891	486.2231921	3.871937728	unknown
1892	489.208954	5.383627326	unknown
1893	491.2577386	2.91392679	unknown
1894	493.2876062	2.048870782	unknown
1895	493.29273	7.985382623	fatty acids & other lipids
1896	493.3535949	7.480527901	unknown
1897	494.324449	7.120902723	phosphocholines
1898	502.3239281	2.665206964	unknown
1899	502.3741906	8.322922721	unknown
1900	504.3321649	9.174982996	unknown
1901	505.2037999	4.881073253	unknown
1902	505.2771919	2.60053969	unknown
1903	507.2695744	7.783783894	fatty acids & other lipids
1904	510.3637847	8.131525898	fatty acids & other lipids
1905	513.3004443	10.32769705	unknown
1906	514.3949256	7.143150997	glycols
1907	515.3188391	8.132736632	unknown
1908	524.7749627	2.963416524	unknown
1909	528.4105291	7.617354496	glycols
1910	530.3149255	5.699588097	unknown
1911	532.3637203	9.174799503	unknown
1912	533.2852642	7.997000584	fatty acids & other lipids
1913	546.2731195	4.471367282	unknown
1914	555.8191188	3.543021419	unknown
1915	557.2891737	4.721706127	unknown
1916	558.4213953	7.138593221	glycols
1917	561.2844623	4.321539774	bile acids
1918	563.7731112	2.204765994	unknown
1919	565.2984992	2.750721696	unknown
1920	572.4368475	7.604254436	glycols
1921	577.3157681	4.614556317	unknown
1922	577.3413874	5.700935643	unknown
1923	580.2609241	4.232236149	unknown
1924	581.2990318	2.366751382	unknown
1925	616.4633017	7.586807361	glycols
1926	617.1266033	4.32786553	unknown
1927	622.3565468	2.226466894	unknown
1928	641.823758	1.94547465	unknown
1929	642.8694973	3.62409408	unknown
1930	644.3281809	3.220354055	unknown
1931	644.8195451	2.836386734	unknown
1932	651.2986731	4.544122939	unknown
1933	652.4119631	3.137040534	unknown
1934	665.841755	2.507913252	unknown
1935	694.4031349	5.120819369	unknown
1936	702.9165864	5.117082733	unknown
1937	703.388895	3.206998363	unknown
1938	723.8868661	4.742078073	unknown
1939	724.4032114	2.888422601	unknown
1940	731.8645828	3.283780986	unknown
1941	749.3681593	2.665672475	unknown
1942	775.3782115	2.848090341	unknown
1943	800.2448375	3.966821267	unknown
1944	813.4542494	3.593037846	unknown
1945	862.951862	3.618288906	unknown
1946	869.3913698	3.589987825	unknown
1947	908.4364272	2.737924164	unknown
1948	919.4187676	3.887268533	bile acids
1949	162.0550803	1.798657872	unknown
1950	174.0550629	2.342287452	unknown
1951	180.10204	1.524851558	amines
1952	181.122242	3.799142709	unknown
1953	196.0969235	0.639872567	unknown
1954	197.1285773	1.65529649	unknown
1955	203.1391401	0.5700839	amines
1956	204.1595919	1.856585725	unknown
1957	205.1072691	2.037689674	unknown
1958	206.0813119	3.303538982	unknown
1959	207.1017226	2.7214255	unknown
1960	207.1017943	1.575591795	fatty acids & other lipids
1961	211.1329924	3.555537395	fatty acids & other lipids
1962	214.1439169	2.491678748	unknown
1963	215.1280163	2.980471587	fatty acids & other lipids
1964	216.1597048	1.966974122	unknown
1965	217.0973803	1.796943329	unknown
1966	219.1229363	2.980454294	unknown
1967	224.0918245	0.559154768	unknown
1968	228.0690796	0.691917746	unknown
1969	230.0635254	6.170744773	unknown
1970	232.1545564	2.48355121	unknown
1971	233.138562	3.324335955	fatty acids & other lipids
1972	237.1486923	3.103323494	unknown
1973	237.1486569	3.38803944	unknown
1974	237.1598334	0.731992335	unknown
1975	239.1642946	3.567052144	unknown
1976	244.1546	2.135776801	unknown
1977	246.016403	1.827547031	unknown
1978	247.1078735	1.627759868	unknown
1979	249.1099767	2.659308805	unknown
1980	249.1849997	5.126238261	unknown
1981	250.216613	4.743873058	unknown
1982	251.1028515	1.631140195	unknown
1983	251.1643702	2.246232652	unknown
1984	252.1231831	2.069578502	unknown
1985	252.159617	1.764791618	unknown
1986	254.1365927	2.492215036	unknown
1987	256.1180664	0.574258139	unknown
1988	257.1361769	2.52209382	unknown
1989	257.1746036	4.047254159	unknown
1990	259.1767651	1.070635503	unknown
1991	260.1858953	2.433849203	unknown
1992	261.2213959	6.432138868	unknown
1993	266.1387251	2.872052599	unknown
1994	266.1752887	2.187247254	unknown
1995	266.1753159	2.443630432	unknown
1996	267.1705588	1.032113313	unknown
1997	270.1701703	3.201448111	unknown
1998	270.1853475	4.546114593	unknown
1999	271.2018143	2.418155617	unknown
2000	273.0758781	4.583414303	unknown
2001	273.0848117	1.628352819	unknown
2002	273.1697665	3.397651327	fatty acids & other lipids
2003	274.074621	1.101893732	unknown
2004	275.2004949	3.893875102	unknown
2005	277.1760172	0.803961209	unknown
2006	279.1705727	2.639649104	amines
2007	280.1657184	2.877142915	unknown
2008	282.1814625	1.704974967	unknown
2009	283.1078911	2.232411984	unknown
2010	283.1154621	2.196217217	unknown
2011	283.1155629	3.157657509	unknown
2012	283.201843	2.521567661	unknown
2013	285.0541951	0.769507127	unknown
2014	289.2124725	1.283453713	unknown
2015	292.1909935	3.341283833	unknown
2016	292.227222	4.38879281	unknown
2017	293.0999055	2.390020573	unknown
2018	295.1520221	2.75107123	unknown
2019	298.1287719	0.555786053	unknown
2020	299.1281021	2.448738278	unknown
2021	300.0958845	1.709733259	unknown
2022	306.1913571	2.140002546	unknown
2023	306.2792662	6.26968526	unknown
2024	310.1630089	3.222597207	unknown
2025	311.1469548	2.240835983	unknown
2026	312.1919159	0.559470815	unknown
2027	313.1624706	1.829014938	unknown
2028	313.162833	3.394764434	unknown
2029	313.2374617	5.581100669	unknown
2030	314.2690776	5.200558466	unknown
2031	320.1131456	3.064373959	unknown
2032	321.2174598	2.587091345	unknown
2033	322.2126582	1.719186164	unknown
2034	322.2377548	4.345870442	unknown
2035	323.1716405	1.715899733	unknown
2036	327.2164838	3.930478674	unknown
2037	329.2321401	3.889068658	unknown
2038	331.1417192	4.67980042	unknown
2039	332.1292599	1.842435877	unknown
2040	333.2636091	5.032654171	fatty acids & other lipids
2041	335.2199433	6.214078009	unknown
2042	336.2533378	4.234402822	unknown
2043	336.2534403	4.411179882	unknown
2044	341.194591	4.004924252	unknown
2045	345.1888539	2.821371778	unknown
2046	345.2271144	3.943072142	unknown
2047	345.23915	2.005193065	unknown
2048	347.2427556	3.896004925	unknown
2049	347.2793579	5.968216829	fatty acids & other lipids
2050	349.2584134	3.934128217	unknown
2051	350.2325105	4.61164908	unknown
2052	351.215137	4.856074172	unknown
2053	351.228311	1.763728899	unknown
2054	352.248292	4.324575158	unknown
2055	353.2090654	6.420262094	unknown
2056	354.1454249	2.473722501	unknown
2057	354.2023365	2.179095241	unknown
2058	355.2229218	2.486299239	unknown
2059	355.2228803	2.84891227	unknown
2060	355.2461287	5.02638988	bile acids
2061	356.2792347	6.421553865	unknown
2062	358.2951406	6.026706554	unknown
2063	361.2047733	2.945899135	unknown
2064	363.2377031	3.884714526	unknown
2065	367.2458636	6.038108331	unknown
2066	368.243379	4.38158395	unknown
2067	369.2616822	5.983393924	unknown
2068	370.1976505	1.995140712	unknown
2069	371.2044988	3.585838966	unknown
2070	371.2413197	4.272379463	unknown
2071	371.2411232	3.806479194	unknown
2072	373.1218127	6.312080403	unknown
2073	374.2901575	4.419463549	unknown
2074	374.3266131	7.60336783	unknown
2075	376.3058922	5.023851521	unknown
2076	380.2182115	2.863106517	unknown
2077	381.3113105	5.701968041	unknown
2078	382.1975671	2.282493764	amines
2079	382.331622	6.731059933	unknown
2080	384.1296715	2.344642691	unknown
2081	385.2112478	3.402816654	unknown
2082	387.2364481	3.394023462	unknown
2083	390.1944083	3.880334765	unknown
2084	390.2849933	4.135171329	unknown
2085	391.2445793	1.813953835	unknown
2086	392.3005883	3.888528562	unknown
2087	393.2135061	2.979432954	amines
2088	395.2907112	5.134688756	unknown
2089	396.2417034	5.493189085	unknown
2090	397.2566121	4.130465869	unknown
2091	399.1124152	1.8997745	unknown
2092	399.141867	3.050887893	unknown
2093	399.2720605	3.349283908	unknown
2094	401.2878616	7.40483863	unknown
2095	404.3007887	4.98004043	unknown
2096	406.2438768	5.44363963	unknown
2097	406.2801124	3.683332315	unknown
2098	407.1491632	6.402573893	unknown
2099	407.3310051	8.580466603	unknown
2100	408.1653136	3.912171989	unknown
2101	408.2959927	3.135813344	unknown
2102	409.3464255	8.032163312	bile acids
2103	413.3050658	7.952532122	unknown
2104	414.3216353	5.662161314	unknown
2105	415.3033924	7.746242071	unknown
2106	415.3203356	8.200846007	unknown
2107	416.2282351	2.545722109	unknown
2108	417.2728334	5.157085711	unknown
2109	421.346259	8.741968639	unknown
2110	422.2386388	4.542886866	unknown
2111	425.2515528	4.688799124	unknown
2112	427.3034866	7.678026549	unknown
2113	427.3208106	8.37036601	carnitines
2114	429.2829088	5.073636776	unknown
2115	430.3165898	4.595003936	unknown
2116	431.2177331	3.101897696	unknown
2117	432.2958748	4.439707455	unknown
2118	434.2750998	5.725237046	unknown
2119	436.2692214	4.439570002	unknown
2120	437.0955699	1.804571995	unknown
2121	439.3572318	8.729779274	bile acids
2122	441.1522498	4.388857307	unknown
2123	441.2462516	3.72772369	unknown
2124	441.2617845	7.205543595	unknown
2125	443.2286166	3.240385594	unknown
2126	443.3483419	4.777258839	unknown
2127	446.2938351	4.434594122	unknown
2128	447.3105475	7.739916434	unknown
2129	450.2697914	4.974546302	unknown
2130	450.2962596	4.39377523	unknown
2131	450.3426924	4.927154859	unknown
2132	453.2980316	8.023533919	unknown
2133	454.2336704	2.786413963	amines
2134	459.0775535	1.816850263	unknown
2135	462.2885147	3.835881102	unknown
2136	465.307479	1.903089322	amines
2137	465.3213904	3.491973681	unknown
2138	466.2648293	4.557441961	unknown
2139	468.2494213	3.104291697	amines
2140	468.3070117	3.990210424	unknown
2141	468.3106246	4.325351621	unknown
2142	471.2237784	3.124534428	unknown
2143	473.2395824	3.284231768	unknown
2144	473.3259245	6.213377176	unknown
2145	473.3259743	5.753264444	unknown
2146	475.3410389	5.878157089	unknown
2147	482.1058164	7.911391997	unknown
2148	483.1629341	5.409512652	unknown
2149	483.3088292	7.625666326	unknown
2150	484.3018641	3.960817619	unknown
2151	484.3019898	3.837280984	unknown
2152	486.3214775	4.590653655	unknown
2153	489.3068851	3.749623957	amines
2154	491.3121034	5.334353764	unknown
2155	491.3360205	5.010259211	unknown
2156	494.3114234	4.787420651	unknown
2157	497.3243292	8.030741846	unknown
2158	499.2796466	8.24425772	unknown
2159	500.3043928	4.615161548	bile acids
2160	501.3919212	7.269210122	unknown
2161	502.2972467	5.601424817	unknown
2162	503.1188623	3.168620079	unknown
2163	503.2856963	3.907156972	amines
2164	503.3369197	4.831446443	unknown
2165	505.3154085	4.605427031	unknown
2166	506.3477282	4.759728387	unknown
2167	510.307282	7.042930099	unknown
2168	510.3273038	4.543086803	unknown
2169	511.2912442	1.841309589	unknown
2170	512.2029763	2.920325737	unknown
2171	513.319369	6.221626253	unknown
2172	515.2626055	7.044752858	unknown
2173	515.3344434	4.515889489	unknown
2174	515.3345281	4.658793146	unknown
2175	516.2993171	4.675225749	bile acids
2176	517.2902654	6.985023875	unknown
2177	518.3485349	6.373736218	unknown
2178	518.3843752	5.701609008	unknown
2179	519.3143425	5.424132653	unknown
2180	521.3470184	4.838914029	unknown
2181	522.342766	4.640198486	unknown
2182	525.3551801	8.434065688	unknown
2183	527.1545479	4.934159239	unknown
2184	527.2986	4.650336582	unknown
2185	527.334766	5.805208245	unknown
2186	528.270683	3.232393055	amines
2187	541.3383428	2.897400386	amines
2188	549.2915483	3.268557861	unknown
2189	555.3181075	2.298686694	unknown
2190	558.2811959	3.231363033	amines
2191	560.2042171	2.496211459	unknown
2192	561.4000036	6.599699148	fatty acids & other lipids
2193	569.3833906	8.892693206	unknown
2194	591.365743	8.902123656	unknown
2195	599.3560072	5.706542216	unknown
2196	600.2078507	4.31359186	unknown
2197	610.3097658	7.365716621	phosphocholines
2198	622.313012	3.730376497	amines
2199	623.2829982	3.187458809	unknown
2200	638.4052203	7.721649781	unknown
2201	644.4524271	7.856983589	unknown
