FeatureID	mz	mtb_group
4290	798.5875727	unknown
4291	803.542848	unknown
4292	813.9008064	unknown
4293	832.5681353	unknown
4294	860.3744601	unknown
4295	867.9147428	unknown
4296	874.9045297	unknown
4297	944.9590832	bile acids
4298	981.9694163	unknown
4299	1036.580189	unknown
4300	1208.529817	bile acids
4301	1242.582923	bile acids
4302	232.0968349	unknown
4303	279.1009612	unknown
4304	346.2226293	unknown
4305	394.2041344	unknown
4306	271.1903644	unknown
4307	348.2383736	unknown
4308	393.2618075	unknown
4309	802.7122635	unknown
4310	291.1128035	unknown
4311	410.1997454	unknown
4312	243.1592272	fatty acids & other lipids
4313	360.293106	unknown
4314	466.2912394	unknown
4315	495.3076786	unknown
4316	295.1520292	unknown
4317	420.3067643	unknown
4318	442.318686	unknown
4319	464.3329756	unknown
4320	478.3487482	unknown
4321	484.2149325	unknown
4322	486.3449423	unknown
4323	500.3612873	unknown
4324	592.3725292	unknown
4325	606.3880811	unknown
4326	636.3988952	unknown
4327	650.4141735	unknown
4328	800.9492755	unknown
4329	374.1603944	unknown
4330	514.3534497	unknown
4331	592.2825554	unknown
4332	244.1909164	unknown
4333	349.2006804	unknown
4334	353.1708511	bilirubins
4335	354.152146	unknown
4336	459.3617484	unknown
4337	479.3134221	unknown
4338	481.343956	unknown
4339	697.5226345	unknown
4340	406.2800966	unknown
4341	419.316247	unknown
4342	463.3421869	unknown
4343	485.3565183	unknown
4344	649.3352471	unknown
4345	358.131856	unknown
4346	429.3728789	carnitines
4347	487.1568782	unknown
4348	705.3311659	unknown
4349	253.1546969	unknown
4350	332.2796414	fatty acids & other lipids
4351	335.2198967	unknown
4352	444.2955667	unknown
4353	455.2256855	unknown
4354	330.1732983	fatty acids & other lipids
4355	348.7228121	unknown
4356	367.2106708	unknown
4357	400.2694821	unknown
4358	441.3298542	unknown
4359	463.1307611	unknown
4360	529.382314	unknown
4361	167.0564189	unknown
4362	260.1857207	fatty acids & other lipids
4363	386.1628301	unknown
4364	803.5429538	unknown
4365	825.5248224	unknown
4366	195.137928	unknown
4367	213.1485554	unknown
4368	312.2533967	unknown
4369	344.2797139	unknown
4370	372.3110183	unknown
4371	265.1413547	unknown
4372	300.1231424	unknown
4373	331.0273308	unknown
4374	336.2382069	unknown
4375	367.0122321	unknown
4376	425.1708153	unknown
4377	473.239398	unknown
4378	343.2220065	unknown
4379	391.2877874	unknown
4380	489.2343109	unknown
4381	295.1521889	unknown
4382	383.3269388	unknown
4383	414.284893	unknown
4384	487.3762213	unknown
4385	225.1485885	fatty acids & other lipids
4386	443.1680093	unknown
4387	466.2438771	unknown
4388	478.1380848	unknown
4389	404.2071578	unknown
4390	279.1570723	unknown
4391	509.2768996	unknown
4392	202.1074434	unknown
4393	270.0426277	unknown
4394	337.1425002	unknown
4395	353.1775503	unknown
4396	356.2182195	unknown
4397	399.2240685	unknown
4398	445.203487	unknown
4399	486.2303683	unknown
4400	504.2410422	unknown
4401	509.2194805	unknown
4402	513.1909864	unknown
4403	541.1545521	unknown
4404	324.2172281	unknown
4405	325.2371088	unknown
4406	271.1172816	unknown
4407	323.1104081	unknown
4408	371.1489926	unknown
4409	387.2532832	unknown
4410	427.2669928	unknown
4411	452.2281725	unknown
4412	475.2077591	unknown
4413	518.2387652	unknown
4414	527.2097139	unknown
4415	553.1679644	unknown
4416	563.2254026	unknown
4417	579.220351	unknown
4418	209.0446116	unknown
4419	353.1360593	unknown
4420	394.1860686	unknown
4421	396.1657159	unknown
4422	418.2228495	unknown
4423	487.1942785	unknown
4424	749.3567105	unknown
4425	386.326365	unknown
4426	389.1118962	unknown
4427	416.313626	unknown
4428	424.3057641	bile acids
4429	428.3737511	carnitines
4430	468.3209438	unknown
4431	549.2908145	unknown
4432	557.2874056	unknown
4433	595.3521455	unknown
4434	611.9693168	unknown
4435	638.2738089	unknown
4436	799.5116153	unknown
4437	834.450854	bile acids
4438	179.0926018	unknown
4439	276.1584343	unknown
4440	350.18217	unknown
4441	427.087983	unknown
4442	266.1367897	unknown
4443	316.2232828	amines
4444	351.2163124	unknown
4445	441.2014176	amines
4446	442.3165351	bile acids
4447	289.0272059	unknown
4448	294.0061093	unknown
4449	463.2139223	unknown
4450	267.1160617	unknown
4451	358.7027446	unknown
4452	479.3205217	unknown
4453	422.290005	unknown
4454	485.2738384	unknown
4455	500.2816368	unknown
4456	520.3078449	unknown
4457	714.4043062	unknown
4458	794.5562784	unknown
4459	347.1851635	unknown
4460	250.1777443	unknown
4461	475.3381695	unknown
4462	327.1800951	unknown
4463	232.136709	unknown
4464	254.1185897	unknown
4465	262.0164244	unknown
4466	262.0163785	unknown
4467	263.9955659	unknown
4468	280.0268044	unknown
4469	317.2799328	unknown
4470	382.131525	unknown
4471	496.3478583	amines
4472	167.0554159	unknown
4473	205.0859787	unknown
4474	205.1435325	unknown
4475	222.1701266	unknown
4476	223.0636634	unknown
4477	297.082533	unknown
4478	317.115089	unknown
4479	332.2794789	unknown
4480	337.0752213	unknown
4481	355.0697448	unknown
4482	371.1013615	unknown
4483	411.0938557	unknown
4484	427.0678386	unknown
4485	445.1202014	unknown
4486	480.1572899	unknown
4487	485.1127702	unknown
4488	501.0864283	unknown
4489	519.138857	unknown
4490	537.149307	unknown
4491	559.1313443	unknown
4492	568.1915419	unknown
4493	611.1680135	unknown
4494	633.1499501	unknown
4495	489.3201089	unknown
4496	462.1757025	unknown
4497	472.276897	unknown
4498	293.0210166	unknown
4499	399.1418822	unknown
4500	427.3574198	bile acids
4501	325.0740578	unknown
4502	502.2517183	unknown
4503	579.2202629	unknown
4504	650.8474966	unknown
4505	309.1332009	unknown
4506	200.1281904	fatty acids & other lipids
4507	412.1947155	unknown
4508	587.286411	unknown
4509	305.1111662	unknown
4510	340.259766	unknown
4511	569.1654729	unknown
