CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
3612	3649	74	0.7616	-461.298
3635	3641	74	0.8066	-51.032
3635	3795	74	0.8283	82.043
3635	3639	74	0.9641	-35.037
3635	3794	74	0.825	96.057
3633	3639	74	0.8259	-53.047
3612	3795	74	0.8169	-120.077
3633	3794	74	0.7456	78.047
3633	3635	74	0.8787	-18.010
3612	3794	74	0.8203	-106.062
3612	3635	74	0.9263	-202.120
3637	3639	74	0.8528	-14.015
3612	3639	74	0.8654	-237.157
3612	3634	74	0.843	-188.105
3612	3637	74	0.7618	-223.142
3634	3635	74	0.8497	-14.015
3649	3795	74	0.8961	341.220
3634	3796	74	0.7845	-28.030
3647	3649	74	0.8809	-14.015
3635	3649	74	0.7644	-259.178
3649	3794	74	0.9113	355.235
3794	3795	74	0.941	-14.015
3634	3637	74	0.872	-35.037
3633	3795	74	0.7475	64.032
3639	3645	74	0.9248	-28.031
3612	3796	74	0.748	-216.135
3637	3645	74	0.7623	-42.046
3641	3645	74	0.7694	-12.036
3647	3794	74	0.8898	341.220
3612	3645	74	0.8077	-265.188
3612	3633	74	0.8272	-184.110
219	613	75	0.7122	15.995
621	1687	75	0.7785	-113.084
2543	2547	75	0.7864	-32.023
219	1684	75	0.8319	-12.037
613	756	75	0.8091	-30.011
635	869	75	0.9011	-33.984
219	756	75	0.8184	-14.016
620	2547	75	0.8066	-63.994
768	869	75	0.9471	-14.016
768	1684	75	0.8389	33.984
620	851	75	0.8478	2.016
1684	2418	75	0.8781	-14.016
2293	2418	75	0.9499	-12.036
635	2418	75	1.0	-0.000
683	2298	75	0.8364	113.084
613	2293	75	0.8091	-30.011
237	620	75	0.9136	14.015
613	635	75	0.8215	-42.047
863	869	75	0.9075	-12.036
756	863	75	0.8868	-33.984
851	2292	75	0.7821	-14.016
219	2293	75	0.8184	-14.016
219	237	75	0.8134	-12.037
237	635	75	0.94	-14.016
219	2418	75	0.7006	-26.053
620	2543	75	0.7632	-31.971
620	768	75	0.8599	-48.000
613	2418	75	0.8215	-42.047
219	620	75	0.765	1.979
237	768	75	0.8965	-33.984
756	1684	75	0.886	1.979
237	756	75	0.9382	-1.980
768	2547	75	0.9534	-15.995
620	1684	75	0.8558	-14.016
756	2293	75	1.0	0.000
768	863	75	0.936	-1.979
237	2293	75	0.9382	-1.980
869	2298	75	0.774	10.010
237	613	75	0.8783	28.031
237	2547	75	0.8505	-49.979
237	1684	75	0.9709	-0.000
635	756	75	0.9499	12.036
1684	2293	75	0.886	-1.979
635	2293	75	0.9499	12.036
613	869	75	0.7072	-76.031
1684	2547	75	0.7929	-49.979
237	2418	75	0.94	-14.016
756	2418	75	0.9499	-12.036
635	1684	75	0.8781	14.016
869	2418	75	0.9011	33.984
768	851	75	0.7406	50.015
851	2547	75	0.738	-66.010
613	621	75	0.8106	-15.995
2298	2418	75	0.7842	23.974
635	2298	75	0.7842	-23.974
613	1684	75	0.9119	-28.031
863	2293	75	0.8868	33.984
768	2543	75	0.7967	16.028
219	635	75	0.7006	-26.052
268	4104	76	0.8511	-0.000
3560	4035	79	0.9148	0.000
3562	4128	79	0.9218	0.001
2188	3560	79	0.7282	0.001
685	4431	79	0.9727	0.000
2188	4035	79	0.7298	0.001
685	3560	79	0.7507	-0.000
3560	3562	79	0.722	-210.137
4035	4431	79	0.7377	0.000
685	4035	79	0.7477	-0.000
2188	4431	79	0.9298	0.001
685	2188	79	0.9459	-0.001
3560	4431	79	0.7349	0.000
3560	4128	79	0.713	-210.136
2979	4004	81	0.7269	-0.000
2596	4004	81	0.7269	-0.000
2596	2979	81	1.0	-0.000
3658	4288	82	0.8332	0.001
109	2227	83	0.7461	0.000
2227	2234	83	0.7372	-18.010
109	2036	83	0.7358	-18.010
104	3223	85	0.7991	-29.956
3223	3739	85	0.7718	29.956
590	3739	85	0.8083	14.016
88	3223	85	0.7725	-43.972
88	3739	85	0.9307	-14.016
104	3739	85	0.969	0.000
88	104	85	0.9468	-14.016
104	590	85	0.8241	-14.016
88	590	85	0.7935	-28.031
1607	3223	85	0.7659	6.044
993	1011	86	0.724	-14.016
2692	2707	87	0.8302	-45.058
1222	1241	88	0.8059	-126.032
1222	1237	88	0.8985	-116.047
1218	1237	88	0.8946	-146.057
1242	2211	88	0.8532	-15.995
1242	1494	88	0.8777	291.083
1218	1222	88	0.8707	-30.010
1241	1244	88	0.9385	-116.047
1244	1503	88	0.8917	146.058
1245	1503	88	0.9254	176.068
1218	1494	88	0.9282	115.015
1237	1242	88	0.9331	-30.011
1222	1494	88	0.8622	145.026
1218	1242	88	0.8769	-176.068
1218	2211	88	0.8322	-192.063
1241	2211	88	0.8461	-36.021
1222	1242	88	0.9148	-146.057
1244	1245	88	0.9312	-30.010
1241	1503	88	0.905	30.011
1237	2211	88	0.8345	-46.006
1237	1494	88	0.8548	261.073
1241	1245	88	0.9245	-146.058
1222	2211	88	0.8968	-162.052
257	4097	89	0.9195	0.000
761	3153	89	0.9961	-0.000
761	4097	89	0.9029	0.000
3447	4097	89	0.9195	0.000
257	3447	89	1.0	0.000
3153	4097	89	0.901	0.000
2250	3531	90	0.7632	-95.952
1487	2198	90	0.7231	-15.996
1155	1407	90	0.7627	184.052
1232	3350	90	0.7742	-18.011
119	3611	90	0.8693	-63.995
3593	3604	90	0.9374	-73.053
1434	3353	90	0.7119	-95.952
1083	1084	90	0.8146	438.180
2250	3353	90	0.7119	-95.952
1083	1232	90	0.7206	0.000
1084	3350	90	0.7857	-456.190
1481	3213	90	0.8507	-45.057
1144	2186	90	0.7872	-30.010
1120	1466	90	0.7254	-30.010
1066	1084	90	0.8287	-14.015
1232	4445	90	0.7687	438.180
1087	1407	90	0.9093	106.042
1407	3741	90	0.9726	-15.995
1105	3614	90	0.7111	64.031
1084	1456	90	0.9128	-45.058
1054	1144	90	0.8947	-87.069
1090	3607	90	0.7051	78.995
3514	3614	90	0.8657	-99.032
1054	1101	90	0.95	-45.058
1434	2250	90	1.0	-0.000
1407	3514	90	0.8779	41.027
3611	3614	90	0.9173	-15.958
1090	3614	90	0.7146	49.020
1087	1434	90	0.8275	2.015
2139	2186	90	0.8715	-60.021
2842	3687	90	0.7295	79.957
1144	4445	90	0.7716	57.059
1090	1481	90	0.8692	-147.069
1232	3145	90	0.8156	30.011
3514	3604	90	0.8762	-55.042
1054	1434	90	0.7597	-29.063
3607	3614	90	0.9672	-29.974
1155	3593	90	0.7829	243.089
1054	2250	90	0.7597	-29.063
1083	3346	90	0.7897	30.011
1144	2139	90	0.7504	30.011
1105	3625	90	0.9137	-30.010
3608	3687	90	0.7632	-108.021
1487	3213	90	0.711	-29.063
3489	3687	90	0.8772	-122.037
1089	4445	90	0.9424	2.016
1155	3629	90	0.7201	20.953
3353	3531	90	0.886	0.000
1090	2627	90	0.8599	-45.058
1434	3531	90	0.7632	-95.952
3687	3741	90	0.8652	122.037
3604	3611	90	0.9397	-28.031
1054	1089	90	0.8661	-32.026
1087	3604	90	0.9099	92.026
1155	3607	90	0.7626	156.021
1105	1120	90	0.9538	-14.016
1089	1144	90	0.7938	-55.043
1407	3607	90	0.9788	-28.031
3593	3614	90	0.9312	-117.042
3489	3741	90	0.9867	-0.000
3608	3741	90	0.8924	14.016
3514	3607	90	0.8692	-69.058
1066	1456	90	0.7535	-59.073
3625	3687	90	0.7359	14.016
2136	2187	90	0.9554	-76.031
1087	2250	90	0.8275	2.015
3604	3614	90	0.9738	-43.990
1014	1066	90	0.7101	-90.032
1087	1487	90	0.8262	-164.047
1083	4445	90	0.8317	438.180
1090	3239	90	0.8155	-13.979
1455	1481	90	0.8966	-106.042
3489	3608	90	0.8888	-14.016
1083	1089	90	0.7366	436.164
3604	3608	90	0.8759	-15.995
1066	1089	90	0.7707	-16.031
1078	1434	90	0.9385	-2.015
1434	2133	90	0.8011	-13.979
1014	4445	90	0.9289	-104.047
1481	3239	90	0.7393	133.090
1054	1066	90	0.8999	-15.995
1155	3614	90	0.7655	126.047
3350	4445	90	0.7967	456.191
1105	3687	90	0.7332	-15.995
1090	3604	90	0.7145	93.010
1120	3625	90	0.9403	-15.995
1407	3593	90	0.9473	59.037
1078	2250	90	0.9385	-2.016
1105	1487	90	0.8109	-148.052
1014	1089	90	0.8391	-106.063
1434	2139	90	0.7202	-27.995
1407	3604	90	0.9875	-14.016
1066	4445	90	0.824	-14.015
2133	2250	90	0.8011	13.979
1083	3350	90	0.8139	-18.010
1087	3607	90	0.9023	78.010
1155	3611	90	0.7368	142.005
1084	1232	90	0.7726	-438.180
1090	1455	90	0.8119	-41.027
1163	2842	90	0.8483	-15.995
1155	3604	90	0.7641	170.037
1455	1487	90	0.9255	-122.036
1487	2187	90	0.7099	64.979
1407	3489	90	0.9741	-15.995
2187	3629	90	0.7217	42.010
3346	3350	90	0.7153	-48.021
1087	1481	90	0.8141	-148.053
1456	4445	90	0.9	45.058
3607	3611	90	0.9337	-14.016
1105	2198	90	0.843	-164.048
1087	3611	90	0.8461	63.995
1407	3614	90	0.9659	-58.005
1101	3145	90	0.7041	-393.121
1087	3593	90	0.8377	165.079
1078	2133	90	0.7907	-15.995
1084	4445	90	0.9967	0.000
1232	1456	90	0.7105	393.122
1163	2198	90	0.7192	-84.091
3514	3593	90	0.8981	18.010
1481	1487	90	0.8579	-15.994
2186	2190	90	0.7923	-30.010
2627	3213	90	0.9028	-147.068
1054	3346	90	0.8136	-438.180
1455	3239	90	0.7078	27.048
3593	3607	90	0.9279	-87.068
3593	3611	90	0.9014	-101.084
1090	1487	90	0.7431	-163.063
1014	1084	90	0.9076	-104.047
1054	1084	90	0.8447	-30.010
1466	3625	90	0.7807	14.016
2133	2139	90	0.9315	-14.016
1087	3614	90	0.8948	48.036
1078	2139	90	0.7469	-30.010
1066	1144	90	0.7706	-71.074
1101	1456	90	0.823	-30.010
3604	3607	90	0.9866	-14.016
1054	1078	90	0.7738	-27.048
2139	2250	90	0.7202	27.995
1054	4445	90	0.8415	-30.010
1407	3611	90	0.9382	-42.047
1084	1089	90	0.9517	-2.016
1084	1144	90	0.7735	-57.059
2953	3861	91	0.7711	-22.016
483	1197	92	0.9111	-1.002
481	483	92	0.7934	-1.014
483	807	92	0.7722	-2.004
807	1197	92	0.8486	1.002
481	1197	92	0.8266	-2.016
194	239	93	0.968	-28.031
194	644	93	0.7347	-56.063
426	427	94	0.8113	0.000
426	680	94	0.8118	-0.070
3970	4003	95	0.8009	-28.031
3043	3180	95	0.8502	-12.000
44	3180	95	0.9915	-0.000
43	58	95	0.8975	-18.011
59	1717	95	0.8906	-32.009
1717	3043	95	0.9219	60.003
3315	3936	95	0.9808	0.000
63	551	95	0.9633	17.026
825	3043	95	0.802	14.016
3043	3936	95	0.8488	-12.000
1717	3942	95	0.8408	32.009
2995	4003	95	0.8474	-126.141
3043	3942	95	0.8935	-27.995
43	59	95	0.806	-18.011
63	1717	95	0.8944	-28.031
3043	3315	95	0.849	-12.000
44	3043	95	0.8403	12.000
825	2995	95	0.8336	18.011
59	3043	95	0.9315	27.995
3180	3936	95	0.9922	0.000
3180	3315	95	0.9758	0.000
44	3936	95	0.9959	0.000
44	3315	95	0.9787	0.000
59	3942	95	0.9244	0.000
112	3970	95	0.8677	0.000
1075	3502	96	0.7171	-31.990
1098	1099	96	0.7693	-2.016
1080	1099	96	0.7961	-15.995
1099	2615	96	0.7881	15.995
1075	1076	96	0.7536	0.000
1099	3502	96	0.7452	-13.979
2615	3500	96	0.7475	-18.010
1076	2615	96	0.7004	-2.016
1099	3500	96	0.8786	-2.016
1080	3500	96	0.781	-18.010
1555	1976	97	0.7635	-0.096
1051	3089	97	0.7217	179.080
1703	1976	97	0.7864	-17.065
1976	2731	97	0.7837	17.065
2731	3089	97	0.932	-0.039
1976	3089	97	0.8429	17.027
1043	1045	97	0.8208	-2.016
1703	2731	97	0.8284	0.000
1555	2352	97	0.7324	0.031
1051	1976	97	0.8248	162.053
1555	2731	97	0.7325	16.969
1703	3089	97	0.912	-0.039
1043	2352	97	0.7868	148.146
2401	2538	98	0.886	-62.016
858	2538	98	0.9613	15.995
593	3696	98	0.8054	-44.026
2401	3696	98	0.8466	-30.010
2404	4335	98	0.7052	9.043
593	2538	98	0.8595	-76.032
2399	2876	98	0.7502	-14.015
2401	4335	98	0.7731	-18.989
858	2403	98	0.8561	63.995
593	2403	98	0.8728	-28.031
2403	3696	98	0.879	-15.995
593	2404	98	0.8184	-42.047
2404	2538	98	0.8772	-33.985
2398	2401	98	0.7053	-130.063
3013	4335	98	0.8802	43.990
858	3696	98	0.8268	48.001
2398	2399	98	0.9043	-14.016
593	858	98	0.7784	-92.026
2399	2403	98	0.7409	-130.063
2538	3696	98	0.8389	32.006
819	2399	98	0.7412	-28.031
858	2401	98	0.8335	78.011
2401	2403	98	0.943	-14.016
858	2404	98	0.819	49.980
2403	2538	98	0.9163	-48.001
593	4335	98	0.7311	-33.004
2403	2404	98	0.9489	-14.016
2404	3696	98	0.8694	-1.979
2403	4335	98	0.7629	-4.973
2401	2404	98	0.8826	-28.031
593	2401	98	0.957	-14.015
819	2398	98	0.8385	-14.016
1972	2652	99	0.8677	0.000
1982	3735	100	1.0	0.000
3465	3735	100	0.8599	0.000
1982	3465	100	0.8599	0.000
3520	4313	101	0.8809	-14.016
3192	3381	102	0.8026	-200.116
212	238	103	0.9317	-17.027
212	4070	103	0.805	-17.027
4051	4070	103	0.8067	-17.027
238	4051	103	0.8895	17.027
238	4070	103	0.8377	-0.000
212	4051	103	0.9312	0.000
1954	2963	105	0.8302	-43.990
979	2014	105	0.7119	12.000
928	3034	105	0.7602	-134.001
1031	2014	105	0.9357	72.021
1007	2014	105	0.7151	42.011
928	3474	105	0.8155	-6.011
928	2892	105	0.7229	-42.010
928	979	105	0.7776	-62.073
979	3474	105	0.8128	56.063
1396	2229	105	0.861	-10.021
928	972	105	0.9006	-45.969
2368	3323	105	0.7154	41.073
2368	4332	105	0.9618	72.021
928	2963	105	0.9246	-1.979
48	3034	105	0.716	-142.006
48	979	105	0.8127	-70.078
48	3474	105	0.9521	-14.016
928	1954	105	0.8091	42.010
928	2741	105	0.736	-27.995
1609	2368	105	0.7862	29.974
972	2963	105	0.9088	43.990
48	928	105	0.8895	-8.005
1007	2368	105	0.7241	15.011
2741	2892	105	0.7919	-14.016
972	1954	105	0.7961	87.980
1396	2368	105	0.7828	-12.037
48	2359	105	0.8256	-45.058
2050	2463	106	0.8076	-0.000
2218	2749	106	0.8197	14.015
2595	4367	106	0.8419	118.099
3597	4367	106	0.826	78.083
2215	2233	106	0.8239	-49.053
4366	4367	106	0.8919	-18.011
2215	2218	106	0.8814	-14.015
2233	3597	106	0.8592	35.037
2749	3597	106	0.8055	-14.016
2215	2749	106	0.8127	0.000
2463	2775	106	0.9037	18.011
2218	3597	106	0.8998	-0.000
2215	4367	106	0.8177	64.068
2218	4367	106	0.8131	78.083
1992	2218	106	0.8301	-30.010
2215	3597	106	0.8978	-14.016
2218	2233	106	0.8488	-35.037
2463	2595	106	0.8066	18.011
2233	2775	106	0.85	-4.979
1590	3590	107	0.8024	59.022
81	1590	107	0.9416	-26.016
868	1656	107	0.805	2.016
77	1656	107	0.8498	-162.053
1538	2437	107	0.8003	0.062
81	868	107	0.8376	-162.053
1538	1633	107	0.8484	-161.069
1538	1573	107	0.8211	-57.022
1575	1590	107	0.8363	-24.000
77	3731	107	0.8259	-26.016
1590	3731	107	0.8205	2.016
77	1590	107	0.8044	-28.031
1575	2437	107	0.8302	59.082
868	1648	107	0.8272	28.031
81	1575	107	0.8893	-2.016
731	1727	108	0.8629	-31.042
1724	1727	108	0.8747	-17.027
731	1724	108	0.9281	-14.016
730	3963	109	0.7817	0.000
154	845	110	0.8311	-14.016
154	310	110	0.9162	-92.026
310	2569	110	0.743	49.980
310	845	110	0.8062	78.011
154	1827	110	0.9381	-28.031
310	1827	110	0.9317	63.995
1649	4101	111	0.919	0.000
86	123	112	0.9556	-28.031
160	199	112	0.9456	-24.000
86	160	112	0.9712	-56.063
86	199	112	0.9411	-80.063
123	199	112	0.922	-52.031
123	160	112	0.9749	-28.031
3334	3599	113	0.8305	2.974
2753	3330	113	0.7919	-27.995
2742	3332	113	0.8003	-51.036
1795	2742	113	0.7694	26.016
1994	3599	113	0.8297	-56.026
3333	3337	113	0.8527	-15.011
3325	3329	113	0.7625	-12.000
3334	3543	113	0.7347	-9.984
3325	3543	113	0.8261	-37.979
2587	3332	113	0.7627	-12.000
2742	3329	113	0.8099	-40.031
2730	2742	113	0.8157	-43.042
3333	3599	113	0.9229	0.000
3332	3599	113	0.7234	-2.016
2742	4349	113	0.7827	15.995
2729	3588	113	0.7936	29.026
1994	3333	113	0.8309	-56.026
2587	3333	113	0.9061	-14.016
1795	2753	113	0.8018	12.000
3334	3337	113	0.7879	-12.036
1795	3334	113	0.7952	-30.010
2730	3054	113	0.7164	-4.068
1795	3543	113	0.8413	-39.995
3330	3332	113	0.7864	-9.026
2753	3325	113	0.8496	-14.016
3337	3599	113	0.8417	15.011
1795	3325	113	0.7456	-2.016
3314	3588	113	0.8492	-14.016
3329	3330	113	0.8838	-1.979
2729	4349	113	0.7129	-30.010
2742	3330	113	0.7596	-42.011
2587	3337	113	0.8385	-29.026
1994	3314	113	0.7041	86.073
2753	3329	113	0.8075	-26.016
2753	3543	113	0.8578	-51.995
2742	3543	113	0.8102	-66.011
3325	3330	113	0.7581	-13.979
3330	3334	113	0.9121	-14.016
3330	3599	113	0.7808	-11.041
3330	3543	113	0.837	-24.000
2587	3599	113	0.8785	-14.016
1795	3329	113	0.8819	-14.016
2742	3334	113	0.7331	-56.026
3054	3788	113	0.9525	14.016
2729	3322	113	0.7198	-28.031
1795	3330	113	0.8824	-15.995
3329	3334	113	0.7814	-15.995
3330	3333	113	0.7917	-11.041
3333	3334	113	0.8626	-2.974
3329	3543	113	0.8686	-25.979
3332	3334	113	0.7244	-4.990
670	1351	114	0.9438	-45.058
608	3237	115	0.8104	18.011
260	608	115	0.8196	61.946
3237	3740	115	0.8027	-14.016
1062	2812	115	0.8146	-14.016
608	4015	115	0.8754	0.000
608	2785	115	0.8354	-14.016
260	4015	115	0.8035	61.946
2785	4015	115	0.8693	14.016
2785	2812	115	0.8501	-74.037
1046	3237	115	0.8232	63.962
3221	3237	115	0.8496	0.000
2690	4043	116	0.8265	32.026
3484	3976	116	0.9822	0.000
3070	3484	116	0.9255	17.027
146	170	116	0.9387	-18.011
145	4028	116	0.8604	-29.993
195	4034	116	0.9682	0.000
145	3335	116	0.9907	-0.000
4013	4014	116	0.9573	0.000
170	3976	116	0.815	35.037
1850	2690	116	0.8539	2.017
607	4034	116	0.9114	-18.010
170	217	116	0.9715	-28.031
2877	3484	116	0.991	0.000
170	3070	116	0.9387	18.011
203	4043	116	0.9364	0.000
255	2697	116	0.9509	-14.015
146	3484	116	0.9255	17.027
217	3070	116	0.8347	46.042
2690	2697	116	0.9273	-17.027
4080	4081	116	0.873	0.000
117	145	116	0.8927	-18.011
217	4074	116	0.814	-15.995
2417	4034	116	0.948	28.031
2619	2877	116	0.8039	132.115
4014	4034	116	0.8962	-18.011
1308	4034	116	0.8974	28.031
191	220	116	0.8762	-18.010
117	168	116	0.871	-35.037
4013	4034	116	0.9203	-18.011
195	607	116	0.9529	18.010
117	4028	116	0.8164	-48.003
195	4013	116	0.9409	18.011
2690	4063	116	0.8842	14.016
2877	3976	116	0.9813	0.000
2690	4095	116	0.8964	-3.011
3070	3976	116	0.9339	17.027
3973	4014	116	0.8056	-35.037
184	4028	116	0.9611	0.000
607	3992	116	0.8745	17.027
2417	4013	116	0.8398	46.042
3335	4028	116	0.8566	-29.993
170	4095	116	0.8081	-56.062
1308	2417	116	0.8867	-0.000
117	4013	116	0.8459	-35.037
145	3992	116	0.9093	0.000
184	3992	116	0.8505	29.993
3992	4013	116	0.8821	-17.027
146	3976	116	0.9339	17.027
228	4043	116	0.95	18.011
255	4095	116	0.9792	0.000
184	3973	116	0.8016	48.004
184	3335	116	0.9038	29.993
117	4014	116	0.8417	-35.037
120	146	116	0.9278	-17.026
2619	3070	116	0.801	115.089
3335	4013	116	0.9069	-17.026
117	3335	116	0.8871	-18.011
228	2690	116	0.8883	-14.015
2619	3484	116	0.8051	132.115
170	4017	116	0.9665	0.000
2417	4074	116	0.9178	0.000
4043	4063	116	0.9477	-18.010
168	4014	116	0.9423	0.000
607	4014	116	0.9535	0.000
168	607	116	0.9765	-0.000
3992	4014	116	0.8546	-17.027
195	1308	116	0.8959	-28.031
145	607	116	0.9162	-17.027
120	3484	116	0.991	0.000
217	4017	116	0.9479	28.031
120	2877	116	1.0	0.000
3335	4014	116	0.8785	-17.026
195	4081	116	0.9125	-29.993
168	195	116	0.9679	-18.011
146	2877	116	0.9278	17.026
3070	4017	116	0.9137	-18.010
228	2697	116	0.8068	-31.042
607	3335	116	0.9142	17.027
117	607	116	0.8586	-35.037
195	4014	116	0.9176	18.011
3992	4028	116	0.8206	-29.993
117	184	116	0.859	-48.004
195	3335	116	0.872	35.037
607	4013	116	0.9669	0.000
145	4013	116	0.9088	-17.026
4028	4081	116	0.823	-35.037
203	4063	116	0.9041	-18.010
3335	3992	116	0.9191	0.000
120	2619	116	0.8039	-132.115
4034	4074	116	0.916	-28.031
120	170	116	0.8075	-35.037
2697	4063	116	0.8126	31.042
1308	4074	116	0.8573	0.000
191	4034	116	0.8658	-2.015
117	3992	116	0.8215	-18.010
117	3973	116	0.9235	0.000
2877	3070	116	0.9278	-17.026
195	2417	116	0.9485	-28.031
255	2690	116	0.8894	3.011
145	184	116	0.9067	-29.993
228	4063	116	0.9949	0.000
145	4014	116	0.8784	-17.026
184	4081	116	0.8091	-35.037
195	4074	116	0.8876	-28.031
170	2877	116	0.8075	35.037
2697	4095	116	0.9624	14.016
168	2417	116	0.83	-46.042
146	4017	116	0.9137	-18.010
146	2619	116	0.801	-115.089
120	3976	116	0.9813	0.000
168	4013	116	0.9669	0.000
145	168	116	0.9512	-17.026
146	217	116	0.8347	-46.042
120	3070	116	0.9278	-17.026
168	4034	116	0.9262	-18.010
168	3335	116	0.9501	17.026
217	2417	116	0.8253	-15.995
168	3992	116	0.8936	17.027
203	228	116	0.907	-18.010
607	3973	116	0.8223	35.037
4034	4081	116	0.916	-29.993
2619	3976	116	0.822	132.115
146	3070	116	1.0	0.000
2696	3274	117	0.7422	30.011
2104	3618	118	1.0	-0.000
3618	3685	118	1.0	0.000
2104	3685	118	1.0	0.000
1055	4102	119	0.8745	0.000
264	4102	119	0.8282	0.000
2469	4102	119	0.9147	0.031
1055	2469	119	0.8112	-0.031
264	1055	119	0.8466	0.000
1825	1989	120	0.8163	107.004
1932	4267	121	0.8854	0.000
2541	2998	122	0.83	165.100
1294	2599	122	0.7477	0.057
2097	2541	122	1.0	0.000
105	2998	122	0.937	63.069
1591	3776	122	0.9078	63.068
2599	2998	122	0.7236	121.017
1591	2097	122	0.8709	-102.032
105	2599	122	0.7301	-57.948
1294	1591	122	0.9236	58.005
1591	2541	122	0.8709	-102.032
2541	3776	122	0.7866	165.100
1294	3776	122	0.8671	121.074
105	3776	122	0.895	63.069
2097	2998	122	0.83	165.100
1294	2541	122	0.8507	-44.026
1591	2599	122	0.7356	-57.948
1591	2998	122	0.9491	63.069
1294	2097	122	0.8507	-44.026
1294	2998	122	0.9096	121.074
2998	3776	122	0.9203	-0.000
2097	3776	122	0.7866	165.100
105	2541	122	0.8768	-102.032
105	2097	122	0.8768	-102.032
105	1591	122	0.9611	0.000
105	1294	122	0.9208	-58.005
460	464	123	0.7726	-1.997
827	2278	125	0.9396	-17.026
1804	3069	126	1.0	0.000
2012	2059	127	0.9268	-72.021
2012	2448	127	0.9548	0.000
2059	2448	127	0.9178	72.021
2058	2059	127	0.7006	0.000
1148	3897	128	0.7116	-374.211
3308	3312	128	0.8383	-156.101
3312	3897	128	0.7009	234.128
1148	3308	128	0.7568	-452.238
3306	3308	128	0.8548	-33.983
180	208	129	0.7558	-17.027
208	4046	129	0.9677	-0.000
180	4046	129	0.7553	-17.027
1870	3258	130	0.7229	151.146
4359	4489	131	0.7423	-56.008
438	4359	131	0.8537	91.045
491	4492	131	0.7977	60.003
4486	4490	131	0.7855	-56.992
4426	4489	131	0.7403	-130.027
4426	4486	131	0.9302	-91.045
438	491	131	0.9715	-74.019
491	4486	131	0.8536	148.037
438	4426	131	0.7133	165.064
438	4486	131	0.8735	74.019
438	4492	131	0.8094	-14.016
4359	4426	131	0.8266	74.019
4486	4489	131	0.7076	-38.982
491	4490	131	0.9082	91.045
4359	4486	131	0.9854	-17.026
491	4359	131	0.8404	165.064
4359	4490	131	0.8069	-74.018
438	4490	131	0.933	17.027
4486	4492	131	0.738	-88.034
1153	4330	132	1.0	0.000
280	4111	134	0.9786	0.000
204	291	135	0.9674	-56.063
204	4007	135	0.9845	28.031
248	4007	135	0.9701	56.063
204	248	135	0.9747	-28.031
248	291	135	0.9694	-28.031
157	204	135	0.9857	-28.031
157	291	135	0.9629	-84.094
291	4007	135	0.9653	84.094
157	4007	135	0.9872	0.000
157	248	135	0.9705	-56.063
1439	3526	136	0.9382	-12.000
388	1439	136	0.9359	40.031
2124	4147	136	0.9375	-14.015
1439	4147	136	0.9434	0.000
1439	4132	136	0.9734	14.016
360	4147	136	0.9428	14.016
360	1439	136	0.9787	14.016
2827	4147	136	0.9354	28.031
1439	2124	136	0.9761	14.015
3526	4180	136	0.9135	-26.015
360	2552	136	0.9704	-28.031
4147	4180	136	0.8592	-38.016
879	2552	136	0.8607	-4.031
2552	4180	136	0.8531	4.031
2827	3526	136	0.8925	16.031
2827	4132	136	0.942	42.047
388	2124	136	0.9374	54.047
2552	2827	136	0.9297	14.016
879	3526	136	0.9197	26.016
360	4132	136	0.9765	28.031
2124	4132	136	0.9669	0.000
879	4180	136	0.9803	0.000
388	2552	136	0.9289	-2.016
879	1439	136	0.8929	38.016
388	2827	136	0.9122	12.000
360	4180	136	0.8853	-24.000
3526	4147	136	0.9174	12.001
2124	4180	136	0.8596	-52.031
2552	4132	136	0.9718	56.063
388	3526	136	0.9644	28.031
4132	4147	136	0.945	-14.015
1439	2827	136	0.946	-28.031
1439	4180	136	0.8802	-38.015
388	4180	136	0.8869	2.016
360	879	136	0.9035	-24.000
879	2124	136	0.8761	52.031
879	4147	136	0.8698	38.016
3526	4132	136	0.9367	26.016
360	2827	136	0.946	-14.015
388	4147	136	0.9188	40.032
388	879	136	0.8907	2.016
360	2124	136	0.9806	28.031
879	4132	136	0.8832	52.031
2124	3526	136	0.9245	-26.016
2124	2827	136	0.9341	-42.046
360	3526	136	0.95	2.015
360	388	136	0.9422	-26.016
1439	2552	136	0.9733	-42.047
2827	4180	136	0.8386	-9.984
388	4132	136	0.946	54.047
2552	4147	136	0.9491	42.047
2552	3526	136	0.9296	30.047
4132	4180	136	0.8718	-52.031
879	2827	136	0.8503	9.985
2124	2552	136	0.9674	-56.062
2116	2242	137	0.8627	30.011
1057	2242	137	0.8658	14.016
1092	1134	137	0.8444	-45.058
1057	2116	137	0.8895	-15.995
1057	2621	137	0.7944	-45.057
1134	2621	137	0.7662	30.011
1057	2081	137	0.7333	30.012
1057	1092	137	0.7339	-30.011
1919	3024	138	0.7025	-156.101
1919	4231	138	0.9686	-0.000
3024	4231	138	0.7293	156.101
1919	2300	138	0.7706	101.048
2300	4231	138	0.7707	-101.048
98	2412	139	0.8795	0.036
98	3964	139	0.7631	2.016
122	4031	139	0.78	-46.042
98	4031	139	0.7264	-63.068
98	122	139	0.8919	-17.027
2203	2204	140	1.0	-0.001
2204	2926	140	0.8123	-0.056
2203	2926	140	0.8123	-0.057
2533	4048	141	0.9537	-0.000
2281	2682	141	0.8422	-58.006
2533	2682	141	0.9558	-0.000
