DateTime	DurationMin	Animal	VO2_M	VCO2_M	VH2O_M	kcal_hr_M	RER_M	FoodInA_M	WaterInA_M	BodyMass_Mnz	PedSpeed_Mnz	PedMeters_M	PedMeters_R	AllMeters_M	AllMeters_R	XBreak_R	YBreak_R	EnviroTemp_M	EnviroRH_M	EnviroBP_M	EnviroLightlux_M	EnviroOccupancy_M	EnviroSound_M	Still_pct_M	Sleep_pct_M	WaterCons	FoodCons	food_cumulative	Group	Mouse_ID	Age	MotorActivity	DateTime_hour	condition	zt_hour	phase	kcalCons	cumulative_Kcal	tot_kcal_cons	percent_cumulative_Kcal	zt_time_binned
2021-03-04 03:37:33	60	15	1.315128	0.9432484	0.3845575	0.3735692	0.7162349	1.188041	4.33238	23.62258	0.01176453	64.03316	1.72451	68.01318	2.06926	195	416	NA	NA	NA	NA	NA	NA	81.72222	78.83334	0.614376	0.1889723	2.1871097	NA	12L	15 weeks	0.34475	3	NA	6	light	0.58581413	9.20937057	43.36320207	0.212377548944231	9
2021-03-05 03:37:33	60	15	1.506256	1.10359	0.8227342	0.4294036	0.7409545	8.91592	32.9343	17.67693	0.01453373	221.0756	7.630371	241.7078	8.06041	751	1006	NA	NA	NA	NA	NA	NA	85.97222	76.88889	1.18414	0.249922	17.581918	NA	12L	15 weeks	0.430038999999999	3	NA	6	light	0.774758199999999	9.98412877	43.36320207	0.230244269182034	9
2021-03-04 03:37:33	60	16	1.306206	0.831495	0.1961698	0.3640435	0.6359023	0	1.316216	23.55882	0.0179657	38.62751	0.9437485	41.32735	1.050434	91	124	NA	NA	NA	NA	NA	NA	97.33334	95.25	0.057917	0	0	FT	10L	15 weeks	0.1066855	3	FT	6	light	0	0	36.37134865	0	9
2021-03-05 03:37:33	60	16	1.180076	0.7480415	0.2646399	0.3286807	0.603613	4.403655	9.753402	23.40712	0	231.4283	0	244.368	0	0	0	NA	NA	NA	NA	NA	NA	100	100	0	0	8.80731	FT	10L	15 weeks	0	3	FT	6	light	0	0	36.37134865	0	9
2021-03-04 03:37:33	60	2	1.474133	0.972218	0.1709866	0.41309	0.6608642	0.7672147	1.533716	23.29438	0.01229239	53.19776	2.471455	60.12938	3.477539	939	802	NA	NA	NA	NA	NA	NA	79.66666	61.72222	0.353943	0.1150366	1.4193928	FA	7R	15 weeks	1.006084	3	FA	6	light	0.599340686	6.9040389503	35.3473842633	0.195319656438291	9
2021-03-05 03:37:33	60	2	1.536026	0.9996032	0.2621134	0.4295423	0.649908	5.089135	10.70846	24.10717	0.01271163	231.7399	4.277634	264.8225	5.34491	955	839	NA	NA	NA	NA	NA	NA	79.5	62.72222	0.297420000000001	1.200319	8.977951	FA	7R	15 weeks	1.067276	3	FA	6	light	6.25366199	13.1577009403	35.3473842633	0.372239734694066	9
2021-03-04 03:37:33	60	3	1.320776	0.9096811	0.2928455	0.3726771	0.6867161	0.4485047	2.455083	21.84258	0.01509725	36.44137	3.553493	39.67899	3.940876	348	567	NA	NA	NA	NA	NA	NA	86.5	81	0.337837	0.0735362	0.8234732	NA	9bR	15 weeks	0.387383	3	NA	6	light	0.22796222	2.168228412	37.956455242	0.057124101768091	9
2021-03-05 03:37:33	60	3	1.501852	0.9647415	0.5198245	0.4191483	0.6379813	6.630039	24.46018	22.36097	0.01659114	175.3186	0.4662018	191.0613	0.5461884	42	166	NA	NA	NA	NA	NA	NA	93.33334	93.08334	0.726850000000002	0.262283	12.997795	NA	9bR	15 weeks	0.0799866	3	NA	6	light	0.8130773	2.981305712	37.956455242	0.0785454198236376	9
2021-03-04 03:37:33	60	4	1.240414	0.8356477	0.1339065	0.3487619	0.6707554	0	0.447235	23.35636	0.01501896	33.75659	2.984402	40.18808	3.729919	697	868	NA	NA	NA	NA	NA	NA	87.80556	69.52778	0.00122869999999997	0	0	FT	3B	15 weeks	0.745517	3	FT	6	light	0	0	22.08934237	0	9
2021-03-05 03:37:33	60	4	1.137884	0.7502316	0.1570331	0.3188495	0.663228	1.818225	7.779205	23.34851	0.0150797	297.4447	0.5628052	326.2211	0.6003723	593	53	NA	NA	NA	NA	NA	NA	98.5	98.5	0.0165199999999999	0	3.63645	FT	3B	15 weeks	0.0375671	3	FT	6	light	0	0	22.08934237	0	9
2021-03-04 03:37:33	60	5	1.487109	1.010998	0.1625017	0.4187316	0.6801133	0	0.1163939	28.64023	0.01873641	29.16479	1.116823	30.37351	1.179041	80	99	NA	NA	NA	NA	NA	NA	98.22222	96.77778	0.0121323	0	0	FT	4B	15 weeks	0.0622180000000001	3	FT	6	light	0	0	20.25983524	0	9
2021-03-05 03:37:33	60	5	1.65525	1.176257	0.1146099	0.4694568	0.7065401	1.895548	2.548681	28.57685	0.01788442	345.5868	8.027374	357.5559	8.438385	578	777	NA	NA	NA	NA	NA	NA	87.11111	74.11111	0.034656	0	3.791096	FT	4B	15 weeks	0.411011	3	FT	6	light	0	0	20.25983524	0	9
2021-03-04 03:37:33	60	7	1.602841	1.060529	0.2459222	0.4493844	0.6608419	0.5794719	1.241067	27.88713	0.01208702	134.4916	7.44516	140.7585	8.044785	1097	898	NA	NA	NA	NA	NA	NA	79.27778	63.88889	0.208338	0.110662	1.0482818	FA	8L	15 weeks	0.599625	3	FA	6	light	0.57654902	3.7397082509	30.0195739719	0.124575660347498	9
2021-03-05 03:37:33	60	7	1.453412	0.9205999	0.278379	0.4047647	0.6338012	3.182683	8.581889	28.51147	0.0117642	416.618	4.790985	443.3842	5.204529	854	315	NA	NA	NA	NA	NA	NA	88.13889	72.97222	0.0119419999999995	0.00209899999999985	6.363267	FA	8L	15 weeks	0.413544	3	FA	6	light	0.0109357899999992	3.7506440409	30.0195739719	0.124939948994973	9
2021-03-04 03:37:33	60	8	1.313191	0.8738354	0.1255846	0.3685048	0.6657144	0	0.2038875	30.50811	0.0134423	64.39206	0.5728378	70.714	0.8206177	223	276	NA	NA	NA	NA	NA	NA	95.25	88.02778	0.0136193	0	0	FT	5R	15 weeks	0.2477799	3	FT	6	light	0	0	21.70186946	0	9
2021-03-05 03:37:33	60	8	1.288735	0.8670221	0.1118088	0.3622698	0.6740454	1.961074	3.690852	30.74185	0.009899813	258.4213	1.297241	291.832	1.860718	402	497	NA	NA	NA	NA	NA	NA	91.36111	79.44444	0	0	3.922148	FT	5R	15 weeks	0.563477	3	FT	6	light	0	0	21.70186946	0	9
2021-03-04 03:37:33	60	9	1.334394	0.9079725	0.1568867	0.3757838	0.6792828	0	0.1300508	25.09452	0.006429799	40.20232	2.772179	47.30164	4.32394	951	543	21.24913	52.20058	101.0947	0	12.10365	21622.69	100	100	0	0	0	FT	5B	15 weeks	1.551761	3	FT	6	light	0	0	23.0093919	0	9
2021-03-05 03:37:33	60	9	1.200787	0.8183321	0.1246849	0.3382427	0.6825823	1.908135	3.096122	25.1949	0.004333301	385.2447	0.31604	424.13	0.5028076	702	119	21.24354	51.20299	101.2069	0	12.10171	22125.37	100	100	0	0	3.81627	FT	5B	15 weeks	0.1867676	3	FT	6	light	0	0	23.0093919	0	9
2021-03-04 04:37:33	60	1	1.094841	0.7400168	0.09525027	0.3079937	0.676879	0	0.2490541	23.79539	0	62.7202	0	67.64047	0	0	0	23.45746	54.62315	100.9911	0	11.82248	8699.384	100	100	0	0	0	FT	3R	15 weeks	0	4	FT	7	light	0	0	22.49377383	0	9
2021-03-05 04:37:33	60	1	1.4667	1.011739	0.1377788	0.4139549	0.6896353	1.711399	6.072102	24.20242	0.01812456	339.8133	15.83334	359.0477	16.38501	1356	1290	23.45694	52.07008	101.0518	0	11.79199	8340.604	79.52778	65.91666	0.017506	0	3.422798	FT	3R	15 weeks	0.551670000000001	4	FT	7	light	0	0	22.49377383	0	9
2021-03-04 04:37:33	60	11	1.59053	1.07398	0.4860202	0.447366	0.6722534	4.25822	4.185346	21.64124	0.01659945	52.82349	2.514767	56.8912	2.813847	247	520	NA	NA	NA	NA	NA	NA	91.94444	83.08334	0.659023	0.0776429999999992	8.438797	NA	11R	15 weeks	0.29908	4	NA	7	light	0.240693299999998	22.52673745	147.03780345	0.153203713068661	9
2021-03-05 04:37:33	60	11	1.395789	0.9455578	0.7833673	0.3927954	0.686646	23.50368	34.57344	21.8667	0.01037199	184.621	0.4389954	203.9501	0.551178	44	144	NA	NA	NA	NA	NA	NA	95.27778	95	0.36703	0.0282799999999988	46.97908	NA	11R	15 weeks	0.1121826	4	NA	7	light	0.0876679999999961	22.61440545	147.03780345	0.153799940691375	9
2021-03-04 04:37:33	60	12	1.342599	0.8730106	0.1408989	0.3754039	0.6524316	0	0.2765803	22.03296	0.003819466	57.73853	0.04221725	63.13032	0.2424355	186	126	NA	NA	NA	NA	NA	NA	97.36111	92.47222	0	0	0	FT	6N	15 weeks	0.20021825	4	FT	7	light	0	0	25.39880731	0	9
2021-03-05 04:37:33	60	12	1.512576	0.9900671	0.2938206	0.4233645	0.6542711	2.042306	7.71696	22.0337	0.01822087	299.7534	3.177826	326.2167	3.256561	300	238	NA	NA	NA	NA	NA	NA	95.94444	91.63889	0.0165640000000007	0	4.084612	FT	6N	15 weeks	0.078735	4	FT	7	light	0	0	25.39880731	0	9
2021-03-04 04:37:33	60	13	1.392869	0.9154168	0.1524679	0.3901048	0.6556156	0	0.4511608	26.98245	0.01675284	36.2635	2.855278	39.14914	3.04826	109	377	NA	NA	NA	NA	NA	NA	92.69444	89.33334	0.0489184	0	0	FT	10N	15 weeks	0.192982	4	FT	7	light	0	0	24.49421064	0	9
2021-03-05 04:37:33	60	13	1.448199	0.9535059	0.2455996	0.4057157	0.6579657	2.240555	8.488484	27.25321	0.01445534	290.3095	5.857208	311.2991	6.512115	214	1160	NA	NA	NA	NA	NA	NA	81.97222	67.47222	0.0391589999999997	0	4.48111	FT	10N	15 weeks	0.654907	4	FT	7	light	0	0	24.49421064	0	9
2021-03-04 04:37:33	60	14	1.33554	0.8360922	0.3115048	0.3712849	0.6272305	0.8595585	3.144765	0	0.007529479	31.6918	0.563839	35.065	1.211243	536	395	NA	NA	NA	NA	NA	NA	87.91666	71.55556	0.4496	0.0668764000000001	1.6522406	FA	9aR	15 weeks	0.647404	4	FA	7	light	0.348426044	9.28962907409999	47.5324227491	0.195437735693283	9
2021-03-05 04:37:33	60	14	1.455269	0.9321305	0.4258724	0.4059691	0.642819	5.105869	15.94072	0	0.02188269	212.0585	1.006912	231.2779	1.134644	88	135	NA	NA	NA	NA	NA	NA	95.11111	94.08334	0.454220000000001	0.089442	10.122296	FA	9aR	15 weeks	0.127732	4	FA	7	light	0.46599282	9.75562189409999	47.5324227491	0.205241419011925	9
2021-03-04 04:37:33	60	15	1.231013	0.8243637	0.3468591	0.3457901	0.6687452	1.199291	4.525031	23.53955	0.01595193	64.60824	1.455551	68.64636	1.547539	91	202	NA	NA	NA	NA	NA	NA	96.02778	93.86111	0.192651000000001	0.0112500000000002	2.387332	NA	12L	15 weeks	0.091988	4	NA	7	light	0.0348750000000006	10.01900377	43.36320207	0.231048522519776	9
2021-03-05 04:37:33	60	15	1.380733	0.9694762	0.8272676	0.3908225	0.706367	8.91713	33.25163	22.27775	0.01135881	222.6873	3.984711	243.4467	4.476517	720	750	NA	NA	NA	NA	NA	NA	86.75	76.16666	0.317329999999998	0.00121000000000038	17.83305	NA	12L	15 weeks	0.491806	4	NA	7	light	0.00375100000000117	10.02275477	43.36320207	0.231135024434324	9
2021-03-04 04:37:33	60	16	1.174229	0.7437939	0.1531563	0.3270163	0.6347238	0	1.410469	23.38054	0.01392603	39.26866	0.4207687	42.02642	0.4428711	29	69	NA	NA	NA	NA	NA	NA	99	98.55556	0.0942529999999999	0	0	FT	10L	15 weeks	0.0221024	4	FT	7	light	0	0	36.37134865	0	9
2021-03-05 04:37:33	60	16	1.385216	0.8842142	0.2983656	0.3862246	0.6400518	4.403655	9.842611	23.24284	0.01519907	235.1108	4.436264	248.2737	4.686142	355	515	NA	NA	NA	NA	NA	NA	92.16666	83	0.0892090000000003	0	8.80731	FT	10L	15 weeks	0.249878	4	FT	7	light	0	0	36.37134865	0	9
2021-03-04 04:37:33	60	2	1.46448	0.9870914	0.1597824	0.4117943	0.6755092	0.8837718	1.849986	23.32404	0.01763905	55.1497	1.721977	62.7715	2.291122	566	532	NA	NA	NA	NA	NA	NA	86.11111	70.44444	0.31627	0.1165571	1.6509865	FA	7R	15 weeks	0.569145	4	FA	7	light	0.607262491	13.7649634313	35.3473842633	0.389419577097016	9
2021-03-05 04:37:33	60	2	1.445502	0.9281194	0.261084	0.4033934	0.6408476	5.097795	11.02299	24.14301	0.01302611	233.1876	1.357529	266.8438	2.09198	584	520	NA	NA	NA	NA	NA	NA	86.27778	66.08334	0.31453	0.00865999999999989	10.18693	FA	7R	15 weeks	0.734451	4	FA	7	light	0.0451185999999994	13.8100820313	35.3473842633	0.390696011009747	9
2021-03-04 04:37:33	60	3	1.259315	0.8790997	0.2954311	0.3561148	0.6968837	0.6800461	2.775634	21.84549	0.01894256	39.23775	1.940826	42.90144	2.184128	262	416	NA	NA	NA	NA	NA	NA	88.66666	84.52778	0.320551	0.2315414	1.1285508	NA	9bR	15 weeks	0.243302	4	NA	7	light	0.71777834	3.699084052	37.956455242	0.0974559934118096	9
2021-03-05 04:37:33	60	3	1.381653	0.8427575	0.5133978	0.382631	0.6078792	6.69288	24.70006	22.28891	0.0153772	175.9469	1.064423	191.7863	1.243378	99	235	NA	NA	NA	NA	NA	NA	90.08334	88.36111	0.239879999999999	0.0628409999999997	13.322919	NA	9bR	15 weeks	0.178955	4	NA	7	light	0.194807099999999	3.893891152	37.956455242	0.102588377317471	9
2021-03-04 04:37:33	60	4	1.172035	0.7851846	0.1158375	0.3292443	0.6701522	0	0.447235	23.3058	0.003087044	36.30111	0.02274704	43.65049	0.445652	354	367	NA	NA	NA	NA	NA	NA	93.30556	81.30556	0	0	0	FT	3B	15 weeks	0.42290496	4	FT	7	light	0	0	22.08934237	0	9
2021-03-05 04:37:33	60	4	1.252225	0.8137558	0.1669723	0.3501019	0.6527533	1.818225	7.852772	23.24602	0.01953174	300.137	2.362335	329.0789	2.504486	702	182	NA	NA	NA	NA	NA	NA	96.25	94.72222	0.0735669999999997	0	3.63645	FT	3B	15 weeks	0.142151	4	FT	7	light	0	0	22.08934237	0	9
2021-03-04 04:37:33	60	5	1.379842	0.9636824	0.1171308	0.3902274	0.6967101	0	0.1163939	28.64072	0.01537379	29.25457	1.350943	30.46888	1.481703	138	177	NA	NA	NA	NA	NA	NA	97.36111	95.16666	0	0	0	FT	4B	15 weeks	0.13076	4	FT	7	light	0	0	20.25983524	0	9
2021-03-05 04:37:33	60	5	1.491451	1.010554	0.138774	0.4197288	0.6764139	1.895548	2.578687	28.45133	0.01875344	351.1022	1.412994	363.3344	1.457733	93	110	NA	NA	NA	NA	NA	NA	98.41666	97.80556	0.0300059999999998	0	3.791096	FT	4B	15 weeks	0.0447389999999999	4	FT	7	light	0	0	20.25983524	0	9
2021-03-04 04:37:33	60	7	1.616924	1.107912	0.2194353	0.4558588	0.6838642	0.7346757	1.500837	28.02719	0.0122426	139.0048	5.461517	145.737	6.259369	1197	597	NA	NA	NA	NA	NA	NA	80.38889	64.94444	0.25977	0.1552038	1.3141476	FA	8L	15 weeks	0.797852000000001	4	FA	7	light	0.808611798	4.5592558389	30.0195739719	0.151876100679101	9
2021-03-05 04:37:33	60	7	1.569321	1.058363	0.2650751	0.4413146	0.6726695	3.277415	8.747004	28.51622	0.01419058	427.5256	11.19302	454.8583	11.68735	1201	646	NA	NA	NA	NA	NA	NA	78.47222	61.58333	0.165115	0.094732	6.460098	FA	8L	15 weeks	0.49433	4	FA	7	light	0.49355372	5.0528095589	30.0195739719	0.168317164115311	9
2021-03-04 04:37:33	60	8	1.238932	0.8470635	0.09548812	0.349169	0.684539	0	0.2038875	30.5542	0.00428833	64.83578	0.1005859	71.42096	0.3680344	158	159	NA	NA	NA	NA	NA	NA	96.22222	89.80556	0	0	0	FT	5R	15 weeks	0.2674485	4	FT	7	light	0	0	21.70186946	0	9
2021-03-05 04:37:33	60	8	1.40985	0.9573346	0.1196678	0.3969018	0.6764147	1.961074	3.783682	30.67879	0.01010579	262.3633	3.062317	297.0182	4.155548	964	936	NA	NA	NA	NA	NA	NA	81.27778	59.05556	0.0928300000000002	0	3.922148	FT	5R	15 weeks	1.093231	4	FT	7	light	0	0	21.70186946	0	9
2021-03-04 04:37:33	60	9	1.514214	1.029366	0.1398923	0.4263598	0.6798635	0	0.1561591	25.00023	0.009893091	48.62497	8.582634	57.48579	10.10177	2186	1833	21.24995	52.68128	101.1578	0	12.1138	21864.16	98.05556	98.05556	0.0261083	0	0	FT	5B	15 weeks	1.519136	4	FT	7	light	0	0	23.0093919	0	9
2021-03-05 04:37:33	60	9	1.66213	1.16242	0.1617692	0.4701653	0.6995381	1.908135	3.135427	25.11896	0.01186308	392.1462	12.18033	432.0538	13.54407	1886	1618	21.24552	50.39061	101.2154	0	12.10546	22072.86	94.55556	94.55556	0.0393050000000001	0	3.81627	FT	5B	15 weeks	1.36374	4	FT	7	light	0	0	23.0093919	0	9
2021-03-04 05:37:33	60	1	1.107866	0.7603678	0.08134484	0.312424	0.6863704	0	0.2490541	23.7634	0.01557732	63.08011	0.7178955	68.02063	0.8010483	83	87	23.44922	54.66188	101.0574	0	11.80279	8440.648	98.22222	96.02778	0	0	0	FT	3R	15 weeks	0.0831528	5	FT	8	light	0	0	22.49377383	0	9
2021-03-05 05:37:33	60	1	1.157481	0.7652148	0.1352783	0.3244777	0.6614859	1.711399	6.102626	24.15936	0.01304196	347.7538	0.4735413	367.2802	0.518158	93	53	23.44949	51.13633	101.0078	0	11.81291	8285.284	99.22222	98.27778	0.0305239999999998	0	3.422798	FT	3R	15 weeks	0.0446167	5	FT	8	light	0	0	22.49377383	0	9
2021-03-04 05:37:33	60	11	1.629284	1.083167	0.4984578	0.4571394	0.6633104	4.457735	4.510969	21.57867	0.01446686	54.51443	4.280678	58.89482	5.184753	786	1132	NA	NA	NA	NA	NA	NA	68	50.58333	0.325623	0.199515	8.715955	NA	11R	15 weeks	0.904075	5	NA	8	light	0.6184965	23.23290195	147.03780345	0.158006318136412	9
2021-03-05 05:37:33	60	11	1.610331	1.140026	0.7816283	0.4564311	0.7665256	23.83464	35.50879	22.14371	0.01227898	186.2742	1.533371	205.9479	1.825241	199	525	NA	NA	NA	NA	NA	NA	80.66666	74.72222	0.93535	0.330960000000001	47.33832	NA	11R	15 weeks	0.29187	5	NA	8	light	1.025976	24.25887795	147.03780345	0.164983952295297	9
2021-03-04 05:37:33	60	12	1.37106	0.8864937	0.1312901	0.3830285	0.6496843	0	0.2765803	21.9823	0.01437168	57.96576	0.4211082	63.65644	0.8865166	322	511	NA	NA	NA	NA	NA	NA	93.02778	79.11111	0	0	0	FT	6N	15 weeks	0.4654084	5	FT	8	light	0	0	25.39880731	0	9
2021-03-05 05:37:33	60	12	1.404512	0.856686	0.2586898	0.3889605	0.605415	2.042306	7.72832	22.02183	0	300.828	0	327.3207	0	0	0	NA	NA	NA	NA	NA	NA	100	100	0.0113599999999998	0	4.084612	FT	6N	15 weeks	0	5	FT	8	light	0	0	25.39880731	0	9
2021-03-04 05:37:33	60	13	1.26102	0.8273713	0.1368597	0.3530852	0.6551735	0	0.4641064	26.96578	0.01412773	36.59514	0.4063797	39.50465	0.4338837	15	46	NA	NA	NA	NA	NA	NA	99.16666	98.88889	0.0129456	0	0	FT	10N	15 weeks	0.027504	5	FT	8	light	0	0	24.49421064	0	9
2021-03-05 05:37:33	60	13	1.418021	0.8977098	0.2493221	0.3948772	0.634393	2.240555	8.655884	27.18752	0.0117273	299.5734	4.976288	321.7691	5.902435	229	1213	NA	NA	NA	NA	NA	NA	81.88889	56.55556	0.167400000000001	0	4.48111	FT	10N	15 weeks	0.926146999999999	5	FT	8	light	0	0	24.49421064	0	9
2021-03-04 05:37:33	60	14	1.474958	0.9369029	0.3114176	0.4109414	0.6323494	0.9646391	3.401849	0	0.0153848	33.26126	4.949875	37.18158	5.937374	918	846	NA	NA	NA	NA	NA	NA	76.30556	55.33333	0.257084	0.1050806	1.8241976	FA	9aR	15 weeks	0.987499000000001	5	FA	8	light	0.547469926	10.3030918201	47.5324227491	0.216759239782177	9
2021-03-05 05:37:33	60	14	1.444494	0.9122617	0.4223505	0.4021027	0.6304904	5.191812	16.39899	0	0.008969194	213.0789	0.5124359	232.4667	0.6846313	99	118	NA	NA	NA	NA	NA	NA	95.47222	90.97222	0.458270000000001	0.0859429999999994	10.297681	FA	9aR	15 weeks	0.1721954	5	FA	8	light	0.447763029999997	10.7508548501	47.5324227491	0.226179399835106	9
2021-03-04 05:37:33	60	15	1.647947	1.1699	0.3930115	0.4673081	0.7105309	1.535433	5.536491	22.15462	0.01617243	70.26325	7.18602	74.97952	8.108421	517	1325	NA	NA	NA	NA	NA	NA	50.75	42.83333	1.01146	0.336142	2.734724	NA	12L	15 weeks	0.922401	5	NA	8	light	1.0420402	11.06479497	43.36320207	0.255165542252586	9
2021-03-05 05:37:33	60	15	1.468518	1.061247	0.8447654	0.4176702	0.7245743	8.921501	34.19927	24.06553	0.01416706	229.9322	4.580429	251.4319	4.945618	589	694	NA	NA	NA	NA	NA	NA	89.13889	83.02778	0.94764	0.00437099999999901	17.838631	NA	12L	15 weeks	0.365189	5	NA	8	light	0.0135500999999969	11.07834507	43.36320207	0.255478021482743	9
2021-03-04 05:37:33	60	16	1.287166	0.8323514	0.1538729	0.3595982	0.6472613	0	1.492458	23.31521	0.01646236	40.33392	4.216869	43.15348	4.482349	358	499	NA	NA	NA	NA	NA	NA	89.97222	86.25	0.0819890000000001	0	0	FT	10L	15 weeks	0.26548	5	FT	8	light	0	0	36.37134865	0	9
2021-03-05 05:37:33	60	16	1.126757	0.7055278	0.2697405	0.3132517	0.6299984	4.403655	9.856431	23.20683	0	235.8646	0	249.0541	0	0	0	NA	NA	NA	NA	NA	NA	100	100	0.0138200000000008	0	8.80731	FT	10L	15 weeks	0	5	FT	8	light	0	0	36.37134865	0	9
2021-03-04 05:37:33	60	2	1.425908	0.9529269	0.183588	0.4004064	0.6670253	0.9835053	2.188081	23.35371	0.01526355	57.83255	3.529961	66.14667	4.128708	581	638	NA	NA	NA	NA	NA	NA	82.83334	74.02778	0.338095	0.0997335	1.8672771	FA	7R	15 weeks	0.598746999999999	5	FA	8	light	0.519611535	14.3296935663	35.3473842633	0.405396152076182	9
2021-03-05 05:37:33	60	2	1.467454	0.9307497	0.2681765	0.4087587	0.6344997	5.113732	11.32284	24.17884	0.00648769	234.0263	0.681488	268.4139	1.428375	500	517	NA	NA	NA	NA	NA	NA	88.61111	69.77778	0.299849999999999	0.0159370000000001	10.211527	FA	7R	15 weeks	0.746887	5	FA	8	light	0.0830317700000005	14.4127253363	35.3473842633	0.407745173700569	9
2021-03-04 05:37:33	60	3	1.185538	0.7865468	0.2994027	0.3325276	0.6615754	0.6844507	3.086068	21.79763	0.01550421	40.633	1.045784	44.46446	1.174454	145	189	NA	NA	NA	NA	NA	NA	96.30556	91.5	0.310434	0.00440459999999998	1.3644968	NA	9bR	15 weeks	0.12867	5	NA	8	light	0.0136542599999999	3.907545412	37.956455242	0.102948112174505	9
2021-03-05 05:37:33	60	3	1.647383	1.083268	0.5346825	0.4614259	0.6551604	6.907782	25.38297	22.36338	0.01467261	179.2545	10.74594	195.4718	11.67592	1121	1521	NA	NA	NA	NA	NA	NA	57.02778	38.30556	0.68291	0.214902	13.600662	NA	9bR	15 weeks	0.92998	5	NA	8	light	0.666196200000001	4.573741612	37.956455242	0.120499703748389	9
2021-03-04 05:37:33	60	4	1.193398	0.8121586	0.1118982	0.3360857	0.6782133	0	0.4722832	23.26002	0.01179336	37.14338	1.529861	45.11409	2.579872	905	814	NA	NA	NA	NA	NA	NA	83.94444	56.63889	0.0250482	0	0	FT	3B	15 weeks	1.050011	5	FT	8	light	0	0	22.08934237	0	9
2021-03-05 05:37:33	60	4	1.067911	0.7078565	0.1471363	0.2994917	0.7513241	1.818225	7.856689	23.2401	0	300.3116	0	329.2639	0	157	0	NA	NA	NA	NA	NA	NA	100	100	0.00391700000000039	0	3.63645	FT	3B	15 weeks	0	5	FT	8	light	0	0	22.08934237	0	9
2021-03-04 05:37:33	60	5	1.556593	1.096663	0.1273973	0.4408465	0.717222	0	0.1377463	28.50867	0.01707662	34.33543	4.136509	35.87172	4.354662	342	371	NA	NA	NA	NA	NA	NA	92.22222	86.55556	0.0213524	0	0	FT	4B	15 weeks	0.218153	5	FT	8	light	0	0	20.25983524	0	9
2021-03-05 05:37:33	60	5	1.554364	1.085566	0.1306176	0.4395831	0.6970775	1.895548	2.602776	28.42085	0.01482398	352.2638	3.434662	364.5573	3.654297	367	377	NA	NA	NA	NA	NA	NA	94.52778	88.13889	0.024089	0	3.791096	FT	4B	15 weeks	0.219635	5	FT	8	light	0	0	20.25983524	0	9
2021-03-04 05:37:33	60	7	1.423029	0.9522952	0.2095265	0.3996838	0.6696265	0.822284	1.879235	28.1734	0.009017365	144.6393	2.82814	152.1062	3.137726	791	240	NA	NA	NA	NA	NA	NA	90.72222	80.88889	0.378398	0.0876083	1.5569597	FA	8L	15 weeks	0.309586	5	FA	8	light	0.456439243	5.5092488019	30.0195739719	0.183521884989339	9
2021-03-05 05:37:33	60	7	1.524841	1.031216	0.248181	0.4289953	0.675014	3.403515	8.989018	28.52098	0.01461431	438.29	11.85226	466.0515	12.32062	1124	446	NA	NA	NA	NA	NA	NA	77.47222	54.94444	0.242013999999999	0.1261	6.68093	FA	8L	15 weeks	0.468360000000001	5	FA	8	light	0.656981	6.1662298019	30.0195739719	0.205406972386481	9
2021-03-04 05:37:33	60	8	1.466138	1.048222	0.08799662	0.416243	0.7135115	0	0.2413553	30.60029	0.01088662	65.911	5.7173	73.00059	7.109062	1361	1467	NA	NA	NA	NA	NA	NA	74.61111	49.88889	0.0374678	0	0	FT	5R	15 weeks	1.391762	5	FT	8	light	0	0	21.70186946	0	9
2021-03-05 05:37:33	60	8	1.26159	0.8553182	0.1104577	0.3550745	0.6591328	1.961074	3.78454	30.61572	0.003727436	262.766	0.2236938	297.8535	0.7201538	336	333	NA	NA	NA	NA	NA	NA	93	83.88889	0.000857999999999581	0	3.922148	FT	5R	15 weeks	0.49646	5	FT	8	light	0	0	21.70186946	0	9
2021-03-04 05:37:33	60	9	1.157817	0.7733555	0.1212936	0.3250974	0.6687238	0	0.1583866	24.90594	0.004071294	50.50944	0.3754807	59.98339	0.6296043	712	213	21.25113	52.63793	101.2257	0	12.10701	21549.84	100	100	0.00222749999999999	0	0	FT	5B	15 weeks	0.2541236	5	FT	8	light	0	0	23.0093919	0	9
2021-03-05 05:37:33	60	9	1.236274	0.8309571	0.143914	0.3474717	0.673969	1.908135	3.151435	25.01129	0	397.5877	0	437.9182	0	310	0	21.23934	49.47402	101.1719	0	12.11027	21923.34	100	100	0.0160080000000002	0	3.81627	FT	5B	15 weeks	0	5	FT	8	light	0	0	23.0093919	0	9
2021-03-04 06:37:33	60	1	1.434743	0.9782625	0.117823	0.4041769	0.6808248	0	0.3145289	23.65463	0.01448659	67.59452	5.508518	73.16986	6.241112	824	905	23.44255	54.65582	101.1183	0	11.81815	8126.829	84.88889	68.16666	0.0654748	0	0	FT	3R	15 weeks	0.732594000000001	6	FT	9	light	0	0	22.49377383	0	9
2021-03-05 06:37:33	60	1	1.287458	0.8578483	0.133823	0.3613591	0.6648037	1.711399	6.170875	24.1749	0.01483815	350.8609	2.787506	370.541	2.925598	397	297	23.45761	50.27306	101.0019	0	11.78524	8355.607	95	90.72222	0.0682489999999998	0	3.422798	FT	3R	15 weeks	0.138092	6	FT	9	light	0	0	22.49377383	0	9
