DateTime,DurationMin,Animal,VO2_M,VCO2_M,VH2O_M,kcal_hr_M,RER_M,FoodInA_M,WaterInA_M,BodyMass_Mnz,PedSpeed_Mnz,PedMeters_M,PedMeters_R,AllMeters_M,AllMeters_R,XBreak_R,YBreak_R,EnviroTemp_M,EnviroRH_M,EnviroBP_M,EnviroLightlux_M,EnviroOccupancy_M,EnviroSound_M,Still_pct_M,Sleep_pct_M
2021/03/12 23:37:33,60,2,1.651822,0.9654598,0.3811209,0.4546579,0.5890619,85.47149,84.72233,24.45096,0.009678022,1305.425,0.7817383,1513.12,0.9241943,168,156,.,.,.,.,.,.,94.83334,91.16666
2021/03/13 00:37:33,60,2,1.683191,1.074372,0.3684954,0.4693026,0.637608,85.50205,85.02119,24.69423,0.01427253,1306.939,2.372925,1514.732,2.49646,251,210,.,.,.,.,.,.,93.30556,91.52778
2021/03/13 01:37:33,60,2,1.670323,1.071275,0.3586953,0.4660544,0.6427974,85.52786,85.51783,24.57609,0.01305354,1309.162,1.344849,1517.108,1.452271,185,158,.,.,.,.,.,.,96.02778,93.63889
2021/03/13 02:37:33,60,2,1.741192,1.147017,0.3611395,0.4878384,0.6758589,85.54077,85.8514,24.51876,0.01269577,1312.083,4.950195,1520.363,5.713135,1071,788,.,.,.,.,.,.,81.88889,62.44444
2021/03/13 03:37:33,60,2,1.501899,0.9554458,0.3577912,0.4185424,0.6530152,85.54647,86.12802,24.54966,0.01103878,1314.591,0.6661377,1523.482,1.025757,518,170,.,.,.,.,.,.,94.30556,85.75
2021/03/13 04:37:33,60,2,1.624677,1.029394,0.3608949,0.4524818,0.633864,85.54647,86.54216,24.43129,0.006047241,1316.335,2.079224,1526.326,3.338745,1292,546,.,.,.,.,.,.,80.52778,52.27778
2021/03/13 05:37:33,60,2,1.69169,1.061092,0.3596391,0.4704311,0.6280268,85.54647,87.03955,24.31901,0.01014394,1318.286,2.402832,1528.892,2.979248,628,336,.,.,.,.,.,.,88.27778,75.05556
2021/03/13 06:37:33,60,2,2.037986,1.34401,0.364826,0.5710905,0.659308,85.56026,87.69617,24.55599,0.01296193,1323.719,11.74902,1535.393,13.34961,1999,1256,.,.,.,.,.,.,63.30556,28.91667
2021/03/13 07:37:33,60,2,2.321221,1.531267,0.374682,0.6504909,0.6612491,85.77782,88.41898,24.32225,0.01946918,1342.743,22.20398,1555.531,22.76697,1758,1329,.,.,.,.,.,.,56.22222,36.33333
2021/03/13 08:37:33,60,2,2.217536,1.468398,0.3635376,0.6218014,0.6635689,88.03049,89.20824,24.18025,0.01566561,1360.236,10.91125,1573.915,11.88635,1111,1269,.,.,.,.,.,.,65.94444,53.41667
2021/03/13 09:37:33,60,2,2.23989,1.47529,0.3382005,0.6275446,0.6600716,88.52547,89.84685,24.00151,0.01366422,1372.776,12.06384,1587.56,13.12549,1572,1576,.,.,.,.,.,.,69.86111,49.27778
2021/03/13 10:37:33,60,2,2.050749,1.367754,0.318341,0.5756842,0.6681687,89.10727,90.3568,24.09083,0.01447178,1380.604,6.207031,1596.094,6.745361,624,756,.,.,.,.,.,.,80.66666,70.61111
2021/03/13 11:37:33,60,2,2.12705,1.427155,0.3131789,0.5976683,0.6717581,89.35065,90.97913,24.35158,0.0149229,1385.006,6.69873,1600.913,7.389648,650,748,.,.,.,.,.,.,82.13889,69.47222
2021/03/13 12:37:33,60,2,1.99589,1.324521,0.3135571,0.5598433,0.6646175,90.84814,91.61352,24.25694,0.01455478,1393.024,4.665039,1609.853,5.258789,644,760,.,.,.,.,.,.,79.55556,73.41666
2021/03/13 13:37:33,60,2,1.96747,1.308506,0.3183028,0.5520604,0.66475,91.18119,92.14794,24.45428,0.01334192,1397.146,5.547363,1614.697,6.608643,986,992,.,.,.,.,.,.,77.16666,64.69444
2021/03/13 14:37:33,60,2,1.937749,1.260921,0.3320712,0.5418748,0.6517928,91.25366,92.59212,24.66094,0.01078617,1399.906,1.420532,1618.101,2.228638,643,582,.,.,.,.,.,.,87.22222,74.38889
2021/03/13 15:37:33,60,2,1.915766,1.264652,0.3441528,0.5369244,0.6595281,91.25366,93.19073,24.79651,0.01258431,1402.205,4.065552,1621.299,4.684082,694,572,.,.,.,.,.,.,87.30556,70.80556
2021/03/13 16:37:33,60,2,2.080646,1.369309,0.3540537,0.5828568,0.6577648,91.25803,93.60529,24.50211,0.01667315,1408.911,9.44104,1628.828,10.3678,1071,1119,.,.,.,.,.,.,77.33334,56.19444
2021/03/13 17:37:33,60,2,1.976634,1.279101,0.3966511,0.5522761,0.6474097,91.28711,93.92157,24.36246,0.01253928,1419.125,5.806152,1640.123,6.552368,1069,1025,.,.,.,.,.,.,80.55556,70.08334
2021/03/13 18:37:33,60,2,1.75154,1.108255,0.3870461,0.4877129,0.6358665,91.29099,94.17817,24.60912,0.008114624,1420.792,0.7734375,1642.023,0.9571533,172,173,.,.,.,.,.,.,95.25,92.66666
2021/03/13 19:37:33,60,2,1.891987,1.233628,0.4094415,0.5292428,0.6532515,91.31963,94.48947,24.51168,0.01071986,1425.762,12.09607,1647.623,13.76648,2321,2070,.,.,.,.,.,.,63.47222,33.41667
2021/03/13 20:37:33,60,2,1.642957,1.013374,0.4216253,0.4557412,0.6180187,91.34485,94.58564,24.57605,0.00369386,1433.685,0.6951904,1656.985,1.131348,513,83,.,.,.,.,.,.,91.72222,75.52778
2021/03/13 21:37:33,60,2,1.625791,0.9978657,0.4280963,0.450653,0.6142737,91.34485,94.61515,24.74553,0.007158407,1434.036,0.8041992,1657.553,1.216797,389,252,.,.,.,.,.,.,92.33334,81.08334
2021/03/13 22:37:33,60,2,1.702939,1.082561,0.4377806,0.4745157,0.6449486,91.36288,95.03452,24.56123,0.01091504,1436.914,2.740967,1661.408,3.630249,1174,711,.,.,.,.,.,.,82.19444,58.5
2021/03/13 23:37:33,60,2,1.604266,1.001328,0.4197655,0.4457928,0.6244006,91.36629,95.2059,24.80813,0.01110501,1437.852,0.7607422,1662.681,0.946167,230,185,.,.,.,.,.,.,95.5,90.72222
2021/03/14 00:37:33,60,2,1.578667,0.9801578,0.3943704,0.4383348,0.620689,91.36629,95.44772,24.82885,0.00635151,1439.178,2.383057,1664.48,3.344482,737,278,.,.,.,.,.,.,83.19444,40.72222
2021/03/14 01:37:33,60,2,1.541571,0.9885167,0.357641,0.4301179,0.6424137,91.36629,95.6063,24.71082,0.004844224,1442.095,3.66333,1668.355,4.620972,1094,305,.,.,.,.,.,.,77.77778,38.97222
2021/03/14 02:37:33,60,2,1.801162,1.152769,0.374061,0.5024005,0.6451893,91.37445,95.76073,24.57453,0.008632162,1447.203,4.634521,1674.463,5.285156,763,644,.,.,.,.,.,.,83.02778,67.63889
2021/03/14 03:37:33,60,2,1.603767,1.010274,0.3771066,0.4462686,0.6316283,91.37572,95.93001,24.56608,0.005260479,1450.292,3.411255,1678.167,4.202759,865,183,.,.,.,.,.,.,79.22222,28.5
2021/03/14 04:37:33,60,2,1.747429,1.130435,0.3744107,0.4882126,0.6468711,91.37888,96.47111,24.45032,0.007215546,1453.648,2.575806,1682.077,2.84668,501,191,.,.,.,.,.,.,90.19444,73.72222
2021/03/14 05:37:33,60,2,1.783655,1.147135,0.368049,0.497887,0.6302289,91.3814,96.81929,24.65994,0.007681467,1456.183,3.135498,1684.826,3.428711,551,231,.,.,.,.,.,.,89.55556,68.52778
2021/03/14 06:37:33,60,2,2.111594,1.457088,0.3687738,0.596,0.7590201,91.43929,97.35367,24.60999,0.01704708,1465.517,18.0603,1694.66,18.70667,1581,1324,.,.,.,.,.,.,68.69444,54.22222
2021/03/14 07:37:33,60,2,2.290336,1.533415,0.3930519,0.6433302,0.674325,92.37236,98.22325,24.33443,0.01604218,1485.089,17.08362,1714.902,17.72668,1438,1299,.,.,.,.,.,.,66.83334,52.97222
2021/03/14 08:37:33,60,2,2.235294,1.488554,0.3793628,0.6273381,0.6670023,92.64605,99.1519,24.18551,0.01687282,1500.891,10.66138,1731.588,11.52039,1192,1216,.,.,.,.,.,.,74.86111,58.25
2021/03/14 09:37:33,60,2,2.200729,1.460568,0.4045203,0.6173076,0.6638215,94.07997,99.80935,24.1393,0.01381853,1509.679,7.68335,1741.153,8.431641,885,985,.,.,.,.,.,.,77.30556,67.30556
2021/03/14 10:37:33,21.017,2,2.172958,1.406469,0.4168972,0.6071509,0.6502028,94.37263,100.012,24.31139,0.01171003,1511.577,0.9315186,1743.305,1.013306,125,116,.,.,.,.,.,.,94.36954,85.64631
2021/03/03 22:37:33,60,3,1.534774,1.12925,0.3460296,0.4378498,0.7380112,0.04540218,0.5167789,21.64293,0.01581036,7.964573,13.3392,8.699498,14.6157,1594,1656,.,.,.,.,.,.,57.44444,33.25
2021/03/03 23:37:33,60,3,0.9281707,0.7350212,0.3376517,0.2682512,0.6011133,0.09704613,0.9388126,21.61309,0.0167359,14.19705,1.207392,15.52431,1.278137,90,123,.,.,.,.,.,.,98.30556,97.33334
2021/03/04 00:37:33,60,3,1.559478,1.084375,0.3057874,0.4407133,0.6933582,0.1711597,1.112224,21.5451,0.01961208,19.58594,13.36775,21.29898,14.42496,1074,1578,.,.,.,.,.,.,55.33333,35.02778
2021/03/04 01:37:33,60,3,1.316251,0.9236072,0.2848811,0.3725313,0.6983652,0.333512,1.785159,21.87052,0.01597623,30.21386,3.41873,32.77726,3.665956,399,412,.,.,.,.,.,.,93.08334,86.27778
2021/03/04 02:37:33,60,3,1.296723,0.9188306,0.2719589,0.3675967,0.7076568,0.3749685,2.117246,21.81202,0.01512321,32.98864,3.128706,35.88802,3.587421,303,644,.,.,.,.,.,.,81.08334,73.38889
2021/03/04 03:37:33,60,3,1.320776,0.9096811,0.2928455,0.3726771,0.6867161,0.4485047,2.455083,21.84258,0.01509725,36.44137,3.553493,39.67899,3.940876,348,567,.,.,.,.,.,.,86.5,81
2021/03/04 04:37:33,60,3,1.259315,0.8790997,0.2954311,0.3561148,0.6968837,0.6800461,2.775634,21.84549,0.01894256,39.23775,1.940826,42.90144,2.184128,262,416,.,.,.,.,.,.,88.66666,84.52778
2021/03/04 05:37:33,60,3,1.185538,0.7865468,0.2994027,0.3325276,0.6615754,0.6844507,3.086068,21.79763,0.01550421,40.633,1.045784,44.46446,1.174454,145,189,.,.,.,.,.,.,96.30556,91.5
2021/03/04 06:37:33,60,3,1.401106,1.024417,0.3152061,0.3992858,0.7860938,0.9388489,3.861522,21.94745,0.01766744,43.81689,4.476406,47.99455,4.992287,413,855,.,.,.,.,.,.,70.16666,62.69444
2021/03/04 07:37:33,60,3,1.323654,0.875554,0.3395628,0.371093,0.6583963,1.026783,4.500394,22.00324,0.01376244,45.85991,1.032009,50.32786,1.25177,164,314,.,.,.,.,.,.,94.83334,88.25
2021/03/04 08:37:33,60,3,1.391308,0.9676987,0.3769996,0.3932051,0.6951233,1.214411,5.11142,22.04947,0.01726279,48.26354,2.270432,53.12706,2.595005,276,400,.,.,.,.,.,.,83.13889,78.88889
2021/03/04 09:37:33,60,3,1.431152,0.9790989,0.4044661,0.4033831,0.6834433,1.306698,5.668056,21.66702,0.0167437,49.67782,2.588409,54.82022,3.101101,319,616,.,.,.,.,.,.,77.33334,68.86111
2021/03/04 10:37:33,60,3,1.931778,1.447893,0.4661554,0.5528703,0.7581922,1.670617,6.970376,21.90631,0.01711252,55.91981,11.45147,61.68114,12.25969,987,1393,.,.,.,.,.,.,51.86111,35.80556
2021/03/04 11:37:33,60,3,2.053713,1.50124,0.4918515,0.5852433,0.7317354,2.348397,9.186989,22.23625,0.01957883,70.95925,16.85125,77.75392,17.92337,1340,1651,.,.,.,.,.,.,39.25,14.41667
2021/03/04 12:37:33,60,3,2.094967,1.483302,0.5682058,0.5938079,0.7152022,3.106367,11.32074,22.27671,0.01841079,89.82318,21.30959,97.74346,22.42282,1860,2032,.,.,.,.,.,.,50.72222,20.13889
2021/03/04 13:37:33,60,3,1.860917,1.287068,0.6375659,0.5254422,0.689675,3.219915,12.89721,22.23665,0.02042836,111.5486,16.14949,120.5064,16.96265,1446,1269,.,.,.,.,.,.,69.33334,46.25
2021/03/04 14:37:33,60,3,1.455175,0.9623095,0.5796306,0.4079496,0.7513967,3.365618,13.41727,21.9381,0.01843118,118.9612,3.699425,128.4176,4.169395,358,671,.,.,.,.,.,.,77.19444,74.61111
2021/03/04 15:37:33,60,3,1.551722,1.03801,0.5418484,0.4358026,0.6667032,3.684592,14.21257,22.00853,0.01423072,121.9933,2.379967,131.9281,2.954178,307,945,.,.,.,.,.,.,68.30556,62.25
2021/03/04 16:37:33,60,3,1.726074,1.200529,0.5536572,0.4878145,0.6933864,4.10275,15.75118,22.48517,0.0197559,125.5163,5.720535,135.9896,6.214233,475,745,.,.,.,.,.,.,73.47222,66.75
2021/03/04 17:37:33,60,3,2.039027,1.47141,0.5867054,0.5797911,0.7227918,4.615843,17.4928,22.64613,0.01584938,135.2157,12.75917,146.5222,13.91685,1278,1746,.,.,.,.,.,.,40.33333,19.36111
2021/03/04 18:37:33,60,3,1.762417,1.230232,0.5774722,0.4983792,0.6980196,5.614318,19.21527,22.78683,0.01925884,145.7341,8.161163,158.0554,8.911179,836,997,.,.,.,.,.,.,76.41666,60.08333
2021/03/04 19:37:33,60,3,1.924987,1.396041,0.5858817,0.5478236,0.7268343,5.952348,20.82693,22.75641,0.01612185,157.1355,12.72478,170.668,14.25897,1214,1921,.,.,.,.,.,.,43.61111,21.47222
2021/03/04 20:37:33,60,3,1.43985,0.9355466,0.5784909,0.4025498,0.6490161,6.18405,21.7865,22.72906,0.01867271,162.8098,0.8580017,177.0627,0.9534912,77,122,.,.,.,.,.,.,97.11111,95.25
2021/03/04 21:37:33,60,3,1.439036,0.9209517,0.6016194,0.4013889,0.638989,6.18405,22.43235,22.57736,0.01252344,164.0157,0.6366425,178.3708,0.6708069,35,144,.,.,.,.,.,.,97.41666,96
2021/03/04 22:37:33,60,3,1.309728,0.7901074,0.5910144,0.3621298,0.6024536,6.18405,22.71941,22.33552,0.01667497,164.5531,0.594101,178.9809,0.6800842,52,138,.,.,.,.,.,.,97.91666,94.58334
2021/03/04 23:37:33,60,3,1.255233,0.7499611,0.5649152,0.3465799,0.5979295,6.18405,22.77942,22.25791,0,164.6647,0,179.1095,0,0,0,.,.,.,.,.,.,100,100
2021/03/05 00:37:33,60,3,1.509263,0.9764045,0.529581,0.4216746,0.6392725,6.221389,22.95687,22.15984,0.0178232,166.1723,6.727188,180.7447,7.246643,554,930,.,.,.,.,.,.,81.16666,67.58334
2021/03/05 01:37:33,60,3,1.384536,0.8625948,0.5106475,0.3846292,0.6208531,6.321764,23.65467,22.26877,0.0125463,171.8028,0.5609283,186.7991,0.605484,92,76,.,.,.,.,.,.,98.88889,97.30556
2021/03/05 02:37:33,60,3,1.450831,0.9024636,0.5048138,0.402951,0.6153768,6.367756,23.73333,22.2042,0.01407814,172.6651,2.994507,187.792,3.653732,452,1073,.,.,.,.,.,.,72.72222,63.25
2021/03/05 03:37:33,60,3,1.501852,0.9647415,0.5198245,0.4191483,0.6379813,6.630039,24.46018,22.36097,0.01659114,175.3186,0.4662018,191.0613,0.5461884,42,166,.,.,.,.,.,.,93.33334,93.08334
2021/03/05 04:37:33,60,3,1.381653,0.8427575,0.5133978,0.382631,0.6078792,6.69288,24.70006,22.28891,0.0153772,175.9469,1.064423,191.7863,1.243378,99,235,.,.,.,.,.,.,90.08334,88.36111
2021/03/05 05:37:33,60,3,1.647383,1.083268,0.5346825,0.4614259,0.6551604,6.907782,25.38297,22.36338,0.01467261,179.2545,10.74594,195.4718,11.67592,1121,1521,.,.,.,.,.,.,57.02778,38.30556
2021/03/05 06:37:33,60,3,1.594946,1.041831,0.5631133,0.4462767,0.6521687,7.311962,26.80927,22.61788,0.01051769,190.1712,4.321747,207.4523,4.914551,674,871,.,.,.,.,.,.,80.36111,65.97222
2021/03/05 07:37:33,60,3,1.341539,0.8264277,0.528709,0.3720621,0.6066658,7.327015,27.28912,22.28362,0.01393853,191.9158,0.5493469,209.387,0.5893555,62,90,.,.,.,.,.,.,98.38889,97.80556
2021/03/05 08:37:33,60,3,1.461008,0.946133,0.5050426,0.4082553,0.6427898,7.484386,27.64864,22.10689,0.01265589,192.8718,1.222931,210.485,1.404022,138,255,.,.,.,.,.,.,89.05556,86.30556
2021/03/05 09:37:33,60,3,1.757916,1.211342,0.5131781,0.4960614,0.6878641,8.190313,28.56658,22.05465,0.01771992,195.7234,6.59642,213.6764,7.140259,634,913,.,.,.,.,.,.,77.80556,60.55556
2021/03/05 10:37:33,60,3,2.01085,1.423903,0.5822991,0.5699758,0.7127908,8.306987,30.35262,22.46167,0.01800265,208.1349,16.20232,226.8801,17.33968,1760,1592,.,.,.,.,.,.,48.55556,23.63889
2021/03/05 11:37:33,60,3,2.089349,1.435849,0.6756304,0.5893303,0.6903448,8.745581,32.31421,22.45815,0.01704401,222.8671,14.41084,242.8862,15.70807,1472,1746,.,.,.,.,.,.,37.86111,20.61111
2021/03/05 12:37:33,60,3,2.303686,1.595829,0.7212772,0.6506287,0.6995938,9.305148,34.58636,22.70409,0.01809344,238.6395,15.4359,260.0652,16.88562,1627,1842,.,.,.,.,.,.,39,13.72222
2021/03/05 13:37:33,60,3,1.646421,1.076551,0.7083535,0.4607527,0.6525021,9.623455,36.19549,22.71244,0.01480499,248.5391,3.369873,270.8725,3.670807,422,476,.,.,.,.,.,.,92.05556,83.83334
2021/03/05 14:37:33,60,3,1.564126,1.030374,0.6150696,0.4382288,0.6554102,9.695116,36.74417,22.28172,0.01466655,250.5833,2.387009,273.1303,2.761963,275,558,.,.,.,.,.,.,76.11111,67.75
2021/03/05 15:37:33,60,3,1.902841,1.322662,0.6296728,0.5377178,0.6959477,10.51624,37.97012,22.6003,0.01515801,254.3379,8.327072,277.354,9.105103,929,1111,.,.,.,.,.,.,71.88889,57.97222
2021/03/05 16:37:33,60,3,2.120816,1.488224,0.6862328,0.6002467,0.7032433,11.20397,39.94706,23.06223,0.01725279,264.1557,9.767853,288.2161,10.88907,1158,1445,.,.,.,.,.,.,56.83333,39.66667
2021/03/05 17:37:33,60,3,1.918729,1.331227,0.6378066,0.542043,0.6942605,11.76145,42.0388,23.38961,0.01628677,274.2326,7.734985,299.5624,8.728607,767,1290,.,.,.,.,.,.,57.66667,44.63889
2021/03/05 18:37:33,60,3,1.560393,1.05629,0.5853025,0.4390658,0.683378,11.86849,43.12116,23.08363,0.01636852,278.4355,2.244843,304.1787,2.412964,342,584,.,.,.,.,.,.,93.33334,87.86111
2021/03/05 19:37:33,60,3,1.907627,1.365818,0.6188856,0.5417132,0.7181211,11.97414,44.70665,23.23721,0.01269717,285.6899,9.339722,312.2397,10.461,1285,1700,.,.,.,.,.,.,60.36111,35.55556
2021/03/05 20:37:33,60,3,1.571245,1.028583,0.6352432,0.4397933,0.6602874,12.1768,45.54605,23.06865,0.01110636,290.207,3.321411,317.3293,3.807007,451,648,.,.,.,.,.,.,83.33334,72.80556
2021/03/05 21:37:33,60,3,1.379368,0.8542067,0.6742761,0.3828506,0.8011424,12.28942,46.07334,22.88067,0.007266998,292.5085,0.1346741,319.993,0.2478943,112,142,.,.,.,.,.,.,98.36111,96.63889
2021/03/05 22:37:33,60,3,1.552001,0.9936507,0.6353402,0.4329248,0.6439748,12.30973,46.27988,22.69346,0.01319859,293.4201,3.684662,321.1121,4.435486,664,750,.,.,.,.,.,.,78.55556,66.61111
2021/03/05 23:37:33,60,3,1.451841,0.9379858,0.6450606,0.4055471,0.6431209,12.52231,46.94435,22.47752,0.01168045,299.168,3.227539,327.6957,3.472443,394,490,.,.,.,.,.,.,93.58334,83.63889
2021/03/06 00:37:33,60,3,1.362031,0.8272594,0.5944698,0.3769627,0.6072565,12.52887,46.95712,22.4246,0.01755239,299.6051,1.118195,328.1649,1.279816,179,236,.,.,.,.,.,.,90.55556,89.13889
2021/03/06 01:37:33,60,3,1.606237,1.03447,0.5765988,0.4484583,0.6424114,12.8331,47.59268,22.54529,0.01132951,305.1887,6.279022,334.4979,7.099915,920,1072,.,.,.,.,.,.,75.66666,57.63889
2021/03/06 02:37:33,60,3,1.330329,0.7698933,0.5495161,0.3656598,0.5815508,12.86431,47.82296,22.588,0.01273727,306.9016,0.1481323,336.436,0.1676941,15,18,.,.,.,.,.,.,99.47222,99.47222
2021/03/06 03:37:33,60,3,1.449922,0.9495988,0.5265051,0.405864,0.6600466,13.08792,48.21955,22.57311,0.01005587,308.1432,1.358521,338.008,1.730835,208,454,.,.,.,.,.,.,83.55556,79.11111
2021/03/06 04:37:33,60,3,1.53561,0.982793,0.5325354,0.4283286,0.6364919,13.18507,48.5635,22.52947,0.0131769,309.0859,2.74646,339.1049,3.117798,253,588,.,.,.,.,.,.,76.77778,69.88889
2021/03/06 05:37:33,60,3,1.431033,0.8600926,0.5862531,0.3954578,0.6031037,13.3098,49.1888,22.5318,0.03955269,311.1635,0.294281,341.4615,0.3171997,33,72,.,.,.,.,.,.,96.41666,96.41666
2021/03/06 06:37:33,60,3,1.531101,0.99572,0.5831985,0.42812,0.6508971,13.53383,49.78815,22.59739,0.01273953,312.7642,1.784851,343.3176,2.068542,268,450,.,.,.,.,.,.,84.61111,80.36111
2021/03/06 07:37:33,60,3,1.526961,0.987523,0.5859648,0.4265971,0.6548136,13.64616,50.35068,22.45314,0.01298538,313.7114,1.268188,344.4197,1.603607,178,476,.,.,.,.,.,.,77.08334,74.94444
2021/03/06 08:37:33,60,3,1.475878,0.9308657,0.5906447,0.4107582,0.6321412,13.87317,51.25403,22.4075,0.01616427,314.9537,0.627594,345.9394,0.7316589,55,114,.,.,.,.,.,.,97.27778,95.63889
2021/03/06 09:37:33,60,3,1.898424,1.284488,0.6254324,0.5341401,0.6781729,14.18428,52.28884,22.41307,0.01856309,319.1899,8.933655,350.5586,9.604431,750,1143,.,.,.,.,.,.,54.47222,36.97222
2021/03/06 10:37:33,60,3,2.116445,1.480304,0.690743,0.5986876,0.7007384,15.3971,54.54509,22.76586,0.01715496,331.6244,14.91141,363.9345,16.09821,1731,1656,.,.,.,.,.,.,51.66667,19.19444
2021/03/06 11:37:33,60,3,2.177789,1.497416,0.7337062,0.6143285,0.6912251,16.09476,56.86879,22.71774,0.01765676,346.4777,16.22647,379.9232,17.42035,1564,1844,.,.,.,.,.,.,41.22222,17.41667
2021/03/06 12:37:33,60,3,1.885022,1.234197,0.7419485,0.5276337,0.6548074,16.58164,58.97136,22.98989,0.017781,360.4935,7.037323,394.982,7.605316,714,955,.,.,.,.,.,.,73.83334,62.5
2021/03/06 13:37:33,60,3,1.591844,1.002373,0.6840962,0.4429249,0.6301118,16.63274,59.7084,22.5556,0.01664637,363.0711,1.732635,397.8651,2.079865,220,468,.,.,.,.,.,.,83.16666,79.16666
2021/03/06 14:37:33,60,3,1.704986,1.147804,0.6532758,0.4793292,0.6720407,16.9031,60.6805,22.53481,0.01414858,365.0004,1.977417,400.1887,2.314575,245,482,.,.,.,.,.,.,80.69444,75.86111
2021/03/06 15:37:33,60,3,1.981842,1.352747,0.6574458,0.5583947,0.6869773,17.83894,62.1244,22.73038,0.01430513,369.7964,6.649597,405.7054,7.615112,1034,1260,.,.,.,.,.,.,57,45.30556
2021/03/06 16:37:33,60,3,1.806969,1.243086,0.6235366,0.5097671,0.6887909,18.19301,63.8018,23.02304,0.01717783,373.9926,3.304047,410.4221,3.779083,455,748,.,.,.,.,.,.,86.80556,73.47222
2021/03/06 17:37:33,60,3,2.111505,1.491933,0.6589931,0.5982912,0.7092013,18.50692,65.79052,23.44547,0.01294751,382.5024,14.20761,419.9375,15.7966,1744,2232,.,.,.,.,.,.,39.55556,11.08333
2021/03/06 18:37:33,60,3,1.721037,1.160075,0.6864531,0.483939,0.6737514,18.78987,66.88589,23.25711,0.01478995,390.5862,2.802856,429.0668,3.267914,458,561,.,.,.,.,.,.,74.58334,68.72222
2021/03/06 19:37:33,60,3,1.851112,1.290571,0.6992896,0.5233563,0.6971346,19.51284,68.37228,23.36015,0.01188127,395.7104,9.649658,434.8514,10.66852,1436,1703,.,.,.,.,.,.,71.80556,47.16667
2021/03/06 20:37:33,60,3,1.512251,0.9652963,0.7055658,0.4216439,0.6355767,19.79501,69.40249,23.24469,0.01151407,402.7145,0.3154297,442.6006,0.3840637,58,92,.,.,.,.,.,.,98.61111,96.19444
2021/03/06 21:37:33,60,3,1.699607,1.128875,0.7482587,0.4768012,0.6620951,19.80193,69.90835,22.8173,0.01188968,405.2266,3.540985,445.3816,3.872375,490,681,.,.,.,.,.,.,89.77778,75.52778
2021/03/06 22:37:33,60,3,1.409289,0.832445,0.7485113,0.3884815,0.5934267,19.80605,70.12491,22.85207,0,406.4174,0,446.6782,0,0,0,.,.,.,.,.,.,100,100
2021/03/06 23:37:33,60,3,1.822722,1.192378,0.7868637,0.5101271,0.6574017,19.85363,70.80013,22.72882,0.01100595,410.2964,6.255035,451.1486,7.253326,972,1335,.,.,.,.,.,.,76.08334,50.47222
2021/03/07 00:37:33,60,3,1.399134,0.7991555,0.7578034,0.3838711,0.578348,19.89546,71.10155,22.61923,0,412.6724,0,453.9315,0,0,1,.,.,.,.,.,.,100,100
2021/03/07 01:37:33,60,3,1.700894,1.067128,0.7244206,0.473008,0.6238188,20.08383,71.59449,22.79315,0.01254104,416.6683,5.306366,458.442,5.98407,562,907,.,.,.,.,.,.,75.47222,60.80556
2021/03/07 02:37:33,60,3,1.435919,0.8066623,0.6843125,0.3930676,0.5625989,20.1133,71.77622,22.84329,0,417.9788,0,459.9156,0,0,0,.,.,.,.,.,.,100,100
2021/03/07 03:37:33,60,3,1.542082,0.9886003,0.6782252,0.4302442,1.318671,20.24261,72.1925,22.80572,0.0110918,420.0823,2.907837,462.2893,3.268829,315,536,.,.,.,.,.,.,84.52778,76.66666
2021/03/07 04:37:33,60,3,1.50869,0.8990005,0.6602279,0.4164026,0.5953053,20.37737,72.54414,22.71386,0.01089048,421.0585,0.3275146,463.4775,0.5513611,187,204,.,.,.,.,.,.,88.91666,87.80556
2021/03/07 05:37:33,60,3,1.70474,1.079522,0.6610305,0.4747398,0.6332763,20.6365,73.35178,22.85437,0.01443952,422.95,3.663422,465.7155,4.166199,571,619,.,.,.,.,.,.,74.88889,64.36111
2021/03/07 06:37:33,60,3,1.436952,0.9065123,0.6577047,0.3999379,0.6738762,20.86716,74.20993,22.79428,0.0142788,425.3665,0.6662292,468.5065,0.84021,133,153,.,.,.,.,.,.,90.69444,90.16666
2021/03/07 07:37:33,60,3,1.569377,0.9955962,0.6407733,0.4371626,0.6317527,20.95847,74.77338,22.63351,0.01536388,426.3726,1.183228,469.6809,1.363403,298,248,.,.,.,.,.,.,89.88889,87.05556
2021/03/07 08:37:33,60,3,1.698056,1.111315,0.6494493,0.4752692,0.6537619,21.04378,75.35306,22.39976,0.01359543,427.8333,2.728546,471.4103,3.280884,470,598,.,.,.,.,.,.,77.88889,72.08334
2021/03/07 09:37:33,60,3,2.107928,1.430593,0.6893361,0.5933747,0.6797706,22.03141,77.20809,22.84732,0.01672783,433.5009,10.2597,477.8053,11.03586,1120,1191,.,.,.,.,.,.,64.02778,46.13889
2021/03/07 10:37:33,60,3,2.240837,1.610698,0.7693182,0.6367542,0.7773349,22.80848,79.70015,22.97315,0.01687829,448.675,15.56757,493.9703,16.72888,1504,1717,.,.,.,.,.,.,45.63889,26.22222
2021/03/07 11:37:33,60,3,2.260593,1.583103,0.8052325,0.6395945,0.7044488,23.65439,82.21681,23.21416,0.01585076,463.8102,16.23898,510.4906,17.79517,1954,1799,.,.,.,.,.,.,30.80556,14.38889
2021/03/07 12:37:33,60,3,1.909626,1.266851,0.8059524,0.5356183,0.6637463,23.9498,84.14288,23.2484,0.01538161,473.3671,2.356873,520.9625,2.567627,253,271,.,.,.,.,.,.,92.11111,87.11111
